,Speaker Party,Phrase,tf_idf
750,Christlichdemokratische Volkspartei der Schweiz (CVP),"('million', 'frank')",253.57469493127297
751,Christlichdemokratische Volkspartei der Schweiz (CVP),"('milliard', 'frank')",183.20085562896622
752,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stimm', 'enthalt')",155.69860151353512
753,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'absatz')",141.66983520426652
754,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'kommission')",133.36661917065095
755,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'nationalrat')",123.69924880301095
756,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'bundesratin')",118.00071908994386
757,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'beantragt')",110.84916035721999
758,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nam', 'cvpevpglpfraktion')",105.74046719858556
759,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'kommission')",104.3490374641141
760,Christlichdemokratische Volkspartei der Schweiz (CVP),"('uns', 'kommission')",102.67595037696414
761,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'standerat')",101.70827123803122
762,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'beantragt')",94.29129891335612
763,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpevpglpfraktion', 'unterstutzt')",92.52290879876236
764,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'rechtsfrag')",89.26242963797712
765,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gemass', 'artikel')",88.796858675688
766,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpevpglpfraktion', 'bitt')",86.65760643527072
767,Christlichdemokratische Volkspartei der Schweiz (CVP),"('annahm', 'motion')",83.26457667385648
768,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorlag', 'einzutret')",82.71488205406554
769,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schriftlich', 'bericht')",82.39592165010824
770,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'stimm')",81.09051706548625
771,Christlichdemokratische Volkspartei der Schweiz (CVP),"('parlamentar', 'initiativ')",79.99337159513634
772,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geht', 'darum')",77.653955857345
773,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bund', 'kanton')",74.12702786461763
774,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ganz', 'klar')",73.86051548500343
775,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sicherheitspolit', 'bericht')",73.54721315241777
776,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'folg')",71.36185902703693
777,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'abzulehn')",70.1168847883145
778,Christlichdemokratische Volkspartei der Schweiz (CVP),"('indirekt', 'gegenvorschlag')",69.98311045594073
779,Christlichdemokratische Volkspartei der Schweiz (CVP),"('st', 'gall')",68.5926046842207
780,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beschluss', 'nationalrat')",68.45063358464276
781,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kenntnis', 'genomm')",67.8897352176164
782,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'fetz')",67.80551415868747
783,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'buchstab')",67.71267305406346
784,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geh', 'davon')",65.38567984204681
785,Christlichdemokratische Volkspartei der Schweiz (CVP),"('pro', 'jahr')",63.58176030228709
786,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'anzunehm')",61.630696432440985
787,Christlichdemokratische Volkspartei der Schweiz (CVP),"('folg', 'geb')",60.471902406150846
788,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'verkehr')",60.277423604386904
789,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stell', 'fest')",60.00883600000833
790,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wurd', 'kommission')",58.74494673308893
791,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vergang', 'jahr')",58.74494673308893
792,Christlichdemokratische Volkspartei der Schweiz (CVP),"('letzt', 'jahr')",58.38514420539468
793,Christlichdemokratische Volkspartei der Schweiz (CVP),"('losung', 'find')",57.831996666858416
794,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'sommaruga')",57.72631610807177
795,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorberat', 'kommission')",57.212469861790964
796,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'stimm')",57.20338800743604
797,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'mind')",57.09723661262862
798,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darauf', 'hinweis')",56.35965002703485
799,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darauf', 'hingewies')",55.78588782855244
800,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mind', 'i')",55.14325470271036
801,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herrn', 'standerat')",54.93061443340549
802,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rund', 'milliard')",54.14751611919502
803,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erneuerbar', 'energi')",53.966957524868064
804,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geht', 'frag')",53.521394270277696
805,Christlichdemokratische Volkspartei der Schweiz (CVP),"('end', 'jahr')",53.12586487166303
806,Christlichdemokratische Volkspartei der Schweiz (CVP),"('letzt', 'woch')",53.12586487166303
807,Christlichdemokratische Volkspartei der Schweiz (CVP),"('dank', 'bundesrat')",52.80312739147942
