,Speaker Party,Phrase,tf_idf
5514,Schweizerische Volkspartei (SVP),"('nam', 'svpfraktion')",359.5175884751909
5515,Schweizerische Volkspartei (SVP),"('frau', 'bundesratin')",250.81538126910144
5516,Schweizerische Volkspartei (SVP),"('million', 'frank')",229.53375319963988
5517,Schweizerische Volkspartei (SVP),"('milliard', 'frank')",190.1183057197067
5518,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bitt')",133.58334673203032
5519,Schweizerische Volkspartei (SVP),"('kommission', 'rechtsfrag')",110.00651539891547
5520,Schweizerische Volkspartei (SVP),"('motion', 'abzulehn')",104.41318713042484
5521,Schweizerische Volkspartei (SVP),"('artikel', 'absatz')",101.88780067215934
5522,Schweizerische Volkspartei (SVP),"('mehrheit', 'kommission')",98.93942212892479
5523,Schweizerische Volkspartei (SVP),"('stimm', 'enthalt')",98.52802127028394
5524,Schweizerische Volkspartei (SVP),"('indirekt', 'gegenvorschlag')",98.07851976307022
5525,Schweizerische Volkspartei (SVP),"('sicherheitspolit', 'bericht')",98.06295086989036
5526,Schweizerische Volkspartei (SVP),"('parlamentar', 'initiativ')",91.15523739910886
5527,Schweizerische Volkspartei (SVP),"('geht', 'darum')",89.03427697436969
5528,Schweizerische Volkspartei (SVP),"('kommission', 'beantragt')",87.35118166398442
5529,Schweizerische Volkspartei (SVP),"('vorlag', 'einzutret')",85.14767270271452
5530,Schweizerische Volkspartei (SVP),"('schriftlich', 'bericht')",84.59314622744445
5531,Schweizerische Volkspartei (SVP),"('mind', 'i')",81.09302162163287
5532,Schweizerische Volkspartei (SVP),"('bundesrat', 'beantragt')",81.09051706548625
5533,Schweizerische Volkspartei (SVP),"('bitt', 'deshalb')",80.01997150239058
5534,Schweizerische Volkspartei (SVP),"('antrag', 'mind')",79.42096822057366
5535,Schweizerische Volkspartei (SVP),"('mehrheit', 'folg')",78.6602309729839
5536,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mehrheit')",78.58121780114833
5537,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantrag')",75.82540563086188
5538,Schweizerische Volkspartei (SVP),"('herr', 'kolleg')",74.43718279292146
5539,Schweizerische Volkspartei (SVP),"('geltend', 'recht')",72.02641295100469
5540,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mind')",70.40930522865746
5541,Schweizerische Volkspartei (SVP),"('pro', 'jahr')",69.78485886836387
5542,Schweizerische Volkspartei (SVP),"('gemass', 'artikel')",69.73999859460427
5543,Schweizerische Volkspartei (SVP),"('svpfraktion', 'unterstutzt')",66.08779199911598
5544,Schweizerische Volkspartei (SVP),"('ganz', 'klar')",64.93477343243504
5545,Schweizerische Volkspartei (SVP),"('mehrheit', 'svpfraktion')",62.76807858492991
5546,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantragt')",62.285154625350835
5547,Schweizerische Volkspartei (SVP),"('deshalb', 'bitt')",61.630696432440985
5548,Schweizerische Volkspartei (SVP),"('geh', 'davon')",60.78824922815289
5549,Schweizerische Volkspartei (SVP),"('stell', 'fest')",60.00883600000833
5550,Schweizerische Volkspartei (SVP),"('herr', 'bundesrat')",59.95925348544209
5551,Schweizerische Volkspartei (SVP),"('darum', 'bitt')",59.446924059657945
5552,Schweizerische Volkspartei (SVP),"('bundesrat', 'folg')",58.46060532628079
5553,Schweizerische Volkspartei (SVP),"('mind', 'ii')",57.99897159281798
5554,Schweizerische Volkspartei (SVP),"('folg', 'geb')",57.1247491364377
5555,Schweizerische Volkspartei (SVP),"('klar', 'meinung')",56.39836385147036
5556,Schweizerische Volkspartei (SVP),"('bericht', 'kommission')",56.39836385147036
5557,Schweizerische Volkspartei (SVP),"('motion', 'anzunehm')",55.954184918926686
5558,Schweizerische Volkspartei (SVP),"('bund', 'kanton')",55.8278870946911
5559,Schweizerische Volkspartei (SVP),"('darauf', 'hingewies')",54.893313623295604
5560,Schweizerische Volkspartei (SVP),"('kenntnis', 'genomm')",54.68895336974655
5561,Schweizerische Volkspartei (SVP),"('annahm', 'motion')",54.65834174296101
5562,Schweizerische Volkspartei (SVP),"('art', 'weis')",54.33232448649403
5563,Schweizerische Volkspartei (SVP),"('mind', 'folg')",54.14751611919502
5564,Schweizerische Volkspartei (SVP),"('drei', 'jahr')",53.34664766826039
5565,Schweizerische Volkspartei (SVP),"('initiativ', 'folg')",52.726337811652705
5566,Schweizerische Volkspartei (SVP),"('absatz', 'buchstab')",52.71046405406137
5567,Schweizerische Volkspartei (SVP),"('frau', 'bundesprasidentin')",52.587663591235874
5568,Schweizerische Volkspartei (SVP),"('neu', 'unternehmenssteu')",52.38747853409888
