,Speaker,Speaker Party,"('ab', 'jahr')","('abgelehnt', 'word')","('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'geht')","('absatz', 'litera')","('absatz', 'streich')","('acht', 'jahr')","('administrativ', 'aufwand')","('aeschi', 'thomas')","('allgemein', 'teil')","('ambulant', 'bereich')","('amtlich', 'bulletin')","('angehor', 'arme')","('angenomm', 'word')","('anlieg', 'motion')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'gestellt')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'stell')","('antrag', 'wurd')","('antwort', 'bundesrat')","('antwort', 'frag')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'artikel')","('artikel', 'buchstab')","('artikel', 'geht')","('artikel', 'ziff')","('auffass', 'bundesrat')","('aufmerksam', 'gemacht')","('aug', 'behalt')","('ausdruck', 'gebracht')","('ausfuhr', 'herrn')","('auslanderinn', 'ausland')","('aussenpolit', 'kommission')","('ausserhalb', 'bauzon')","('aussicht', 'gestellt')","('automat', 'informationsaustausch')","('beantrag', 'nam')","('beantragt', 'bundesrat')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'motion')","('beantragt', 'stimm')","('beid', 'antrag')","('beid', 'rat')","('beim', 'bund')","('beim', 'bundesamt')","('beim', 'eintret')","('bereit', 'erwahnt')","('bereit', 'heut')","('bereit', 'jahr')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('beschluss', 'standerat')","('besond', 'wichtig')","('best', 'dank')","('betrag', 'million')","('betroff', 'person')","('big', 'to')","('bitt', 'antrag')","('bitt', 'bundesrat')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'kommission')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('buchstab', 'e')","('bund', 'kanton')","('bundesamt', 'gesund')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'beauftragt')","('bundesrat', 'bleib')","('bundesrat', 'bloch')","('bundesrat', 'botschaft')","('bundesrat', 'couchepin')","('bundesrat', 'deshalb')","('bundesrat', 'entwurf')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'mocht')","('bundesrat', 'motion')","('bundesrat', 'nationalrat')","('bundesrat', 'parlament')","('bundesrat', 'schlagt')","('bundesrat', 'schreibt')","('bundesrat', 'standerat')","('bundesrat', 'unterstutz')","('bundesrat', 'verwalt')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('bundesratin', 'leuthard')","('cvpfraktion', 'unterstutzt')","('d', 'h')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'angewies')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darf', 'sag')","('darub', 'hinaus')","('darum', 'bitt')","('davon', 'ausgeh')","('de', 'la')","('deshalb', 'antrag')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('deshalb', 'mocht')","('deshalb', 'muss')","('differenz', 'nationalrat')","('differenz', 'standerat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenvorschlag')","('diskussion', 'gefuhrt')","('diskussion', 'kommission')","('diskussion', 'stehend')","('diskussion', 'steht')","('diskutiert', 'word')","('drei', 'jahr')","('drei', 'punkt')","('dreissig', 'jahr')","('eben', 'gerad')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('eigent', 'schon')","('einfach', 'sag')","('eintret', 'vorlag')","('empfiehlt', 'stimm')","('end', 'jahr')","('enthalt', 'abgelehnt')","('entscheid', 'fall')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erinn', 'daran')","('erinner', 'ruf')","('erneuerbar', 'energi')","('erst', 'lini')","('erst', 'phas')","('erst', 'punkt')","('erst', 'schritt')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fall', 'den')","('famili', 'kind')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fassung', 'standerat')","('fdpfraktion', 'bitt')","('fdpfraktion', 'unterstutzt')","('fdpliberal', 'fraktion')","('finanziell', 'auswirk')","('finanziell', 'mittel')","('finanzplatz', 'schweiz')","('flankier', 'massnahm')","('folg', 'antrag')","('folg', 'geb')","('folgend', 'grund')","('folgend', 'sag')","('forschung', 'innovation')","('frag', 'beantwort')","('frag', 'herr')","('frag', 'herrn')","('frag', 'wer')","('frank', 'pro')","('frank', 'wenig')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fassl')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('frau', 'standeratin')","('funf', 'jahr')","('ganz', 'besond')","('ganz', 'einfach')","('ganz', 'genau')","('ganz', 'herzlich')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'reih')","('ganz', 'sich')","('ganz', 'wichtig')","('gar', 'mehr')","('geh', 'davon')","('geht', 'darum')","('geht', 'eben')","('geht', 'eigent')","('geht', 'frag')","('geht', 'ja')","('geltend', 'gemacht')","('geltend', 'recht')","('gemacht', 'word')","('gemacht', 'wurd')","('gemass', 'artikel')","('gentechn', 'verandert')","('gesagt', 'hatt')","('gesagt', 'word')","('gesagt', 'wurd')","('geschatzt', 'kolleg')","('gesetz', 'regel')","('gibt', 'ja')","('gibt', 'kanton')","('gibt', 'verschied')","('gibt', 'zwei')","('glaub', 'wichtig')","('gleich', 'lang')","('gross', 'bedeut')","('gross', 'mehrheit')","('grun', 'fraktion')","('grund', 'dafur')","('grund', 'genomm')","('grund', 'weshalb')","('grunliberal', 'fraktion')","('gut', 'daran')","('gut', 'grund')","('handlungsbedarf', 'besteht')","('herr', 'bieri')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'schmid')","('herr', 'stahelin')","('herr', 'standerat')","('herrn', 'bundesrat')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'bereit')","('heut', 'geltend')","('heut', 'ja')","('heut', 'morg')","('heutig', 'regel')","('hoh', 'kost')","('hoh', 'million')","('hoh', 'preis')","('indirekt', 'gegenvorschlag')","('infrag', 'gestellt')","('initiativ', 'folg')","('inn', 'sich')","('insgesamt', 'million')","('interess', 'daran')","('interess', 'schweiz')","('international', 'organisation')","('international', 'standard')","('international', 'zusammenarbeit')","('ja', 'bereit')","('ja', 'gerad')","('ja', 'nein')","('ja', 'sag')","('ja', 'schon')","('jahr', 'lang')","('jahr', 'mehr')","('jahr', 'neu')","('januar', 'kraft')","('je', 'nachd')","('jugend', 'sport')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'bund')","('kanton', 'luz')","('kanton', 'schwyz')","('kanton', 'tessin')","('kanton', 'thurgau')","('kanton', 'zurich')","('kauf', 'nehm')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('klein', 'mittl')","('kolleginn', 'kolleg')","('komm', 'schluss')","('kommission', 'antrag')","('kommission', 'auffass')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'einstimm')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'nationalrat')","('kommission', 'rat')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'verkehr')","('kommission', 'vorlag')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionsmehr', 'zuzustimm')","('konsumentinn', 'konsument')","('konzept', 'bundesrat')","('kraft', 'setz')","('kraft', 'tret')","('landlich', 'raum')","('lang', 'spiess')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'punkt')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('litera', 'a')","('losung', 'bundesrat')","('losung', 'find')","('losung', 'gefund')","('macht', 'sinn')","('mehr', 'geld')","('mehrheit', 'finanzkommission')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zustimm')","('mehrheit', 'zuzustimm')","('meinung', 'bundesrat')","('meinung', 'kommission')","('milliard', 'frank')","('mind', 'beantragt')","('mind', 'folg')","('mind', 'i')","('mind', 'kommission')","('mind', 'zuzustimm')","('minderheitsantrag', 'abzulehn')","('mitarbeiterinn', 'mitarbeit')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'bundesrat')","('mocht', 'daran')","('mocht', 'darauf')","('mocht', 'deshalb')","('mocht', 'einfach')","('mocht', 'kurz')","('mocht', 'nochmal')","('mocht', 'sag')","('moglich', 'geb')","('moglich', 'rasch')","('motion', 'abzulehn')","('motion', 'annehm')","('motion', 'anzunehm')","('motion', 'nationalrat')","('motion', 'postulat')","('motion', 'standerat')","('motion', 'uberweis')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'fdpliberal')","('nam', 'grunliberal')","('nam', 'kommission')","('nam', 'kommissionsmehr')","('nam', 'mehrheit')","('nam', 'mind')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'anzuschliess')","('nationalrat', 'beschloss')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('natur', 'person')","('nein', 'sag')","('neu', 'artikel')","('neu', 'bestimm')","('neu', 'gesetz')","('neu', 'regel')","('offent', 'beschaffungswes')","('offent', 'hand')","('offent', 'interess')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('postulat', 'uberweis')","('pro', 'helvetia')","('pro', 'jahr')","('rapp', 'pro')","('rechnung', 'trag')","('recht', 'gesagt')","('rechtlich', 'grundlag')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('richtig', 'ort')","('rund', 'milliard')","('sag', 'bundesrat')","('sag', 'herr')","('sag', 'muss')","('sag', 'sei')","('sbb', 'cargo')","('schlicht', 'einfach')","('schluss', 'gekomm')","('schon', 'gar')","('schon', 'gesagt')","('schon', 'sag')","('schriftlich', 'bericht')","('schweiz', 'international')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('schweizer', 'recht')","('sech', 'monat')","('seit', 'fahn')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sinn', 'bitt')","('sinn', 'macht')","('sozial', 'sich')","('spfraktion', 'bitt')","('spfraktion', 'unterstutzt')","('st', 'gall')","('staatspolit', 'kommission')","('standerat', 'bundesrat')","('standerat', 'folg')","('standesinitiativ', 'folg')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'beschloss')","('stimm', 'enthalt')","('strateg', 'ziel')","('svpfraktion', 'unterstutzt')","('teil', 'auffass')","('to', 'fail')","('too', 'big')","('tun', 'muss')","('umfang', 'million')","('unabhang', 'davon')","('uns', 'kommission')","('uns', 'sicht')","('unternehmenssteuerreform', 'iii')","('unterstutz', 'antrag')","('verdeckt', 'ermittl')","('verfug', 'steh')","('verfug', 'stehend')","('vergang', 'jahr')","('verkehr', 'fernmeldewes')","('verstandnis', 'dafur')","('viel', 'fall')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'bundesrat')","('vorlag', 'eintret')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('war', 'ja')","('weit', 'geh')","('weit', 'moglich')","('weiterentwickl', 'arme')","('wichtig', 'frag')","('wichtig', 'punkt')","('wiss', 'darum')","('word', 'war')","('worum', 'geht')","('wurd', 'bereit')","('wurd', 'gesagt')","('wurd', 'kommission')","('z', 'b')","('zehn', 'jahr')","('ziel', 'erreich')","('zuhand', 'materiali')","('zustand', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zwei', 'grund')","('zwei', 'jahr')","('zweit', 'punkt')","('zweit', 'saul')"
0,Bernhard Guhl,Bürgerlich-Demokratische Partei Schweiz (BDP),0.0,0.0020920502092050207,0.0,0.0041841004184100415,0.0,0.0020920502092050207,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0041841004184100415,0.0041841004184100415,0.03138075313807531,0.05230125523012552,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0,0.043933054393305436,0.0041841004184100415,0.0041841004184100415,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0020920502092050207,0.0,0.0,0.0,0.006276150627615063,0.006276150627615063,0.0020920502092050207,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0041841004184100415,0.0,0.0020920502092050207,0.0,0.010460251046025104,0.0,0.008368200836820083,0.0,0.0,0.0020920502092050207,0.0041841004184100415,0.0020920502092050207,0.0041841004184100415,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0041841004184100415,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006276150627615063,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.014644351464435146,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.01882845188284519,0.006276150627615063,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.0041841004184100415,0.0020920502092050207,0.0,0.0041841004184100415,0.0,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0,0.008368200836820083,0.0,0.0,0.008368200836820083,0.0,0.0020920502092050207,0.006276150627615063,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0041841004184100415,0.0,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.016736401673640166,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.012552301255230125,0.0,0.0020920502092050207,0.0,0.0,0.03347280334728033,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0020920502092050207,0.014644351464435146,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.008368200836820083,0.0041841004184100415,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0,0.014644351464435146,0.0,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.010460251046025104,0.0,0.006276150627615063,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0041841004184100415,0.0020920502092050207,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006276150627615063,0.0020920502092050207,0.0,0.0020920502092050207,0.0020920502092050207,0.0,0.0041841004184100415,0.0020920502092050207,0.0,0.0,0.0,0.0020920502092050207,0.0,0.010460251046025104,0.0041841004184100415,0.0,0.0,0.0041841004184100415,0.0041841004184100415,0.0020920502092050207,0.0020920502092050207,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.006276150627615063,0.0020920502092050207,0.0,0.010460251046025104,0.008368200836820083,0.006276150627615063,0.0,0.02092050209205021,0.008368200836820083,0.0,0.0020920502092050207,0.0020920502092050207,0.0,0.0,0.0397489539748954,0.0020920502092050207,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0,0.006276150627615063,0.0020920502092050207,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.014644351464435146,0.02092050209205021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0,0.0041841004184100415,0.0,0.0020920502092050207,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.006276150627615063,0.0041841004184100415,0.0041841004184100415,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.008368200836820083,0.008368200836820083,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.010460251046025104,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.006276150627615063,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0020920502092050207,0.0,0.006276150627615063,0.0,0.0,0.03138075313807531,0.006276150627615063,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0,0.0020920502092050207,0.0041841004184100415,0.0020920502092050207,0.0041841004184100415,0.0020920502092050207,0.0,0.016736401673640166,0.012552301255230125,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.0041841004184100415,0.0,0.0,0.010460251046025104,0.0,0.0
1,Eveline Widmer-Schlumpf,Bürgerlich-Demokratische Partei Schweiz (BDP),0.0021401216490200495,0.00011263798152737103,0.0016895697229105655,0.0023653976120747914,0.00022527596305474206,0.00022527596305474206,0.00011263798152737103,0.0010137418337463392,0.003041225501239018,0.0016895697229105655,0.0006758278891642261,0.0,0.00033791394458211306,0.0,0.00022527596305474206,0.0006758278891642261,0.0021401216490200495,0.0028159495381842757,0.00011263798152737103,0.0016895697229105655,0.0010137418337463392,0.006082451002478036,0.010024780355936022,0.0007884658706915972,0.00011263798152737103,0.0004505519261094841,0.0005631899076368552,0.0004505519261094841,0.0,0.01419238567244875,0.0007884658706915972,0.00033791394458211306,0.00011263798152737103,0.0051813471502590676,0.0020274836674926784,0.0,0.00022527596305474206,0.007208830817751746,0.0011263798152737104,0.00011263798152737103,0.00011263798152737103,0.00011263798152737103,0.0009011038522189682,0.009123676503717053,0.00022527596305474206,0.0005631899076368552,0.0,0.0,0.0013516557783284523,0.0,0.0009011038522189682,0.0,0.004280243298040099,0.00033791394458211306,0.0005631899076368552,0.0005631899076368552,0.004054967334985357,0.0025906735751295338,0.00011263798152737103,0.0014642937598558234,0.0013516557783284523,0.0010137418337463392,0.00011263798152737103,0.0,0.0016895697229105655,0.0007884658706915972,0.0068709168731696324,0.00991214237440865,0.0010137418337463392,0.00033791394458211306,0.0004505519261094841,0.00011263798152737103,0.004730795224149583,0.008673124577607568,0.0006758278891642261,0.0004505519261094841,0.00033791394458211306,0.004618157242622213,0.0010137418337463392,0.0010137418337463392,0.0013516557783284523,0.004618157242622213,0.0011263798152737104,0.0022527596305474207,0.00011263798152737103,0.0005631899076368552,0.0,0.00033791394458211306,0.0005631899076368552,0.002928587519711647,0.0010137418337463392,0.0004505519261094841,0.0,0.0,0.0,0.0012390177968010813,0.0012390177968010813,0.0,0.0014642937598558234,0.00022527596305474206,0.0,0.0019148456859653074,0.0009011038522189682,0.00022527596305474206,0.0,0.0013516557783284523,0.00011263798152737103,0.0,0.007208830817751746,0.0,0.0063077269655327775,0.0011263798152737104,0.0,0.02872268528947961,0.007434106780806488,0.0005631899076368552,0.0007884658706915972,0.004956071187204325,0.0027033115566569045,0.0,0.0004505519261094841,0.00011263798152737103,0.0,0.0005631899076368552,0.0,0.00011263798152737103,0.00011263798152737103,0.0120522640234287,0.0007884658706915972,0.00011263798152737103,0.0020274836674926784,0.0,0.00033791394458211306,0.0016895697229105655,0.0009011038522189682,0.0051813471502590676,0.00033791394458211306,0.0011263798152737104,0.0007884658706915972,0.0027033115566569045,0.00889840054066231,0.0010137418337463392,0.00551926109484118,0.00011263798152737103,0.0,0.004730795224149583,0.0,0.0005631899076368552,0.0016895697229105655,0.006983554854697004,0.0006758278891642261,0.0010137418337463392,0.0007884658706915972,0.0022527596305474207,0.0005631899076368552,0.00022527596305474206,0.0009011038522189682,0.0005631899076368552,0.0007884658706915972,0.0009011038522189682,0.0,0.00022527596305474206,0.0011263798152737104,0.0012390177968010813,0.0018022077044379365,0.0006758278891642261,0.0006758278891642261,0.00011263798152737103,0.00022527596305474206,0.0,0.0,0.0004505519261094841,0.0006758278891642261,0.0005631899076368552,0.0022527596305474207,0.0005631899076368552,0.00022527596305474206,0.0010137418337463392,0.0010137418337463392,0.002928587519711647,0.0012390177968010813,0.0011263798152737104,0.0010137418337463392,0.003379139445821131,0.0005631899076368552,0.002928587519711647,0.0013516557783284523,0.0,0.00011263798152737103,0.00011263798152737103,0.0006758278891642261,0.00011263798152737103,0.0007884658706915972,0.013967109709394007,0.00011263798152737103,0.006645640910114891,0.005293985131786439,0.0005631899076368552,0.0019148456859653074,0.0010137418337463392,0.00022527596305474206,0.009686866411353908,0.0020274836674926784,0.0,0.0004505519261094841,0.0006758278891642261,0.0009011038522189682,0.0068709168731696324,0.00765938274386123,0.00022527596305474206,0.0011263798152737104,0.0031538634827663887,0.003041225501239018,0.0014642937598558234,0.0024780355936021626,0.0009011038522189682,0.0028159495381842757,0.003829691371930615,0.0,0.0013516557783284523,0.003717053390403244,0.006420364947060149,0.0,0.0022527596305474207,0.002928587519711647,0.0025906735751295338,0.003604415408875873,0.0007884658706915972,0.0,0.0010137418337463392,0.0015769317413831944,0.0011263798152737104,0.00011263798152737103,0.0013516557783284523,0.00033791394458211306,0.00033791394458211306,0.0,0.0004505519261094841,0.0004505519261094841,0.0011263798152737104,0.0004505519261094841,0.0,0.00011263798152737103,0.00011263798152737103,0.0004505519261094841,0.039761207479161974,0.00022527596305474206,0.0,0.03367875647668394,0.0,0.00011263798152737103,0.009461590448299166,0.0010137418337463392,0.0006758278891642261,0.0015769317413831944,0.0012390177968010813,0.0012390177968010813,0.0007884658706915972,0.0012390177968010813,0.00022527596305474206,0.0014642937598558234,0.0012390177968010813,0.0005631899076368552,0.0004505519261094841,0.0012390177968010813,0.0012390177968010813,0.0005631899076368552,0.0012390177968010813,0.003379139445821131,0.0007884658706915972,0.0027033115566569045,0.0006758278891642261,0.0004505519261094841,0.0011263798152737104,0.003041225501239018,0.0009011038522189682,0.0023653976120747914,0.0014642937598558234,0.00326650146429376,0.0020274836674926784,0.0021401216490200495,0.004280243298040099,0.0006758278891642261,0.0028159495381842757,0.0013516557783284523,0.00011263798152737103,0.0011263798152737104,0.004054967334985357,0.0,0.0018022077044379365,0.0012390177968010813,0.0009011038522189682,0.0014642937598558234,0.00011263798152737103,0.0,0.00033791394458211306,0.0006758278891642261,0.0,0.00011263798152737103,0.0004505519261094841,0.00033791394458211306,0.0,0.0,0.0011263798152737104,0.0007884658706915972,0.0005631899076368552,0.0010137418337463392,0.0,0.0,0.0,0.0,0.00022527596305474206,0.00033791394458211306,0.0009011038522189682,0.00011263798152737103,0.0024780355936021626,0.0016895697229105655,0.0006758278891642261,0.0007884658706915972,0.02185176841630998,0.0009011038522189682,0.0,0.005631899076368551,0.0,0.00011263798152737103,0.00011263798152737103,0.0020274836674926784,0.0010137418337463392,0.0039423293534579865,0.00033791394458211306,0.0013516557783284523,0.0022527596305474207,0.0028159495381842757,0.0006758278891642261,0.0005631899076368552,0.0005631899076368552,0.0019148456859653074,0.00011263798152737103,0.00011263798152737103,0.03379139445821131,0.0,0.0016895697229105655,0.0024780355936021626,0.00022527596305474206,0.0006758278891642261,0.0075467447623338586,0.005293985131786439,0.0020274836674926784,0.05913494030186979,0.00022527596305474206,0.002928587519711647,0.0039423293534579865,0.0014642937598558234,0.007208830817751746,0.003491777427348502,0.00011263798152737103,0.009236314485244425,0.0014642937598558234,0.0006758278891642261,0.011151160171209732,0.0015769317413831944,0.0014642937598558234,0.0,0.00022527596305474206,0.0006758278891642261,0.0,0.013854471727866637,0.0010137418337463392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011263798152737103,0.00022527596305474206,0.00022527596305474206,0.00011263798152737103,0.0051813471502590676,0.0011263798152737104,0.00022527596305474206,0.0004505519261094841,0.0011263798152737104,0.0023653976120747914,0.003491777427348502,0.004167605316512728,0.0014642937598558234,0.0006758278891642261,0.0021401216490200495,0.0,0.0004505519261094841,0.0,0.00011263798152737103,0.002928587519711647,0.00033791394458211306,0.005293985131786439,0.004730795224149583,0.0012390177968010813,0.0004505519261094841,0.0006758278891642261,0.0016895697229105655,0.0025906735751295338,0.0021401216490200495,0.0023653976120747914,0.0012390177968010813,0.003041225501239018,0.0,0.0022527596305474207,0.0013516557783284523,0.0007884658706915972,0.0011263798152737104,0.0020274836674926784,0.0,0.0011263798152737104,0.0007884658706915972,0.0019148456859653074,0.004054967334985357,0.0004505519261094841,0.0,0.005406623113313809,0.00011263798152737103,0.00011263798152737103,0.00011263798152737103,0.0009011038522189682,0.00022527596305474206,0.0023653976120747914,0.0,0.0,0.0,0.0005631899076368552,0.0,0.0018022077044379365,0.0010137418337463392,0.00011263798152737103,0.0007884658706915972,0.0027033115566569045,0.0005631899076368552,0.00011263798152737103,0.0,0.00011263798152737103,0.00033791394458211306,0.0,0.0031538634827663887,0.0068709168731696324,0.0068709168731696324,0.00033791394458211306,0.0009011038522189682,0.003041225501239018,0.0,0.00022527596305474206,0.009348952466771795,0.00022527596305474206,0.00011263798152737103,0.0014642937598558234,0.0004505519261094841,0.0007884658706915972,0.0,0.00022527596305474206,0.0006758278891642261,0.008109934669970714,0.00033791394458211306,0.00011263798152737103,0.0018022077044379365,0.0014642937598558234,0.00022527596305474206,0.003604415408875873,0.0,0.0,0.00022527596305474206,0.0021401216490200495,0.0012390177968010813,0.0009011038522189682,0.00022527596305474206,0.0004505519261094841,0.00011263798152737103,0.0025906735751295338,0.0004505519261094841,0.0015769317413831944,0.0022527596305474207,0.013291281820229782,0.0004505519261094841,0.003379139445821131,0.008335210633025456,0.0027033115566569045,0.00022527596305474206,0.0009011038522189682,0.0014642937598558234,0.0018022077044379365,0.0012390177968010813,0.0005631899076368552,0.005857175039423294,0.00033791394458211306,0.0005631899076368552
