file,term1,term2,term3,term4,term5
cutoff_10,0.7394117647058824,0.7630392156862746,0.7691666666666669,0.6448809523809524,0.6949579831932774
cutoff_10_consec,0.665909090909091,0.758511904761905,0.6735119047619048,0.6873214285714286,0.6137562437562438
individual_fixed_top250each_P4,0.732514619883041,0.725075187969925,0.7142397660818715,0.7190574475404199,0.7220718462823726
individual_top250each_P4,0.7863742690058482,0.7633458646616542,0.7556140350877194,0.8065634674922602,0.7461403508771932
overall_fixed_top500_P4,0.7365497076023394,0.7209523809523812,0.7086549707602341,0.6944444444444445,0.6847117794486216
overall_top500_P4,0.7652631578947371,0.7808020050125315,0.7370467836257312,0.838888888888889,0.7635964912280704
