file,term1,term2,term3,term4,term5
overall_top500_P2.csv,0.8766666666666667,0.9345454545454546,0.8881818181818182,0.9505050505050505,0.9059090909090909
overall_fixed_top500_P2.csv,0.8555555555555555,0.9236363636363636,0.9136363636363637,0.9054545454545455,0.8681818181818182
individual_top500each_P2.csv,0.9266666666666666,0.97,0.8954545454545455,0.9525252525252526,0.9103030303030303
individual_fixed_top500each_P2.csv,0.9166666666666666,0.9153030303030303,0.8618181818181818,0.9045454545454545,0.906060606060606
individual_top500each_P2_distinct.csv,0.9788888888888889,0.9718181818181818,0.9609090909090909,0.9697979797979798,0.990909090909091
