,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'eintret')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('lasst', 'mitteil')","('le', 'conseil')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
0,Adriano Imfeld,Christlichdemokratische Volkspartei der Schweiz (CVP),-0.25223369249367183,-0.7032369077063028,-0.4227744294183416,-0.19678192988019105,-0.15186092628902295,-0.5681489432186765,-0.6571576169302178,-0.03410345003741513,2.641341555727289,-0.19504302478367413,0.08901231657153968,-0.2765591928849807,-0.5372731372228153,-0.303066342163246,0.3905545431231751,0.008349912633236525,-0.4243252418672097,-0.4283334466461464,-0.27012374942695105,-0.20400948537559188,-0.11643234575267994,-0.3232429329919055,-0.37639485950257906,2.6652897910118782,-0.6458912715697435,1.8291489497525057,-0.22756815077281242,-0.18842445118895448,-0.3058640931195675,0.4480119242702908,-0.1703725058238301,-0.3702813968827487,-0.31572767266333257,-0.3825804700981529,-0.06317156525162047,0.03469672782130609,0.03641832051280082,-0.4849391110031941,-0.20976960664256192,-0.4567991313096973,5.335732504292959,0.0956364534393458,-0.22862336949889953,-0.561904930852001,-0.33025045278489557,-0.5560245445233881,-0.3658973295075032,-0.3391645718322398,-0.20304540643259286,0.6800954843016296,0.015469255000130144,1.2471024687995718,-0.6302381995079004,5.946055436456821,-0.18207548187048084,0.11630306213310551,-0.4223888458410919,-0.14768221125799122,-0.46224848948928005,0.39419798577514303,-0.28586832966800546,-0.3338718752948052,-0.17315071395121082,-0.37822565904695954,-0.2518842913422013,-0.37986036173386667,4.621728634454558,-0.2918819340366899,-0.15066404686731463,-0.4016265618679292,4.756517912797874,2.7370555643011145,-0.16632581907334285,0.9488386223429723,-0.3091767739451314,-0.510488063991219,1.2553768051330496,-0.3557168099109634,0.8409839464726164,1.0453244570784277,-0.3976874169999985,-0.2394124234805933,-0.34649601773185384,-0.22594635438953004,0.8679999992229015,-0.4130851158105028,0.7655667460717646,-0.14424675194935352,-0.18401019029556803,-0.1083134516862663,-0.22195418943100007,-0.15704970170523233,-0.7144672615925716,-0.5113537211803414,-0.3971320144598693,-0.266930547767028,-0.31319353621851714,-0.27109437613263865,-0.24604442803878043,0.22974278038882792,2.4586544514441617,-0.21544784987509918,-0.343916403979743,-0.8463143491389327,-0.0058914405924639516,-0.42512976843170325,-0.09608371489585593,-0.21828340985115935,0.01871799066898318,1.4451402623855005,-0.20018313859098752,2.7192040992522077,-0.2618483894142821,0.7400339360125007,-0.5132557681862305,-0.25928998521314345,-0.3734083786982904,-0.31493517275295235,-0.30772244039727664,-0.04640547857253335,-0.3521320121024141,-0.239659928105618,-0.12450324092387537,-0.2208474599774138,-0.36233377515356546,-0.12082098757953405,-0.2367848022687942,-0.3531530795570401,-0.1778701649628697,1.8012544023291128,-0.16908317723106717,-0.2922285747391043,-0.5705716363561222,-0.08098658177489206,-0.3648808144304267,-0.5094971560101144,1.9331489955659993,-0.2210653682692564,-0.3007221352345624,-0.11594809241132649,-0.21766321326940868,0.10006278759328316,-0.40305976657593295,-0.5529080672290078,0.6262882020274719,0.6911224088262917,0.8991782384390807,-0.6535464376286758,0.276692107173298,-0.5727578894845504,0.3647462253228323,-0.5438962292673774,-0.2780212384493237,-0.34822771605841,-0.26881480797741497,-0.11957528087951245,-0.11191348958959885,-0.10323944343870672,2.781401746411321,-0.17334238956840126,-0.44201228728905534,-0.1732940278507823,-0.12077225008221394,0.20163446242930178,0.5513658992349332,-0.21660328903417542,-0.22633060964238533,-0.4266631671002459,3.833602699314982,2.579186175115337,-0.35413032958056156,-0.1817800111990885,-0.6886579939968434,-0.5003070320435317,0.7342844456900681,-0.35028464539456905,-0.4278882611501311,-0.4016266374646347,5.282304294100808,-0.45948760443910197,0.6450624276952466,1.4854769501623475,-0.3537142279907017,-0.07508766104230913,-0.18189166048031427,2.464095752722739,-0.26437144059379947,0.8369382928661983,3.1761584114229233,-0.3056570794153658,-0.3519332618607625,-0.45212388326060127,-0.29460657278151503,-0.3525985379543851,-0.22327977183959877,-0.3058656824802276,-0.13512739790298545,-0.32339940794687266,-0.1347347842872689,-0.34390599139386924,-0.2731511320851014,-0.31312762568295865,-0.23162555519994277,-0.24711914132111087,-0.4121401437811714,-0.41532878389753347,-0.25260474240797165,0.4115504991044209,2.0525991123736365,-0.18562799393896148,-0.2569660940057202,-0.27695114944984395,-0.28519124906769877,0.14639437145235695,-0.3372519191511635,-0.2151679996752824,0.1622570040776048,-0.15786911406778165,-0.13235338466548777,0.03157300598912316,-0.2568624603543687,-0.23761378005562944,-0.14967332403787337,-0.15354231208977953,-0.24638815506235684,-0.2262355588739456,-0.19000821711884677,-0.20713992546005996,-0.13434814911639148,-0.21668382547513165,-0.1472537257548812,-0.2149285688580259,-0.16505713544470327,-0.1385868401362883,-0.24001115479182544,-0.20810340032272845,-0.05517160774269408,-0.3393945049943031,-0.2942598097189339,0.8525950214231679,-0.41956791965324625,-0.3835986230208386,-0.7209824843049623,-0.25874859289861496,-0.22832237937332805,-0.22864095958499878,-0.19466734020978496,-0.16010743136690325,-0.20243896386128352,-0.2464659941948006,-0.2017115857839545,-0.24883616123650837,-0.24333054450976227,-0.11881489295144469,-0.5559552891479163,2.885306973742444,-0.12906173766902693,-0.09668974692189537,-0.38384400240939226,-0.2717404488911745,-0.32214974270107605,2.0821257365535444,0.8961351498928586,-0.24387793617446388,-0.20635210020719472,-0.26279691981618325,0.05026512392670897,0.05681271933455149,-0.4912269200835864,1.5457533029622184,-0.4250879836873149,-0.31640374350004485
1,Arthur Loepfe,Christlichdemokratische Volkspartei der Schweiz (CVP),-0.25223369249367183,-0.7032369077063028,-0.4227744294183416,0.1770162793861504,-0.15186092628902295,-0.41354874210890047,-0.6571576169302178,-0.7843275575716825,-0.5940856205181384,0.14044447903521917,-0.5740123194914482,-0.2765591928849807,-0.5372731372228153,-0.303066342163246,3.754347924407464,-0.6064188827729804,-0.4243252418672097,-0.4283334466461464,-0.27012374942695105,-0.20400948537559188,-0.11643234575267994,-0.06829372975401102,-0.060378534204874316,0.46349405412338474,-0.0020176833167833753,-0.5933275996519882,-0.22756815077281242,-0.18842445118895448,-0.19133094408858545,-0.002188108445444182,-0.322579364219565,-0.3702813968827487,-0.13602162774984114,0.7410899693957378,3.0697700255111644,0.7560202496002681,-0.5782918855051572,-0.4849391110031941,-0.5410150885906283,-0.4567991313096973,-0.5479094324170461,0.22025087847232405,1.2208645802339158,-0.3637579205224002,-0.08713718090277074,-0.5560245445233881,-0.23132563513011967,-0.3391645718322398,0.41053984848870445,-0.5034464190209779,0.12447055162355047,-0.32965227243763934,1.1301774330424543,-0.19982345077295538,-0.18207548187048084,-0.15152657348388357,-0.4223888458410919,-0.08531653022498624,-0.46224848948928005,-0.493982751161913,0.8052217760084492,0.03321067879635567,-0.17315071395121082,-0.11048886517857712,-0.2518842913422013,-0.37986036173386667,2.298248242374265,-0.11906282355337752,-0.15066404686731463,1.3211922465792727,-0.08439494050287649,2.918627371350408,-0.16632581907334285,0.11718928303949765,-0.3091767739451314,-0.021456677127932214,1.1464765111638804,-0.3557168099109634,0.07640419543545313,-0.09767517891543133,0.15543865267854257,-0.2394124234805933,-0.34649601773185384,-0.22594635438953004,-0.5787278320563779,-0.4130851158105028,-0.4152195550694743,-0.14424675194935352,-0.18401019029556803,-0.1083134516862663,-0.22195418943100007,-0.15704970170523233,-0.2346232164976847,0.6513204486010901,0.02116915714951394,-0.266930547767028,-0.31319353621851714,-0.27109437613263865,-0.24604442803878043,-0.4509775208890691,2.7694373142356072,-0.21544784987509918,-0.343916403979743,-0.3096441316357049,-0.5046076612045003,0.43837117830434597,-0.5874778524233147,-0.033627857489610335,-0.41687660522250586,-0.7010065778369933,-0.3272559570455292,-0.42451049732994445,-0.2618483894142821,-0.14181168797132115,-0.5132557681862305,-0.25928998521314345,-0.44296793639460136,-0.31493517275295235,-0.30772244039727664,-0.49470829088960444,-0.3521320121024141,-0.239659928105618,-0.12450324092387537,-0.2208474599774138,0.15239754480937068,0.43034407419171844,-0.2367848022687942,-0.3531530795570401,-0.1778701649628697,-0.41973544178945277,0.3665312289370317,-0.2922285747391043,0.06197209641200609,-0.08098658177489206,0.46342748967740627,0.2006926388659709,-0.32639047292740253,-0.2210653682692564,-0.3007221352345624,-0.11594809241132649,-0.21766321326940868,-0.2763094030658246,-0.40305976657593295,-0.5529080672290078,-0.229396031920985,-0.13179896677986744,-0.020908805333587095,-0.1325583578792122,-0.3311930716320836,-0.40684905958887785,-0.5481906044059348,-0.06421743360893716,-0.2780212384493237,-0.34822771605841,-0.26881480797741497,-0.11957528087951245,-0.11191348958959885,-0.10323944343870672,1.4029055703354296,-0.17334238956840126,3.0759677256665743,0.1841972403605067,-0.12077225008221394,1.387802518947646,0.28985315315459675,-0.21660328903417542,-0.22633060964238533,1.0239712018277103,-0.22221305565965388,1.577809840670816,0.2264339811826579,-0.1817800111990885,2.136309481445183,-0.25173844207805923,1.505117450733991,0.9791100938572452,0.07058846074194285,0.02024553713997196,0.3696203008543044,-0.45948760443910197,0.9637100423236918,-0.22749317533169525,0.34017607642417136,0.6341751625175083,-0.18189166048031427,1.6143802818299622,-0.26437144059379947,-0.1309999877050736,0.761299902795675,-0.3056570794153658,-0.3519332618607625,2.7406606373384355,-0.29460657278151503,-0.3525985379543851,-0.22327977183959877,0.23367053226104803,-0.13512739790298545,-0.4737791083607068,-0.1347347842872689,-0.34390599139386924,-0.1332236068989066,0.9022946555026066,-0.23162555519994277,-0.24711914132111087,1.315303815148415,0.9302960955297871,-0.25260474240797165,0.09861085158841662,0.7228310533760368,-0.18562799393896148,-0.2569660940057202,0.09136268914486834,0.5186497382699014,0.7233173231838843,-0.3372519191511635,0.47167819257102145,0.6739290493280232,-0.15786911406778165,-0.13235338466548777,-0.4673471367792496,-0.2568624603543687,-0.23761378005562944,-0.14967332403787337,-0.15354231208977953,-0.24638815506235684,-0.2262355588739456,-0.19000821711884677,-0.20713992546005996,-0.13434814911639148,-0.21668382547513165,-0.1472537257548812,-0.2149285688580259,-0.16505713544470327,-0.1385868401362883,-0.24001115479182544,-0.20810340032272845,0.031075878764126538,-0.3393945049943031,-0.03275502954005218,-0.3707279913158813,-0.41956791965324625,-0.3835986230208386,-0.21889526350244828,-0.25874859289861496,-0.22832237937332805,-0.22864095958499878,-0.19466734020978496,-0.16010743136690325,-0.20243896386128352,-0.2464659941948006,-0.2017115857839545,-0.24883616123650837,-0.24333054450976227,-0.11881489295144469,-0.5559552891479163,-0.40930875855667187,-0.12906173766902693,-0.09668974692189537,-0.26988561367301167,-0.2717404488911745,0.09787182967980365,-0.4605727926808618,-0.1259603756082652,-0.24387793617446388,-0.20635210020719472,-0.26279691981618325,-0.0868224305799721,-0.14063868831912957,-0.06686707568885034,0.01661508698036183,-0.0833586967604757,-0.31640374350004485
2,Brigitte Häberli-Koller,Christlichdemokratische Volkspartei der Schweiz (CVP),0.2522393599413775,0.4778616486006295,-0.4227744294183416,-0.19678192988019105,-0.15186092628902295,-0.5681489432186765,-0.6571576169302178,-0.11780613972099038,0.12452682048678596,-0.24552020031948352,-0.3439731142376701,0.660273711660164,0.05857061740585193,0.2842743116384797,-0.30188617413983293,0.3978455250786843,0.3565311969331489,-0.4283334466461464,-0.27012374942695105,-0.20400948537559188,-0.11643234575267994,-0.3232429329919055,-0.37639485950257906,0.3974461952804742,-0.6458912715697435,-0.5933275996519882,-0.22756815077281242,-0.18842445118895448,-0.3058640931195675,-0.21079372705295066,1.0459177757179077,-0.3702813968827487,0.19276189643090408,-0.3825804700981529,2.338366034665295,-0.5582556587258068,1.0600886222699788,-0.4849391110031941,1.9618804264871539,1.6523320743148344,-0.5479094324170461,0.45879979265467263,-0.22862336949889953,-0.561904930852001,-0.33025045278489557,0.7931269171193418,-0.3658973295075032,-0.3391645718322398,-0.48627068725622363,0.548047420707785,3.2394012174021443,-0.32965227243763934,-0.6302381995079004,2.5302673772320077,3.516805025332869,0.4207789513267851,-0.4223888458410919,-0.14768221125799122,-0.46224848948928005,-0.19229362967170271,-0.28586832966800546,-0.3338718752948052,-0.17315071395121082,1.1241981677020625,-0.2518842913422013,-0.37986036173386667,1.4746384967627841,-0.2918819340366899,-0.15066404686731463,2.015303130147877,0.2343727680513696,-0.5360574530388064,-0.16632581907334285,-0.26816547547396585,0.5732929060372595,-0.510488063991219,0.046653689323452006,-0.3557168099109634,-0.2778730598942669,-0.6272978550763789,-0.3976874169999985,-0.2394124234805933,-0.34649601773185384,-0.22594635438953004,0.06393019216892187,0.6272860904735851,1.682871806462479,-0.14424675194935352,-0.18401019029556803,-0.1083134516862663,-0.22195418943100007,-0.15704970170523233,-0.7144672615925716,-0.5113537211803414,-0.3971320144598693,0.7070878465800888,-0.1671043458074973,-0.27109437613263865,-0.24604442803878043,-0.4509775208890691,-0.41238723339109856,-0.21544784987509918,-0.343916403979743,-0.2009795008189356,-0.5046076612045003,0.18056975928914124,-0.5874778524233147,-0.500712001664574,-0.6187146184049847,-0.7010065778369933,0.935516596321708,-0.42451049732994445,-0.2618483894142821,0.5960570566977439,-0.5132557681862305,-0.25928998521314345,-0.7921046370377898,-0.31493517275295235,-0.30772244039727664,-0.34243288568779967,-0.3521320121024141,-0.239659928105618,-0.12450324092387537,-0.2208474599774138,-0.36233377515356546,-0.7333268418228736,-0.2367848022687942,-0.3531530795570401,-0.1778701649628697,-0.41973544178945277,0.17296277846586003,5.505184827116013,-0.5705716363561222,-0.08098658177489206,-0.3648808144304267,-0.5094971560101144,-0.32639047292740253,-0.2210653682692564,-0.3007221352345624,-0.11594809241132649,-0.21766321326940868,-0.2763094030658246,0.31752271585703723,3.185215866684078,-0.25506422200377554,0.5567659541829842,-0.44724224156445685,-0.6535464376286758,-0.3311930716320836,1.7547647447956498,0.2628896368820195,0.8019793998734529,-0.2780212384493237,1.108917229954048,-0.26881480797741497,-0.11957528087951245,-0.11191348958959885,-0.10323944343870672,-0.42407395069665965,-0.17334238956840126,0.1749062118836907,0.16105386624765466,-0.12077225008221394,0.11531401808481898,1.108159206595427,-0.21660328903417542,-0.22633060964238533,3.1912642397026274,-0.22221305565965388,0.4514924647385929,-0.35413032958056156,-0.1817800111990885,-0.3379388914178307,-0.5003070320435317,-0.5874216412413046,-0.35028464539456905,-0.4278882611501311,-0.4016266374646347,-0.5544628649794647,0.8238602344181243,-0.5503062481761034,0.6001982168769416,-0.3537142279907017,-0.14687531188567013,-0.18189166048031427,1.7613491745413548,-0.26437144059379947,2.5665219735451896,-0.3576539320208303,-0.3056570794153658,-0.3519332618607625,-0.45212388326060127,1.2277348016207241,-0.3525985379543851,0.11481423038387947,-0.3058656824802276,-0.13512739790298545,-0.4905911153161517,-0.1347347842872689,-0.34390599139386924,1.6898817109195734,-0.31312762568295865,-0.23162555519994277,-0.24711914132111087,-0.03930656205415643,-0.41532878389753347,-0.25260474240797165,-0.44180701359986385,-0.48011480644647603,-0.18562799393896148,-0.2569660940057202,-0.27695114944984395,-0.28519124906769877,-0.4947360446289967,-0.3372519191511635,-0.2151679996752824,-0.2583547619333324,-0.15786911406778165,-0.13235338466548777,-0.02409163803875312,-0.2568624603543687,-0.23761378005562944,-0.14967332403787337,-0.15354231208977953,-0.24638815506235684,-0.2262355588739456,-0.19000821711884677,-0.20713992546005996,-0.13434814911639148,-0.21668382547513165,-0.1472537257548812,-0.2149285688580259,-0.16505713544470327,-0.1385868401362883,0.10203007464459658,-0.20810340032272845,-0.3787188085058499,-0.3393945049943031,-0.2942598097189339,0.69043526500035,0.8492987689721426,1.2008956384607747,1.861723749974636,-0.25874859289861496,-0.22832237937332805,-0.22864095958499878,-0.19466734020978496,-0.16010743136690325,-0.20243896386128352,-0.2464659941948006,-0.2017115857839545,-0.24883616123650837,-0.24333054450976227,-0.11881489295144469,2.009248084384387,-0.40930875855667187,-0.12906173766902693,-0.09668974692189537,-0.38384400240939226,-0.2717404488911745,-0.32214974270107605,0.1041794632957884,1.083126316874877,0.7763635205371872,0.6287969965502637,-0.26279691981618325,-0.0948508388785708,-0.14063868831912957,0.10410434922225205,-0.6919295605112312,0.05432149115426324,-0.31640374350004485
