,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
0,Adrian Amstutz,Schweizerische Volkspartei (SVP),-0.5178978866590842,-0.33497767871384543,-0.1207602969348131,-0.6743628648203812,-0.6238047622796677,0.13635980762483715,-0.2597201211171921,-0.20816893631422498,-0.3203425864285281,0.02776816039340833,-0.435676824867249,-0.29699894339702776,-0.23589972458453212,0.5789373465739757,0.5971609228447181,-0.5735361149337908,-0.3611453201341473,-0.4626196445824633,-0.331264159734037,-0.3579907421611188,0.05183817771406166,-0.2910989871822917,0.6631870542014253,0.5157304574113413,-0.4513617502573268,-0.46777240280809207,-0.6179043484283999,-0.39701604641182614,0.9801566360571435,1.8713295605114333,-0.4969414025844369,-0.1595028331002046,1.0818290768749976,1.5203013721632759,2.964720506525695,-0.514127914844853,0.9423827067964855,-0.1728972172925822,-0.4224927238885551,-0.3076814310890061,-0.33654882320529667,-0.34750024118607203,-0.5499957681429992,-0.13330264478382778,-0.7900208859654072,1.5181398837436573,-0.2938837462907215,-0.3325608908320653,-0.42459491132843485,2.8374973443553766,-0.5085332057010111,-0.37590952425227575,-0.460766962674613,0.0630492176816299,-0.2603448213217936,2.8425428176352394,-0.38841019344976985,-0.2763152361151867,0.031931068126277974,-0.35001057173720124,0.144447741743323,-0.6996155795831152,-0.6607818706453304,-0.7413867379560205,0.06501958071205322,-0.4936870309234437,-0.232721045308499,0.4064607310912928,-0.5479370953113034,0.6864668521067532,0.886302221633152,-0.1149219313438436,-0.23010715159583042,-0.38427341089966316,-0.203948364271502,-0.4459232967794255,-0.548097228857973,0.2704673677198228,-0.7018943062891093,1.7677222370263475,-0.18877298853685395,-0.5085747734032272,0.8999914522229745,0.09427260543557071,0.9799980531666337,-0.4410244296066539,-0.2349824688220403,-0.31732968075369666,-0.1885083179186474,-0.4094256634790275,-0.48376252731248326,0.25376006641754656,-0.2254366858014868,-0.3287651393146266,-0.3858384931921791,-0.33414661191629075,-0.3861392872981765,0.7469773045087109,-0.5395049994864402,-0.3525128790043068,-0.6252297818769724,0.18356562600555987,-0.3828209827037691,0.2602025257031202,0.9002239574082999,2.7851502946373627,-0.08154815090678875,-0.24761934599331648,-0.4528997026357062,0.15223196356689164,-0.1281613623760627,-0.4326196321908104,0.08638383762230357,-0.23679959119725505,-0.2537254774927351,-0.2562427326706736,-0.40786076701688334,-0.466371190080258,-0.28383785917731713,0.3839893436325006,-0.35928927803448696,-0.2585678299828257,-0.23057671314783693,-0.3207598449159105,-0.5536468304466666,-0.31557819656104746,-0.3792259080982746,-0.27554954279025273,-0.2245061344338674,-0.3592754620965749,-0.23253626896452723,-0.3030811631562688,-0.25246515687090626,-0.1389551768291684,-0.3018077863144465,-0.30655594393195257,-0.3481965079994563,-0.1778795286262763,-0.09901475429766743,-0.3271693023002388,-0.3241697496992726,1.5108437231870582,-0.3065615414426659,-0.801742413407848,-0.4219922990572431,-0.2665627117958554,0.30681755244023223,-0.23899073453051928,-0.1781653615157042,-0.17268868259521128,-0.35066260092662,-0.34525940306211916,-0.2932920386666931,-0.3551176931076884,-0.09901475429766744,-0.5495954543638012,0.14366760799896977,-0.2623695687228887,0.1331748754099071,-0.3897419360344168,-0.16681906781022415,-0.15275829353659381,-0.7394819219426356,0.012771333779681381,0.02676092576861611,-0.3851428322092565
1,Alex Kuprecht,Schweizerische Volkspartei (SVP),1.0068806071153664,0.5736287014590454,-0.1207602969348131,-0.008881807245763278,-4.527100087452866e-05,-0.2559196148749775,-0.717549720958851,-0.07678184544153036,0.42951301761925903,1.002385300349988,0.09836674846974663,-0.16697048751388097,-0.23589972458453212,0.10353847449745787,1.5909159715845902,1.4571537539573483,1.4187150173954859,0.8690421099374971,-0.331264159734037,0.10483092548874626,2.6602756898857214,-0.2910989871822917,-0.5304360674660368,0.17155050215312706,-0.4513617502573268,-0.2730498089069931,1.298076305788054,-0.39701604641182614,-0.42606370789170855,0.30927023552449484,-0.4969414025844369,-0.1595028331002046,-0.2654048726313829,0.0032312649612780313,0.16403101611908036,0.03999040669992611,-0.0548476046182448,-0.1728972172925822,0.24831502234190522,-0.2373020415331733,0.3848490636186072,1.286987440122861,-0.08936361840367468,-0.13330264478382778,-0.07232444505755788,-0.3802725751510683,-0.2938837462907215,-0.2800222798453051,0.6302173582993907,0.28809233169010734,-0.5085332057010111,-0.37590952425227575,-0.460766962674613,-0.5849487532637816,0.8520555182969692,0.12010927872870082,-0.38841019344976985,0.2555577104652061,-0.36941897058804657,-0.2207869395399421,0.35166381810613445,0.17879162580029287,0.2960569413329664,0.3250043460380893,2.2020661296545967,-0.4936870309234437,0.06957199591707439,-0.24669412094210036,-0.5479370953113034,-0.23254724156846526,-0.023034576860808946,-0.017512295932072718,-0.23010715159583042,-0.38427341089966316,-0.203948364271502,-0.4459232967794255,-0.4499473285445051,-0.6729146201357769,-0.09992751536179949,-0.48381900809406336,0.3558467293564154,0.13805910111233788,-0.2014611769619085,0.6213516288573756,0.5543457679418301,-0.4410244296066539,-0.2349824688220403,-0.2397592300369891,-0.1885083179186474,-0.4094256634790275,-0.48376252731248326,0.10226621734126698,-0.7004966139827181,-0.3287651393146266,-0.3858384931921791,-0.33414661191629075,0.49513539748810137,-0.26473090299006474,0.5137585908250453,-0.3525128790043068,0.6153570764765482,0.23350360772854897,-0.3828209827037691,-0.06850440866793325,0.2664226791567484,1.2070898218818005,0.4597076088361838,-0.24761934599331648,-0.4528997026357062,-0.5208797297183172,0.06636237401302164,-0.34113664815072564,-0.04975786960325584,-0.1045288564148634,-0.2537254774927351,1.3074592258020017,2.451629106062718,-0.466371190080258,-0.28383785917731713,-0.2558146787103118,-0.35928927803448696,-0.14178216646680694,-0.23057671314783693,-0.3207598449159105,-0.3628394055764649,-0.31557819656104746,-0.3792259080982746,-0.27554954279025273,-0.2245061344338674,-0.3592754620965749,-0.23253626896452723,-0.3030811631562688,-0.25246515687090626,-0.1389551768291684,-0.3018077863144465,-0.30655594393195257,-0.3481965079994563,-0.1778795286262763,-0.09901475429766743,-0.3271693023002388,-0.3241697496992726,-0.6746891011662489,-0.3065615414426659,1.3228651669518754,-0.4219922990572431,-0.2665627117958554,-0.28116465666442775,-0.23899073453051928,-0.1781653615157042,-0.17268868259521128,-0.35066260092662,-0.34525940306211916,-0.2932920386666931,-0.3551176931076884,-0.09901475429766744,1.8064505137519726,-0.29072892602188805,-0.2623695687228887,0.04803173040277991,-0.3897419360344168,-0.16681906781022415,-0.15275829353659381,-0.543881283729151,-0.16639767080178966,0.29225482861171254,1.3279398805293903
2,Alfred Heer,Schweizerische Volkspartei (SVP),-0.5178978866590842,-0.33497767871384543,-0.1207602969348131,-0.6743628648203812,0.4582973386128243,-0.581866073803395,-0.32140911724454535,-0.05621480543383414,-0.3203425864285281,-0.674008449539311,-0.435676824867249,0.6052979659357476,-0.23589972458453212,0.19252767726416686,-0.6217417541252813,-0.5735361149337908,-0.3611453201341473,-0.4626196445824633,0.41476246370928643,1.6714653735543363,1.4040836475206226,-0.2910989871822917,-0.15454370318401833,-0.3451837619085759,-0.4513617502573268,-0.46777240280809207,-0.6179043484283999,-0.39701604641182614,0.016779162854615025,-0.5811035797180603,-0.4969414025844369,-0.1595028331002046,-0.5642077330277396,-0.5644251646482223,-0.4571335790294684,0.7675896023931627,-0.42799067519137146,-0.1728972172925822,-0.4224927238885551,-0.3076814310890061,-0.33654882320529667,-0.34750024118607203,-0.5499957681429992,-0.13330264478382778,-0.7900208859654072,-0.3802725751510683,-0.2938837462907215,-0.3325608908320653,-0.42459491132843485,1.102572138098374,-0.5085332057010111,-0.37590952425227575,-0.460766962674613,-0.40678201785012424,-0.2603448213217936,-0.13453543885373892,0.36222955167256066,7.105258475541977,-0.4584343488242975,0.09834545599693535,0.34321893803596987,1.0010661249462185,-0.6607818706453304,-0.7413867379560205,0.27597120117741286,-0.4936870309234437,-0.232721045308499,-0.6189923866011345,-0.5479370953113034,-0.6049256594145455,-0.166795570241237,0.05406494997823404,-0.23010715159583042,2.5297329747456274,-0.203948364271502,-0.4459232967794255,-0.20755503329522243,1.295721210703076,-0.7018943062891093,-0.48381900809406336,2.330720071035693,5.474277133716844,-0.44575222701458683,-0.14503783341862322,-0.5741277324216032,6.283136510281186,-0.2349824688220403,-0.31732968075369666,-0.1885083179186474,-0.024558273169492374,0.045405779858459505,-0.5735280833207458,1.612389076138081,-0.3287651393146266,-0.3858384931921791,-0.33414661191629075,-0.3861392872981765,0.37247758129093206,0.08234548667013064,-0.3525128790043068,-0.6252297818769724,-0.02373414895265727,-0.3828209827037691,-0.2558673612594337,0.18757038180112248,-0.13434998500178674,-0.7454321687165284,-0.24761934599331648,-0.4528997026357062,0.7509666741686519,-0.1281613623760627,0.2022015167282305,0.9574875818675849,-0.23679959119725505,-0.2537254774927351,-0.2562427326706736,0.4548630572896214,-0.466371190080258,-0.28383785917731713,-0.2336016491494278,-0.35928927803448696,-0.2585678299828257,-0.23057671314783693,-0.3207598449159105,0.1083811409261881,-0.31557819656104746,-0.3792259080982746,-0.27554954279025273,-0.2245061344338674,-0.3592754620965749,-0.23253626896452723,-0.3030811631562688,-0.25246515687090626,-0.1389551768291684,-0.3018077863144465,-0.30655594393195257,-0.3481965079994563,-0.1778795286262763,-0.09901475429766743,-0.3271693023002388,-0.3241697496992726,-0.6746891011662489,-0.3065615414426659,-0.5287214270223546,1.3940753389359974,-0.2665627117958554,0.08916667945673931,-0.23899073453051928,-0.1781653615157042,-0.17268868259521128,-0.35066260092662,-0.34525940306211916,-0.2932920386666931,-0.3551176931076884,-0.09901475429766744,-0.5495954543638012,-0.29072892602188805,-0.2623695687228887,-0.7887198670810569,-0.3897419360344168,-0.16681906781022415,-0.15275829353659381,0.6178352139476229,-0.16639767080178966,-0.3921591018330535,-0.3851428322092565
3,Andrea Martina Geissbühler,Schweizerische Volkspartei (SVP),-0.5178978866590842,-0.33497767871384543,-0.1207602969348131,-0.6743628648203812,-0.6238047622796677,-0.581866073803395,-0.7523248990164983,-0.20816893631422498,-0.3203425864285281,-0.9965993105567708,2.8523561560703317,1.3041357682621129,-0.23589972458453212,-0.4649454914122243,-0.6217417541252813,-0.5735361149337908,-0.3611453201341473,-0.4626196445824633,-0.331264159734037,-1.0882721674980917,-0.685379985041925,-0.2910989871822917,-0.5304360674660368,2.06807151416419,-0.4513617502573268,-0.46777240280809207,-0.6179043484283999,-0.39701604641182614,-0.42606370789170855,-0.5811035797180603,-0.4969414025844369,-0.1595028331002046,-0.5642077330277396,-0.5644251646482223,-0.4571335790294684,-0.514127914844853,-0.42799067519137146,-0.1728972172925822,-0.4224927238885551,-0.3076814310890061,-0.33654882320529667,-0.34750024118607203,5.122102075705938,-0.13330264478382778,-0.7900208859654072,-0.3802725751510683,-0.2938837462907215,-0.3325608908320653,-0.42459491132843485,2.2122962428788715,-0.5085332057010111,-0.37590952425227575,-0.460766962674613,-0.8274162653680821,-0.2603448213217936,-0.48369893807158204,-0.38841019344976985,-0.2763152361151867,1.73378751519004,2.832438095709023,-0.6210328227028276,-0.17943442895013875,-0.6607818706453304,-0.7413867379560205,-0.7473685746970977,-0.4936870309234437,-0.232721045308499,6.257575579101026,-0.5479370953113034,0.31868101579476876,-0.6508808455383351,-0.1149219313438436,-0.23010715159583042,-0.38427341089966316,-0.203948364271502,-0.4459232967794255,-0.548097228857973,2.9825016472955452,-0.7018943062891093,-0.48381900809406336,-0.18877298853685395,-0.5085747734032272,-0.44575222701458683,-0.5522227592302368,-0.5741277324216032,1.4681098921497364,-0.2349824688220403,-0.31732968075369666,-0.1885083179186474,-0.4094256634790275,5.150323566684025,-0.5735280833207458,-0.9712807730460199,-0.3287651393146266,-0.3858384931921791,-0.33414661191629075,-0.3861392872981765,-0.26473090299006474,-0.7918703313123131,-0.3525128790043068,-0.6252297818769724,-0.37645316903081777,-0.3828209827037691,-0.2558673612594337,-0.32825506340026306,-0.6799615126720541,0.738543871093478,-0.24761934599331648,-0.4528997026357062,-0.5208797297183172,-0.1281613623760627,-0.4326196321908104,3.9399533839335543,-0.23679959119725505,-0.2537254774927351,-0.2562427326706736,-0.40786076701688334,2.913555724445166,-0.28383785917731713,0.1847309306315576,-0.35928927803448696,-0.2585678299828257,-0.23057671314783693,-0.3207598449159105,-0.5536468304466666,-0.31557819656104746,-0.3792259080982746,-0.27554954279025273,-0.2245061344338674,-0.3592754620965749,-0.23253626896452723,-0.3030811631562688,-0.25246515687090626,-0.1389551768291684,-0.3018077863144465,-0.30655594393195257,-0.3481965079994563,-0.1778795286262763,-0.09901475429766743,-0.3271693023002388,-0.3241697496992726,-0.6746891011662489,-0.3065615414426659,-0.801742413407848,-0.4219922990572431,-0.2665627117958554,-0.28116465666442775,-0.23899073453051928,-0.1781653615157042,-0.17268868259521128,-0.35066260092662,4.868309137875134,-0.2932920386666931,-0.3551176931076884,-0.09901475429766744,-0.5495954543638012,0.6802750912012059,-0.2623695687228887,3.3326919228785474,-0.3897419360344168,-0.16681906781022415,-0.15275829353659381,-0.7394819219426356,-0.16639767080178966,-0.3921591018330535,-0.3851428322092565
4,Andreas Aebi,Schweizerische Volkspartei (SVP),-0.5178978866590842,-0.33497767871384543,-0.1207602969348131,-0.6743628648203812,-0.6238047622796677,-0.581866073803395,-1.030396726540817,-0.20816893631422498,-0.3203425864285281,-0.6792680831428566,-0.435676824867249,-0.29699894339702776,-0.23589972458453212,7.296096477963437,-0.6217417541252813,-0.5735361149337908,-0.3611453201341473,-0.4626196445824633,2.6041884238146924,0.7215557126848412,-0.685379985041925,-0.2910989871822917,-0.5304360674660368,0.0376544073244132,-0.4513617502573268,-0.46777240280809207,-0.6179043484283999,-0.39701604641182614,-0.42606370789170855,-0.5811035797180603,-0.4969414025844369,-0.1595028331002046,-0.5642077330277396,0.7271988853328147,-0.4571335790294684,-0.514127914844853,2.968152054082883,-0.1728972172925822,-0.4224927238885551,-0.3076814310890061,-0.33654882320529667,-0.34750024118607203,1.0221617864020867,-0.13330264478382778,-0.7900208859654072,-0.3802725751510683,7.539421070005497,-0.3325608908320653,-0.42459491132843485,-1.0273821920448387,1.460762765036871,-0.37590952425227575,0.541021057659682,0.827688056387361,-0.2603448213217936,1.5771247583989487,-0.38841019344976985,-0.2763152361151867,0.5542768383562389,-0.35001057173720124,0.3274974419369677,-0.5989179862411207,-0.6607818706453304,-0.7413867379560205,-0.7473685746970977,1.2705578017230343,-0.232721045308499,-0.6189923866011345,-0.5479370953113034,-0.1604246137822144,-0.17468826494716796,-0.1149219313438436,-0.23010715159583042,-0.38427341089966316,-0.203948364271502,-0.4459232967794255,-0.548097228857973,-0.8821472010998592,-0.7018943062891093,2.3061342739029675,-0.18877298853685395,-0.5085747734032272,-0.44575222701458683,4.254329734589462,-0.5741277324216032,-0.4410244296066539,-0.2349824688220403,-0.31732968075369666,-0.1885083179186474,-0.4094256634790275,-0.48376252731248326,-0.5735280833207458,-0.9712807730460199,-0.3287651393146266,-0.3858384931921791,-0.33414661191629075,-0.3861392872981765,-0.26473090299006474,0.6153407037602175,-0.3525128790043068,-0.6252297818769724,-0.37645316903081777,1.2024006604950603,0.3836105421506874,-0.32825506340026306,-0.6799615126720541,0.07720672291727944,-0.24761934599331648,-0.4528997026357062,-0.5208797297183172,-0.1281613623760627,-0.4326196321908104,-0.5653436574981326,-0.23679959119725505,-0.2537254774927351,-0.2562427326706736,0.4407969079802762,-0.466371190080258,-0.28383785917731713,0.8937976578322379,-0.35928927803448696,-0.2585678299828257,-0.23057671314783693,-0.3207598449159105,-0.5536468304466666,-0.31557819656104746,-0.3792259080982746,-0.27554954279025273,-0.2245061344338674,-0.3592754620965749,-0.23253626896452723,-0.3030811631562688,-0.25246515687090626,-0.1389551768291684,-0.3018077863144465,-0.30655594393195257,-0.3481965079994563,-0.1778795286262763,-0.09901475429766743,-0.3271693023002388,-0.3241697496992726,0.6793910182700392,-0.3065615414426659,5.643926960823584,-0.4219922990572431,-0.2665627117958554,-0.28116465666442775,-0.23899073453051928,-0.1781653615157042,-0.17268868259521128,-0.35066260092662,-0.34525940306211916,-0.2932920386666931,-0.3551176931076884,-0.09901475429766744,-0.5495954543638012,-0.29072892602188805,-0.2623695687228887,-0.7887198670810569,-0.3897419360344168,-0.16681906781022415,-0.15275829353659381,3.266078973646551,0.05561609574481577,0.6460340100493452,-0.3851428322092565
5,André Bugnon,Schweizerische Volkspartei (SVP),-0.5178978866590842,-0.33497767871384543,-0.1207602969348131,-0.6743628648203812,-0.6238047622796677,-0.581866073803395,-1.3762909510222863,-0.20816893631422498,-0.3203425864285281,-0.9965993105567708,-0.435676824867249,-0.29699894339702776,-0.23589972458453212,-0.4649454914122243,-0.6217417541252813,-0.5735361149337908,-0.3611453201341473,-0.4626196445824633,-0.331264159734037,-1.0882721674980917,-0.685379985041925,-0.2910989871822917,-0.5304360674660368,-0.7409265885314411,-0.4513617502573268,-0.46777240280809207,-0.6179043484283999,-0.39701604641182614,-0.42606370789170855,-0.5811035797180603,-0.4969414025844369,-0.1595028331002046,-0.5642077330277396,-0.5644251646482223,-0.4571335790294684,-0.514127914844853,-0.42799067519137146,9.347079437868382,-0.4224927238885551,-0.3076814310890061,-0.33654882320529667,-0.34750024118607203,-0.5499957681429992,-0.13330264478382778,-0.7900208859654072,-0.3802725751510683,-0.2938837462907215,-0.3325608908320653,-0.42459491132843485,-1.0273821920448387,-0.5085332057010111,-0.37590952425227575,-0.460766962674613,-0.8274162653680821,-0.2603448213217936,-0.48369893807158204,-0.38841019344976985,-0.2763152361151867,-0.4584343488242975,-0.35001057173720124,-0.6210328227028276,-1.1207146062860007,-0.6607818706453304,-0.7413867379560205,-0.7473685746970977,-0.4936870309234437,-0.232721045308499,-0.6189923866011345,-0.5479370953113034,-0.7563852749633397,-0.6508808455383351,-0.1149219313438436,-0.23010715159583042,-0.38427341089966316,-0.203948364271502,-0.4459232967794255,-0.548097228857973,-0.8821472010998592,-0.7018943062891093,-0.48381900809406336,-0.18877298853685395,-0.5085747734032272,-0.44575222701458683,-0.5522227592302368,-0.5741277324216032,-0.4410244296066539,-0.2349824688220403,-0.31732968075369666,-0.1885083179186474,-0.4094256634790275,-0.48376252731248326,-0.5735280833207458,-0.9712807730460199,-0.3287651393146266,-0.3858384931921791,-0.33414661191629075,-0.3861392872981765,-0.26473090299006474,-0.7918703313123131,-0.3525128790043068,-0.6252297818769724,-0.37645316903081777,-0.3828209827037691,-0.2558673612594337,-0.32825506340026306,-0.6799615126720541,-0.7454321687165284,-0.24761934599331648,-0.4528997026357062,-0.5208797297183172,-0.1281613623760627,-0.4326196321908104,-1.0239667096199212,-0.23679959119725505,-0.2537254774927351,-0.2562427326706736,-0.40786076701688334,-0.466371190080258,-0.28383785917731713,-0.39771673814042974,-0.35928927803448696,-0.2585678299828257,-0.23057671314783693,-0.3207598449159105,-0.5536468304466666,-0.31557819656104746,-0.3792259080982746,-0.27554954279025273,-0.2245061344338674,-0.3592754620965749,-0.23253626896452723,-0.3030811631562688,-0.25246515687090626,-0.1389551768291684,-0.3018077863144465,-0.30655594393195257,-0.3481965079994563,-0.1778795286262763,-0.09901475429766743,-0.3271693023002388,-0.3241697496992726,-0.6746891011662489,-0.3065615414426659,-0.801742413407848,-0.4219922990572431,-0.2665627117958554,-0.28116465666442775,-0.23899073453051928,-0.1781653615157042,-0.17268868259521128,-0.35066260092662,-0.34525940306211916,-0.2932920386666931,-0.3551176931076884,-0.09901475429766744,-0.5495954543638012,-0.29072892602188805,-0.2623695687228887,-0.7887198670810569,-0.3897419360344168,-0.16681906781022415,-0.15275829353659381,-0.7394819219426356,-0.16639767080178966,-0.3921591018330535,-0.3851428322092565
6,Bruno Zuppiger,Schweizerische Volkspartei (SVP),-0.5178978866590842,-0.33497767871384543,-0.1207602969348131,-0.6743628648203812,0.8270136100280439,0.02463578162488999,-0.6691294254157266,-0.20816893631422498,4.330613653986389,-0.7803439555783995,-0.435676824867249,-0.29699894339702776,-0.23589972458453212,2.179557698152816,0.4075538397604961,-0.5735361149337908,-0.3611453201341473,-0.4626196445824633,-0.331264159734037,0.14509201751546263,-0.685379985041925,-0.2910989871822917,-0.02646186053977498,0.3202504724869085,1.043009722471881,-0.46777240280809207,-0.6179043484283999,1.506638581373171,-0.42606370789170855,-0.5811035797180603,-0.4969414025844369,-0.1595028331002046,0.8257789064456831,-0.5644251646482223,-0.4571335790294684,-0.514127914844853,0.15061141942572376,-0.1728972172925822,-0.4224927238885551,-0.3076814310890061,6.375123368282282,-0.34750024118607203,-0.5499957681429992,-0.13330264478382778,0.04463349346075829,-0.3802725751510683,-0.2938837462907215,-0.3325608908320653,-0.42459491132843485,2.2362938609153433,-0.5085332057010111,-0.37590952425227575,-0.460766962674613,-0.2634547927699311,-0.2603448213217936,-0.015561209490621956,0.6180030944549845,-0.2763152361151867,0.09368078729783198,-0.35001057173720124,-0.6210328227028276,-0.40952513896557163,-0.6607818706453304,-0.032716260973691395,-0.061351910129370205,-0.4936870309234437,-0.232721045308499,0.2469458016724709,-0.5479370953113034,0.05588703360945338,0.3226684303369401,-0.1149219313438436,-0.23010715159583042,-0.38427341089966316,-0.203948364271502,-0.4459232967794255,-0.548097228857973,1.551150221963914,-0.7018943062891093,-0.48381900809406336,-0.18877298853685395,-0.5085747734032272,-0.44575222701458683,0.5396360788720159,0.7382451531862414,-0.4410244296066539,-0.2349824688220403,-0.31732968075369666,-0.1885083179186474,0.10658172649153444,-0.48376252731248326,-0.22422864232013345,0.28836701874474724,-0.3287651393146266,-0.3858384931921791,4.331156621000002,-0.3861392872981765,-0.26473090299006474,1.445768944210427,-0.3525128790043068,-0.6252297818769724,0.09645159122212339,-0.3828209827037691,-0.2558673612594337,-0.32825506340026306,-0.6799615126720541,3.7394731960426024,-0.24761934599331648,-0.4528997026357062,0.6159311300522579,-0.1281613623760627,-0.007054343471008869,0.5387488753876544,-0.23679959119725505,-0.2537254774927351,-0.2562427326706736,-0.40786076701688334,-0.466371190080258,-0.28383785917731713,-0.39771673814042974,-0.35928927803448696,0.2847017751139134,-0.23057671314783693,-0.3207598449159105,-0.5536468304466666,-0.31557819656104746,-0.3792259080982746,-0.27554954279025273,-0.2245061344338674,-0.3592754620965749,-0.23253626896452723,-0.3030811631562688,-0.25246515687090626,-0.1389551768291684,-0.3018077863144465,-0.30655594393195257,-0.3481965079994563,-0.1778795286262763,-0.09901475429766743,-0.3271693023002388,-0.3241697496992726,-0.6746891011662489,-0.3065615414426659,0.29640866516491454,2.0128835711411015,-0.2665627117958554,1.2083902730673777,-0.23899073453051928,-0.1781653615157042,-0.17268868259521128,-0.35066260092662,-0.34525940306211916,-0.2932920386666931,-0.3551176931076884,-0.09901475429766744,0.44676607289323983,0.442918553657783,-0.2623695687228887,-0.010230973422020551,-0.3897419360344168,-0.16681906781022415,-0.15275829353659381,1.0803284602509704,-0.09074853553405743,-0.03840441185831025,-0.3851428322092565
