,Speaker Party,Phrase,tf_idf
4602,Schweizerische Volkspartei (SVP),"('leutenegg', 'oberholz')",19.850062999172877
4603,Schweizerische Volkspartei (SVP),"('sicht', 'svp')",19.709354161508603
4604,Schweizerische Volkspartei (SVP),"('allgemein', 'kreditvereinbar')",19.709354161508603
4605,Schweizerische Volkspartei (SVP),"('frank', 'mehr')",19.46232518919189
4606,Schweizerische Volkspartei (SVP),"('ganz', 'genau')",19.46232518919189
4607,Schweizerische Volkspartei (SVP),"('absolut', 'genug')",19.408121055678468
4608,Schweizerische Volkspartei (SVP),"('fisch', 'roland')",19.403874026376727
4609,Schweizerische Volkspartei (SVP),"('herzlich', 'dank')",19.403874026376727
4610,Schweizerische Volkspartei (SVP),"('de', 'la')",19.403874026376727
4611,Schweizerische Volkspartei (SVP),"('pro', 'jahr')",19.142502937718533
4612,Schweizerische Volkspartei (SVP),"('rund', 'milliard')",18.987016781817537
4613,Schweizerische Volkspartei (SVP),"('antrag', 'kommissionsmehr')",18.987016781817537
4614,Schweizerische Volkspartei (SVP),"('vorlauf', 'aufgenomm')",18.86487752564404
4615,Schweizerische Volkspartei (SVP),"('drei', 'wort')",18.714973875118524
4616,Schweizerische Volkspartei (SVP),"('geschatzt', 'frau')",18.714973875118524
4617,Schweizerische Volkspartei (SVP),"('schweizer', 'nationalbank')",18.699334709365754
4618,Schweizerische Volkspartei (SVP),"('zeich', 'setz')",18.699334709365754
4619,Schweizerische Volkspartei (SVP),"('otto', 'stich')",18.676408907357867
4620,Schweizerische Volkspartei (SVP),"('einfach', 'sag')",18.651394972975563
4621,Schweizerische Volkspartei (SVP),"('bereit', 'erwahnt')",18.411652636913974
4622,Schweizerische Volkspartei (SVP),"('bitt', 'dah')",18.411652636913974
4623,Schweizerische Volkspartei (SVP),"('servic', 'public')",18.411652636913974
4624,Schweizerische Volkspartei (SVP),"('olymp', 'winterspiel')",18.384843484431897
4625,Schweizerische Volkspartei (SVP),"('herr', 'glattli')",18.325881024911354
4626,Schweizerische Volkspartei (SVP),"('imm', 'mehr')",18.272389167822237
4627,Schweizerische Volkspartei (SVP),"('funfzehn', 'jahr')",18.245929864867396
4628,Schweizerische Volkspartei (SVP),"('schon', 'lang')",18.123970564462194
4629,Schweizerische Volkspartei (SVP),"('heut', 'morg')",18.049834122601503
4630,Schweizerische Volkspartei (SVP),"('kmu', 'gewerb')",18.021826694558577
4631,Schweizerische Volkspartei (SVP),"('ganz', 'klar')",18.01135503685335
4632,Schweizerische Volkspartei (SVP),"('funktionier', 'weiterbildungsmarkt')",17.91759469228055
4633,Schweizerische Volkspartei (SVP),"('arthur', 'hansenberg')",17.91759469228055
4634,Schweizerische Volkspartei (SVP),"('leon', 'schlumpf')",17.91759469228055
4635,Schweizerische Volkspartei (SVP),"('han', 'wyer')",17.91759469228055
4636,Schweizerische Volkspartei (SVP),"('dringend', 'mehrheit')",17.91759469228055
4637,Schweizerische Volkspartei (SVP),"('pro', 'arbeitsplatz')",17.91759469228055
4638,Schweizerische Volkspartei (SVP),"('bitt', 'motion')",17.86751256580755
4639,Schweizerische Volkspartei (SVP),"('nachrichtendien', 'bund')",17.840464756759232
4640,Schweizerische Volkspartei (SVP),"('geht', 'frag')",17.83628849201041
4641,Schweizerische Volkspartei (SVP),"('zehn', 'jahr')",17.66330952889483
4642,Schweizerische Volkspartei (SVP),"('darauf', 'hinweis')",17.43499964865107
4643,Schweizerische Volkspartei (SVP),"('sofort', 'bereit')",17.394346548516
4644,Schweizerische Volkspartei (SVP),"('sis', 'ii')",17.394346548516
4645,Schweizerische Volkspartei (SVP),"('organisator', 'personell')",17.394346548516
4646,Schweizerische Volkspartei (SVP),"('gesamtsyst', 'arme')",17.394346548516
4647,Schweizerische Volkspartei (SVP),"('woch', 'wk')",17.394346548516
4648,Schweizerische Volkspartei (SVP),"('identifikation', 'befrag')",17.394346548516
4649,Schweizerische Volkspartei (SVP),"('motion', 'abzulehn')",17.320547895425687
4650,Schweizerische Volkspartei (SVP),"('stellt', 'frag')",17.320547895425687
4651,Schweizerische Volkspartei (SVP),"('art', 'weis')",17.138226338631732
4652,Schweizerische Volkspartei (SVP),"('schon', 'sag')",17.029534540542905
4653,Schweizerische Volkspartei (SVP),"('absatz', 'streich')",17.029534540542905
4654,Schweizerische Volkspartei (SVP),"('kommission', 'stimm')",16.773583225043822
4655,Schweizerische Volkspartei (SVP),"('anschau', 'seh')",16.708891522713294
4656,Schweizerische Volkspartei (SVP),"('sach', 'betriebsaufwand')",16.708891522713294
4657,Schweizerische Volkspartei (SVP),"('darauf', 'angewies')",16.635532333438686
4658,Schweizerische Volkspartei (SVP),"('mindestquot', 'prozent')",16.635532333438686
4659,Schweizerische Volkspartei (SVP),"('wort', 'letztmal')",16.635532333438686
4660,Schweizerische Volkspartei (SVP),"('otto', 'ineich')",16.635532333438686
4661,Schweizerische Volkspartei (SVP),"('mann', 'milliard')",16.635532333438686
4662,Schweizerische Volkspartei (SVP),"('neu', 'flugzeug')",16.633906009724097
4663,Schweizerische Volkspartei (SVP),"('bitt', 'initiativ')",16.62406943243474
4664,Schweizerische Volkspartei (SVP),"('natur', 'schon')",16.62406943243474
4665,Schweizerische Volkspartei (SVP),"('macht', 'sinn')",16.591261668249867
4666,Schweizerische Volkspartei (SVP),"('bitt', 'deshalb')",16.445150251040012
4667,Schweizerische Volkspartei (SVP),"('wurd', 'schon')",16.218604324326577
4668,Schweizerische Volkspartei (SVP),"('ja', 'eigent')",16.218604324326577
4669,Schweizerische Volkspartei (SVP),"('vorhin', 'gesagt')",16.218604324326577
4670,Schweizerische Volkspartei (SVP),"('unterstutz', 'mind')",16.218604324326577
4671,Schweizerische Volkspartei (SVP),"('mocht', 'frag')",16.169895021980608
4672,Schweizerische Volkspartei (SVP),"('darauf', 'aufmerksam')",16.169895021980608
4673,Schweizerische Volkspartei (SVP),"('jeanjacqu', 'cevey')",16.125835223052494
4674,Schweizerische Volkspartei (SVP),"('netzwerk', 'ausland')",16.125835223052494
4675,Schweizerische Volkspartei (SVP),"('fordert', 'svp')",16.125835223052494
4676,Schweizerische Volkspartei (SVP),"('patrouill', 'suiss')",16.125835223052494
4677,Schweizerische Volkspartei (SVP),"('unkontrolliert', 'zuwander')",16.125835223052494
4678,Schweizerische Volkspartei (SVP),"('zusatz', 'beschaffungsmassnahm')",16.125835223052494
4679,Schweizerische Volkspartei (SVP),"('heikl', 'fall')",16.125835223052494
4680,Schweizerische Volkspartei (SVP),"('ja', 'schon')",16.110196057299728
4681,Schweizerische Volkspartei (SVP),"('dreissig', 'jahr')",16.110196057299728
4682,Schweizerische Volkspartei (SVP),"('ausserordent', 'lag')",15.942385152878742
4683,Schweizerische Volkspartei (SVP),"('bundesrat', 'bereit')",15.822513984847946
4684,Schweizerische Volkspartei (SVP),"('beschluss', 'standerat')",15.822513984847946
4685,Schweizerische Volkspartei (SVP),"('etwa', 'million')",15.822513984847946
4686,Schweizerische Volkspartei (SVP),"('gibt', 'ja')",15.813139216218412
4687,Schweizerische Volkspartei (SVP),"('herr', 'bieri')",15.758437272370198
4688,Schweizerische Volkspartei (SVP),"('herr', 'recordon')",15.758437272370198
4689,Schweizerische Volkspartei (SVP),"('bisher', 'beschluss')",15.758437272370198
4690,Schweizerische Volkspartei (SVP),"('heutig', 'zeit')",15.63089852124792
4691,Schweizerische Volkspartei (SVP),"('bitt', 'ebenfall')",15.63089852124792
4692,Schweizerische Volkspartei (SVP),"('sicherheitspolit', 'bericht')",15.63089852124792
4693,Schweizerische Volkspartei (SVP),"('frau', 'leutenegg')",15.63089852124792
4694,Schweizerische Volkspartei (SVP),"('grund', 'dafur')",15.534831912396166
4695,Schweizerische Volkspartei (SVP),"('automat', 'informationsaustausch')",15.407674108110246
4696,Schweizerische Volkspartei (SVP),"('infrag', 'stell')",15.407674108110246
4697,Schweizerische Volkspartei (SVP),"('landwirtschaft', 'ernahr')",15.380572041353537
4698,Schweizerische Volkspartei (SVP),"('mont', 'ceneri')",15.380572041353537
4699,Schweizerische Volkspartei (SVP),"('beruf', 'vorsorg')",15.249237972318797
4700,Schweizerische Volkspartei (SVP),"('muss', 'entsprech')",15.249237972318797
4701,Schweizerische Volkspartei (SVP),"('geschatzt', 'herr')",15.249237972318797
4702,Schweizerische Volkspartei (SVP),"('zusatz', 'abgab')",15.249237972318797
4703,Schweizerische Volkspartei (SVP),"('beim', 'bund')",15.247149839944385
4704,Schweizerische Volkspartei (SVP),"('losung', 'find')",15.247149839944385
4705,Schweizerische Volkspartei (SVP),"('ja', 'nein')",15.247149839944385
4706,Schweizerische Volkspartei (SVP),"('bitt', 'vorlag')",15.132689213898232
4707,Schweizerische Volkspartei (SVP),"('muss', 'ja')",15.091902020515233
4708,Schweizerische Volkspartei (SVP),"('ganz', 'herzlich')",15.091902020515233
4709,Schweizerische Volkspartei (SVP),"('person', 'freiheit')",15.091902020515233
4710,Schweizerische Volkspartei (SVP),"('bundesratin', 'gesagt')",15.091902020515233
4711,Schweizerische Volkspartei (SVP),"('forum', 'gesund')",14.909439898728003
4712,Schweizerische Volkspartei (SVP),"('ein', 'umgesetzt')",14.909439898728003
4713,Schweizerische Volkspartei (SVP),"('effizient', 'ausbild')",14.909439898728003
4714,Schweizerische Volkspartei (SVP),"('ersatzteil', 'mehr')",14.909439898728003
4715,Schweizerische Volkspartei (SVP),"('vorstandsmitglied', 'schweizer')",14.909439898728003
4716,Schweizerische Volkspartei (SVP),"('svpfraktion', 'revision')",14.909439898728003
4717,Schweizerische Volkspartei (SVP),"('svp', 'steht')",14.909439898728003
4718,Schweizerische Volkspartei (SVP),"('unterstutz', 'svpfraktion')",14.909439898728003
4719,Schweizerische Volkspartei (SVP),"('fordert', 'svpfraktion')",14.909439898728003
4720,Schweizerische Volkspartei (SVP),"('seit', 'svpfraktion')",14.909439898728003
4721,Schweizerische Volkspartei (SVP),"('auffass', 'svpfraktion')",14.909439898728003
4722,Schweizerische Volkspartei (SVP),"('natali', 'zuzustimm')",14.909439898728003
4723,Schweizerische Volkspartei (SVP),"('paul', 'scherr')",14.909439898728003
4724,Schweizerische Volkspartei (SVP),"('standort', 'tessin')",14.909439898728003
4725,Schweizerische Volkspartei (SVP),"('innerhalb', 'fabi')",14.909439898728003
4726,Schweizerische Volkspartei (SVP),"('frau', 'aung')",14.909439898728003
4727,Schweizerische Volkspartei (SVP),"('aung', 'san')",14.909439898728003
4728,Schweizerische Volkspartei (SVP),"('san', 'suu')",14.909439898728003
4729,Schweizerische Volkspartei (SVP),"('suu', 'kyi')",14.909439898728003
4730,Schweizerische Volkspartei (SVP),"('schweiz', 'asyldestination')",14.909439898728003
4731,Schweizerische Volkspartei (SVP),"('frank', 'mann')",14.909439898728003
4732,Schweizerische Volkspartei (SVP),"('hongkong', 'china')",14.909439898728003
4733,Schweizerische Volkspartei (SVP),"('antidoping', 'schweiz')",14.909439898728003
4734,Schweizerische Volkspartei (SVP),"('modern', 'bedroh')",14.909439898728003
4735,Schweizerische Volkspartei (SVP),"('moglich', 'kabelaufklar')",14.909439898728003
4736,Schweizerische Volkspartei (SVP),"('mehrwertsteu', 'silb')",14.909439898728003
4737,Schweizerische Volkspartei (SVP),"('herr', 'zanetti')",14.882968535016298
4738,Schweizerische Volkspartei (SVP),"('herr', 'stockli')",14.882968535016298
4739,Schweizerische Volkspartei (SVP),"('mehrheit', 'folg')",14.878945465226678
4740,Schweizerische Volkspartei (SVP),"('dringend', 'notwend')",14.671785695040823
4741,Schweizerische Volkspartei (SVP),"('vorlag', 'einzutret')",14.617911334257789
4742,Schweizerische Volkspartei (SVP),"('rickli', 'natali')",14.596743891893919
4743,Schweizerische Volkspartei (SVP),"('mehr', 'wenig')",14.585724543516367
4744,Schweizerische Volkspartei (SVP),"('uns', 'arme')",14.556090791758852
4745,Schweizerische Volkspartei (SVP),"('frau', 'graflitsch')",14.556090791758852
4746,Schweizerische Volkspartei (SVP),"('arme', 'arme')",14.556090791758852
4747,Schweizerische Volkspartei (SVP),"('abgewies', 'asylbewerb')",14.556090791758852
4748,Schweizerische Volkspartei (SVP),"('kolleg', 'visch')",14.552905519782547
4749,Schweizerische Volkspartei (SVP),"('kanton', 'bern')",14.384103622589043
4750,Schweizerische Volkspartei (SVP),"('schweiz', 'tourismus')",14.384103622589043
4751,Schweizerische Volkspartei (SVP),"('inland', 'rohstoff')",14.33407575382444
4752,Schweizerische Volkspartei (SVP),"('pet', 'hefti')",14.33407575382444
4753,Schweizerische Volkspartei (SVP),"('postulat', 'berberat')",14.33407575382444
4754,Schweizerische Volkspartei (SVP),"('leb', 'verfolgt')",14.33407575382444
4755,Schweizerische Volkspartei (SVP),"('svp', 'meinung')",14.33407575382444
4756,Schweizerische Volkspartei (SVP),"('gruppier', 'islam')",14.33407575382444
4757,Schweizerische Volkspartei (SVP),"('volkerrecht', 'verstoss')",14.33407575382444
4758,Schweizerische Volkspartei (SVP),"('beantrag', 'parlamentar')",14.281959752685427
4759,Schweizerische Volkspartei (SVP),"('dringend', 'mind')",14.281959752685427
4760,Schweizerische Volkspartei (SVP),"('frag', 'stell')",14.221081429928459
4761,Schweizerische Volkspartei (SVP),"('hoh', 'million')",14.191278783785753
4762,Schweizerische Volkspartei (SVP),"('rund', 'million')",14.182854449309641
4763,Schweizerische Volkspartei (SVP),"('moglich', 'schnell')",14.013909019049859
4764,Schweizerische Volkspartei (SVP),"('chef', 'vbs')",14.013909019049859
4765,Schweizerische Volkspartei (SVP),"('herr', 'jan')",14.007499797662398
4766,Schweizerische Volkspartei (SVP),"('herr', 'nationalrat')",13.862943611198906
4767,Schweizerische Volkspartei (SVP),"('kind', 'fremdbetreu')",13.862943611198906
4768,Schweizerische Volkspartei (SVP),"('schutz', 'bevolker')",13.862943611198906
4769,Schweizerische Volkspartei (SVP),"('leicht', 'motorfahrzeug')",13.862943611198906
4770,Schweizerische Volkspartei (SVP),"('syst', 'tier')",13.862943611198906
4771,Schweizerische Volkspartei (SVP),"('herr', 'kommissionssprech')",13.862943611198906
4772,Schweizerische Volkspartei (SVP),"('initiativ', 'hiltpold')",13.862943611198906
4773,Schweizerische Volkspartei (SVP),"('sexualpadagog', 'schul')",13.862943611198906
4774,Schweizerische Volkspartei (SVP),"('schwedisch', 'staat')",13.862943611198906
4775,Schweizerische Volkspartei (SVP),"('frau', 'marra')",13.862943611198906
4776,Schweizerische Volkspartei (SVP),"('weitergab', 'personendat')",13.862943611198906
4777,Schweizerische Volkspartei (SVP),"('svpfraktion', 'unterstutz')",13.862943611198906
4778,Schweizerische Volkspartei (SVP),"('bereit', 'gesagt')",13.808739477685481
4779,Schweizerische Volkspartei (SVP),"('jahr', 'mehr')",13.808739477685481
4780,Schweizerische Volkspartei (SVP),"('muss', 'einfach')",13.78581367567759
4781,Schweizerische Volkspartei (SVP),"('bilateral', 'vertrag')",13.78581367567759
4782,Schweizerische Volkspartei (SVP),"('zweit', 'saul')",13.78581367567759
4783,Schweizerische Volkspartei (SVP),"('polit', 'entscheid')",13.78581367567759
4784,Schweizerische Volkspartei (SVP),"('amtlich', 'bulletin')",13.78581367567759
4785,Schweizerische Volkspartei (SVP),"('worum', 'geht')",13.674116759546594
4786,Schweizerische Volkspartei (SVP),"('bitt', 'nam')",13.573774810382233
4787,Schweizerische Volkspartei (SVP),"('sicherheitspolit', 'kommission')",13.5210574052337
4788,Schweizerische Volkspartei (SVP),"('kommend', 'jahr')",13.5210574052337
4789,Schweizerische Volkspartei (SVP),"('annahm', 'empfehl')",13.5210574052337
4790,Schweizerische Volkspartei (SVP),"('frag', 'herr')",13.474912518317172
4791,Schweizerische Volkspartei (SVP),"('initiativ', 'unterstutz')",13.474912518317172
4792,Schweizerische Volkspartei (SVP),"('zweit', 'weltkrieg')",13.474912518317172
4793,Schweizerische Volkspartei (SVP),"('deshalb', 'minderheitsantrag')",13.474912518317172
4794,Schweizerische Volkspartei (SVP),"('kanton', 'schaffhaus')",13.474912518317172
4795,Schweizerische Volkspartei (SVP),"('hundert', 'million')",13.380348567569424
4796,Schweizerische Volkspartei (SVP),"('letzt', 'zwanzig')",13.380348567569424
4797,Schweizerische Volkspartei (SVP),"('ja', 'bereit')",13.233375332781918
4798,Schweizerische Volkspartei (SVP),"('uns', 'meinung')",13.233375332781918
4799,Schweizerische Volkspartei (SVP),"('grund', 'bitt')",13.233375332781918
4800,Schweizerische Volkspartei (SVP),"('bundesratin', 'leuthard')",13.233375332781918
4801,Schweizerische Volkspartei (SVP),"('offent', 'verwalt')",13.183347464017316
4802,Schweizerische Volkspartei (SVP),"('zentral', 'ausgleichsstell')",13.183347464017316
4803,Schweizerische Volkspartei (SVP),"('frank', 'weit')",13.183347464017316
4804,Schweizerische Volkspartei (SVP),"('innerhalb', 'wenig')",13.183347464017316
4805,Schweizerische Volkspartei (SVP),"('il', 'a')",13.183347464017316
4806,Schweizerische Volkspartei (SVP),"('familieninitiativ', 'svp')",13.183347464017316
4807,Schweizerische Volkspartei (SVP),"('frank', 'prozent')",13.16979643063896
4808,Schweizerische Volkspartei (SVP),"('sag', 'viel')",13.16979643063896
4809,Schweizerische Volkspartei (SVP),"('erwahnt', 'word')",13.16979643063896
4810,Schweizerische Volkspartei (SVP),"('spielt', 'roll')",13.16979643063896
4811,Schweizerische Volkspartei (SVP),"('herr', 'schwall')",13.16979643063896
4812,Schweizerische Volkspartei (SVP),"('herr', 'fisch')",13.16979643063896
4813,Schweizerische Volkspartei (SVP),"('vorlauf', 'anwend')",13.16979643063896
4814,Schweizerische Volkspartei (SVP),"('herr', 'gross')",13.16979643063896
4815,Schweizerische Volkspartei (SVP),"('geringfug', 'meng')",13.16979643063896
4816,Schweizerische Volkspartei (SVP),"('herrn', 'standerat')",13.132031060308497
4817,Schweizerische Volkspartei (SVP),"('parlamentar', 'versamml')",13.132031060308497
4818,Schweizerische Volkspartei (SVP),"('zehn', 'zwolf')",13.132031060308497
4819,Schweizerische Volkspartei (SVP),"('kommission', 'beantragt')",13.127152089164731
4820,Schweizerische Volkspartei (SVP),"('gut', 'losung')",12.97488345946126
4821,Schweizerische Volkspartei (SVP),"('geschaft', 'einzutret')",12.97488345946126
4822,Schweizerische Volkspartei (SVP),"('stellung', 'nehm')",12.945693260330138
4823,Schweizerische Volkspartei (SVP),"('deshalb', 'antrag')",12.945693260330138
4824,Schweizerische Volkspartei (SVP),"('letzt', 'zeit')",12.945693260330138
4825,Schweizerische Volkspartei (SVP),"('kommission', 'meinung')",12.945693260330138
4826,Schweizerische Volkspartei (SVP),"('minderheitsantrag', 'zuzustimm')",12.945693260330138
4827,Schweizerische Volkspartei (SVP),"('offent', 'beschaffungswes')",12.935916017584486
4828,Schweizerische Volkspartei (SVP),"('muss', 'sag')",12.935916017584486
4829,Schweizerische Volkspartei (SVP),"('buchstab', 'e')",12.935916017584486
4830,Schweizerische Volkspartei (SVP),"('plus', 'prozent')",12.935916017584486
4831,Schweizerische Volkspartei (SVP),"('schien', 'strass')",12.935916017584486
4832,Schweizerische Volkspartei (SVP),"('nach', 'jahr')",12.877683794465195
