,Speaker Party,Phrase,tf_idf
0,Schweizerische Volkspartei (SVP),"('nam', 'svpfraktion')",114.36928479239097
1,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bitt')",23.56700413903814
2,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mind')",23.56700413903814
3,Schweizerische Volkspartei (SVP),"('svpfraktion', 'lehnt')",18.714973875118524
4,Schweizerische Volkspartei (SVP),"('svpfraktion', 'vorlag')",17.328679513998633
5,Schweizerische Volkspartei (SVP),"('svpfraktion', 'meinung')",13.16979643063896
6,Schweizerische Volkspartei (SVP),"('mechanisiert', 'brigad')",12.476649250079015
7,Schweizerische Volkspartei (SVP),"('mehrheit', 'svpfraktion')",12.476649250079015
8,Schweizerische Volkspartei (SVP),"('svpfraktion', 'minderheitsantrag')",11.78350206951907
9,Schweizerische Volkspartei (SVP),"('frau', 'tred')",10.39720770839918
10,Schweizerische Volkspartei (SVP),"('national', 'finanzausgleich')",10.39720770839918
11,Schweizerische Volkspartei (SVP),"('revision', 'militargesetz')",10.39720770839918
12,Schweizerische Volkspartei (SVP),"('landwirtschaft', 'ernahr')",9.704060527839234
13,Schweizerische Volkspartei (SVP),"('mont', 'ceneri')",9.704060527839234
14,Schweizerische Volkspartei (SVP),"('deshalb', 'svpfraktion')",9.704060527839234
15,Schweizerische Volkspartei (SVP),"('herr', 'link')",9.010913347279288
16,Schweizerische Volkspartei (SVP),"('unterstutzt', 'svpfraktion')",9.010913347279288
17,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantragt')",9.010913347279288
18,Schweizerische Volkspartei (SVP),"('zivil', 'polizei')",9.010913347279288
19,Schweizerische Volkspartei (SVP),"('frank', 'weit')",8.317766166719343
20,Schweizerische Volkspartei (SVP),"('innerhalb', 'wenig')",8.317766166719343
21,Schweizerische Volkspartei (SVP),"('mindestquot', 'prozent')",8.317766166719343
22,Schweizerische Volkspartei (SVP),"('wort', 'letztmal')",8.317766166719343
23,Schweizerische Volkspartei (SVP),"('otto', 'ineich')",8.317766166719343
24,Schweizerische Volkspartei (SVP),"('han', 'pet')",8.317766166719343
25,Schweizerische Volkspartei (SVP),"('pet', 'gerschwil')",8.317766166719343
26,Schweizerische Volkspartei (SVP),"('mann', 'milliard')",8.317766166719343
27,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantrag')",8.317766166719343
28,Schweizerische Volkspartei (SVP),"('besuch', 'tribun')",7.6246189861593985
29,Schweizerische Volkspartei (SVP),"('tribun', 'erheb')",7.6246189861593985
