,Speaker Party,Phrase,tf_idf
750,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'standerat')",198.84882424892788
751,Christlichdemokratische Volkspartei der Schweiz (CVP),"('milliard', 'frank')",162.0022182541163
752,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'absatz')",156.8385246301779
753,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'nationalrat')",129.19699319425587
754,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'unterstutzt')",126.4481209986334
755,Christlichdemokratische Volkspartei der Schweiz (CVP),"('million', 'frank')",124.60112590543427
756,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nam', 'cvpfraktion')",99.8756897742829
757,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'folg')",98.04310831053459
758,Christlichdemokratische Volkspartei der Schweiz (CVP),"('servic', 'public')",97.71709105406762
759,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'abzulehn')",90.51964695682187
760,Christlichdemokratische Volkspartei der Schweiz (CVP),"('unterstutzt', 'cvpfraktion')",80.62710623892148
761,Christlichdemokratische Volkspartei der Schweiz (CVP),"('letzt', 'jahr')",79.66224781917289
762,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nach', 'jahr')",76.2274403243349
763,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'begrusst')",75.82540563086188
764,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'kommission')",74.69864038043143
765,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gesetz', 'grundlag')",70.55092881082061
766,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'folg')",69.47228483217474
767,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'stimm')",69.1645490117562
768,Christlichdemokratische Volkspartei der Schweiz (CVP),"('regional', 'personenverkehr')",67.80551415868747
769,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erneuerbar', 'energi')",67.26112655819402
770,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geht', 'frag')",67.26112655819402
771,Christlichdemokratische Volkspartei der Schweiz (CVP),"('branchenorganisation', 'milch')",65.98695440979812
772,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'wurd')",63.25762431989243
773,Christlichdemokratische Volkspartei der Schweiz (CVP),"('drei', 'jahr')",62.84709175676548
774,Christlichdemokratische Volkspartei der Schweiz (CVP),"('heut', 'schon')",60.78824922815289
775,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stimm', 'abgelehnt')",60.34643130454791
776,Christlichdemokratische Volkspartei der Schweiz (CVP),"('richtig', 'gesagt')",60.20906411170484
777,Christlichdemokratische Volkspartei der Schweiz (CVP),"('imm', 'mehr')",59.766597980620915
778,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lehnt', 'cvpfraktion')",59.54920276006171
779,Christlichdemokratische Volkspartei der Schweiz (CVP),"('elektron', 'stimmabgab')",59.47901279920438
780,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'verkehr')",59.23959130603333
781,Christlichdemokratische Volkspartei der Schweiz (CVP),"('recht', 'gesagt')",58.68478400761105
782,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'cram')",58.22645129940982
783,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'bundesrat')",57.57604535135934
784,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'erachtet')",56.869054223146414
785,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rund', 'prozent')",56.76511513514301
786,Christlichdemokratische Volkspartei der Schweiz (CVP),"('enthalt', 'abgelehnt')",56.39836385147036
787,Christlichdemokratische Volkspartei der Schweiz (CVP),"('pro', 'jahr')",56.23217493118086
788,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zweit', 'saul')",55.31756202916892
789,Christlichdemokratische Volkspartei der Schweiz (CVP),"('entwurf', 'bundesrat')",55.207577238083424
790,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gemass', 'artikel')",53.966957524868064
791,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'verkehr')",53.34980364328277
792,Christlichdemokratische Volkspartei der Schweiz (CVP),"('insof', 'glaub')",53.11145111032531
793,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'kolleg')",52.726337811652705
794,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gleich', 'lang')",51.545910072634676
795,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'vorlag')",51.50201319789121
796,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wak', 'rat')",51.50201319789121
797,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geltend', 'recht')",51.485718098437346
798,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'beantragt')",51.17556317013351
799,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'hand')",50.277673405412386
800,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'thurgau')",49.479699521204374
801,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'bitt')",48.90496607934582
802,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mineral', 'rohstoff')",48.28313737302301
803,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zwanzig', 'jahr')",47.8448827567634
804,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'vorgeschlag')",47.774258116100434
805,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lang', 'spiess')",47.774258116100434
806,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'nationalratin')",47.2526832269076
807,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stimm', 'enthalt')",47.19112409707477
808,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'meinung')",46.342769472472085
809,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rund', 'million')",46.19071512204142
810,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wurd', 'stimm')",45.463480515173174
811,Christlichdemokratische Volkspartei der Schweiz (CVP),"('abgelehnt', 'artikel')",45.06426154815481
812,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'antwort')",44.8982458618336
813,Christlichdemokratische Volkspartei der Schweiz (CVP),"('de', 'la')",44.63121481898856
814,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'kommission')",44.60116189189808
815,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bereit', 'heut')",44.35215474744904
816,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'einstimm')",44.002606159566184
817,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frank', 'pro')",43.95927960889932
818,Christlichdemokratische Volkspartei der Schweiz (CVP),"('annahm', 'motion')",43.42168996253752
819,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'ab')",43.32880321763536
820,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mind', 'i')",42.84356185232828
821,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darauf', 'hinweis')",42.39852677257723
822,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'jositsch')",42.296186879434224
823,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'beschaffungswes')",42.14937366621113
824,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'mind')",41.845385723286604
825,Christlichdemokratische Volkspartei der Schweiz (CVP),"('megabit', 'pro')",41.845385723286604
826,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sicherheitspolit', 'kommission')",41.48817152187669
827,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'kommission')",41.35744102703277
828,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ablehn', 'motion')",41.35744102703277
829,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'anzunehm')",41.25060546441065
830,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zinsbereinigt', 'gewinnsteu')",41.15556281053242
831,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'kommissionsmehr')",40.9519759189246
832,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darauf', 'hingewies')",40.94045053610681
833,Christlichdemokratische Volkspartei der Schweiz (CVP),"('parlamentar', 'versamml')",40.648654680720064
834,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bund', 'kanton')",40.6406395939512
835,Christlichdemokratische Volkspartei der Schweiz (CVP),"('seit', 'jahr')",40.63029560780297
836,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schon', 'gesagt')",40.355224277513265
837,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'antrag')",40.23594781085251
838,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'stockli')",39.652675199469584
839,Christlichdemokratische Volkspartei der Schweiz (CVP),"('komm', 'schluss')",39.63128270643863
840,Christlichdemokratische Volkspartei der Schweiz (CVP),"('jugend', 'sport')",39.40050147058867
841,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beid', 'rat')",39.38967589458761
842,Christlichdemokratische Volkspartei der Schweiz (CVP),"('grund', 'dafur')",38.9737368841872
843,Christlichdemokratische Volkspartei der Schweiz (CVP),"('etwa', 'prozent')",38.82274740621529
844,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'artikel')",38.626509898418405
