,Speaker,Speaker Party,"('ab', 'jahr')","('ab', 'januar')","('ablehn', 'motion')","('absatz', 'artikel')","('absatz', 'buchstab')","('absatz', 'bundesverfass')","('absatz', 'litera')","('absatz', 'streich')","('administrativ', 'aufwand')","('allgemein', 'teil')","('allgemein', 'volksinitiativ')","('amtlich', 'bulletin')","('angehor', 'arme')","('angenomm', 'motion')","('angenomm', 'word')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'abzulehn')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'artikel')","('artikel', 'buchstab')","('artikel', 'bundesverfass')","('artikel', 'or')","('artikel', 'streich')","('aufmerksam', 'gemacht')","('ausdruck', 'bring')","('ausdruck', 'gebracht')","('auseinand', 'gesetzt')","('ausgleich', 'kalt')","('auslanderinn', 'ausland')","('beantrag', 'nam')","('beantragt', 'ablehn')","('beantragt', 'annahm')","('beantragt', 'bundesrat')","('beantragt', 'deshalb')","('beantragt', 'diskussion')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'antrag')","('beid', 'rat')","('beim', 'budget')","('beim', 'eintret')","('berat', 'kommission')","('bereit', 'erwahnt')","('bericht', 'bundesrat')","('bericht', 'kommission')","('berichterstatt', 'verzicht')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('beschluss', 'standerat')","('beschuldigt', 'person')","('betrag', 'million')","('betroff', 'person')","('bezahl', 'muss')","('bilateral', 'abkomm')","('bilateral', 'vertrag')","('bildung', 'forschung')","('bitt', 'bundesrat')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'mind')","('bitt', 'minderheitsantrag')","('bitt', 'motion')","('bitt', 'nam')","('bitt', 'vorlag')","('buchstab', 'a')","('buchstab', 'b')","('buchstab', 'c')","('buchstab', 'e')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'beauftragt')","('bundesrat', 'bereit')","('bundesrat', 'bloch')","('bundesrat', 'botschaft')","('bundesrat', 'couchepin')","('bundesrat', 'entscheid')","('bundesrat', 'entwurf')","('bundesrat', 'fassung')","('bundesrat', 'klar')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'losung')","('bundesrat', 'mehrheit')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'mocht')","('bundesrat', 'motion')","('bundesrat', 'nationalrat')","('bundesrat', 'parlament')","('bundesrat', 'standerat')","('bundesrat', 'stellungnahm')","('bundesrat', 'vorgeschlag')","('bundesratin', 'leuthard')","('cvpfraktion', 'teilt')","('cvpfraktion', 'unterstutzt')","('dafur', 'sorg')","('dam', 'herr')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darf', 'sag')","('darub', 'hinaus')","('darum', 'bitt')","('darum', 'geht')","('davon', 'ausgeh')","('davon', 'uberzeugt')","('de', 'la')","('deshalb', 'mehrheit')","('deshalb', 'meinung')","('deshalb', 'mocht')","('deshalb', 'motion')","('differenz', 'nationalrat')","('differenz', 'standerat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('diskussion', 'kommission')","('diskussion', 'stehend')","('diskutiert', 'word')","('drei', 'jahr')","('drei', 'monat')","('durchaus', 'moglich')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'rat')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('einstimm', 'kommission')","('einstimm', 'motion')","('einzeln', 'kanton')","('empfiehlt', 'stimm')","('end', 'jahr')","('enthalt', 'abgelehnt')","('entscheid', 'bundesrat')","('entscheid', 'fall')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erinn', 'daran')","('erinner', 'ruf')","('erneuerbar', 'energi')","('ernst', 'nehm')","('erst', 'lini')","('erst', 'phas')","('erst', 'punkt')","('erst', 'schritt')","('ersuch', 'antrag')","('ersuch', 'deshalb')","('erwahnt', 'word')","('etwa', 'million')","('europa', 'union')","('fakultativ', 'referendum')","('fall', 'den')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fassung', 'standerat')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'teilt')","('fdpfraktion', 'unterstutzt')","('finanziell', 'mittel')","('finanzplatz', 'schweiz')","('flankier', 'massnahm')","('folg', 'geb')","('folg', 'gegeb')","('folgend', 'sag')","('frag', 'beantwort')","('frag', 'gestellt')","('frag', 'herrn')","('frag', 'stell')","('frank', 'mehr')","('frau', 'brunn')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'heberlein')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'sommaruga')","('ganz', 'einfach')","('ganz', 'genau')","('ganz', 'herzlich')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'schweiz')","('ganz', 'vorlag')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'erst')","('geht', 'ja')","('geltend', 'gemacht')","('geltend', 'recht')","('gemacht', 'word')","('gemass', 'absatz')","('gemass', 'antrag')","('gemass', 'artikel')","('gemass', 'botschaft')","('gerad', 'bereich')","('gesagt', 'sei')","('gesagt', 'word')","('gesagt', 'wurd')","('gesetz', 'grundlag')","('gesetz', 'regel')","('gestellt', 'word')","('gibt', 'heut')","('gross', 'bedeut')","('gross', 'mehrheit')","('grosst', 'teil')","('grun', 'fraktion')","('grund', 'dafur')","('grund', 'genomm')","('grund', 'weshalb')","('gut', 'grund')","('gut', 'losung')","('gysin', 'remo')","('haltung', 'bundesrat')","('hand', 'nehm')","('herr', 'bundesprasident')","('herr', 'david')","('herr', 'hess')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'lauri')","('herr', 'leuenberg')","('herr', 'maiss')","('herr', 'pfist')","('herr', 'prasident')","('herr', 'reimann')","('herr', 'schiess')","('herr', 'schmid')","('herr', 'schweig')","('herr', 'stahelin')","('herr', 'visch')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('hess', 'han')","('heut', 'sag')","('heut', 'schon')","('heutig', 'praxis')","('heutig', 'regel')","('hoh', 'preis')","('humanitar', 'aufnahm')","('imm', 'mehr')","('indirekt', 'teilliquidation')","('infrag', 'gestellt')","('initiativ', 'folg')","('inn', 'sich')","('insgesamt', 'million')","('international', 'organisation')","('ja', 'heut')","('ja', 'nein')","('ja', 'schon')","('jahr', 'alt')","('jahr', 'jahr')","('jahr', 'million')","('januar', 'kraft')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'gemeind')","('kanton', 'graubund')","('kanton', 'moglich')","('kanton', 'solothurn')","('kanton', 'tessin')","('kantonal', 'recht')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('klein', 'mittl')","('kolleg', 'lauri')","('kolleg', 'leuenberg')","('kolleg', 'schiess')","('kolleg', 'schmid')","('kolleg', 'schweig')","('kollektiv', 'kapitalanlag')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'beschloss')","('kommission', 'bitt')","('kommission', 'bundesrat')","('kommission', 'diskutiert')","('kommission', 'einstimm')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'frag')","('kommission', 'kommission')","('kommission', 'meinung')","('kommission', 'nationalrat')","('kommission', 'rat')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'vorlag')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionsmehr', 'folg')","('konsumentinn', 'konsument')","('konzept', 'bundesrat')","('kraft', 'gesetzt')","('kraft', 'getret')","('kraft', 'setz')","('kraft', 'tret')","('kurz', 'bemerk')","('lag', 'kommission')","('landlich', 'raum')","('letzt', 'mal')","('letzt', 'punkt')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('litera', 'a')","('losung', 'gefund')","('losung', 'mehrheit')","('macht', 'sinn')","('mehr', 'geld')","('mehr', 'prozent')","('mehrheit', 'cvpfraktion')","('mehrheit', 'finanzkommission')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'mind')","('mehrheit', 'unterstutz')","('mehrheit', 'unterstutzt')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('million', 'tonn')","('mind', 'abzulehn')","('mind', 'beantragt')","('mind', 'i')","('mind', 'iii')","('mind', 'kommission')","('mind', 'zuzustimm')","('minderheitsantrag', 'abzulehn')","('mindest', 'prozent')","('mitglied', 'bundesrat')","('mittel', 'verfug')","('mittl', 'unternehm')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'bundesrat')","('mocht', 'darauf')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('motion', 'postulat')","('muss', 'bewusst')","('muss', 'einfach')","('muss', 'seh')","('muss', 'wiss')","('nach', 'jahr')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'grun')","('nam', 'kommission')","('nam', 'kommissionsmehr')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'anzuschliess')","('nationalrat', 'beschloss')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('nationalrat', 'motion')","('natur', 'frag')","('natur', 'schon')","('neu', 'absatz')","('neu', 'artikel')","('neu', 'gesetz')","('neu', 'regionalpolit')","('offent', 'beschaffungswes')","('offent', 'interess')","('offent', 'recht')","('offent', 'verkehr')","('ordent', 'revision')","('parlament', 'bundesrat')","('parlamentar', 'initiativ')","('parlamentar', 'vorstoss')","('passiv', 'veredelungsverkehr')","('patientinn', 'patient')","('person', 'erklar')","('pfist', 'thomas')","('polit', 'entscheid')","('polit', 'recht')","('porta', 'alpina')","('prasenz', 'schweiz')","('pro', 'helvetia')","('rahm', 'entlastungsprogramm')","('rechnung', 'getrag')","('rechnung', 'trag')","('recht', 'darauf')","('ressourcenschwach', 'kanton')","('ressourcenstark', 'kanton')","('richterinn', 'richt')","('rund', 'milliard')","('rund', 'million')","('sag', 'herr')","('sag', 'sei')","('sbb', 'cargo')","('schlicht', 'einfach')","('schluss', 'gekomm')","('schon', 'gar')","('schon', 'sag')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'eu')","('schweiz', 'international')","('schweiz', 'tourismus')","('schweizer', 'recht')","('schweizerinn', 'schweiz')","('seit', 'botschaft')","('seit', 'jahr')","('seit', 'mehr')","('sicherheitspolit', 'kommission')","('sieb', 'jahr')","('sinn', 'bitt')","('sozial', 'wohlfahrt')","('spfraktion', 'bitt')","('spfraktion', 'mind')","('spfraktion', 'teilt')","('spfraktion', 'unterstutzt')","('st', 'gall')","('staatspolit', 'kommission')","('standerat', 'folg')","('standort', 'schweiz')","('stell', 'fest')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stichentscheid', 'prasident')","('stimm', 'abgelehnt')","('stimm', 'angenomm')","('stimm', 'enthalt')","('svpfraktion', 'bitt')","('svpfraktion', 'lehnt')","('svpfraktion', 'teilt')","('svpfraktion', 'unterstutzt')","('teil', 'antrag')","('teilt', 'antrag')","('tut', 'leid')","('uns', 'fraktion')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'antrag')","('unterstutzt', 'mehrheit')","('verfug', 'steh')","('verfug', 'stell')","('verweis', 'artikel')","('verzichtet', 'wort')","('viel', 'fall')","('viel', 'leut')","('vier', 'jahr')","('volk', 'stand')","('volkerrecht', 'vertrag')","('voll', 'ganz')","('vorberat', 'kommission')","('vorlag', 'bundesrat')","('vorlag', 'einzutret')","('vorlauf', 'anwend')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'fall')","('vorlieg', 'motion')","('votum', 'herrn')","('war', 'ja')","('wichtig', 'punkt')","('wirtschaft', 'doppelbelast')","('wirtschaft', 'entwickl')","('word', 'war')","('worum', 'geht')","('wurd', 'bereit')","('wurd', 'gesagt')","('wurd', 'kommission')","('zehn', 'jahr')","('ziel', 'erreich')","('ziff', 'motion')","('zuhand', 'amtlich')","('zuhand', 'materiali')","('zuruckgezog', 'word')","('zustand', 'kommission')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'phas')","('zweit', 'saul')"
0,Josef Lang,Alternative Kanton Zug (Al),0.0,0.0,0.0025,0.005,0.01,0.0125,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.01,0.0125,0.07,0.0025,0.0,0.0,0.0325,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.005,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025,0.0025,0.0,0.005,0.0,0.005,0.01,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.01,0.0175,0.0,0.0,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0075,0.0,0.005,0.0025,0.0,0.0075,0.0,0.0075,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.005,0.0075,0.0,0.01,0.0,0.005,0.0025,0.0,0.0,0.0025,0.0,0.0,0.0025,0.005,0.0075,0.0,0.0025,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0025,0.0025,0.0075,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0275,0.02,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0075,0.0025,0.0,0.0025,0.005,0.0075,0.0025,0.0025,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.04,0.005,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0075,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.005,0.0,0.0125,0.0,0.0,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.005,0.0,0.02,0.0,0.005,0.0025,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0025,0.0,0.0,0.005,0.0025,0.01,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0075,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
1,Brigitta M. Gadient,Bürgerlich-Demokratische Partei Schweiz (BDP),0.0,0.006389776357827476,0.0,0.012779552715654952,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012779552715654952,0.0,0.0,0.012779552715654952,0.012779552715654952,0.0,0.0,0.0,0.022364217252396165,0.0,0.0,0.003194888178913738,0.0,0.006389776357827476,0.003194888178913738,0.0,0.003194888178913738,0.0,0.0,0.0,0.012779552715654952,0.0,0.0,0.0,0.003194888178913738,0.0,0.009584664536741214,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006389776357827476,0.0,0.003194888178913738,0.0,0.01597444089456869,0.0,0.0,0.019169329073482427,0.0,0.0,0.0,0.0,0.003194888178913738,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.04153354632587859,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.006389776357827476,0.0,0.003194888178913738,0.0,0.003194888178913738,0.003194888178913738,0.003194888178913738,0.0,0.0,0.003194888178913738,0.003194888178913738,0.0,0.0,0.0,0.003194888178913738,0.003194888178913738,0.012779552715654952,0.003194888178913738,0.0,0.0,0.012779552715654952,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.006389776357827476,0.0,0.0,0.009584664536741214,0.0,0.0,0.0,0.003194888178913738,0.01597444089456869,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012779552715654952,0.0,0.0,0.022364217252396165,0.003194888178913738,0.003194888178913738,0.0,0.02875399361022364,0.0,0.019169329073482427,0.003194888178913738,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.022364217252396165,0.0,0.012779552715654952,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.01597444089456869,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.003194888178913738,0.003194888178913738,0.0,0.0,0.019169329073482427,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006389776357827476,0.003194888178913738,0.012779552715654952,0.0,0.0,0.0,0.012779552715654952,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012779552715654952,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.003194888178913738,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.006389776357827476,0.003194888178913738,0.006389776357827476,0.006389776357827476,0.0,0.012779552715654952,0.0,0.003194888178913738,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.003194888178913738,0.0,0.0,0.003194888178913738,0.022364217252396165,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.003194888178913738,0.0,0.003194888178913738,0.0,0.0,0.0,0.003194888178913738,0.003194888178913738,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.006389776357827476,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.012779552715654952,0.0,0.0,0.0,0.0,0.012779552715654952,0.006389776357827476,0.0,0.019169329073482427,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.009584664536741214,0.0,0.0,0.01597444089456869,0.0,0.0,0.0,0.003194888178913738,0.012779552715654952,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.009584664536741214,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.012779552715654952,0.0,0.009584664536741214,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.009584664536741214,0.0,0.0,0.006389776357827476,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.003194888178913738,0.0,0.0,0.01597444089456869,0.003194888178913738,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.003194888178913738,0.0,0.022364217252396165,0.0,0.0,0.0,0.0,0.0,0.019169329073482427,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.0
2,Hansjörg Hassler,Bürgerlich-Demokratische Partei Schweiz (BDP),0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.054878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.012195121951219513,0.0,0.006097560975609756,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.006097560975609756,0.0,0.0,0.018292682926829267,0.0,0.006097560975609756,0.0,0.0,0.006097560975609756,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.006097560975609756,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03048780487804878,0.0,0.018292682926829267,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.012195121951219513,0.0,0.0,0.0,0.036585365853658534,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.024390243902439025,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03048780487804878,0.0,0.0,0.0,0.006097560975609756,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.03048780487804878,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.018292682926829267,0.0,0.006097560975609756,0.0,0.0,0.0,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0
