,Speaker,Speaker Party,"('absatz', 'artikel')","('absatz', 'buchstab')","('absatz', 'bundesverfass')","('absatz', 'litera')","('absatz', 'streich')","('acht', 'kanton')","('ahv', 'iv')","('allgemein', 'teil')","('allgemein', 'volksinitiativ')","('antrag', 'artikel')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'plattn')","('antrag', 'stell')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'or')","('ausdruck', 'gebracht')","('auseinand', 'gesetzt')","('auslanderinn', 'ausland')","('aussenpolit', 'kommission')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'bund')","('beim', 'eintret')","('bereit', 'erwahnt')","('bereit', 'heut')","('beschluss', 'nationalrat')","('besteht', 'darin')","('betrag', 'million')","('betroff', 'person')","('bilateral', 'abkomm')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('botschaft', 'bundesrat')","('brunn', 'christian')","('buchstab', 'a')","('buchstab', 'b')","('buchstab', 'c')","('bund', 'kanton')","('bundesamt', 'auslanderfrag')","('bundesamt', 'fluchtling')","('bundesamt', 'justiz')","('bundesamt', 'polizei')","('bundesprasident', 'leuenberg')","('bundesrat', 'antrag')","('bundesrat', 'bereit')","('bundesrat', 'entwurf')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesrat', 'losung')","('bundesrat', 'meinung')","('bundesrat', 'nationalrat')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesratin', 'dreifuss')","('corporat', 'governanc')","('cvpfraktion', 'antrag')","('cvpfraktion', 'beantragt')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'bitt')","('cvpfraktion', 'eintret')","('cvpfraktion', 'lehnt')","('cvpfraktion', 'mehrheit')","('cvpfraktion', 'meinung')","('cvpfraktion', 'unterstutzt')","('d', 'h')","('dafur', 'empfehl')","('dafur', 'verstandnis')","('darauf', 'hingewies')","('darf', 'sag')","('darum', 'geht')","('davon', 'ausgeh')","('de', 'dardel')","('delegiert', 'minist')","('demograph', 'entwickl')","('deshalb', 'meinung')","('deshalb', 'muss')","('deshalb', 'richtig')","('direkt', 'bundessteu')","('diskussion', 'kommission')","('drei', 'jahr')","('einfuhr', 'tarmed')","('einseit', 'massnahm')","('einstimm', 'kommission')","('embryonal', 'stammzell')","('entscheid', 'fall')","('entscheid', 'gefallt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erst', 'lesung')","('erst', 'lini')","('erteil', 'rahmenbewill')","('etwa', 'million')","('europa', 'union')","('fassung', 'bundesrat')","('fassung', 'nationalrat')","('fdpfraktion', 'antrag')","('fdpfraktion', 'beantrag')","('fdpfraktion', 'begrusst')","('fdpfraktion', 'bitt')","('fdpfraktion', 'eintret')","('fdpfraktion', 'empfehl')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'steht')","('fdpfraktion', 'unterstutzt')","('fdpfraktion', 'vorlag')","('flankier', 'massnahm')","('flughaf', 'zurich')","('folg', 'geb')","('frag', 'herrn')","('frank', 'jahr')","('frank', 'mehr')","('frank', 'wenig')","('frau', 'beerli')","('frau', 'brunn')","('frau', 'fassl')","('frau', 'forst')","('frau', 'spoerry')","('freiwill', 'ahv')","('fried', 'sicherheitspolit')","('funf', 'jahr')","('ganz', 'einfach')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'schweiz')","('ganz', 'wichtig')","('gefahr', 'straftat')","('gegeb', 'zeit')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemacht', 'word')","('gemass', 'artikel')","('gemass', 'bundesrat')","('gesagt', 'word')","('geschied', 'witw')","('gesetz', 'grundlag')","('gewiss', 'verstandnis')","('gross', 'mehrheit')","('grund', 'dafur')","('grund', 'weshalb')","('herr', 'brandli')","('herr', 'buttik')","('herr', 'david')","('herr', 'hofmann')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'maiss')","('herr', 'merz')","('herr', 'plattn')","('herr', 'reimann')","('herr', 'schluer')","('herr', 'schmid')","('herr', 'schweig')","('herr', 'stadl')","('herr', 'stahelin')","('herr', 'strahm')","('herrn', 'bundesprasident')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'leuenberg')","('hess', 'han')","('heut', 'morg')","('initiativ', 'folg')","('inn', 'sich')","('ja', 'schon')","('jurist', 'person')","('kanton', 'gemeind')","('kanton', 'luz')","('kanton', 'uri')","('kanton', 'zurich')","('kenntnis', 'nehm')","('kinderlos', 'witw')","('klar', 'meinung')","('klein', 'kanton')","('kolleg', 'david')","('kolleg', 'leuenberg')","('kolleg', 'maiss')","('kolleg', 'plattn')","('kolleg', 'schmid')","('kommission', 'antrag')","('kommission', 'artikel')","('kommission', 'auffass')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'folg')","('kommission', 'meinung')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('konstruktiv', 'referendum')","('konsumentinn', 'konsument')","('kurz', 'bemerk')","('landlich', 'raum')","('lang', 'zeit')","('lasst', 'mitteil')","('letzt', 'mal')","('leutenegg', 'oberholz')","('litera', 'b')","('losung', 'find')","('mehr', 'benotigt')","('mehr', 'geld')","('mehrheit', 'bleib')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mehrheit', 'zuzustimm')","('meinung', 'bundesrat')","('meinung', 'kommission')","('meinung', 'mehrheit')","('meinung', 'sei')","('meinung', 'soll')","('mieterinn', 'miet')","('million', 'frank')","('mind', 'i')","('mind', 'ii')","('mind', 'kommission')","('minderheitsantrag', 'abzulehn')","('mitarbeiterinn', 'mitarbeit')","('mitteil', 'mehrheit')","('mocht', 'beliebt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'kurz')","('monist', 'syst')","('motion', 'postulat')","('motion', 'uberweis')","('nach', 'generation')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nation', 'uni')","('nationalrat', 'artikel')","('nationalrat', 'beschloss')","('nationalrat', 'bloch')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('natur', 'person')","('neu', 'artikel')","('neu', 'auslandergesetz')","('neu', 'finanzausgleich')","('neu', 'steu')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('pensionskass', 'bund')","('postulat', 'uberweis')","('pro', 'helvetia')","('pro', 'jahr')","('rechnung', 'getrag')","('rechnung', 'trag')","('richtig', 'richtung')","('rund', 'milliard')","('sag', 'bundesrat')","('sag', 'darf')","('schluss', 'gekomm')","('schmid', 'carlo')","('schon', 'erwahnt')","('schon', 'gesagt')","('schriftlich', 'bericht')","('schweizer', 'nationalbank')","('sech', 'jahr')","('seit', 'jahr')","('servic', 'public')","('sinkend', 'beitragsskala')","('sinn', 'bitt')","('spfraktion', 'bitt')","('spfraktion', 'mocht')","('spfraktion', 'unterstutzt')","('st', 'gall')","('staatspolit', 'kommission')","('standerat', 'folg')","('stell', 'fest')","('stellung', 'nehm')","('stimm', 'enthalt')","('strukturell', 'defizit')","('svpfraktion', 'antrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'stimmt')","('svpfraktion', 'unterstutzt')","('teil', 'meinung')","('uberzahl', 'embryon')","('uns', 'kommission')","('verdeckt', 'ermittl')","('verdeckt', 'ermittlungsperson')","('vergang', 'jahr')","('vier', 'jahr')","('volk', 'stand')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlauf', 'aufnahm')","('vorstoss', 'motion')","('vorstoss', 'rahm')","('votum', 'herrn')","('werdend', 'leb')","('wirtschaft', 'leistungsfah')","('wurd', 'bereit')","('wurd', 'kommission')","('zehn', 'jahr')","('zuhand', 'materiali')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'etapp')","('zweit', 'saul')"
0,Adalbert Durrer,Christlichdemokratische Volkspartei der Schweiz (CVP),0.6083837036034937,1.2735462259044752,-0.5829115951559096,1.4637927612862205,-0.4940698242906893,-0.2189946558103358,0.6631545856346315,-0.28275772783710035,-0.1598001601569764,0.2783005487922262,1.4015507298840721,-0.37673825280887496,-0.036483729397966784,0.9741248924457298,-0.22872683775494737,-0.6152513005340793,-0.2923987390333331,-0.38977341442399754,-0.3348301020599802,1.4505181451214197,-0.25380859105596,-0.4530147578070192,2.2656687015906316,-0.20481392868295914,-0.28894302163515717,-0.3221115093003472,-0.5566686544141655,-0.45579533045403287,-0.051792069869000326,-0.002423104537084111,-0.4700048506530034,0.1296925954492809,-0.6881273550805224,-0.4471183124277498,-0.5284177531879276,-0.5540600966119248,-0.3473267189576257,-0.35343292643522917,-1.0609524464398803,-0.36288930972164374,-0.5986941817019363,-0.12396925201971902,-0.3792350245662253,-0.389800011862432,-0.2407316628381641,3.4117678761171923,0.22510892281495917,0.358454931804923,0.11927258899018388,-0.22828213714712736,-0.26633138698017944,-0.39796271634662167,-0.2473613221914747,-0.24973447321035414,-0.4965872611876113,-0.012101591229877758,-0.5647963212740781,-0.6363301129863228,0.24294372552700189,-0.28164754332091296,-0.29288016407778583,-0.3069857673378094,-0.46964071872113167,-0.5140817199174474,-0.4730289347253539,-0.2620225736411889,-0.19742729059217254,-0.16884760697823395,-0.21785366947905724,-0.2466265556239416,-0.14004154060832427,0.041188288951332995,-0.15783142103462874,1.0128957052891812,-0.2048389144345639,-0.704349552700578,-0.08791943758969012,-0.3135783060715469,-0.10447267704624628,-0.3496358218619065,-0.660890266861839,-0.740960742783799,-0.32558939641145573,-0.14702661156635577,0.5733604726405753,-0.2878203318755846,0.657612529794877,-0.40403050890292125,-0.4772387685674749,0.08521299425776076,-0.035608010121215734,-0.11910252537491901,-0.16207506516411113,-0.3837074088946013,-0.19135189216880205,-0.507857477568216,-0.34985750376242725,0.5201445349091341,0.2940140150195438,1.7369650563733952,-0.3806243149175414,-0.7587502810232042,-0.17096195036869152,0.07188379481518328,-0.3433286624138046,1.8105024043335258,-0.42049551422826076,-0.28086658458095143,-0.201218460272684,-0.17248002406851645,-0.27611518079017994,-0.23215319152938527,-0.19932380783566434,-0.19302372348670005,-0.23773586444431433,-0.2895147302586896,-0.14581943890604318,-0.21580144151746636,-0.20938216917012034,-0.5000101653358098,-0.35373874890648693,-0.7658988062586315,0.5546442113353713,-0.4798494232296734,-0.5450050445916502,-0.38945269301709384,-0.32400330964449237,-0.30079141428025347,-0.2929962815414526,-0.2287086770249061,-0.39582282299266497,-0.11772313436284994,-0.09159437523362811,-0.8984232643290377,-0.5467484361125631,0.5353571349490676,2.944627308217375,-0.31459360117063045,1.1091688000736784,-0.15639493303696253,-0.3577144984101325,2.1220125538355727,1.143907886464679,-0.196473221131187,-0.4578689214643405,0.5016274680476108,0.7845159678185671,-0.48366320604310914,-0.07254762501100116,-0.48941881620924277,-0.38519916201453974,0.43074818383146235,0.3371581055393399,2.4783256544311243,-0.19422296540203876,-0.3108757802937312,-0.296098126311976,-0.25449071372458376,-0.10209392131885854,-0.32990772165818705,-0.23174307652203738,-0.2316380098158532,-0.2912279529071331,-0.2543274895220287,-0.2687811782669232,-0.10981507344187838,-0.22763967289460238,-0.2782221291522568,-0.24309993639533475,-0.3467208233062776,-0.4205408942294455,-0.2669257022392047,-0.42241295964304754,-0.27200207162594703,-0.38042483313984815,0.1680882657249461,-0.1958573127738484,-0.2816209530885767,-0.45002341886965713,-0.3468682192196438,0.6004830396349905,-0.2600858107609744,0.006303210337666476,-0.41799714451357156,0.6400888460854691,-0.10947962702440873,-0.1904812971699738,-0.2846465198175132,-0.2943020552793982,-0.26932106796467825,-0.27440668215424835,-0.25634705026210386,-0.28720472905293887,0.24399411872168417,-0.4577462599265436,2.1927071386180494,-0.0416853785389744,1.8847553280244242,-0.6691796549305268,-0.5090122146442208,-0.3716178548918251,0.6422502369773269,-0.5659992392994575,1.5065241510551544,-0.2688704678472868,1.0932393872914776,-0.4015894984810464,3.5035912563889977,-0.7227073400731437,-0.11867971029174113,-0.5677105178029542,2.8728798411692265,0.7869522304693541,0.2821786592682551,-0.2932114820222395,-0.4422898292624008,-0.23580501699011477,-0.2078394946159391,-0.3268935641008877,-0.6171915071548464,1.7153976672099076,-0.30947759865397717,1.3974259751527152,-0.4517319064491332,-0.48926074964966704,2.5687917762800994,-0.325851848874634,-0.2056760818112859,-0.1864247165645576,-0.7020102607686679,0.2773397234137686,0.6246546147790066,-0.6599090388573885,0.13230576495480947,-0.4490992453433898,-0.12243577907851057,-0.2669999563422035,0.30948663782860547,-0.5468927751814302,0.48776462367256385,-0.19694698861653562,-0.12504361564141261,-0.2967173822934519,-0.14089089417777642,-0.22805378533107218,-0.15964279926475972,-0.008033249473583446,-0.32047121035267323,0.7919732741804649,-0.34616481056002857,-0.3489048729632327,-0.07907344557211754,-0.13973114515969698,-0.2961314089726158,-0.11130078803856347,0.8611050729449365,-0.4133790321991657,-0.37175904736764154,-0.6135962415404791,-0.20342731299802913,0.9002332989224769,-0.3722672197609128,0.23906751805377469,-0.20203819570840922,-0.3059862795649654,-0.33894307557688913,-0.5676989792154622,-0.22142392082907658,-0.6197789957865926,1.0819786158428086,0.422130067690368,-0.6144561647474968,-0.07048170339196064,1.268332326686889,-0.3630433891938476,-0.4858249665315114,-0.3341549508191931,0.6030611770682391,0.7477438160071567,-0.10581142857582629,-0.3721574551125857,6.306341924191334,-0.49714953450339594,3.8975731818713055,-0.10393274461258295,-0.6005895405777019,-0.2482957223269835,-0.1803281933019035,-0.23495799763987746,-0.38056868463730675,-0.32822840496306466,-0.5165208713832316,-0.6264719127381292,-0.1591805151290215,-0.6774478914435269,-0.23376428980787628,-0.22827850408548292,-0.24175212877155752,-0.1876289672824558,-0.16640012481037153,-0.22045876800418274,-0.23824075919001017,-0.22604637318187087,-0.13117962572822,-0.2134415444785434,-0.26367403876855033,-0.19480632924325747,-0.5727392033957676,-0.21969115326652514,-0.07254762501100116,-0.43280056091922786,-0.04832624265415509,1.62250876158972,-0.3009220999969776,-0.437144178745727,-0.10438081266531964,-0.19433261980443806,-0.08708848208757032,-0.4857272905540277,-0.15883057029733277,-0.2776436123214056,0.12658761197481858,0.7362120309246905,0.1599039320097649,-0.2852760946017589,-0.3871364494321872,-0.34200926589674047,-0.28498624619882323,-0.3131411559185665,-0.3021640330497065
1,Adriano Imfeld,Christlichdemokratische Volkspartei der Schweiz (CVP),-0.6906834418884353,-0.6605851286724359,-0.5829115951559096,-0.48334895538227746,-0.4940698242906893,-0.2189946558103358,-0.38947238843418713,-0.28275772783710035,-0.1598001601569764,-0.4520297427187663,-0.8622723981923298,11.715293404909294,-0.4296005920127634,-1.2869644949348453,-0.22872683775494737,-0.6152513005340793,-0.5977948922715939,-0.38977341442399754,-0.3348301020599802,1.0808529255886914,-0.25380859105596,-0.4530147578070192,-0.5510006351096433,-0.20481392868295914,-0.28894302163515717,-0.3221115093003472,-0.5566686544141655,-0.45579533045403287,-0.6150353932995499,10.108991465262553,-0.4700048506530034,-0.5874910626359748,-0.6881273550805224,-0.4471183124277498,-0.5284177531879276,-0.5540600966119248,-0.3473267189576257,-0.35343292643522917,-1.0609524464398803,-0.36288930972164374,-0.5986941817019363,-0.7118894067372052,-0.6243625224779975,-0.389800011862432,-0.2407316628381641,-0.4738725672084347,-0.43246262828859827,-0.4832129022435961,-0.6131844133481028,-0.22828213714712736,-0.26633138698017944,-0.39796271634662167,-0.2473613221914747,-0.24973447321035414,-0.4965872611876113,-0.13725538931294542,-0.5647963212740781,-0.6363301129863228,-0.39393639018998855,-0.28164754332091296,-0.29288016407778583,-0.3069857673378094,-0.46964071872113167,-0.5140817199174474,-0.4730289347253539,-0.2620225736411889,-0.19742729059217254,-0.16884760697823395,-0.21785366947905724,-0.2466265556239416,-0.14004154060832427,-0.08716583870631318,12.888244448259027,-0.18466988899559722,-0.2048389144345639,-0.704349552700578,-0.08791943758969012,-0.3135783060715469,-0.7983141234775053,-0.3496358218619065,-0.660890266861839,-0.740960742783799,-0.32558939641145573,-0.14702661156635577,-0.3744727863116811,-0.2878203318755846,-0.4160251911905054,-0.40403050890292125,-0.4772387685674749,-0.20700328679184482,-0.504742582513836,-0.11910252537491901,-0.16207506516411113,-0.3837074088946013,-0.19135189216880205,-0.507857477568216,-0.34985750376242725,-0.5622776429765524,-0.48666835626658544,-0.29492568344375364,-0.3806243149175414,-0.7587502810232042,-0.17096195036869152,-0.504484051463779,-0.3433286624138046,-0.7328128564428882,-0.42049551422826076,-0.28086658458095143,-0.201218460272684,-0.17248002406851645,-0.27611518079017994,-0.23215319152938527,-0.19932380783566434,-0.19302372348670005,-0.23773586444431433,-0.2895147302586896,-0.14581943890604318,-0.21580144151746636,-0.20938216917012034,-0.5000101653358098,-0.35373874890648693,-0.7658988062586315,-0.4083436597853378,-0.4798494232296734,-0.5450050445916502,-0.38945269301709384,-0.32400330964449237,-0.30079141428025347,-0.2929962815414526,-0.2287086770249061,-0.39582282299266497,-0.11772313436284994,-0.09159437523362811,-0.8984232643290377,-0.5467484361125631,-0.8501866122458164,-0.5076025406550482,-0.31459360117063045,-0.37476687649123275,-0.15639493303696253,-0.3577144984101325,-0.9572796998622564,-0.44692177778978104,-0.6903369578708866,-0.4578689214643405,-0.8825990807476465,-0.5139583934755766,-0.48366320604310914,-0.07254762501100116,-0.48941881620924277,-0.38519916201453974,6.177766792315145,-0.5573451022828037,-0.6234824837239887,-0.19422296540203876,-0.3108757802937312,-0.296098126311976,-0.25449071372458376,-0.1447125923723351,-0.32990772165818705,-0.23174307652203738,-0.2316380098158532,-0.2912279529071331,-0.2543274895220287,-0.2687811782669232,-0.10981507344187838,-0.22763967289460238,-0.2782221291522568,-0.24309993639533475,-0.3467208233062776,-0.4205408942294455,-0.2669257022392047,-0.42241295964304754,-0.27200207162594703,-0.38042483313984815,-0.6370804799923079,-0.1958573127738484,-0.2816209530885767,-0.45002341886965713,-0.3468682192196438,-0.5441366022271182,-0.2600858107609744,-0.11053380321176065,-0.41799714451357156,-0.47989948526877235,-0.10947962702440873,-0.1904812971699738,-0.2846465198175132,-0.2943020552793982,-0.26932106796467825,-0.27440668215424835,-0.25634705026210386,-0.28720472905293887,-0.6945633786925828,-0.4577462599265436,-0.3667892590708554,-0.5731889039489712,-0.5304915711413366,-0.6691796549305268,-0.5090122146442208,-0.3716178548918251,-0.648880290807843,-0.5659992392994575,-0.5767501479623881,-0.2688704678472868,-0.3187541842679454,-0.4015894984810464,-0.25428705938401264,-0.7227073400731437,-0.11867971029174113,-0.5677105178029542,-0.46627872210903554,-0.3651130340890454,-0.5450435643332772,-0.2932114820222395,-0.4422898292624008,-0.23580501699011477,8.563165504675984,-0.3268935641008877,-0.6171915071548464,2.4164840543788273,-0.30947759865397717,-0.7385227357356949,-0.4517319064491332,-0.48926074964966704,-0.3732693786221082,-0.325851848874634,-0.2056760818112859,-0.1864247165645576,1.532091089863758,-0.9235001251266594,-0.7629015070526692,-0.6599090388573885,10.033535146993176,-0.4490992453433898,-0.12243577907851057,-0.2669999563422035,-0.4436059308057718,-0.5468927751814302,-0.5851047843849173,-0.19694698861653562,-0.406734423220016,-0.2967173822934519,-0.14089089417777642,-0.32867992271145385,-0.15964279926475972,9.944527956138925,-0.32047121035267323,-0.6043081259601756,-0.34616481056002857,-0.3489048729632327,-0.07907344557211754,-0.13973114515969698,-0.2961314089726158,-0.11130078803856347,-0.41438661069295796,-0.4133790321991657,-0.37175904736764154,-0.6135962415404791,-0.20342731299802913,-0.4543975642732258,-0.3722672197609128,-0.44615774808748715,-0.20203819570840922,-0.8607769212968017,-0.33894307557688913,-0.5676989792154622,-0.22142392082907658,-0.6197789957865926,-0.6757862118593582,-0.6058883493795797,-0.6144561647474968,-0.19527702628329796,-0.30702678480364387,-0.3630433891938476,-0.4858249665315114,-0.3341549508191931,-0.42304722758159263,-0.5975880442842693,-0.10581142857582629,-0.3721574551125857,-0.4967965821710957,-0.49714953450339594,-0.453494292878069,-0.10393274461258295,-0.6005895405777019,-0.2482957223269835,-0.1803281933019035,-0.23495799763987746,-0.38056868463730675,-0.32822840496306466,-0.5165208713832316,-0.6264719127381292,-0.5883654920882728,-0.6774478914435269,-0.23376428980787628,-0.22827850408548292,-0.24175212877155752,-0.1876289672824558,-0.16640012481037153,-0.22045876800418274,-0.23824075919001017,-0.22604637318187087,-0.13117962572822,-0.2134415444785434,-0.26367403876855033,-0.19480632924325747,-0.5727392033957676,-0.21969115326652514,-0.07254762501100116,-0.43280056091922786,-0.5385378240088619,-0.520428160704297,-0.3009220999969776,-0.437144178745727,-0.10438081266531964,-0.19433261980443806,-0.08708848208757032,-0.4857272905540277,-0.15883057029733277,-0.2776436123214056,-0.5860840599340256,-0.736039129412554,-0.33616050894746746,-0.2852760946017589,-0.3871364494321872,-0.34200926589674047,-0.28498624619882323,-0.3131411559185665,-0.3021640330497065
