,Speaker,Speaker Party,"('absatz', 'artikel')","('absatz', 'buchstab')","('absatz', 'bundesverfass')","('absatz', 'litera')","('absatz', 'streich')","('acht', 'kanton')","('ahv', 'iv')","('allgemein', 'teil')","('allgemein', 'volksinitiativ')","('antrag', 'artikel')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'plattn')","('antrag', 'stell')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'or')","('ausdruck', 'gebracht')","('auseinand', 'gesetzt')","('auslanderinn', 'ausland')","('aussenpolit', 'kommission')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'bund')","('beim', 'eintret')","('bereit', 'erwahnt')","('bereit', 'heut')","('beschluss', 'nationalrat')","('besteht', 'darin')","('betrag', 'million')","('betroff', 'person')","('bilateral', 'abkomm')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('botschaft', 'bundesrat')","('brunn', 'christian')","('buchstab', 'a')","('buchstab', 'b')","('buchstab', 'c')","('bund', 'kanton')","('bundesamt', 'auslanderfrag')","('bundesamt', 'fluchtling')","('bundesamt', 'justiz')","('bundesamt', 'polizei')","('bundesprasident', 'leuenberg')","('bundesrat', 'antrag')","('bundesrat', 'bereit')","('bundesrat', 'entwurf')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesrat', 'losung')","('bundesrat', 'meinung')","('bundesrat', 'nationalrat')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesratin', 'dreifuss')","('corporat', 'governanc')","('cvpfraktion', 'antrag')","('cvpfraktion', 'beantragt')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'bitt')","('cvpfraktion', 'eintret')","('cvpfraktion', 'lehnt')","('cvpfraktion', 'mehrheit')","('cvpfraktion', 'meinung')","('cvpfraktion', 'unterstutzt')","('d', 'h')","('dafur', 'empfehl')","('dafur', 'verstandnis')","('darauf', 'hingewies')","('darf', 'sag')","('darum', 'geht')","('davon', 'ausgeh')","('de', 'dardel')","('delegiert', 'minist')","('demograph', 'entwickl')","('deshalb', 'meinung')","('deshalb', 'muss')","('deshalb', 'richtig')","('direkt', 'bundessteu')","('diskussion', 'kommission')","('drei', 'jahr')","('einfuhr', 'tarmed')","('einseit', 'massnahm')","('einstimm', 'kommission')","('embryonal', 'stammzell')","('entscheid', 'fall')","('entscheid', 'gefallt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erst', 'lesung')","('erst', 'lini')","('erteil', 'rahmenbewill')","('etwa', 'million')","('europa', 'union')","('fassung', 'bundesrat')","('fassung', 'nationalrat')","('fdpfraktion', 'antrag')","('fdpfraktion', 'beantrag')","('fdpfraktion', 'begrusst')","('fdpfraktion', 'bitt')","('fdpfraktion', 'eintret')","('fdpfraktion', 'empfehl')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'steht')","('fdpfraktion', 'unterstutzt')","('fdpfraktion', 'vorlag')","('flankier', 'massnahm')","('flughaf', 'zurich')","('folg', 'geb')","('frag', 'herrn')","('frank', 'jahr')","('frank', 'mehr')","('frank', 'wenig')","('frau', 'beerli')","('frau', 'brunn')","('frau', 'fassl')","('frau', 'forst')","('frau', 'spoerry')","('freiwill', 'ahv')","('fried', 'sicherheitspolit')","('funf', 'jahr')","('ganz', 'einfach')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'schweiz')","('ganz', 'wichtig')","('gefahr', 'straftat')","('gegeb', 'zeit')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemacht', 'word')","('gemass', 'artikel')","('gemass', 'bundesrat')","('gesagt', 'word')","('geschied', 'witw')","('gesetz', 'grundlag')","('gewiss', 'verstandnis')","('gross', 'mehrheit')","('grund', 'dafur')","('grund', 'weshalb')","('herr', 'brandli')","('herr', 'buttik')","('herr', 'david')","('herr', 'hofmann')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'maiss')","('herr', 'merz')","('herr', 'plattn')","('herr', 'reimann')","('herr', 'schluer')","('herr', 'schmid')","('herr', 'schweig')","('herr', 'stadl')","('herr', 'stahelin')","('herr', 'strahm')","('herrn', 'bundesprasident')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'leuenberg')","('hess', 'han')","('heut', 'morg')","('initiativ', 'folg')","('inn', 'sich')","('ja', 'schon')","('jurist', 'person')","('kanton', 'gemeind')","('kanton', 'luz')","('kanton', 'uri')","('kanton', 'zurich')","('kenntnis', 'nehm')","('kinderlos', 'witw')","('klar', 'meinung')","('klein', 'kanton')","('kolleg', 'david')","('kolleg', 'leuenberg')","('kolleg', 'maiss')","('kolleg', 'plattn')","('kolleg', 'schmid')","('kommission', 'antrag')","('kommission', 'artikel')","('kommission', 'auffass')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'folg')","('kommission', 'meinung')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('konstruktiv', 'referendum')","('konsumentinn', 'konsument')","('kurz', 'bemerk')","('landlich', 'raum')","('lang', 'zeit')","('lasst', 'mitteil')","('letzt', 'mal')","('leutenegg', 'oberholz')","('litera', 'b')","('losung', 'find')","('mehr', 'benotigt')","('mehr', 'geld')","('mehrheit', 'bleib')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mehrheit', 'zuzustimm')","('meinung', 'bundesrat')","('meinung', 'kommission')","('meinung', 'mehrheit')","('meinung', 'sei')","('meinung', 'soll')","('mieterinn', 'miet')","('million', 'frank')","('mind', 'i')","('mind', 'ii')","('mind', 'kommission')","('minderheitsantrag', 'abzulehn')","('mitarbeiterinn', 'mitarbeit')","('mitteil', 'mehrheit')","('mocht', 'beliebt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'kurz')","('monist', 'syst')","('motion', 'postulat')","('motion', 'uberweis')","('nach', 'generation')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nation', 'uni')","('nationalrat', 'artikel')","('nationalrat', 'beschloss')","('nationalrat', 'bloch')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('natur', 'person')","('neu', 'artikel')","('neu', 'auslandergesetz')","('neu', 'finanzausgleich')","('neu', 'steu')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('pensionskass', 'bund')","('postulat', 'uberweis')","('pro', 'helvetia')","('pro', 'jahr')","('rechnung', 'getrag')","('rechnung', 'trag')","('richtig', 'richtung')","('rund', 'milliard')","('sag', 'bundesrat')","('sag', 'darf')","('schluss', 'gekomm')","('schmid', 'carlo')","('schon', 'erwahnt')","('schon', 'gesagt')","('schriftlich', 'bericht')","('schweizer', 'nationalbank')","('sech', 'jahr')","('seit', 'jahr')","('servic', 'public')","('sinkend', 'beitragsskala')","('sinn', 'bitt')","('spfraktion', 'bitt')","('spfraktion', 'mocht')","('spfraktion', 'unterstutzt')","('st', 'gall')","('staatspolit', 'kommission')","('standerat', 'folg')","('stell', 'fest')","('stellung', 'nehm')","('stimm', 'enthalt')","('strukturell', 'defizit')","('svpfraktion', 'antrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'stimmt')","('svpfraktion', 'unterstutzt')","('teil', 'meinung')","('uberzahl', 'embryon')","('uns', 'kommission')","('verdeckt', 'ermittl')","('verdeckt', 'ermittlungsperson')","('vergang', 'jahr')","('vier', 'jahr')","('volk', 'stand')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlauf', 'aufnahm')","('vorstoss', 'motion')","('vorstoss', 'rahm')","('votum', 'herrn')","('werdend', 'leb')","('wirtschaft', 'leistungsfah')","('wurd', 'bereit')","('wurd', 'kommission')","('zehn', 'jahr')","('zuhand', 'materiali')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'etapp')","('zweit', 'saul')"
0,Adalbert Durrer,Christlichdemokratische Volkspartei der Schweiz (CVP),0.006191950464396285,0.015479876160990712,0.0,0.009287925696594427,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0030959752321981426,0.01238390092879257,0.0,0.01238390092879257,0.058823529411764705,0.0,0.0,0.0030959752321981426,0.0,0.0,0.07739938080495357,0.0,0.0,0.01238390092879257,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0030959752321981426,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0030959752321981426,0.0,0.0,0.01238390092879257,0.0030959752321981426,0.0030959752321981426,0.01238390092879257,0.0,0.0,0.0,0.0,0.0,0.0,0.009287925696594427,0.0,0.0,0.006191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.006191950464396285,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.0,0.0,0.0030959752321981426,0.006191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.01238390092879257,0.034055727554179564,0.0,0.0,0.0,0.0030959752321981426,0.0,0.009287925696594427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02786377708978328,0.021671826625386997,0.0,0.009287925696594427,0.0,0.0,0.04643962848297214,0.01238390092879257,0.0030959752321981426,0.0,0.009287925696594427,0.0030959752321981426,0.0,0.0,0.0,0.0,0.009287925696594427,0.0030959752321981426,0.01238390092879257,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006191950464396285,0.0,0.0,0.0,0.0,0.01238390092879257,0.0,0.0030959752321981426,0.0,0.021671826625386997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.006191950464396285,0.006191950464396285,0.006191950464396285,0.0,0.0,0.0,0.006191950464396285,0.0,0.006191950464396285,0.0,0.01238390092879257,0.0,0.018575851393188854,0.0,0.0,0.0,0.015479876160990712,0.0030959752321981426,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.01238390092879257,0.0,0.0,0.006191950464396285,0.0,0.0,0.0,0.02786377708978328,0.015479876160990712,0.018575851393188854,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.0,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.0,0.006191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.009287925696594427,0.0,0.009287925696594427,0.0,0.015479876160990712,0.0,0.0,0.0,0.0,0.009287925696594427,0.006191950464396285,0.0,0.0030959752321981426,0.0030959752321981426,0.0,0.0,0.0,0.0030959752321981426,0.006191950464396285,0.0,0.0,0.021671826625386997,0.0,0.043343653250773995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009287925696594427,0.009287925696594427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.006191950464396285,0.018575851393188854,0.0,0.0,0.0,0.0,0.0,0.0
1,Adriano Imfeld,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Alex Heim,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.015772870662460567,0.006309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00946372239747634,0.00946372239747634,0.015772870662460567,0.012618296529968454,0.0,0.0,0.0031545741324921135,0.0,0.0031545741324921135,0.07570977917981073,0.0,0.0,0.0,0.0,0.0,0.0,0.012618296529968454,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0031545741324921135,0.0,0.012618296529968454,0.0,0.006309148264984227,0.012618296529968454,0.025236593059936908,0.0,0.0,0.006309148264984227,0.012618296529968454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.015772870662460567,0.0,0.0,0.0,0.006309148264984227,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.006309148264984227,0.0,0.0031545741324921135,0.006309148264984227,0.006309148264984227,0.006309148264984227,0.006309148264984227,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0031545741324921135,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00946372239747634,0.0,0.0,0.025236593059936908,0.0,0.006309148264984227,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006309148264984227,0.006309148264984227,0.03785488958990536,0.0031545741324921135,0.00946372239747634,0.0,0.0,0.0,0.0031545741324921135,0.0031545741324921135,0.0,0.0,0.012618296529968454,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00946372239747634,0.0031545741324921135,0.0,0.0031545741324921135,0.0,0.0,0.0,0.006309148264984227,0.0,0.0031545741324921135,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0031545741324921135,0.0,0.0,0.0,0.0,0.00946372239747634,0.0,0.00946372239747634,0.0031545741324921135,0.006309148264984227,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0031545741324921135,0.006309148264984227,0.0,0.0,0.0,0.0,0.0,0.022082018927444796,0.0,0.006309148264984227,0.050473186119873815,0.0,0.025236593059936908,0.0,0.00946372239747634,0.006309148264984227,0.0,0.0031545741324921135,0.0,0.04100946372239748,0.015772870662460567,0.00946372239747634,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.006309148264984227,0.0,0.0,0.0031545741324921135,0.00946372239747634,0.0,0.0031545741324921135,0.0,0.01892744479495268,0.0,0.00946372239747634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.006309148264984227,0.0,0.03785488958990536,0.0,0.00946372239747634,0.0,0.006309148264984227,0.0031545741324921135,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006309148264984227,0.0,0.012618296529968454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012618296529968454,0.0031545741324921135,0.015772870662460567,0.025236593059936908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006309148264984227,0.0,0.0,0.0031545741324921135,0.012618296529968454,0.0031545741324921135,0.0,0.0031545741324921135,0.0,0.006309148264984227,0.0,0.0,0.0,0.0,0.0031545741324921135,0.006309148264984227,0.01892744479495268,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0
3,Anton Cottier,Christlichdemokratische Volkspartei der Schweiz (CVP),0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.02040816326530612,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.0,0.10204081632653061,0.0,0.04081632653061224,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Arthur Loepfe,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.039647577092511016,0.0,0.0,0.0,0.0,0.00881057268722467,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022026431718061675,0.0,0.013215859030837005,0.00881057268722467,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.039647577092511016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.004405286343612335,0.0,0.0,0.004405286343612335,0.0,0.004405286343612335,0.00881057268722467,0.0,0.0,0.0,0.0,0.00881057268722467,0.004405286343612335,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.013215859030837005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022026431718061675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.01762114537444934,0.0,0.0,0.0,0.06167400881057269,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.00881057268722467,0.0,0.004405286343612335,0.00881057268722467,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022026431718061675,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.022026431718061675,0.0,0.0,0.0,0.00881057268722467,0.0,0.0,0.030837004405286344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013215859030837005,0.0,0.00881057268722467,0.0,0.00881057268722467,0.0,0.0,0.0,0.00881057268722467,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.10572687224669604,0.0,0.00881057268722467,0.0,0.01762114537444934,0.0,0.0,0.0,0.004405286343612335,0.004405286343612335,0.0,0.0,0.0,0.004405286343612335,0.00881057268722467,0.039647577092511016,0.0,0.01762114537444934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.05726872246696035,0.02643171806167401,0.013215859030837005,0.0,0.0,0.004405286343612335,0.004405286343612335,0.0,0.004405286343612335,0.0,0.0,0.004405286343612335,0.030837004405286344,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.004405286343612335,0.0,0.004405286343612335,0.02643171806167401,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.004405286343612335,0.00881057268722467,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.004405286343612335,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.004405286343612335,0.00881057268722467,0.0,0.004405286343612335,0.0,0.00881057268722467,0.0,0.0
