,Speaker Party,Phrase,tf_idf
0,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'unterstutzt')",100.19785744078177
1,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'mehrheit')",64.99320482645304
2,Bürgerlich-Demokratische Partei Schweiz (BDP),"('unterstutzt', 'bdpfraktion')",64.99320482645304
3,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'vorlag')",56.869054223146414
4,Bürgerlich-Demokratische Partei Schweiz (BDP),"('sicht', 'bdpfraktion')",54.1610040220442
5,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'mind')",51.45295382094199
6,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'antrag')",46.03685341873757
7,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'eintret')",37.91270281543094
8,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'meinung')",37.91270281543094
9,Bürgerlich-Demokratische Partei Schweiz (BDP),"('nam', 'bdpfraktion')",37.91270281543094
10,Bürgerlich-Demokratische Partei Schweiz (BDP),"('herr', 'standerat')",36.25420552604762
11,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'bittet')",35.20465261432873
12,Bürgerlich-Demokratische Partei Schweiz (BDP),"('sicht', 'bdp')",35.20465261432873
13,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'lehnt')",32.49660241322652
14,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'empfiehlt')",27.0805020110221
15,Bürgerlich-Demokratische Partei Schweiz (BDP),"('artikel', 'absatz')",24.899546793477143
16,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'deshalb')",24.37245180991989
17,Bürgerlich-Demokratische Partei Schweiz (BDP),"('mocht', 'bitt')",22.62991173920547
18,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'block')",21.66440160881768
19,Bürgerlich-Demokratische Partei Schweiz (BDP),"('deshalb', 'bdpfraktion')",21.66440160881768
20,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'wichtig')",21.66440160881768
21,Bürgerlich-Demokratische Partei Schweiz (BDP),"('vorweg', 'bdpfraktion')",21.66440160881768
22,Bürgerlich-Demokratische Partei Schweiz (BDP),"('nach', 'jahr')",19.46232518919189
23,Bürgerlich-Demokratische Partei Schweiz (BDP),"('milliard', 'frank')",18.96720186170783
24,Bürgerlich-Demokratische Partei Schweiz (BDP),"('unterstutzt', 'bdp')",18.95635140771547
25,Bürgerlich-Demokratische Partei Schweiz (BDP),"('block', 'bdpfraktion')",18.95635140771547
26,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'minderheitsantrag')",18.95635140771547
27,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'artikel')",18.95635140771547
28,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'beid')",18.95635140771547
29,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'ganz')",18.95635140771547
30,Bürgerlich-Demokratische Partei Schweiz (BDP),"('verantwortungsvoll', 'unternehmertum')",18.95635140771547
31,Bürgerlich-Demokratische Partei Schweiz (BDP),"('schaffhaus', 'modell')",18.95635140771547
32,Bürgerlich-Demokratische Partei Schweiz (BDP),"('erneuerbar', 'energi')",16.9724338044041
33,Bürgerlich-Demokratische Partei Schweiz (BDP),"('letzt', 'jahr')",16.95890989987994
34,Bürgerlich-Demokratische Partei Schweiz (BDP),"('vorlag', 'eintret')",16.346419960511703
35,Bürgerlich-Demokratische Partei Schweiz (BDP),"('mehrheit', 'stimm')",16.346419960511703
36,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'unterstutzt')",16.24830120661326
37,Bürgerlich-Demokratische Partei Schweiz (BDP),"('aug', 'bdpfraktion')",16.24830120661326
38,Bürgerlich-Demokratische Partei Schweiz (BDP),"('halt', 'bdpfraktion')",16.24830120661326
39,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'klar')",16.24830120661326
40,Bürgerlich-Demokratische Partei Schweiz (BDP),"('lehnt', 'bdpfraktion')",16.24830120661326
41,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'klar')",16.24830120661326
42,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'wichtig')",16.24830120661326
43,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'gesetz')",16.24830120661326
44,Bürgerlich-Demokratische Partei Schweiz (BDP),"('aug', 'bdp')",16.24830120661326
45,Bürgerlich-Demokratische Partei Schweiz (BDP),"('sprech', 'bdpfraktion')",16.24830120661326
46,Bürgerlich-Demokratische Partei Schweiz (BDP),"('wurd', 'gesagt')",14.303117465447741
47,Bürgerlich-Demokratische Partei Schweiz (BDP),"('klar', 'meinung')",14.303117465447741
48,Bürgerlich-Demokratische Partei Schweiz (BDP),"('hobbymass', 'kleintierhalt')",14.104321143795852
49,Bürgerlich-Demokratische Partei Schweiz (BDP),"('multilateral', 'competent')",14.104321143795852
50,Bürgerlich-Demokratische Partei Schweiz (BDP),"('competent', 'authority')",14.104321143795852
51,Bürgerlich-Demokratische Partei Schweiz (BDP),"('authority', 'agreement')",14.104321143795852
52,Bürgerlich-Demokratische Partei Schweiz (BDP),"('automat', 'informationsaustausch')",13.82939050729223
53,Bürgerlich-Demokratische Partei Schweiz (BDP),"('vorlag', 'bdpfraktion')",13.54025100551105
54,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'beim')",13.54025100551105
55,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'steht')",13.54025100551105
56,Bürgerlich-Demokratische Partei Schweiz (BDP),"('haltung', 'bdpfraktion')",13.54025100551105
57,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'begrusst')",13.54025100551105
58,Bürgerlich-Demokratische Partei Schweiz (BDP),"('tief', 'zuwander')",13.54025100551105
59,Bürgerlich-Demokratische Partei Schweiz (BDP),"('frag', 'stimmvolk')",13.54025100551105
60,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'gut')",13.54025100551105
61,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'setzt')",13.54025100551105
62,Bürgerlich-Demokratische Partei Schweiz (BDP),"('anfang', 'gestellt')",13.54025100551105
63,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'steht')",13.54025100551105
64,Bürgerlich-Demokratische Partei Schweiz (BDP),"('zusammengefasst', 'bdpfraktion')",13.54025100551105
65,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bittet', 'bdpfraktion')",13.54025100551105
66,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'motion')",13.54025100551105
67,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'meinung')",13.54025100551105
68,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'mocht')",13.54025100551105
69,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'bitt')",13.54025100551105
70,Bürgerlich-Demokratische Partei Schweiz (BDP),"('million', 'frank')",13.522602811442479
71,Bürgerlich-Demokratische Partei Schweiz (BDP),"('herr', 'kolleg')",13.026506988761257
72,Bürgerlich-Demokratische Partei Schweiz (BDP),"('mehrheit', 'kommission')",13.022176771301265
73,Bürgerlich-Demokratische Partei Schweiz (BDP),"('unterstutz', 'mind')",12.97488345946126
74,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bern', 'konvention')",12.194240832750348
75,Bürgerlich-Demokratische Partei Schweiz (BDP),"('kurz', 'spiess')",12.089418123253587
76,Bürgerlich-Demokratische Partei Schweiz (BDP),"('generell', 'mehrheit')",12.089418123253587
77,Bürgerlich-Demokratische Partei Schweiz (BDP),"('erst', 'lesung')",11.943564529025108
78,Bürgerlich-Demokratische Partei Schweiz (BDP),"('gottlich', 'ordnung')",11.895802559840876
79,Bürgerlich-Demokratische Partei Schweiz (BDP),"('gesetz', 'grundlag')",11.758488135136767
80,Bürgerlich-Demokratische Partei Schweiz (BDP),"('wurd', 'schon')",11.748989346617787
81,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bundesrat', 'vorgeschlag')",11.314955869602734
82,Bürgerlich-Demokratische Partei Schweiz (BDP),"('ziel', 'erreich')",11.314955869602734
83,Bürgerlich-Demokratische Partei Schweiz (BDP),"('status', 'quo')",11.238163722851796
84,Bürgerlich-Demokratische Partei Schweiz (BDP),"('geht', 'darum')",11.01876496033184
85,Bürgerlich-Demokratische Partei Schweiz (BDP),"('umfahr', 'oberburg')",10.995488782489861
86,Bürgerlich-Demokratische Partei Schweiz (BDP),"('teil', 'auffass')",10.995488782489861
87,Bürgerlich-Demokratische Partei Schweiz (BDP),"('forder', 'inland')",10.986122886681098
88,Bürgerlich-Demokratische Partei Schweiz (BDP),"('weit', 'kurzung')",10.986122886681098
89,Bürgerlich-Demokratische Partei Schweiz (BDP),"('antrag', 'kommissionsmehr')",10.947557918920438
90,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdpfraktion', 'begrusst')",10.83220080440884
91,Bürgerlich-Demokratische Partei Schweiz (BDP),"('kurz', 'bdpfraktion')",10.83220080440884
92,Bürgerlich-Demokratische Partei Schweiz (BDP),"('muss', 'bdp')",10.83220080440884
93,Bürgerlich-Demokratische Partei Schweiz (BDP),"('lehnt', 'bdp')",10.83220080440884
94,Bürgerlich-Demokratische Partei Schweiz (BDP),"('wem', 'ernst')",10.83220080440884
95,Bürgerlich-Demokratische Partei Schweiz (BDP),"('bdp', 'ganz')",10.83220080440884
96,Bürgerlich-Demokratische Partei Schweiz (BDP),"('muss', 'bdpfraktion')",10.83220080440884
97,Bürgerlich-Demokratische Partei Schweiz (BDP),"('gesagt', 'bdpfraktion')",10.83220080440884
98,Bürgerlich-Demokratische Partei Schweiz (BDP),"('akteur', 'jeweil')",10.83220080440884
99,Bürgerlich-Demokratische Partei Schweiz (BDP),"('lukrativ', 'streck')",10.83220080440884
100,Christlich-soziale Partei Obwalden (csp-ow),"('nam', 'cvpfraktion')",48.56340878933022
101,Christlich-soziale Partei Obwalden (csp-ow),"('cvpfraktion', 'ersuch')",28.208642287591704
102,Christlich-soziale Partei Obwalden (csp-ow),"('artikel', 'absatz')",23.89784088799243
103,Christlich-soziale Partei Obwalden (csp-ow),"('cvpfraktion', 'bitt')",23.79160511968175
104,Christlich-soziale Partei Obwalden (csp-ow),"('fraktion', 'cvp')",22.46984927969943
105,Christlich-soziale Partei Obwalden (csp-ow),"('zusammengefasst', 'ersuch')",20.149030205422648
106,Christlich-soziale Partei Obwalden (csp-ow),"('imm', 'jeweil')",18.95635140771547
107,Christlich-soziale Partei Obwalden (csp-ow),"('artikel', 'stgb')",18.900548079341657
108,Christlich-soziale Partei Obwalden (csp-ow),"('beistand', 'beistandin')",17.182825919770153
109,Christlich-soziale Partei Obwalden (csp-ow),"('ziff', 'einigungskonferenz')",16.24830120661326
110,Christlich-soziale Partei Obwalden (csp-ow),"('liegt', 'geschaft')",16.119224164338117
