,Speaker,Speaker Party,"('absatz', 'artikel')","('absatz', 'buchstab')","('absatz', 'bundesverfass')","('absatz', 'litera')","('absatz', 'streich')","('allgemein', 'teil')","('amtlich', 'bulletin')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('anzunehm', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('artikel', 'bundesverfass')","('artikel', 'strafgesetzbuch')","('ausdruck', 'bring')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('baulich', 'unterhalt')","('beantrag', 'nam')","('beantragt', 'ablehn')","('beantragt', 'annahm')","('beantragt', 'diskussion')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('befriedigt', 'beantragt')","('beid', 'rat')","('bericht', 'bundesrat')","('bericht', 'kommission')","('berichterstatt', 'verzicht')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('beschuldigt', 'person')","('betroff', 'person')","('bilateral', 'vertrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'fassung')","('bitt', 'nam')","('buchstab', 'a')","('buchstab', 'b')","('buchstab', 'c')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesamt', 'migration')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'bereit')","('bundesrat', 'couchepin')","('bundesrat', 'empfiehlt')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'mocht')","('buro', 'wahl')","('cvpfraktion', 'antrag')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'bitt')","('cvpfraktion', 'eintret')","('cvpfraktion', 'lehnt')","('cvpfraktion', 'steht')","('cvpfraktion', 'stimmt')","('cvpfraktion', 'teilt')","('cvpfraktion', 'unterstutzt')","('cvpfraktion', 'vorlag')","('dam', 'herr')","('dank', 'bundesrat')","('darauf', 'aufmerksam')","('darum', 'bitt')","('darum', 'bundesrat')","('davon', 'uberzeugt')","('de', 'la')","('deshalb', 'ersuch')","('deshalb', 'meinung')","('differenz', 'nationalrat')","('diskussion', 'einverstand')","('diskutiert', 'word')","('ebenfall', 'annahm')","('eidgenoss', 'steuerverwalt')","('einstimm', 'kommission')","('einstimm', 'motion')","('end', 'jahr')","('entwurf', 'bundesrat')","('erklart', 'beschluss')","('erneuerbar', 'energi')","('ersatz', 'list')","('erst', 'ersatz')","('erst', 'lini')","('erst', 'phas')","('ersuch', 'antrag')","('ersuch', 'deshalb')","('ersuch', 'mehrheit')","('erwahnt', 'word')","('etwa', 'million')","('fassung', 'bundesrat')","('fassung', 'nationalrat')","('fdpfraktion', 'antrag')","('fdpfraktion', 'beantrag')","('fdpfraktion', 'beantragt')","('fdpfraktion', 'begrusst')","('fdpfraktion', 'bereit')","('fdpfraktion', 'bitt')","('fdpfraktion', 'bittet')","('fdpfraktion', 'eintret')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'stimmt')","('fdpfraktion', 'teil')","('fdpfraktion', 'teilt')","('fdpfraktion', 'unterstutzt')","('finanzplatz', 'schweiz')","('folg', 'geb')","('frag', 'gestellt')","('frag', 'herrn')","('frau', 'brunn')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'heberlein')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'sommaruga')","('ganz', 'genau')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('gas', 'dampfkraftwerk')","('geht', 'darum')","('geht', 'erst')","('geht', 'ja')","('geltend', 'gemacht')","('geltend', 'recht')","('gemacht', 'word')","('gemass', 'absatz')","('gemass', 'artikel')","('gemeinsam', 'sorgerecht')","('gesagt', 'word')","('gesetz', 'grundlag')","('gesetz', 'regel')","('gross', 'bedeut')","('grund', 'dafur')","('grund', 'genomm')","('grund', 'weshalb')","('herr', 'brandli')","('herr', 'bundesprasident')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'lauri')","('herr', 'leuenberg')","('herr', 'maiss')","('herr', 'prasident')","('herr', 'schiess')","('herr', 'schmid')","('herr', 'schweig')","('herr', 'stahelin')","('herr', 'visch')","('herr', 'vollm')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'lauri')","('herrn', 'schmid')","('indirekt', 'teilliquidation')","('initiativ', 'folg')","('international', 'organisation')","('interpellant', 'schriftlich')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'tessin')","('kantonal', 'recht')","('kenntnis', 'nehm')","('klar', 'meinung')","('klein', 'mittl')","('kolleg', 'leuenberg')","('kolleg', 'schmid')","('kolleg', 'schweig')","('kollegin', 'fetz')","('kollektiv', 'kapitalanlag')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'einstimm')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'frag')","('kommission', 'meinung')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('konsumentinn', 'konsument')","('kraft', 'tret')","('kurz', 'bemerk')","('lag', 'kommission')","('landlich', 'raum')","('les', 'canton')","('letzt', 'mal')","('letzt', 'punkt')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('litera', 'a')","('lunion', 'européenn')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'unterstutz')","('mehrheit', 'unterstutzt')","('mehrheit', 'wak')","('mehrheit', 'zustimmt')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('mind', 'abzulehn')","('mind', 'kommission')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'bundesrat')","('mocht', 'darauf')","('mocht', 'nochmal')","('motion', 'anzunehm')","('muss', 'einfach')","('muss', 'seh')","('nach', 'jahr')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'anzuschliess')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('nationalratsmandat', 'besteht')","('natur', 'frag')","('natur', 'schon')","('neu', 'artikel')","('neu', 'gesetz')","('neu', 'regionalpolit')","('offent', 'interess')","('offent', 'recht')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('porta', 'alpina')","('prasenz', 'schweiz')","('pro', 'helvetia')","('raum', 'berggebiet')","('rechnung', 'getrag')","('ressourcenschwach', 'kanton')","('ressourcenstark', 'kanton')","('richterinn', 'richt')","('rund', 'million')","('sbb', 'cargo')","('schluss', 'gekomm')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'recht')","('schweizer', 'zivilprozessordn')","('seit', 'jahr')","('sicherheitspolit', 'kommission')","('sicht', 'spfraktion')","('sinn', 'ersuch')","('sozial', 'wohlfahrt')","('spfraktion', 'antrag')","('spfraktion', 'beantragt')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'teilt')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('standerat', 'folg')","('standort', 'schweiz')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'artikel')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'teilt')","('svpfraktion', 'unterstutzt')","('teil', 'antrag')","('teilt', 'antrag')","('tut', 'leid')","('uns', 'kommission')","('unternehmenssteuerreform', 'i')","('unterstutzt', 'antrag')","('unterstutzt', 'cvpfraktion')","('unterstutzt', 'fdpfraktion')","('unvereinbar', 'nationalratsmandat')","('verfug', 'stell')","('vier', 'jahr')","('volk', 'stand')","('vorlag', 'einzutret')","('vorlauf', 'anwend')","('vorlauf', 'aufgenomm')","('vot', 'électroniqu')","('votum', 'herrn')","('worum', 'geht')","('wurd', 'kommission')","('y', 'a')","('zuhand', 'materiali')","('zuruckgezog', 'word')","('zwei', 'drei')","('zweit', 'saul')"
0,Adriano Imfeld,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.005050505050505051,0.010101010101010102,0.050505050505050504,0.0,0.0,0.0,0.010101010101010102,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.005050505050505051,0.015151515151515152,0.005050505050505051,0.0,0.0,0.010101010101010102,0.0,0.0,0.015151515151515152,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.010101010101010102,0.015151515151515152,0.0,0.0,0.005050505050505051,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.010101010101010102,0.010101010101010102,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.010101010101010102,0.0,0.005050505050505051,0.0,0.005050505050505051,0.0,0.0,0.015151515151515152,0.005050505050505051,0.010101010101010102,0.005050505050505051,0.015151515151515152,0.0,0.0,0.005050505050505051,0.0,0.025252525252525252,0.0,0.015151515151515152,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.005050505050505051,0.0,0.010101010101010102,0.005050505050505051,0.015151515151515152,0.0,0.005050505050505051,0.0,0.0,0.010101010101010102,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.025252525252525252,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.04040404040404041,0.0,0.0,0.025252525252525252,0.0,0.025252525252525252,0.0,0.0,0.005050505050505051,0.010101010101010102,0.0,0.005050505050505051,0.0,0.0,0.015151515151515152,0.0,0.0,0.010101010101010102,0.030303030303030304,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.005050505050505051,0.0,0.015151515151515152,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.025252525252525252,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.010101010101010102,0.015151515151515152,0.0,0.0,0.0,0.015151515151515152,0.0
1,Arthur Loepfe,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.022964509394572025,0.018789144050104383,0.0,0.0,0.0,0.07724425887265135,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0020876826722338203,0.006263048016701462,0.0,0.006263048016701462,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0020876826722338203,0.0,0.014613778705636743,0.006263048016701462,0.0,0.018789144050104383,0.0,0.0,0.0,0.006263048016701462,0.0,0.0,0.0,0.008350730688935281,0.0,0.0,0.0020876826722338203,0.0,0.0020876826722338203,0.0,0.020876826722338204,0.0,0.0,0.0020876826722338203,0.0,0.008350730688935281,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0020876826722338203,0.0041753653444676405,0.0020876826722338203,0.0,0.0,0.0041753653444676405,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0,0.025052192066805846,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0020876826722338203,0.0,0.0,0.0,0.0020876826722338203,0.0041753653444676405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350730688935281,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.0,0.014613778705636743,0.0,0.012526096033402923,0.014613778705636743,0.0,0.008350730688935281,0.0,0.025052192066805846,0.0,0.008350730688935281,0.0,0.0,0.006263048016701462,0.0,0.0020876826722338203,0.0,0.0,0.0020876826722338203,0.0,0.0020876826722338203,0.0041753653444676405,0.0020876826722338203,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.008350730688935281,0.008350730688935281,0.0,0.006263048016701462,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006263048016701462,0.0,0.0020876826722338203,0.0041753653444676405,0.0,0.0020876826722338203,0.0,0.0020876826722338203,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0041753653444676405,0.0,0.018789144050104383,0.0,0.0,0.0,0.006263048016701462,0.0,0.033402922755741124,0.04175365344467641,0.018789144050104383,0.0020876826722338203,0.0,0.0,0.022964509394572025,0.0,0.0020876826722338203,0.006263048016701462,0.020876826722338204,0.008350730688935281,0.0020876826722338203,0.0,0.0,0.0041753653444676405,0.010438413361169102,0.0,0.08559498956158663,0.027139874739039668,0.0,0.0041753653444676405,0.0,0.0,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0020876826722338203,0.0,0.0,0.0,0.0020876826722338203,0.0,0.012526096033402923,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.012526096033402923,0.0,0.0041753653444676405,0.0,0.0,0.008350730688935281,0.0,0.0,0.025052192066805846,0.014613778705636743,0.0,0.0,0.07515657620041753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350730688935281,0.0041753653444676405,0.0020876826722338203,0.0041753653444676405,0.012526096033402923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0041753653444676405,0.0020876826722338203,0.010438413361169102,0.0,0.0,0.0,0.0,0.006263048016701462,0.0,0.0,0.0,0.0,0.006263048016701462,0.0
2,Brigitte Häberli-Koller,Christlichdemokratische Volkspartei der Schweiz (CVP),0.004484304932735426,0.013452914798206279,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.008968609865470852,0.026905829596412557,0.004484304932735426,0.0,0.004484304932735426,0.0,0.08968609865470852,0.004484304932735426,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242152466367713,0.0,0.008968609865470852,0.02242152466367713,0.013452914798206279,0.0,0.0,0.04484304932735426,0.008968609865470852,0.0,0.0,0.008968609865470852,0.004484304932735426,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.004484304932735426,0.008968609865470852,0.017937219730941704,0.008968609865470852,0.004484304932735426,0.0,0.008968609865470852,0.008968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.008968609865470852,0.0,0.0,0.0,0.0,0.017937219730941704,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.008968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013452914798206279,0.0,0.004484304932735426,0.0,0.008968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.017937219730941704,0.004484304932735426,0.0,0.0,0.0,0.004484304932735426,0.008968609865470852,0.0,0.02242152466367713,0.004484304932735426,0.004484304932735426,0.013452914798206279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.008968609865470852,0.05829596412556054,0.03587443946188341,0.0,0.0,0.0,0.008968609865470852,0.0,0.008968609865470852,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.008968609865470852,0.0,0.0,0.004484304932735426,0.02242152466367713,0.0,0.02242152466367713,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.004484304932735426,0.008968609865470852,0.0,0.0,0.0,0.008968609865470852,0.0,0.004484304932735426,0.0,0.0,0.02242152466367713,0.0,0.0,0.0,0.0,0.0,0.013452914798206279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.03139013452914798,0.0,0.0,0.04932735426008968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242152466367713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.02242152466367713,0.0,0.004484304932735426,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0
3,Bruno Frick,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0029411764705882353,0.006862745098039216,0.0,0.0,0.000980392156862745,0.0,0.000980392156862745,0.0,0.01568627450980392,0.000980392156862745,0.00980392156862745,0.00392156862745098,0.013725490196078431,0.03333333333333333,0.000980392156862745,0.0,0.0,0.024509803921568627,0.000980392156862745,0.0,0.0,0.0,0.0,0.000980392156862745,0.0,0.000980392156862745,0.011764705882352941,0.023529411764705882,0.022549019607843137,0.026470588235294117,0.0029411764705882353,0.004901960784313725,0.008823529411764706,0.00392156862745098,0.0029411764705882353,0.03235294117647059,0.0,0.000980392156862745,0.006862745098039216,0.0,0.00196078431372549,0.0058823529411764705,0.00392156862745098,0.0,0.0,0.0,0.00196078431372549,0.0058823529411764705,0.00392156862745098,0.000980392156862745,0.0058823529411764705,0.004901960784313725,0.0,0.000980392156862745,0.03823529411764706,0.0029411764705882353,0.00392156862745098,0.0,0.0029411764705882353,0.00196078431372549,0.0029411764705882353,0.00784313725490196,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000980392156862745,0.00392156862745098,0.0,0.0029411764705882353,0.0,0.00196078431372549,0.0,0.0,0.0,0.00196078431372549,0.0196078431372549,0.0,0.0,0.00196078431372549,0.0,0.010784313725490196,0.0029411764705882353,0.008823529411764706,0.0,0.0,0.0,0.0,0.00980392156862745,0.00196078431372549,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.00196078431372549,0.000980392156862745,0.0029411764705882353,0.00392156862745098,0.00784313725490196,0.00784313725490196,0.0029411764705882353,0.000980392156862745,0.0,0.00784313725490196,0.0,0.006862745098039216,0.0,0.0,0.0,0.014705882352941176,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.00784313725490196,0.0,0.0,0.00392156862745098,0.0,0.0,0.0029411764705882353,0.000980392156862745,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.004901960784313725,0.0029411764705882353,0.004901960784313725,0.0029411764705882353,0.00196078431372549,0.0058823529411764705,0.008823529411764706,0.00784313725490196,0.00392156862745098,0.0029411764705882353,0.000980392156862745,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0029411764705882353,0.000980392156862745,0.0,0.0,0.00980392156862745,0.0,0.014705882352941176,0.0,0.0029411764705882353,0.00784313725490196,0.004901960784313725,0.00196078431372549,0.006862745098039216,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.04803921568627451,0.004901960784313725,0.0,0.00392156862745098,0.000980392156862745,0.0,0.000980392156862745,0.00196078431372549,0.0,0.0,0.0,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0,0.000980392156862745,0.0,0.03235294117647059,0.0,0.0,0.0,0.0,0.00196078431372549,0.00392156862745098,0.0,0.000980392156862745,0.0,0.0,0.0,0.0,0.0,0.0029411764705882353,0.0,0.000980392156862745,0.00196078431372549,0.0,0.0,0.013725490196078431,0.000980392156862745,0.0,0.018627450980392157,0.0,0.0,0.00196078431372549,0.0,0.0,0.00196078431372549,0.004901960784313725,0.000980392156862745,0.0,0.0,0.0,0.0,0.000980392156862745,0.0,0.0,0.0,0.006862745098039216,0.0,0.000980392156862745,0.0,0.000980392156862745,0.0029411764705882353,0.0,0.00392156862745098,0.0,0.0,0.0,0.016666666666666666,0.0,0.00196078431372549,0.025490196078431372,0.03431372549019608,0.01568627450980392,0.000980392156862745,0.0,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029411764705882353,0.0,0.00196078431372549,0.000980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.000980392156862745,0.0,0.0,0.0,0.00392156862745098,0.011764705882352941,0.0,0.0029411764705882353,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,0.000980392156862745,0.0,0.00196078431372549,0.008823529411764706,0.0,0.00392156862745098
