file,model1,model2,model3,model4,model5
overall_top500_P2.csv,0.8955555555555555,0.9327272727272727,0.8836363636363637,0.9427272727272727,0.9227272727272727
individual_fixed_top500each_P2.csv,0.8977777777777778,0.8925757575757576,0.8481818181818181,0.8881818181818182,0.8521212121212122
overall_fixed_top500_P2.csv,0.9166666666666666,0.9063636363636364,0.9163636363636364,0.9036363636363637,0.9022727272727272
individual_top500each_P2.csv,0.9677777777777777,0.9618181818181818,0.8845454545454545,0.9072727272727272,0.8946969696969697
