,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'artikel')","('absatz', 'buchstab')","('administrativ', 'aufwand')","('all', 'grund')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('art', 'weis')","('artikel', 'absatz')","('ausricht', 'antrag')","('beantrag', 'nam')","('beantragt', 'ablehn')","('beantragt', 'annahm')","('beantragt', 'diskussion')","('beantragt', 'ebenfall')","('beantragt', 'einstimm')","('beantragt', 'kurz')","('beantragt', 'stimm')","('befriedigt', 'diskussion')","('beid', 'rat')","('bereit', 'erwahnt')","('bereit', 'heut')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('big', 'to')","('bitt', 'bundesrat')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('buchstab', 'a')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'befriedigt')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesrat', 'parlament')","('bundesratin', 'widmerschlumpf')","('burg', 'partei')","('burgerinn', 'burg')","('cvpevpglpfraktion', 'bitt')","('cvpevpglpfraktion', 'unterstutzt')","('d', 'h')","('dah', 'find')","('dam', 'herr')","('dank', 'bundesrat')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darum', 'bitt')","('deshalb', 'bitt')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenentwurf')","('direkt', 'gegenvorschlag')","('diskussion', 'beantragt')","('diskussion', 'einverstand')","('drei', 'jahr')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('end', 'jahr')","('entwurf', 'bundesrat')","('erhalt', 'kommission')","('erneuerbar', 'energi')","('erst', 'lini')","('eth', 'zurich')","('etwa', 'million')","('europa', 'union')","('fakultativ', 'referendum')","('famili', 'kind')","('fdpliberal', 'fraktion')","('financial', 'stability')","('flankier', 'massnahm')","('folg', 'geb')","('frag', 'stell')","('fraktion', 'cvpevpglpfraktion')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'dien')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'meierschatz')","('frau', 'nationalratin')","('frau', 'sommaruga')","('freisinnigdemokrat', 'fraktion')","('ganz', 'klar')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('gross', 'zahl')","('grund', 'weshalb')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'buttik')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'spuhl')","('herr', 'stahelin')","('herr', 'standerat')","('herrn', 'bundesrat')","('herrn', 'kolleg')","('herrn', 'standerat')","('hoh', 'vergut')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('interess', 'daran')","('international', 'wahrungsfond')","('interpellant', 'schriftlich')","('ja', 'nein')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'gemeind')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('kolleg', 'david')","('kolleg', 'schweig')","('kommission', 'beantragt')","('kommission', 'erhalt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'verkehr')","('konsumentinn', 'konsument')","('lang', 'zeit')","('lasst', 'ausricht')","('letzt', 'bemerk')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'punkt')","('letzt', 'woch')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('losung', 'find')","('macht', 'sinn')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('million', 'frank')","('mind', 'folg')","('mind', 'i')","('mind', 'ii')","('minderheitsantrag', 'abzulehn')","('mitglied', 'bundesrat')","('mocht', 'darauf')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'cvpevpglpfraktion')","('nam', 'fdpfraktion')","('nam', 'fdpliberal')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'folg')","('natur', 'person')","('neu', 'unternehmenssteu')","('oberst', 'organ')","('offent', 'hand')","('offent', 'interess')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('pro', 'helvetia')","('pro', 'jahr')","('produzier', 'landwirtschaft')","('rapp', 'pro')","('recht', 'gesagt')","('regional', 'erschopf')","('richterinn', 'richt')","('richtig', 'gesagt')","('roll', 'spiel')","('rund', 'milliard')","('sag', 'ja')","('sbb', 'cargo')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'eu')","('schweiz', 'schul')","('schweizer', 'nationalbank')","('seit', 'fahn')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokratinn', 'sozialdemokrat')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'eintret')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('to', 'fail')","('too', 'big')","('uns', 'kommission')","('uns', 'meinung')","('unterstutzt', 'antrag')","('unterstutzt', 'spfraktion')","('vergang', 'jahr')","('verkehr', 'fernmeldewes')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('weshalb', 'bundesrat')","('wirtschaft', 'leistungsfah')","('worum', 'geht')","('wurd', 'kommission')","('z', 'b')","('zehn', 'jahr')","('zwei', 'drei')","('zwingend', 'volkerrecht')"
0,Arthur Loepfe,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.0036968576709796672,0.0,0.0,0.0,0.0,0.0,0.011090573012939002,0.036968576709796676,0.0,0.0,0.0,0.012939001848428836,0.0,0.0,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0036968576709796672,0.0,0.011090573012939002,0.0,0.0,0.0,0.0,0.0,0.0,0.0073937153419593345,0.0018484288354898336,0.0073937153419593345,0.025878003696857672,0.024029574861367836,0.0036968576709796672,0.0073937153419593345,0.0018484288354898336,0.0,0.0073937153419593345,0.0,0.0036968576709796672,0.0,0.0036968576709796672,0.005545286506469501,0.0018484288354898336,0.0018484288354898336,0.005545286506469501,0.0,0.0036968576709796672,0.0018484288354898336,0.0,0.0,0.0036968576709796672,0.0036968576709796672,0.0036968576709796672,0.0,0.0,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.005545286506469501,0.0,0.0036968576709796672,0.0,0.014787430683918669,0.0,0.0,0.0036968576709796672,0.0036968576709796672,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0018484288354898336,0.0,0.0,0.012939001848428836,0.0,0.0018484288354898336,0.0018484288354898336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005545286506469501,0.0,0.0073937153419593345,0.0036968576709796672,0.0,0.0073937153419593345,0.005545286506469501,0.0036968576709796672,0.0,0.0,0.0018484288354898336,0.0,0.0018484288354898336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036968576709796672,0.0,0.0,0.011090573012939002,0.0018484288354898336,0.0073937153419593345,0.0,0.0,0.0,0.005545286506469501,0.0,0.005545286506469501,0.0,0.0,0.0,0.0,0.005545286506469501,0.0,0.0,0.04251386321626617,0.0073937153419593345,0.0018484288354898336,0.0,0.0073937153419593345,0.0,0.0036968576709796672,0.0,0.012939001848428836,0.0073937153419593345,0.0,0.02033271719038817,0.0,0.10166358595194085,0.17005545286506468,0.0036968576709796672,0.012939001848428836,0.012939001848428836,0.031423290203327174,0.0,0.0018484288354898336,0.0018484288354898336,0.0,0.005545286506469501,0.036968576709796676,0.0073937153419593345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0,0.0,0.0,0.0,0.0,0.02033271719038817,0.0,0.0,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0018484288354898336,0.005545286506469501,0.0,0.009242144177449169,0.0,0.0,0.0018484288354898336,0.0,0.005545286506469501,0.0,0.0166358595194085,0.02033271719038817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0166358595194085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005545286506469501,0.0,0.0,0.005545286506469501,0.0,0.0,0.0,0.0,0.025878003696857672,0.025878003696857672,0.005545286506469501,0.0
1,Barbara Schmid-Federer,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.00423728813559322,0.00423728813559322,0.0,0.00847457627118644,0.0,0.0,0.0,0.029661016949152543,0.05084745762711865,0.0,0.0,0.0,0.025423728813559324,0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.00423728813559322,0.0,0.00847457627118644,0.0,0.00847457627118644,0.00423728813559322,0.0,0.0,0.0,0.0,0.03389830508474576,0.00423728813559322,0.0,0.012711864406779662,0.00423728813559322,0.00423728813559322,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.00423728813559322,0.01694915254237288,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.00423728813559322,0.0,0.00423728813559322,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0211864406779661,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.012711864406779662,0.0,0.0,0.0,0.029661016949152543,0.0,0.0,0.00423728813559322,0.0,0.012711864406779662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.00423728813559322,0.01694915254237288,0.00847457627118644,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0211864406779661,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.012711864406779662,0.07203389830508475,0.00423728813559322,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.00423728813559322,0.0,0.0,0.00423728813559322,0.01694915254237288,0.0847457627118644,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.00847457627118644,0.0211864406779661,0.012711864406779662,0.0,0.0,0.00423728813559322,0.0,0.00847457627118644,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.029661016949152543,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.00847457627118644,0.038135593220338986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.00423728813559322,0.0,0.00423728813559322,0.0,0.0,0.03389830508474576,0.0,0.00423728813559322,0.00423728813559322,0.00423728813559322,0.0211864406779661,0.029661016949152543,0.0,0.00847457627118644
2,Brigitte Häberli-Koller,Christlichdemokratische Volkspartei der Schweiz (CVP),0.004048582995951417,0.0,0.004048582995951417,0.0,0.012145748987854251,0.004048582995951417,0.004048582995951417,0.008097165991902834,0.020242914979757085,0.012145748987854251,0.004048582995951417,0.0,0.0,0.008097165991902834,0.0,0.0,0.0,0.004048582995951417,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.008097165991902834,0.0,0.004048582995951417,0.0,0.0,0.004048582995951417,0.0,0.0,0.0,0.012145748987854251,0.016194331983805668,0.016194331983805668,0.0,0.04048582995951417,0.008097165991902834,0.0,0.008097165991902834,0.0,0.004048582995951417,0.004048582995951417,0.0,0.0,0.0,0.008097165991902834,0.02834008097165992,0.0,0.008097165991902834,0.004048582995951417,0.0,0.0,0.004048582995951417,0.0,0.0,0.004048582995951417,0.0,0.0,0.004048582995951417,0.0,0.0,0.008097165991902834,0.0,0.0,0.0,0.03643724696356275,0.0,0.004048582995951417,0.008097165991902834,0.0,0.004048582995951417,0.0,0.0,0.008097165991902834,0.0,0.0,0.0,0.024291497975708502,0.0,0.0,0.008097165991902834,0.0,0.012145748987854251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012145748987854251,0.0,0.004048582995951417,0.008097165991902834,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.0,0.012145748987854251,0.0,0.004048582995951417,0.016194331983805668,0.0,0.0,0.0,0.004048582995951417,0.0,0.0,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.0,0.008097165991902834,0.004048582995951417,0.0,0.0,0.004048582995951417,0.0,0.0,0.02834008097165992,0.0,0.0,0.004048582995951417,0.0,0.0,0.0,0.0,0.012145748987854251,0.02834008097165992,0.0,0.012145748987854251,0.0,0.06882591093117409,0.1862348178137652,0.0,0.0,0.012145748987854251,0.0,0.004048582995951417,0.0,0.0,0.0,0.008097165991902834,0.004048582995951417,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.008097165991902834,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.008097165991902834,0.024291497975708502,0.0,0.0,0.0,0.008097165991902834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012145748987854251,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02834008097165992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012145748987854251,0.0,0.004048582995951417,0.0,0.0,0.0,0.004048582995951417,0.008097165991902834,0.0,0.0,0.0,0.004048582995951417,0.004048582995951417,0.012145748987854251,0.0,0.0
3,Bruno Frick,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0026595744680851063,0.0026595744680851063,0.0017730496453900709,0.004432624113475178,0.0,0.0026595744680851063,0.004432624113475178,0.0070921985815602835,0.0008865248226950354,0.014184397163120567,0.004432624113475178,0.0017730496453900709,0.0017730496453900709,0.01950354609929078,0.0,0.0,0.0,0.0,0.0,0.0,0.0008865248226950354,0.0,0.0,0.0,0.01152482269503546,0.0008865248226950354,0.01152482269503546,0.0,0.0035460992907801418,0.0062056737588652485,0.004432624113475178,0.0017730496453900709,0.00975177304964539,0.0017730496453900709,0.0026595744680851063,0.0035460992907801418,0.0026595744680851063,0.0035460992907801418,0.0026595744680851063,0.0,0.0017730496453900709,0.0026595744680851063,0.0008865248226950354,0.0026595744680851063,0.0,0.014184397163120567,0.0,0.0,0.007978723404255319,0.0,0.0008865248226950354,0.00975177304964539,0.0008865248226950354,0.014184397163120567,0.0026595744680851063,0.0026595744680851063,0.0008865248226950354,0.004432624113475178,0.004432624113475178,0.0,0.0,0.0,0.0,0.005319148936170213,0.0008865248226950354,0.0,0.013297872340425532,0.008865248226950355,0.0,0.0026595744680851063,0.014184397163120567,0.004432624113475178,0.0070921985815602835,0.0026595744680851063,0.0026595744680851063,0.0008865248226950354,0.0,0.0,0.0,0.004432624113475178,0.0017730496453900709,0.0,0.005319148936170213,0.010638297872340425,0.01773049645390071,0.0026595744680851063,0.015957446808510637,0.0062056737588652485,0.0062056737588652485,0.0,0.0,0.014184397163120567,0.0017730496453900709,0.008865248226950355,0.0017730496453900709,0.023936170212765957,0.0062056737588652485,0.0,0.0017730496453900709,0.0008865248226950354,0.0062056737588652485,0.0017730496453900709,0.016843971631205674,0.028368794326241134,0.0035460992907801418,0.014184397163120567,0.0,0.0,0.005319148936170213,0.0,0.01152482269503546,0.010638297872340425,0.0,0.0,0.004432624113475178,0.0026595744680851063,0.0,0.0,0.0,0.0017730496453900709,0.0008865248226950354,0.0,0.0062056737588652485,0.007978723404255319,0.005319148936170213,0.0035460992907801418,0.0,0.0017730496453900709,0.0008865248226950354,0.004432624113475178,0.0008865248226950354,0.005319148936170213,0.008865248226950355,0.0026595744680851063,0.0,0.0,0.0026595744680851063,0.0,0.0062056737588652485,0.022163120567375887,0.0008865248226950354,0.0,0.007978723404255319,0.0026595744680851063,0.0,0.00975177304964539,0.0017730496453900709,0.0035460992907801418,0.005319148936170213,0.0,0.0017730496453900709,0.0,0.04964539007092199,0.07624113475177305,0.0,0.0017730496453900709,0.0070921985815602835,0.0,0.0,0.0008865248226950354,0.0008865248226950354,0.0,0.0062056737588652485,0.026595744680851064,0.0,0.0,0.0,0.004432624113475178,0.0,0.0,0.0017730496453900709,0.004432624113475178,0.0008865248226950354,0.0,0.004432624113475178,0.0,0.0008865248226950354,0.0008865248226950354,0.013297872340425532,0.0,0.004432624113475178,0.0,0.010638297872340425,0.0,0.0017730496453900709,0.0008865248226950354,0.0,0.0,0.0008865248226950354,0.0008865248226950354,0.012411347517730497,0.0017730496453900709,0.0,0.0,0.0008865248226950354,0.0026595744680851063,0.0,0.0,0.0,0.0,0.0274822695035461,0.03634751773049645,0.0,0.0,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035460992907801418,0.0,0.007978723404255319,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004432624113475178,0.005319148936170213,0.01773049645390071,0.0,0.0,0.0,0.0026595744680851063,0.0,0.0017730496453900709,0.0062056737588652485,0.0008865248226950354,0.0017730496453900709,0.0035460992907801418,0.0,0.004432624113475178,0.0062056737588652485,0.004432624113475178,0.0
4,Chiara Simoneschi-Cortesi,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Christophe Darbellay,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Corina Casanova,Christlichdemokratische Volkspartei der Schweiz (CVP),0.009009009009009009,0.012012012012012012,0.012012012012012012,0.0,0.0,0.012012012012012012,0.02702702702702703,0.03303303303303303,0.0,0.006006006006006006,0.006006006006006006,0.0,0.003003003003003003,0.07207207207207207,0.0,0.0,0.006006006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012012012012012012,0.006006006006006006,0.006006006006006006,0.003003003003003003,0.0,0.009009009009009009,0.0,0.003003003003003003,0.009009009009009009,0.0,0.0,0.0,0.003003003003003003,0.006006006006006006,0.04504504504504504,0.0,0.006006006006006006,0.003003003003003003,0.012012012012012012,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003003,0.021021021021021023,0.0,0.003003003003003003,0.0,0.015015015015015015,0.003003003003003003,0.0,0.0,0.0,0.003003003003003003,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.015015015015015015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006006006006006006,0.0,0.0,0.003003003003003003,0.0,0.024024024024024024,0.006006006006006006,0.012012012012012012,0.012012012012012012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006006006006006006,0.0,0.0,0.003003003003003003,0.0,0.018018018018018018,0.003003003003003003,0.0,0.0,0.0,0.0,0.003003003003003003,0.0,0.0,0.003003003003003003,0.012012012012012012,0.003003003003003003,0.0,0.0,0.0,0.006006006006006006,0.003003003003003003,0.015015015015015015,0.003003003003003003,0.0,0.0,0.0,0.003003003003003003,0.0,0.0,0.03303303303303303,0.006006006006006006,0.0,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.0,0.03303303303303303,0.0,0.0,0.0,0.012012012012012012,0.12012012012012012,0.009009009009009009,0.0,0.015015015015015015,0.0,0.006006006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04804804804804805,0.0,0.0,0.0,0.006006006006006006,0.0,0.003003003003003003,0.0,0.0,0.003003003003003003,0.0,0.003003003003003003,0.0,0.003003003003003003,0.0,0.0,0.0,0.0,0.006006006006006006,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.012012012012012012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03903903903903904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015015015015015015,0.0,0.03303303303303303,0.012012012012012012,0.0,0.0,0.0,0.006006006006006006,0.015015015015015015,0.003003003003003003,0.0,0.0
