,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
0,Adrian Amstutz,Schweizerische Volkspartei (SVP),-0.741624005868672,-0.2963296370431083,-0.20724314439831917,-0.6308021720485415,-0.6609622444406943,-0.9045870436818506,-1.2125495918913383,-0.34421472277570364,-0.18991754929538285,-0.9954252706785923,-0.3381770162930142,0.33406494770871437,-0.2710282930597525,1.7911748179149434,-0.04732974461212977,-0.46595523838564307,-0.35385663364729575,-0.49413415576223757,0.43565827484487346,-0.9074361728161462,-0.18632430626047822,-0.22068943766569266,-0.732547105561466,-0.39974069171545984,-0.56329984277221,-0.5895960425179412,-0.5027980481377663,-0.32397070708219533,-0.2664567683954795,-0.5681848607342992,-0.4820952159253947,-0.6456515522638042,-0.41210333872184585,-0.343738536431211,0.16264582610147962,0.45140772449847416,-0.21916882122204567,-0.3588040406009169,-0.06688860298581831,-0.21590590421956463,-0.31134902162589473,-0.5472694929939594,-0.24394498042643023,-0.7648542136252813,-0.4068399610841835,3.1466669925454505,-0.27323908120951984,-0.45271149448852477,-0.36208925598713015,-0.362103966511269,1.1111959156647517,-0.048031237766013354,1.0418621334152314,-0.22888140706775362,1.906972824758694,1.1549396941818677,-0.22837514309272192,-0.5069328762828851,-0.4827177591819153,-0.801454731196456,0.9329105893815078,-0.6068375260575485,-0.6636109759976425,-0.319963360488513,-0.3735479482962963,-0.21793710072837325,-0.5211399666569358,-0.4933498906831529,1.1369963854511371,0.614793207520185,-0.23160463323486985,-0.17899262441614122,-0.3504699416960264,-0.2834941100473502,-0.439884473830489,2.9190312315594467,-0.4510951450254854,0.33318131478723756,1.846636686023213,-0.29382211641238937,2.6738821427623796,1.9850132148600999,0.0014737887787161581,-0.549342776513157,-0.35846213979503977,-0.2402710620842639,0.07088216693369641,-0.2661066306022965,0.2838710261764218,5.840704868325025,-0.2507919920399928,-0.7883613054981916,-0.37421226599053886,-0.26967530150172037,-0.30962017580476553,0.8305437895010023,2.905450539018315,1.0193111951961082,0.006561658455869713,-0.4990314845521935,-0.359130708709174,-0.2796948475777295,-0.32044728904656505,-0.05058156757700956,-0.10244285232595932,-0.5496534585760241,-0.13697525123694135,-0.4301439663292969,-0.5615496160381904,-0.2230748676833228,-0.24704477925577079,-0.5328826058523644,-0.2986239866054603,-0.10691852510208504,-0.21508577743031207,-0.4965330369848845,0.29981976747318895,-0.18814582481686343,0.4253485675529276,-0.315525507477168,-0.2336044683261725,-0.18350882554879674,-0.2479093529170534,0.13031106734418338,-0.2098584993715549,-0.3524822525235683,-0.19742837409831576,-0.23943624387422255,-0.2927599486412529,-0.2276670487848311,-0.22142334825496818,-0.2560970944753664,-0.17814812268186628,-0.2570462428088853,-0.2815903604418758,-0.2597535228776557,-0.3786390404046549,-0.18780232411813605,-0.3979049295304047,-0.3093471373181295,-0.0006426058761908326,-0.32119148870455055,0.43333395899633675,-0.38042405798929296,-0.21502134509223322,-0.3319115588103409,-0.12869040271105708,-0.11907783802363461,1.044804814119184,-0.32229839980464065,1.2654114999010155,0.8939799760198881,4.064832750748901,-0.5280285594856053,-0.24322605017503685,-0.32556077506362846,-0.6849584322508006,0.3048923697719049,1.5421831409701428,-0.25053570968742206,0.9100644936943898,-0.18573097882247633,0.3979102464918737,-0.331993661498531
1,Albert Rösti,Schweizerische Volkspartei (SVP),0.986761447077254,-0.2963296370431083,-0.20724314439831917,-0.20908020715095024,-0.1920899400603077,-0.03882275283774805,-0.1146032733121524,-0.34421472277570364,-0.18991754929538285,1.1458510593254079,-0.3381770162930142,-0.45933242892961146,-0.2710282930597525,-0.5284114545793328,-0.22100115550147348,-0.46595523838564307,-0.35385663364729575,-0.49413415576223757,-0.43022747882273954,0.10552037952722408,1.557019780464482,-0.22068943766569266,0.8645879603680244,0.025035725512680913,0.15465409875998437,0.1915656680031889,0.36631188740563386,-0.32397070708219533,-0.2664567683954795,-0.5681848607342992,-0.052121756559165976,0.7169181270539624,-0.41210333872184585,0.057752212139596935,-0.09302789171618837,-0.4391587805820696,-0.21916882122204567,-0.3588040406009169,-0.29247867011311535,-0.21590590421956463,-0.31134902162589473,-0.5472694929939594,-0.24394498042643023,0.4202311514981279,2.0008649063841117,-0.3759090031378081,-0.27323908120951984,0.49970863316172015,-0.7223890300890091,0.5133786073109878,-0.36459634682366304,-0.28391874649562676,-0.26257544792657617,-0.22888140706775362,0.069064859289048,-0.42100704391011506,-0.22837514309272192,-0.47850996264533213,-0.4827177591819153,0.3619738250525582,-0.5227241229742577,-0.6068375260575485,-0.6636109759976425,-0.04646206186485683,-0.015363551792826037,-0.21793710072837325,-0.5211399666569358,-0.4933498906831529,-0.16295497409138762,0.14348899423732492,-0.23160463323486985,0.6948061322918289,0.1420366592698127,-0.2834941100473502,-0.439884473830489,1.023796017214194,-0.41924158900360836,0.4240614278514851,1.114825344941725,-0.29382211641238937,-0.4360980699654163,0.14826311202992679,0.06766103489022925,1.3226124132911958,-0.35846213979503977,-0.2402710620842639,-0.40516833271752484,-0.2661066306022965,-0.5318930273422723,0.3700322000443039,0.0743462983008456,1.0615301261370411,-0.37421226599053886,-0.26967530150172037,-0.30962017580476553,0.9476648249934042,0.6110272612169092,0.12294561428607478,0.05227400501536682,-0.4990314845521935,-0.359130708709174,-0.2796948475777295,-0.32044728904656505,-0.03479638620079705,0.3087851364634068,0.2607483348871588,-0.13697525123694135,-0.4301439663292969,1.365928755892223,-0.2230748676833228,0.7860099866846062,-0.49314284635012917,-0.2986239866054603,-0.10691852510208504,-0.21508577743031207,-0.4965330369848845,0.02567832331111511,-0.18814582481686343,0.06540924641110178,-0.315525507477168,-0.2336044683261725,-0.18350882554879674,-0.2479093529170534,-0.5457717642490231,-0.2098584993715549,-0.3524822525235683,-0.19742837409831576,-0.23943624387422255,-0.2927599486412529,-0.2276670487848311,-0.22142334825496818,-0.2560970944753664,-0.17814812268186628,-0.2570462428088853,-0.2815903604418758,-0.2597535228776557,-0.3786390404046549,-0.18780232411813605,-0.3979049295304047,-0.3093471373181295,-0.17766115109126643,-0.32119148870455055,0.5476352549298895,-0.38042405798929296,-0.21502134509223322,0.7404896360944848,-0.12869040271105708,-0.11907783802363461,-0.3540189500745395,-0.32229839980464065,0.5073501049527835,0.6602065838815019,0.7991526732333346,-0.5280285594856053,-0.15134856902239494,-0.32556077506362846,0.3117913114911084,-0.26709833593673876,-0.3473575960558789,-0.25053570968742206,-0.6393294456632084,-0.0783544337848306,0.24255254597644857,-0.331993661498531
2,Alex Kuprecht,Schweizerische Volkspartei (SVP),-0.1127894668839739,5.321030589646212,-0.20724314439831917,0.5966709563515717,0.5087891263321355,-0.06461624854942469,-0.7401520004721914,0.04865814284358768,3.166222813747487,1.0945428660298968,0.6262919035137401,-0.45933242892961146,-0.10951121144947681,-0.5284114545793328,0.05457847965324936,1.0184374702598535,2.0122040507672687,0.8486393779630746,-0.332086282649273,-0.06505520571194442,1.0890453736157653,-0.04628570036220779,-0.732547105561466,-0.1070771908330366,0.03375511896829364,-0.10238184094290993,-0.14141943504264784,-0.05362299855678798,0.6035971905049435,-0.15001710165729817,-0.4820952159253947,0.4874698649926805,-0.3140999694393386,-0.17679743501770148,-0.06932379984420328,-0.13634309718356863,-0.21916882122204567,0.6546614065826339,-0.24134102536275656,-0.10997251941090622,-0.31134902162589473,-0.5472694929939594,-0.24394498042643023,0.8366228681946627,-0.4068399610841835,-0.3759090031378081,-0.27323908120951984,3.1114617552285186,-0.5767046940400876,-0.18008977855988015,-0.36459634682366304,-0.44909567199144557,-0.7713046459281664,1.9414060102125132,-0.1019409117443903,-0.42100704391011506,-0.0485022507040462,-0.6075924954351396,-0.4827177591819153,0.3273120934544658,-0.5578760676837566,0.32305094502002474,-0.19352711282142152,0.6751101790311687,-0.3735479482962963,-0.21793710072837325,-0.36591858989904047,-0.4933498906831529,-0.25559863094960045,-0.056581961737735505,-0.23160463323486985,0.5476638546078443,-0.3504699416960264,0.35598786960310774,0.19629288130497471,-0.2897474397839594,-0.563904368551775,0.01132980842110397,-0.1903913364942302,1.887415035066622,-0.4360980699654163,0.032359413969918524,1.2617395012311325,0.4884769401141268,-0.2268824184738557,-0.2402710620842639,-0.40516833271752484,-0.2661066306022965,-0.5318930273422723,-0.4932389604147818,1.3251402203964782,-0.21340761568236677,-0.37421226599053886,-0.26967530150172037,0.25291093541673687,-0.1719898838354909,-0.2487673289656305,0.49155768645992304,0.07407047185128925,1.890500620450058,1.3084856992365619,-0.2796948475777295,-0.32044728904656505,0.1311602453172493,-0.016109728574671568,0.011959183266984813,-0.13697525123694135,-0.4301439663292969,-0.5615496160381904,0.09268420732464447,-0.26868747456283903,-0.8481190291246681,-0.1844696190865902,-0.10691852510208504,3.6541643802634396,1.9418923793404133,-0.16628538490532746,-0.18814582481686343,-0.39467296718319833,-0.315525507477168,4.311508061843049,0.45432007314515666,-0.2479093529170534,-0.08600040856711454,-0.2098584993715549,-0.3524822525235683,-0.19742837409831576,-0.23943624387422255,-0.2927599486412529,-0.2276670487848311,-0.22142334825496818,-0.2560970944753664,-0.17814812268186628,-0.2570462428088853,-0.2815903604418758,-0.2597535228776557,-0.3786390404046549,-0.18780232411813605,-0.3979049295304047,-0.3093471373181295,-0.03694089369834664,-0.32119148870455055,0.7742160800831441,-0.38042405798929296,-0.21502134509223322,-0.3319115588103409,-0.12869040271105708,-0.11907783802363461,-0.3540189500745395,-0.32229839980464065,-0.40128512871804256,-0.3887765859702308,-0.4246032444652181,1.548746660099017,-0.16682016558954965,-0.32556077506362846,-0.16689387956111018,-0.26709833593673876,-0.3473575960558789,-0.25053570968742206,-0.288106726249245,-0.16318836790240826,0.22178348975967607,3.1345677352274812
3,Alfred Heer,Schweizerische Volkspartei (SVP),-0.741624005868672,-0.2963296370431083,-0.20724314439831917,-0.6308021720485415,-0.6609622444406943,-0.9045870436818506,-0.9700642625398108,-0.34421472277570364,-0.18991754929538285,-0.5910243275526114,-0.3381770162930142,-0.45933242892961146,-0.2710282930597525,-0.5284114545793328,-0.22100115550147348,-0.46595523838564307,-0.35385663364729575,-0.49413415576223757,1.7039979703579966,0.23749007120576182,-0.8053657352856024,-0.22068943766569266,-0.732547105561466,1.0140075393795294,-0.56329984277221,-0.5895960425179412,-0.5027980481377663,-0.32397070708219533,-0.2664567683954795,-0.5681848607342992,-0.4820952159253947,-0.6456515522638042,-0.41210333872184585,-0.343738536431211,-0.18883710074850507,-0.4391587805820696,-0.21916882122204567,-0.3588040406009169,0.26355318548233514,-0.21590590421956463,1.3028968634802174,-0.5472694929939594,-0.24394498042643023,-0.7648542136252813,-0.4068399610841835,-0.3759090031378081,1.6328988658240697,-0.45271149448852477,0.36344367272277306,1.6169798799460862,-0.36459634682366304,-0.5666606233975606,1.155004150805908,-0.22888140706775362,-0.3853807697567846,1.5211808375412723,-0.22837514309272192,-0.8215451272364902,-0.4827177591819153,-0.801454731196456,3.247572605936789,-0.6068375260575485,-0.6636109759976425,-0.01082985042445091,-0.3735479482962963,-0.21793710072837325,-0.5211399666569358,1.886665878055979,-0.7131157671263133,-0.008747115471987697,-0.23160463323486985,-0.17899262441614122,-0.3504699416960264,-0.2834941100473502,-0.439884473830489,-0.44213177288710626,0.9344185139173459,-0.6727675229239167,-0.4507857148291846,-0.29382211641238937,7.229346116335489,-0.5400265410648918,-0.731150556110791,-0.549342776513157,0.35688676766942545,-0.2402710620842639,-0.40516833271752484,-0.2661066306022965,0.4734499963603437,-0.4932389604147818,-0.7624066547821945,0.1529225307023426,-0.37421226599053886,-0.26967530150172037,-0.30962017580476553,-0.4658649137079973,-0.2487673289656305,-0.334317767224686,-0.4994267293233915,-0.4990314845521935,1.3677638143412727,-0.2796948475777295,-0.32044728904656505,-0.22530719591370674,-0.7495221876268737,-0.5496534585760241,-0.13697525123694135,-0.4301439663292969,1.3749779501266384,-0.2230748676833228,-0.4791025678260024,2.550910186186618,-0.2986239866054603,-0.10691852510208504,-0.21508577743031207,0.97644381857312,-0.3029158734584939,-0.18814582481686343,0.19022085163754224,-0.315525507477168,-0.2336044683261725,-0.18350882554879674,-0.2479093529170534,1.1206295812271898,-0.2098584993715549,-0.3524822525235683,-0.19742837409831576,-0.23943624387422255,-0.2927599486412529,-0.2276670487848311,-0.22142334825496818,-0.2560970944753664,-0.17814812268186628,-0.2570462428088853,-0.2815903604418758,-0.2597535228776557,-0.3786390404046549,-0.18780232411813605,-0.3979049295304047,-0.3093471373181295,-0.3898409141915282,-0.32119148870455055,-0.8318631442681602,2.1962348392522477,-0.21502134509223322,-0.3319115588103409,-0.12869040271105708,-0.11907783802363461,-0.3540189500745395,-0.32229839980464065,-0.40128512871804256,-0.3887765859702308,-0.4246032444652181,-0.5280285594856053,-0.24322605017503685,-0.32556077506362846,-0.6849584322508006,-0.26709833593673876,-0.3473575960558789,-0.25053570968742206,-0.6393294456632084,0.0617599476851711,-0.4545653409517409,-0.331993661498531
4,Andrea Martina Geissbühler,Schweizerische Volkspartei (SVP),0.14749735694485722,3.822000937509746,-0.20724314439831917,1.1047459142607763,-0.6609622444406943,-0.9045870436818506,-1.378092460967862,-0.34421472277570364,-0.18991754929538285,0.05612496223519665,-0.3381770162930142,4.880842221520658,-0.2710282930597525,-0.5284114545793328,-0.22100115550147348,-0.46595523838564307,-0.35385663364729575,-0.49413415576223757,-0.43022747882273954,-0.9074361728161462,-0.8053657352856024,-0.22068943766569266,-0.732547105561466,0.04766690260267217,-0.56329984277221,-0.5895960425179412,-0.5027980481377663,-0.32397070708219533,-0.2664567683954795,-0.5681848607342992,-0.4820952159253947,4.9618467433900815,-0.41210333872184585,-0.343738536431211,0.2054546441152598,1.5589070962012017,-0.21916882122204567,-0.3588040406009169,-0.29247867011311535,-0.21590590421956463,-0.31134902162589473,1.9569991065682335,-0.24394498042643023,0.45441630626130314,-0.4068399610841835,-0.3759090031378081,-0.27323908120951984,-0.45271149448852477,1.3651656650244144,-0.362103966511269,-0.36459634682366304,-0.5666606233975606,-0.9664086752692781,-0.22888140706775362,-0.3853807697567846,-0.42100704391011506,-0.22837514309272192,2.0018981505522726,1.1100532824561267,-0.801454731196456,0.054218889149949254,-0.6068375260575485,-0.6636109759976425,0.242818157833241,-0.3735479482962963,-0.21793710072837325,1.0151536597160793,1.6730747193229802,-0.7131157671263133,-0.28640502011226815,-0.23160463323486985,-0.17899262441614122,1.6763841468941576,-0.2834941100473502,-0.439884473830489,-0.44213177288710626,2.360551496194683,-0.6727675229239167,0.8378326189822562,-0.29382211641238937,-0.4360980699654163,2.292550108209938,-0.731150556110791,-0.549342776513157,-0.35846213979503977,-0.2402710620842639,-0.40516833271752484,-0.2661066306022965,-0.5318930273422723,-0.4932389604147818,0.3854467552163349,-0.4904740809823806,-0.37421226599053886,4.320146354828245,-0.30962017580476553,-0.4658649137079973,-0.2487673289656305,-0.749541375329224,0.6358036278736688,-0.4990314845521935,-0.359130708709174,-0.2796948475777295,-0.32044728904656505,0.1667054317647805,3.605819492283127,-0.5496534585760241,-0.13697525123694135,-0.4301439663292969,-0.5615496160381904,-0.2230748676833228,-0.4791025678260024,2.7281362333279073,-0.2986239866054603,-0.10691852510208504,-0.21508577743031207,-0.4965330369848845,1.0493756286318203,-0.18814582481686343,1.0786926526673382,-0.315525507477168,-0.2336044683261725,-0.18350882554879674,-0.2479093529170534,-0.5457717642490231,-0.2098584993715549,-0.3524822525235683,-0.19742837409831576,-0.23943624387422255,-0.2927599486412529,-0.2276670487848311,-0.22142334825496818,-0.2560970944753664,-0.17814812268186628,-0.2570462428088853,-0.2815903604418758,-0.2597535228776557,-0.3786390404046549,-0.18780232411813605,-0.3979049295304047,-0.3093471373181295,1.3565617513260113,-0.32119148870455055,0.8712868024340474,-0.38042405798929296,-0.21502134509223322,-0.3319115588103409,-0.12869040271105708,-0.11907783802363461,-0.3540189500745395,-0.32229839980464065,-0.40128512871804256,1.0502131470315053,-0.4246032444652181,-0.5280285594856053,1.2692186395684526,-0.32556077506362846,-0.6849584322508006,-0.26709833593673876,-0.3473575960558789,-0.25053570968742206,-0.6393294456632084,-0.3546911305728894,-0.4545653409517409,-0.331993661498531
5,Andreas Aebi,Schweizerische Volkspartei (SVP),0.7184068635935444,-0.2963296370431083,-0.20724314439831917,-0.6308021720485415,4.091922272594172,0.07053694705834918,0.45159188145687246,-0.34421472277570364,-0.18991754929538285,0.0391118335906826,-0.3381770162930142,-0.45933242892961146,-0.2710282930597525,-0.5284114545793328,-0.22100115550147348,-0.46595523838564307,-0.35385663364729575,-0.49413415576223757,-0.43022747882273954,-0.05175445359977287,0.9051434764943461,-0.22068943766569266,0.616611726447393,-0.7595117469403495,-0.56329984277221,-0.5895960425179412,-0.5027980481377663,-0.32397070708219533,-0.2664567683954795,2.8299784025019616,-0.4820952159253947,1.6563740638467384,-0.41210333872184585,-0.343738536431211,-0.18883710074850507,1.201358465618932,-0.21916882122204567,-0.3588040406009169,-0.29247867011311535,-0.21590590421956463,-0.31134902162589473,1.5088668308571043,-0.24394498042643023,2.2384015932532533,-0.4068399610841835,-0.3759090031378081,1.1513482265734787,-0.45271149448852477,-0.8574050053948524,-0.362103966511269,-0.36459634682366304,-0.5666606233975606,1.1475605970302054,-0.22888140706775362,1.5340540581867976,-0.42100704391011506,-0.22837514309272192,0.9171015227702742,-0.4827177591819153,1.8193211744592181,-0.1466345728699421,0.9044759469358968,-0.6636109759976425,-0.319963360488513,-0.3735479482962963,-0.21793710072837325,-0.5211399666569358,-0.4933498906831529,3.934295142458191,0.12862047945530894,-0.23160463323486985,-0.17899262441614122,-0.3504699416960264,-0.2834941100473502,-0.439884473830489,-0.44213177288710626,-0.8036810582331594,-0.6727675229239167,0.6072377592475774,-0.29382211641238937,-0.4360980699654163,1.7856679709712848,-0.731150556110791,-0.549342776513157,-0.35846213979503977,-0.2402710620842639,0.47176679821893536,-0.2661066306022965,-0.5318930273422723,0.9652349475187262,-0.7624066547821945,-1.0278994860366788,-0.37421226599053886,-0.26967530150172037,-0.30962017580476553,1.9222563816770017,-0.2487673289656305,-0.2840538567699261,-0.4994267293233915,-0.4990314845521935,-0.359130708709174,-0.2796948475777295,-0.32044728904656505,-0.22530719591370674,-0.7495221876268737,-0.5496534585760241,-0.13697525123694135,-0.4301439663292969,0.8857499334113131,-0.2230748676833228,-0.4791025678260024,-0.7701852260016012,-0.2986239866054603,-0.10691852510208504,-0.21508577743031207,-0.4965330369848845,-0.3029158734584939,-0.18814582481686343,-0.8926041558675217,-0.315525507477168,-0.2336044683261725,-0.18350882554879674,-0.2479093529170534,-0.5457717642490231,-0.2098584993715549,-0.3524822525235683,-0.19742837409831576,-0.23943624387422255,-0.2927599486412529,-0.2276670487848311,-0.22142334825496818,-0.2560970944753664,-0.17814812268186628,-0.2570462428088853,-0.2815903604418758,-0.2597535228776557,-0.3786390404046549,-0.18780232411813605,-0.3979049295304047,-0.3093471373181295,-0.3898409141915282,-0.32119148870455055,-0.36573789569702975,-0.38042405798929296,-0.21502134509223322,-0.3319115588103409,-0.12869040271105708,-0.11907783802363461,-0.3540189500745395,-0.32229839980464065,-0.40128512871804256,1.9741960282220936,-0.4246032444652181,-0.5280285594856053,-0.24322605017503685,-0.32556077506362846,-0.6849584322508006,-0.26709833593673876,-0.3473575960558789,-0.25053570968742206,-0.6393294456632084,1.2015207934440735,0.3306095422200094,-0.331993661498531
6,Bruno Zuppiger,Schweizerische Volkspartei (SVP),-0.741624005868672,-0.2963296370431083,-0.20724314439831917,-0.6308021720485415,-0.6609622444406943,-0.9045870436818506,-1.378092460967862,-0.34421472277570364,-0.18991754929538285,4.9048666259217395,-0.3381770162930142,-0.45933242892961146,-0.2710282930597525,-0.5284114545793328,9.90983114637691,-0.46595523838564307,-0.35385663364729575,-0.49413415576223757,-0.43022747882273954,-0.9074361728161462,-0.8053657352856024,-0.22068943766569266,-0.732547105561466,-0.7595117469403495,-0.56329984277221,-0.5895960425179412,-0.5027980481377663,-0.32397070708219533,-0.2664567683954795,-0.5681848607342992,-0.4820952159253947,-0.6456515522638042,-0.41210333872184585,-0.343738536431211,-0.18883710074850507,-0.4391587805820696,-0.21916882122204567,-0.3588040406009169,-0.29247867011311535,-0.21590590421956463,-0.31134902162589473,-0.5472694929939594,-0.24394498042643023,-0.7648542136252813,-0.4068399610841835,-0.3759090031378081,-0.27323908120951984,-0.45271149448852477,-0.8574050053948524,-0.362103966511269,-0.36459634682366304,-0.5666606233975606,-0.9664086752692781,-0.22888140706775362,-0.3853807697567846,-0.42100704391011506,-0.22837514309272192,-0.8215451272364902,-0.4827177591819153,-0.801454731196456,-1.068197516255326,-0.6068375260575485,-0.6636109759976425,6.996196377694289,-0.3735479482962963,-0.21793710072837325,-0.5211399666569358,-0.4933498906831529,-0.7131157671263133,-0.28640502011226815,-0.23160463323486985,-0.17899262441614122,-0.3504699416960264,-0.2834941100473502,-0.439884473830489,-0.44213177288710626,-0.8036810582331594,-0.6727675229239167,-0.4507857148291846,-0.29382211641238937,-0.4360980699654163,-0.5400265410648918,-0.731150556110791,-0.549342776513157,-0.35846213979503977,-0.2402710620842639,-0.40516833271752484,-0.2661066306022965,-0.5318930273422723,-0.4932389604147818,-0.7624066547821945,-1.0278994860366788,-0.37421226599053886,-0.26967530150172037,-0.30962017580476553,-0.4658649137079973,-0.2487673289656305,-0.749541375329224,-0.4994267293233915,-0.4990314845521935,-0.359130708709174,-0.2796948475777295,-0.32044728904656505,-0.22530719591370674,-0.7495221876268737,-0.5496534585760241,-0.13697525123694135,-0.4301439663292969,-0.5615496160381904,-0.2230748676833228,-0.4791025678260024,-0.9727606334460716,-0.2986239866054603,-0.10691852510208504,-0.21508577743031207,-0.4965330369848845,-0.3029158734584939,-0.18814582481686343,-0.8926041558675217,-0.315525507477168,-0.2336044683261725,-0.18350882554879674,-0.2479093529170534,-0.5457717642490231,-0.2098584993715549,-0.3524822525235683,-0.19742837409831576,-0.23943624387422255,-0.2927599486412529,-0.2276670487848311,-0.22142334825496818,-0.2560970944753664,-0.17814812268186628,-0.2570462428088853,-0.2815903604418758,-0.2597535228776557,-0.3786390404046549,-0.18780232411813605,-0.3979049295304047,-0.3093471373181295,-0.3898409141915282,-0.32119148870455055,-0.8318631442681602,-0.38042405798929296,-0.21502134509223322,-0.3319115588103409,-0.12869040271105708,-0.11907783802363461,-0.3540189500745395,-0.32229839980464065,-0.40128512871804256,-0.3887765859702308,-0.4246032444652181,-0.5280285594856053,-0.24322605017503685,-0.32556077506362846,-0.6849584322508006,-0.26709833593673876,-0.3473575960558789,-0.25053570968742206,-0.6393294456632084,-0.3546911305728894,-0.4545653409517409,-0.331993661498531
