,Speaker,Speaker Party,"('ablehn', 'empfehl')","('ablehn', 'motion')","('absatz', 'artikel')","('absatz', 'buchstab')","('absatz', 'geht')","('absatz', 'litera')","('absatz', 'streich')","('administrativ', 'aufwand')","('all', 'grund')","('amtlich', 'bulletin')","('anerkannt', 'standard')","('angenomm', 'word')","('annahm', 'motion')","('antrag', 'abzulehn')","('antrag', 'bundesrat')","('antrag', 'gestellt')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'stell')","('antwort', 'bundesrat')","('antwort', 'frag')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('art', 'weis')","('artikel', 'absatz')","('artikel', 'artikel')","('artikel', 'bundesverfass')","('artikel', 'geht')","('artikel', 'oecdmusterabkomm')","('auffass', 'bundesrat')","('aufmerksam', 'gemacht')","('ausdruck', 'gebracht')","('ausgleich', 'kalt')","('auslanderinn', 'ausland')","('aussenpolit', 'kommission')","('ausserordent', 'ausgab')","('aussicht', 'gestellt')","('bdpfraktion', 'beantrag')","('bdpfraktion', 'unterstutzt')","('beantrag', 'deshalb')","('beantrag', 'nam')","('beantragt', 'ablehn')","('beantragt', 'annahm')","('beantragt', 'bundesrat')","('beantragt', 'diskussion')","('beantragt', 'ebenfall')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('befriedigt', 'diskussion')","('beid', 'initiativ')","('beid', 'motion')","('beid', 'rat')","('beid', 'vorlag')","('beim', 'bundesamt')","('beim', 'eintret')","('bereit', 'beschloss')","('bereit', 'erwahnt')","('bereit', 'heut')","('bericht', 'bundesrat')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschloss', 'word')","('beschluss', 'nationalrat')","('beschluss', 'standerat')","('betrag', 'million')","('betroff', 'person')","('bezahl', 'muss')","('big', 'to')","('bildung', 'forschung')","('biometr', 'dat')","('bitt', 'antrag')","('bitt', 'bundesrat')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('bitt', 'motion')","('bitt', 'nam')","('bitt', 'vorlag')","('buchstab', 'a')","('buchstab', 'b')","('buchstab', 'c')","('buchstab', 'd')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesamt', 'kultur')","('bundesamt', 'migration')","('bundesrat', 'antwort')","('bundesrat', 'beantragt')","('bundesrat', 'beauftragt')","('bundesrat', 'befriedigt')","('bundesrat', 'bereit')","('bundesrat', 'botschaft')","('bundesrat', 'entwurf')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'kompetenz')","('bundesrat', 'leuenberg')","('bundesrat', 'merz')","('bundesrat', 'mocht')","('bundesrat', 'motion')","('bundesrat', 'parlament')","('bundesrat', 'standerat')","('bundesrat', 'vorgeschlag')","('bundesratin', 'leuthard')","('bundesratin', 'widmerschlumpf')","('burgerinn', 'burg')","('cvpevpglpfraktion', 'unterstutzt')","('d', 'h')","('dafur', 'sorg')","('dam', 'herr')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'angewies')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darauf', 'hinzuweis')","('darauf', 'verzichtet')","('darub', 'diskuti')","('darub', 'diskutiert')","('darum', 'bitt')","('darum', 'geht')","('davon', 'ausgeh')","('davon', 'uberzeugt')","('de', 'la')","('deshalb', 'antrag')","('deshalb', 'beantrag')","('deshalb', 'bitt')","('deshalb', 'bundesrat')","('differenz', 'nationalrat')","('differenz', 'standerat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenentwurf')","('direkt', 'gegenvorschlag')","('diskussion', 'einverstand')","('diskussion', 'kommission')","('drei', 'jahr')","('drei', 'punkt')","('eben', 'gerad')","('eidgenoss', 'steuerverwalt')","('eigent', 'schon')","('einfach', 'sag')","('eintret', 'vorlag')","('end', 'jahr')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erhalt', 'kommission')","('erinn', 'daran')","('erneuerbar', 'energi')","('ernst', 'nehm')","('erst', 'lini')","('erst', 'mal')","('erst', 'recht')","('erst', 'schritt')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'union')","('fakultativ', 'referendum')","('famili', 'kind')","('fassung', 'bundesrat')","('fassung', 'nationalrat')","('fassung', 'standerat')","('fdpliberal', 'fraktion')","('finanzplatz', 'schweiz')","('flankier', 'massnahm')","('folg', 'geb')","('folgend', 'sag')","('frag', 'beantwort')","('frag', 'frau')","('frag', 'gestellt')","('frag', 'herr')","('frag', 'herrn')","('frag', 'stell')","('frag', 'stellt')","('frag', 'wer')","('fraktion', 'grun')","('fraktion', 'unterstutzt')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'dien')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'mann')","('frau', 'nationalratin')","('frau', 'sommaruga')","('frau', 'standeratin')","('funf', 'jahr')","('ganz', 'einfach')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'schweiz')","('gar', 'mehr')","('geh', 'davon')","('geht', 'artikel')","('geht', 'darum')","('geht', 'einfach')","('geht', 'frag')","('geht', 'ja')","('geltend', 'gemacht')","('geltend', 'recht')","('gemacht', 'word')","('gemacht', 'wurd')","('gemass', 'antrag')","('gemass', 'artikel')","('genau', 'gleich')","('gesagt', 'sei')","('gesagt', 'word')","('gesagt', 'wurd')","('gesetz', 'grundlag')","('gesetz', 'regel')","('gibt', 'grund')","('gibt', 'ja')","('gibt', 'verschied')","('gibt', 'viel')","('gleich', 'lang')","('gross', 'bedeut')","('gross', 'mehrheit')","('gross', 'teil')","('gross', 'zahl')","('grun', 'fraktion')","('grund', 'bitt')","('grund', 'dafur')","('grund', 'genomm')","('grund', 'warum')","('grund', 'weshalb')","('handlungsbedarf', 'besteht')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'buttik')","('herr', 'david')","('herr', 'fehr')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herrn', 'bundesrat')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'morg')","('heut', 'schon')","('heutig', 'situation')","('heutig', 'syst')","('hoh', 'million')","('hoh', 'preis')","('hoh', 'vergut')","('imm', 'mehr')","('indirekt', 'gegenvorschlag')","('infrag', 'gestellt')","('initiativ', 'ablehn')","('initiativ', 'folg')","('interess', 'daran')","('interess', 'schweiz')","('international', 'erschopf')","('international', 'organisation')","('ja', 'bereit')","('ja', 'eigent')","('ja', 'herr')","('ja', 'imm')","('ja', 'nein')","('ja', 'sag')","('ja', 'schon')","('jahr', 'prozent')","('jahr', 'wurd')","('januar', 'kraft')","('je', 'nachd')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bund')","('kanton', 'gemeind')","('kanton', 'kanton')","('kanton', 'st')","('kanton', 'zurich')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('kind', 'jugend')","('klar', 'meinung')","('klein', 'mittl')","('kolleg', 'david')","('kolleg', 'frick')","('kolleg', 'schweig')","('kolleginn', 'kolleg')","('kommend', 'jahr')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'erhalt')","('kommission', 'folg')","('kommission', 'meinung')","('kommission', 'nationalrat')","('kommission', 'rat')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'verkehr')","('kommission', 'vorlag')","('kommission', 'wurd')","('kompetenz', 'kanton')","('konsumentinn', 'konsument')","('kraft', 'gesetzt')","('kraft', 'getret')","('kraft', 'setz')","('kraft', 'tret')","('kredit', 'million')","('kurz', 'zeit')","('lang', 'spiess')","('lang', 'zeit')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'punkt')","('letzt', 'woch')","('leutenegg', 'oberholz')","('lex', 'koll')","('liegt', 'schriftlich')","('losung', 'find')","('losung', 'gefund')","('macht', 'sinn')","('managed', 'car')","('massnahm', 'treff')","('mehr', 'geld')","('mehr', 'mittel')","('mehr', 'wenig')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'unterstutz')","('mehrheit', 'zuzustimm')","('meinung', 'bundesrat')","('milliard', 'frank')","('million', 'frank')","('mind', 'folg')","('mind', 'i')","('mind', 'ii')","('mind', 'unterstutz')","('minderheitsantrag', 'abzulehn')","('mitarbeiterinn', 'mitarbeit')","('mitglied', 'bundesrat')","('mittel', 'verfug')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'bundesrat')","('mocht', 'darauf')","('mocht', 'einfach')","('mocht', 'frag')","('mocht', 'kurz')","('mocht', 'sag')","('moglich', 'geb')","('moglich', 'war')","('motion', 'abzulehn')","('motion', 'annehm')","('motion', 'anzunehm')","('motion', 'bundesrat')","('motion', 'nationalrat')","('musst', 'eigent')","('nach', 'jahr')","('nam', 'bdpfraktion')","('nam', 'bundesrat')","('nam', 'cvpevpglpfraktion')","('nam', 'fdpliberal')","('nam', 'grun')","('nam', 'kommission')","('nam', 'kommissionsmehr')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('national', 'erschopf')","('nationalrat', 'anzuschliess')","('nationalrat', 'beschloss')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('natur', 'person')","('nein', 'sag')","('neu', 'artikel')","('neu', 'bestimm')","('neu', 'regel')","('offent', 'beurkund')","('offent', 'hand')","('offent', 'interess')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pensionskass', 'sbb')","('polit', 'entscheid')","('polit', 'partei')","('pro', 'helvetia')","('pro', 'jahr')","('rapp', 'pro')","('rechnung', 'getrag')","('rechnung', 'trag')","('recht', 'gesagt')","('rechtlich', 'grundlag')","('regional', 'erschopf')","('relativ', 'immunitat')","('richterinn', 'richt')","('richtig', 'gesagt')","('richtig', 'richtung')","('roll', 'spiel')","('rund', 'milliard')","('rund', 'million')","('sag', 'bundesrat')","('sag', 'einfach')","('sag', 'ja')","('sag', 'sei')","('sbb', 'cargo')","('scheint', 'wichtig')","('schlicht', 'einfach')","('schluss', 'gekomm')","('schon', 'gesagt')","('schon', 'heut')","('schon', 'lang')","('schon', 'sag')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'bevolker')","('schweiz', 'eu')","('schweiz', 'international')","('schweiz', 'schul')","('schweiz', 'wirtschaft')","('schweizer', 'nationalbank')","('schweizer', 'recht')","('schwierig', 'situation')","('sech', 'monat')","('seit', 'fahn')","('seit', 'jahr')","('seit', 'lang')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sinn', 'bitt')","('spfraktion', 'antrag')","('spfraktion', 'bitt')","('spfraktion', 'mind')","('spfraktion', 'unterstutzt')","('st', 'gall')","('staatspolit', 'kommission')","('standerat', 'bundesrat')","('standerat', 'folg')","('status', 'quo')","('stell', 'fest')","('stellt', 'frag')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('steuerbar', 'einkomm')","('still', 'reserv')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('strateg', 'ziel')","('svpfraktion', 'bitt')","('teil', 'b')","('to', 'fail')","('too', 'big')","('tun', 'muss')","('unabhang', 'davon')","('uns', 'fraktion')","('uns', 'kommission')","('uns', 'sicht')","('unternehmenssteuerreform', 'ii')","('unterstutzt', 'antrag')","('verfug', 'gestellt')","('verfug', 'stehend')","('verfug', 'steht')","('verfug', 'stell')","('vergang', 'jahr')","('verkehr', 'fernmeldewes')","('viel', 'fall')","('viel', 'leut')","('vier', 'jahr')","('vorberat', 'kommission')","('vorhin', 'gesagt')","('vorlag', 'bundesrat')","('vorlag', 'einzutret')","('vorlieg', 'motion')","('war', 'ja')","('weit', 'punkt')","('wichtig', 'frag')","('wichtig', 'punkt')","('wirtschaft', 'leistungsfah')","('wirtschaftsstandort', 'schweiz')","('wohl', 'kaum')","('word', 'war')","('worum', 'geht')","('wurd', 'bereit')","('wurd', 'gesagt')","('wurd', 'kommission')","('z', 'b')","('zehn', 'jahr')","('zuhand', 'materiali')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'jahr')","('zweit', 'punkt')","('zweit', 'saul')","('zwingend', 'volkerrecht')"
0,Josef Lang,Alternative Kanton Zug (Al),0.0016891891891891893,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0,0.0016891891891891893,0.0,0.0016891891891891893,0.0016891891891891893,0.005067567567567568,0.015202702702702704,0.057432432432432436,0.0,0.0033783783783783786,0.0016891891891891893,0.0,0.0,0.0016891891891891893,0.011824324324324325,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005067567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0016891891891891893,0.0016891891891891893,0.0,0.006756756756756757,0.0,0.005067567567567568,0.0,0.005067567567567568,0.0033783783783783786,0.0033783783783783786,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0016891891891891893,0.0,0.0033783783783783786,0.0,0.0016891891891891893,0.0016891891891891893,0.0016891891891891893,0.0016891891891891893,0.005067567567567568,0.0016891891891891893,0.0016891891891891893,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0016891891891891893,0.0,0.005067567567567568,0.0,0.0,0.005067567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008445945945945946,0.0,0.0016891891891891893,0.0,0.030405405405405407,0.0,0.0016891891891891893,0.0,0.0,0.0,0.005067567567567568,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0016891891891891893,0.0016891891891891893,0.0,0.0033783783783783786,0.0016891891891891893,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.008445945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.005067567567567568,0.0033783783783783786,0.0,0.0033783783783783786,0.0016891891891891893,0.005067567567567568,0.0,0.0033783783783783786,0.005067567567567568,0.0,0.0,0.005067567567567568,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018581081081081082,0.006756756756756757,0.0,0.0,0.0,0.005067567567567568,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.011824324324324325,0.0016891891891891893,0.0,0.011824324324324325,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.005067567567567568,0.0016891891891891893,0.0016891891891891893,0.0,0.005067567567567568,0.0,0.0,0.011824324324324325,0.0,0.0033783783783783786,0.0016891891891891893,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0016891891891891893,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0016891891891891893,0.006756756756756757,0.0033783783783783786,0.0,0.028716216216216218,0.0,0.0016891891891891893,0.0,0.0,0.0016891891891891893,0.0,0.0,0.016891891891891893,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0,0.0016891891891891893,0.0,0.006756756756756757,0.0,0.011824324324324325,0.0,0.0033783783783783786,0.0016891891891891893,0.0,0.0,0.0016891891891891893,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0016891891891891893,0.0,0.0,0.0016891891891891893,0.0,0.0033783783783783786,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0033783783783783786,0.0033783783783783786,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0016891891891891893,0.04054054054054054,0.006756756756756757,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0016891891891891893,0.005067567567567568,0.0,0.011824324324324325,0.0016891891891891893,0.0,0.0,0.048986486486486486,0.03885135135135135,0.0,0.02027027027027027,0.016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0,0.0016891891891891893,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005067567567567568,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03209459459459459,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0016891891891891893,0.0,0.0033783783783783786,0.0,0.0033783783783783786,0.0,0.010135135135135136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.006756756756756757,0.0,0.0,0.0,0.0033783783783783786,0.0,0.006756756756756757,0.0033783783783783786,0.0,0.010135135135135136,0.02533783783783784,0.0,0.005067567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0016891891891891893,0.0,0.0,0.005067567567567568,0.0,0.0016891891891891893,0.011824324324324325,0.0,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0016891891891891893,0.0,0.0016891891891891893,0.0,0.008445945945945946,0.0016891891891891893,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.011824324324324325,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0016891891891891893,0.0,0.0,0.0,0.0016891891891891893,0.0,0.0033783783783783786,0.0016891891891891893,0.0016891891891891893,0.0016891891891891893,0.006756756756756757,0.0016891891891891893,0.008445945945945946,0.0,0.0033783783783783786,0.0,0.0,0.0
1,Brigitta M. Gadient,Bürgerlich-Demokratische Partei Schweiz (BDP),0.001885014137606032,0.0,0.001885014137606032,0.005655042412818096,0.0,0.0,0.0,0.000942507068803016,0.00942507068803016,0.0,0.0,0.0,0.000942507068803016,0.0,0.002827521206409048,0.0,0.005655042412818096,0.01885014137606032,0.00942507068803016,0.0235626767200754,0.001885014137606032,0.000942507068803016,0.0,0.0,0.0,0.00471253534401508,0.01413760603204524,0.0,0.002827521206409048,0.0,0.0,0.000942507068803016,0.0,0.003770028275212064,0.0,0.0,0.0,0.0,0.001885014137606032,0.043355325164938736,0.007540056550424128,0.00471253534401508,0.00471253534401508,0.0,0.0,0.0,0.0,0.011310084825636193,0.0,0.0,0.0,0.0,0.0,0.0,0.00471253534401508,0.0,0.000942507068803016,0.003770028275212064,0.000942507068803016,0.0,0.006597549481621112,0.000942507068803016,0.0,0.000942507068803016,0.0,0.000942507068803016,0.005655042412818096,0.0,0.005655042412818096,0.0,0.0,0.006597549481621112,0.0,0.000942507068803016,0.0,0.000942507068803016,0.005655042412818096,0.0,0.0,0.0,0.000942507068803016,0.0,0.001885014137606032,0.001885014137606032,0.001885014137606032,0.003770028275212064,0.01885014137606032,0.000942507068803016,0.003770028275212064,0.0,0.0,0.000942507068803016,0.000942507068803016,0.0,0.001885014137606032,0.0,0.0,0.0,0.000942507068803016,0.000942507068803016,0.0,0.0,0.001885014137606032,0.0,0.000942507068803016,0.005655042412818096,0.000942507068803016,0.002827521206409048,0.0,0.000942507068803016,0.0,0.0,0.007540056550424128,0.003770028275212064,0.0,0.0,0.0,0.001885014137606032,0.001885014137606032,0.001885014137606032,0.0,0.0,0.000942507068803016,0.0,0.0,0.0,0.003770028275212064,0.0,0.007540056550424128,0.001885014137606032,0.006597549481621112,0.0,0.001885014137606032,0.000942507068803016,0.0,0.000942507068803016,0.0,0.0,0.000942507068803016,0.0,0.0,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.001885014137606032,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.003770028275212064,0.002827521206409048,0.0,0.0,0.001885014137606032,0.0,0.002827521206409048,0.0,0.000942507068803016,0.000942507068803016,0.0,0.001885014137606032,0.001885014137606032,0.0,0.0,0.003770028275212064,0.0,0.000942507068803016,0.0,0.0,0.0,0.000942507068803016,0.0,0.0,0.0,0.0,0.0,0.0,0.001885014137606032,0.0,0.0,0.0,0.000942507068803016,0.000942507068803016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002827521206409048,0.002827521206409048,0.010367577756833177,0.000942507068803016,0.000942507068803016,0.0,0.0,0.0,0.000942507068803016,0.0,0.0,0.0,0.000942507068803016,0.01413760603204524,0.0,0.0,0.00942507068803016,0.006597549481621112,0.000942507068803016,0.000942507068803016,0.0,0.0,0.006597549481621112,0.007540056550424128,0.002827521206409048,0.000942507068803016,0.003770028275212064,0.000942507068803016,0.0,0.021677662582469368,0.002827521206409048,0.000942507068803016,0.0,0.0,0.000942507068803016,0.002827521206409048,0.0,0.0,0.0,0.006597549481621112,0.0,0.001885014137606032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000942507068803016,0.000942507068803016,0.0,0.000942507068803016,0.0,0.000942507068803016,0.0,0.002827521206409048,0.0,0.007540056550424128,0.0,0.000942507068803016,0.000942507068803016,0.0,0.0,0.0,0.001885014137606032,0.001885014137606032,0.0,0.0,0.000942507068803016,0.0,0.002827521206409048,0.0,0.0,0.001885014137606032,0.0,0.0,0.0,0.002827521206409048,0.006597549481621112,0.000942507068803016,0.0,0.0,0.005655042412818096,0.002827521206409048,0.013195098963242224,0.001885014137606032,0.001885014137606032,0.0,0.0,0.0,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.0,0.002827521206409048,0.0,0.0,0.001885014137606032,0.003770028275212064,0.0,0.0,0.003770028275212064,0.0,0.0,0.003770028275212064,0.001885014137606032,0.0,0.000942507068803016,0.00471253534401508,0.0,0.0,0.0,0.000942507068803016,0.030160226201696512,0.0,0.000942507068803016,0.0,0.0,0.0,0.0,0.001885014137606032,0.0,0.005655042412818096,0.000942507068803016,0.001885014137606032,0.0,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.003770028275212064,0.000942507068803016,0.0,0.003770028275212064,0.000942507068803016,0.005655042412818096,0.000942507068803016,0.006597549481621112,0.002827521206409048,0.0,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.0,0.00471253534401508,0.0,0.000942507068803016,0.0,0.000942507068803016,0.0,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.001885014137606032,0.0,0.0,0.000942507068803016,0.0,0.0,0.0,0.006597549481621112,0.05372290292177191,0.0,0.0,0.0,0.0,0.0,0.0,0.00471253534401508,0.0,0.0,0.0,0.0,0.0,0.0,0.000942507068803016,0.000942507068803016,0.0,0.0,0.000942507068803016,0.006597549481621112,0.000942507068803016,0.001885014137606032,0.007540056550424128,0.00471253534401508,0.000942507068803016,0.0,0.0,0.000942507068803016,0.0,0.007540056550424128,0.000942507068803016,0.0,0.010367577756833177,0.012252591894439209,0.0,0.001885014137606032,0.0,0.00942507068803016,0.0,0.0,0.003770028275212064,0.000942507068803016,0.000942507068803016,0.0,0.000942507068803016,0.0,0.0,0.000942507068803016,0.0,0.0,0.007540056550424128,0.0,0.002827521206409048,0.002827521206409048,0.003770028275212064,0.0,0.0,0.002827521206409048,0.000942507068803016,0.00471253534401508,0.0,0.0,0.000942507068803016,0.000942507068803016,0.0,0.000942507068803016,0.002827521206409048,0.0,0.011310084825636193,0.001885014137606032,0.000942507068803016,0.0,0.0,0.0,0.000942507068803016,0.0,0.0,0.0,0.0,0.0,0.005655042412818096,0.000942507068803016,0.0,0.0,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.0,0.0,0.0,0.0,0.000942507068803016,0.0,0.0,0.0,0.0,0.0,0.002827521206409048,0.003770028275212064,0.029217719132893498,0.007540056550424128,0.0,0.000942507068803016,0.0,0.005655042412818096,0.0,0.001885014137606032,0.005655042412818096,0.0,0.0,0.0,0.000942507068803016,0.002827521206409048,0.0,0.0,0.04241281809613572,0.000942507068803016,0.0,0.0,0.001885014137606032,0.00471253534401508,0.0,0.00471253534401508,0.001885014137606032,0.0,0.0,0.007540056550424128,0.0,0.0,0.003770028275212064,0.006597549481621112,0.0,0.0,0.0,0.007540056550424128,0.000942507068803016,0.0,0.0
