file,term1,term2,term3,term4,term5
individual_fixed_top500each_P2,0.927777777777778,0.9027272727272729,0.8863636363636366,0.9163636363636366,0.8431818181818183
individual_top500each_P2,0.917777777777778,0.9127272727272729,0.9154545454545457,0.9072727272727273,0.8840909090909093
overall_fixed_top1k_quisq_P2,0.9366666666666668,0.9636363636363638,0.9336363636363638,0.9223232323232325,0.9060606060606062
overall_fixed_top500_P2,0.9366666666666668,0.9053030303030306,0.8905050505050507,0.8590909090909092,0.8848484848484851
overall_top1k_quisq_P2,0.958888888888889,0.961818181818182,0.9045454545454545,0.8941414141414142,0.878787878787879
overall_top500_P2,0.917777777777778,0.9251515151515154,0.8872727272727274,0.9245454545454548,0.8681818181818184
