file,term1,term2,term3,term4,term5
party-level_top250each_P4,0.7926315789473686,0.7973137388926864,0.7524269005847954,0.8424699002407983,0.7598203842940686
speaker-level_top250each_P4,0.7772222222222225,0.7342230576441103,0.6884795321637428,0.7239766081871346,0.7524561403508774
speech-level_top250each_P4,0.7517836257309942,0.7193609022556392,0.7101461988304094,0.7391984864121088,0.6552923976608188
