,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
10,Ernst Schibli,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.02702702702702703,0.14414414414414414,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.018018018018018018,0.009009009009009009,0.0,0.0,0.0,0.036036036036036036,0.0,0.0,0.036036036036036036,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.018018018018018018,0.0,0.0,0.009009009009009009,0.009009009009009009,0.0,0.0,0.009009009009009009,0.0,0.0,0.018018018018018018,0.0,0.009009009009009009,0.009009009009009009,0.02702702702702703,0.0,0.0,0.0,0.0,0.009009009009009009,0.04504504504504504,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,0.009009009009009009,0.009009009009009009,0.0,0.0,0.0,0.009009009009009009,0.0,0.0990990990990991,0.009009009009009009,0.009009009009009009,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.0,0.009009009009009009,0.036036036036036036,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.018018018018018018,0.0,0.0,0.0,0.009009009009009009,0.0,0.0
11,Felix Müri,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.38095238095238093,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
12,Fritz Abraham Oehrli,Schweizerische Volkspartei (SVP),0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.0
13,Hannes Germann,Schweizerische Volkspartei (SVP),0.03463203463203463,0.0,0.010101010101010102,0.008658008658008658,0.007215007215007215,0.017316017316017316,0.017316017316017316,0.001443001443001443,0.002886002886002886,0.16594516594516595,0.001443001443001443,0.0,0.0,0.004329004329004329,0.010101010101010102,0.004329004329004329,0.007215007215007215,0.01875901875901876,0.001443001443001443,0.010101010101010102,0.002886002886002886,0.002886002886002886,0.002886002886002886,0.012987012987012988,0.001443001443001443,0.008658008658008658,0.007215007215007215,0.001443001443001443,0.024531024531024532,0.001443001443001443,0.002886002886002886,0.0,0.010101010101010102,0.0,0.004329004329004329,0.001443001443001443,0.01875901875901876,0.0,0.0,0.0,0.0,0.01875901875901876,0.007215007215007215,0.0,0.017316017316017316,0.005772005772005772,0.0,0.002886002886002886,0.015873015873015872,0.01875901875901876,0.001443001443001443,0.0,0.0,0.011544011544011544,0.004329004329004329,0.001443001443001443,0.0,0.0,0.015873015873015872,0.005772005772005772,0.005772005772005772,0.008658008658008658,0.005772005772005772,0.03318903318903319,0.020202020202020204,0.005772005772005772,0.0,0.002886002886002886,0.0,0.027417027417027416,0.005772005772005772,0.0,0.0,0.0,0.0,0.007215007215007215,0.001443001443001443,0.008658008658008658,0.005772005772005772,0.0,0.0,0.005772005772005772,0.0,0.01875901875901876,0.005772005772005772,0.005772005772005772,0.0,0.004329004329004329,0.0,0.001443001443001443,0.0,0.01875901875901876,0.01875901875901876,0.0,0.0,0.008658008658008658,0.008658008658008658,0.0,0.04329004329004329,0.001443001443001443,0.001443001443001443,0.002886002886002886,0.0,0.005772005772005772,0.004329004329004329,0.005772005772005772,0.002886002886002886,0.0,0.0,0.0,0.010101010101010102,0.005772005772005772,0.030303030303030304,0.0,0.0,0.0,0.004329004329004329,0.002886002886002886,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002886002886002886,0.001443001443001443,0.024531024531024532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.002886002886002886,0.0,0.008658008658008658,0.0,0.0,0.0,0.004329004329004329,0.001443001443001443,0.0,0.012987012987012988
14,Hans Fehr,Schweizerische Volkspartei (SVP),0.014285714285714285,0.007142857142857143,0.0,0.0,0.0,0.007142857142857143,0.08571428571428572,0.0,0.0,0.05,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.014285714285714285,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.05714285714285714,0.0,0.0,0.007142857142857143,0.0,0.02857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.02142857142857143,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.05714285714285714,0.007142857142857143,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.02142857142857143,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.02142857142857143,0.007142857142857143,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.0,0.0
15,Hans Hofmann,Schweizerische Volkspartei (SVP),0.00819672131147541,0.0,0.0,0.01639344262295082,0.01366120218579235,0.00819672131147541,0.01912568306010929,0.0,0.00546448087431694,0.04918032786885246,0.0,0.0,0.0,0.0,0.040983606557377046,0.00819672131147541,0.00546448087431694,0.01092896174863388,0.0,0.01366120218579235,0.01912568306010929,0.0,0.00273224043715847,0.02185792349726776,0.00273224043715847,0.00273224043715847,0.00819672131147541,0.0,0.01092896174863388,0.01092896174863388,0.00273224043715847,0.01092896174863388,0.0,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.0,0.0,0.00546448087431694,0.00819672131147541,0.00273224043715847,0.03278688524590164,0.0,0.0,0.0,0.0273224043715847,0.0,0.0,0.00273224043715847,0.01366120218579235,0.00546448087431694,0.0,0.00273224043715847,0.01092896174863388,0.0,0.0,0.0,0.0,0.04371584699453552,0.0,0.02185792349726776,0.00273224043715847,0.00273224043715847,0.00819672131147541,0.01366120218579235,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.01092896174863388,0.00546448087431694,0.0,0.07923497267759563,0.0,0.00273224043715847,0.00273224043715847,0.02185792349726776,0.0,0.00273224043715847,0.0,0.0,0.00273224043715847,0.00819672131147541,0.00273224043715847,0.0,0.0,0.0,0.00546448087431694,0.0,0.05737704918032787,0.0,0.00273224043715847,0.00546448087431694,0.0,0.0,0.0,0.01912568306010929,0.01912568306010929,0.0,0.0,0.0,0.00546448087431694,0.0,0.05191256830601093,0.0,0.00819672131147541,0.0,0.01912568306010929,0.0,0.0,0.01092896174863388,0.0,0.0,0.0,0.0,0.02459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273224043715847,0.00546448087431694,0.0,0.01912568306010929,0.00273224043715847,0.0,0.0,0.0,0.00273224043715847,0.00546448087431694,0.0
16,Hans Kaufmann,Schweizerische Volkspartei (SVP),0.005484460694698354,0.0,0.0,0.0,0.009140767824497258,0.018281535648994516,0.05850091407678245,0.003656307129798903,0.0,0.03656307129798903,0.0,0.0,0.005484460694698354,0.005484460694698354,0.005484460694698354,0.0,0.018281535648994516,0.0,0.0,0.007312614259597806,0.012797074954296161,0.0,0.005484460694698354,0.02376599634369287,0.0,0.003656307129798903,0.0,0.0018281535648994515,0.005484460694698354,0.0,0.0,0.003656307129798903,0.005484460694698354,0.0018281535648994515,0.0018281535648994515,0.009140767824497258,0.0,0.0,0.0018281535648994515,0.0,0.0,0.0,0.007312614259597806,0.0,0.014625228519195612,0.0,0.0,0.0,0.0,0.018281535648994516,0.0,0.0,0.0,0.0,0.0,0.0,0.010968921389396709,0.0,0.02376599634369287,0.0,0.010968921389396709,0.025594149908592323,0.005484460694698354,0.0018281535648994515,0.0018281535648994515,0.003656307129798903,0.0,0.0,0.0,0.016453382084095063,0.0,0.0,0.0,0.0,0.0,0.0,0.003656307129798903,0.009140767824497258,0.014625228519195612,0.0018281535648994515,0.0,0.007312614259597806,0.0018281535648994515,0.010968921389396709,0.003656307129798903,0.0,0.0,0.0018281535648994515,0.0,0.018281535648994516,0.003656307129798903,0.005484460694698354,0.03290676416819013,0.0,0.0,0.009140767824497258,0.012797074954296161,0.0,0.21937842778793418,0.0018281535648994515,0.027422303473491772,0.0,0.0,0.016453382084095063,0.0018281535648994515,0.0,0.03290676416819013,0.0,0.0,0.007312614259597806,0.0,0.0,0.02376599634369287,0.0,0.003656307129798903,0.0,0.03473491773308958,0.0018281535648994515,0.0,0.007312614259597806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018281535648994515,0.03656307129798903,0.003656307129798903,0.0018281535648994515,0.0,0.0,0.0,0.003656307129798903,0.003656307129798903,0.0,0.003656307129798903,0.0018281535648994515,0.0,0.018281535648994516,0.0018281535648994515,0.0,0.0,0.0,0.0018281535648994515,0.0,0.003656307129798903,0.0018281535648994515,0.009140767824497258,0.0
17,Hans Lauri,Schweizerische Volkspartei (SVP),0.007761966364812419,0.0,0.0038809831824062097,0.00517464424320828,0.0,0.018111254851228976,0.02457956015523933,0.00517464424320828,0.00129366106080207,0.06727037516170763,0.0038809831824062097,0.0,0.0,0.00258732212160414,0.016817593790426907,0.007761966364812419,0.00258732212160414,0.015523932729624839,0.0,0.014230271668822769,0.009055627425614488,0.0,0.0,0.042690815006468305,0.00646830530401035,0.0038809831824062097,0.00258732212160414,0.0,0.016817593790426907,0.0038809831824062097,0.00258732212160414,0.0,0.00129366106080207,0.007761966364812419,0.009055627425614488,0.016817593790426907,0.0,0.00129366106080207,0.00646830530401035,0.0,0.00646830530401035,0.007761966364812419,0.00258732212160414,0.0,0.016817593790426907,0.00517464424320828,0.0,0.0,0.01164294954721863,0.007761966364812419,0.00129366106080207,0.0,0.0,0.0038809831824062097,0.014230271668822769,0.01034928848641656,0.0,0.00129366106080207,0.007761966364812419,0.0,0.007761966364812419,0.029754204398447608,0.0038809831824062097,0.015523932729624839,0.015523932729624839,0.00129366106080207,0.0,0.0,0.014230271668822769,0.03234152652005175,0.040103492884864166,0.0,0.0,0.0,0.0,0.0,0.0,0.00129366106080207,0.00129366106080207,0.01164294954721863,0.0,0.00129366106080207,0.00129366106080207,0.01164294954721863,0.0038809831824062097,0.0038809831824062097,0.00129366106080207,0.00517464424320828,0.0,0.0,0.00129366106080207,0.0,0.028460543337645538,0.0,0.0,0.00517464424320828,0.00517464424320828,0.0,0.12419146183699871,0.00129366106080207,0.00129366106080207,0.00517464424320828,0.0,0.00129366106080207,0.00258732212160414,0.00129366106080207,0.02328589909443726,0.0,0.0,0.0,0.00129366106080207,0.02328589909443726,0.018111254851228976,0.0,0.014230271668822769,0.00129366106080207,0.031047865459249677,0.00129366106080207,0.009055627425614488,0.015523932729624839,0.00129366106080207,0.0,0.00258732212160414,0.0,0.00129366106080207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00258732212160414,0.0,0.007761966364812419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129366106080207,0.00517464424320828,0.0,0.00646830530401035,0.0,0.0,0.0,0.00129366106080207,0.00258732212160414,0.0129366106080207,0.0
18,Hans Rutschmann,Schweizerische Volkspartei (SVP),0.010638297872340425,0.0,0.0,0.010638297872340425,0.03723404255319149,0.005319148936170213,0.0425531914893617,0.0,0.0,0.031914893617021274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.026595744680851064,0.0,0.031914893617021274,0.0425531914893617,0.005319148936170213,0.010638297872340425,0.010638297872340425,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.005319148936170213,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.07446808510638298,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015957446808510637,0.0,0.005319148936170213,0.0425531914893617,0.010638297872340425,0.010638297872340425,0.026595744680851064,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.010638297872340425,0.0,0.005319148936170213,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.010638297872340425,0.010638297872340425,0.005319148936170213,0.0,0.010638297872340425,0.0,0.0,0.0,0.05851063829787234,0.0,0.02127659574468085,0.0,0.005319148936170213,0.0,0.005319148936170213,0.02127659574468085,0.010638297872340425,0.0,0.0,0.06382978723404255,0.0,0.005319148936170213,0.031914893617021274,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.031914893617021274,0.0,0.0,0.005319148936170213,0.026595744680851064,0.0,0.0,0.010638297872340425,0.0,0.0,0.015957446808510637,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0
19,Hans Ulrich Mathys,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Hansjörg Walter,Schweizerische Volkspartei (SVP),0.019704433497536946,0.0,0.0,0.0,0.0049261083743842365,0.029556650246305417,0.08374384236453201,0.0,0.0,0.059113300492610835,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0049261083743842365,0.009852216748768473,0.024630541871921183,0.009852216748768473,0.0049261083743842365,0.009852216748768473,0.024630541871921183,0.0,0.0049261083743842365,0.0,0.0,0.019704433497536946,0.0,0.019704433497536946,0.009852216748768473,0.0,0.0,0.0049261083743842365,0.014778325123152709,0.0,0.0,0.0,0.0,0.0,0.0,0.009852216748768473,0.0,0.009852216748768473,0.009852216748768473,0.0,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.0,0.024630541871921183,0.0,0.0049261083743842365,0.0049261083743842365,0.0,0.034482758620689655,0.0,0.009852216748768473,0.009852216748768473,0.0049261083743842365,0.0,0.0,0.0,0.0,0.014778325123152709,0.0049261083743842365,0.024630541871921183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.024630541871921183,0.014778325123152709,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.0,0.0049261083743842365,0.0049261083743842365,0.0,0.04433497536945813,0.0,0.009852216748768473,0.0,0.054187192118226604,0.0,0.03940886699507389,0.0,0.0,0.0,0.0,0.009852216748768473,0.0,0.0049261083743842365,0.0,0.0,0.0,0.029556650246305417,0.0,0.0,0.019704433497536946,0.0,0.0,0.0,0.014778325123152709,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019704433497536946,0.019704433497536946,0.0049261083743842365,0.0049261083743842365,0.0049261083743842365,0.0,0.0049261083743842365,0.0,0.0049261083743842365,0.029556650246305417,0.009852216748768473,0.0,0.009852216748768473,0.0049261083743842365,0.0,0.014778325123152709,0.0,0.0,0.0,0.0049261083743842365,0.0,0.009852216748768473,0.0
21,Hansruedi Wandfluh,Schweizerische Volkspartei (SVP),0.004878048780487805,0.0,0.0,0.004878048780487805,0.0,0.014634146341463415,0.1073170731707317,0.0,0.0,0.03902439024390244,0.0,0.0,0.0,0.014634146341463415,0.0,0.0,0.0,0.0,0.004878048780487805,0.01951219512195122,0.004878048780487805,0.0,0.00975609756097561,0.01951219512195122,0.0,0.00975609756097561,0.0,0.0,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.014634146341463415,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.004878048780487805,0.02926829268292683,0.0,0.0,0.0,0.00975609756097561,0.0,0.0,0.00975609756097561,0.0,0.024390243902439025,0.0,0.004878048780487805,0.01951219512195122,0.0,0.004878048780487805,0.00975609756097561,0.0,0.0,0.0,0.0,0.00975609756097561,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.014634146341463415,0.0,0.024390243902439025,0.0,0.0,0.0,0.00975609756097561,0.004878048780487805,0.0,0.0,0.0,0.0,0.02926829268292683,0.004878048780487805,0.014634146341463415,0.05365853658536585,0.0,0.00975609756097561,0.004878048780487805,0.004878048780487805,0.0,0.01951219512195122,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.00975609756097561,0.004878048780487805,0.0,0.0,0.07317073170731707,0.0,0.024390243902439025,0.08780487804878048,0.0,0.0,0.0,0.004878048780487805,0.0,0.0,0.0,0.014634146341463415,0.0,0.0,0.0,0.00975609756097561,0.0,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.0,0.03902439024390244,0.014634146341463415,0.0,0.0,0.0,0.004878048780487805,0.004878048780487805,0.024390243902439025,0.0,0.024390243902439025,0.004878048780487805,0.0,0.0,0.0,0.0,0.004878048780487805,0.0,0.0,0.0,0.00975609756097561,0.0,0.004878048780487805,0.0
