,Speaker Party,Phrase,tf_idf
5500,Schweizerische Volkspartei (SVP),"('artikel', 'absatz')",185.33328918315993
5501,Schweizerische Volkspartei (SVP),"('nam', 'svpfraktion')",176.76961733007573
5502,Schweizerische Volkspartei (SVP),"('million', 'frank')",123.50589794026659
5503,Schweizerische Volkspartei (SVP),"('mehrheit', 'svpfraktion')",95.47105470367335
5504,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bitt')",86.51388705881219
5505,Schweizerische Volkspartei (SVP),"('svpfraktion', 'unterstutzt')",83.68450474025688
5506,Schweizerische Volkspartei (SVP),"('antrag', 'mind')",79.51774429966713
5507,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bittet')",74.38353136638456
5508,Schweizerische Volkspartei (SVP),"('bitt', 'antrag')",70.97088256418624
5509,Schweizerische Volkspartei (SVP),"('folg', 'geb')",70.23543300393561
5510,Schweizerische Volkspartei (SVP),"('parlamentar', 'initiativ')",65.15109301863484
5511,Schweizerische Volkspartei (SVP),"('arme', 'xxi')",61.90392084062235
5512,Schweizerische Volkspartei (SVP),"('bund', 'kanton')",59.57141438030141
5513,Schweizerische Volkspartei (SVP),"('antwort', 'bundesrat')",59.42776400699746
5514,Schweizerische Volkspartei (SVP),"('mind', 'i')",59.03195950518549
5515,Schweizerische Volkspartei (SVP),"('uns', 'kommission')",58.18968559018501
5516,Schweizerische Volkspartei (SVP),"('pro', 'helvetia')",56.57543982439901
5517,Schweizerische Volkspartei (SVP),"('svpfraktion', 'empfiehlt')",56.428885864153806
5518,Schweizerische Volkspartei (SVP),"('svpfraktion', 'lehnt')",53.86393650669227
5519,Schweizerische Volkspartei (SVP),"('stimm', 'enthalt')",51.999293506122775
5520,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mehrheit')",51.32179740776994
5521,Schweizerische Volkspartei (SVP),"('herr', 'kolleg')",50.978320657078584
5522,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mind')",50.53865877634296
5523,Schweizerische Volkspartei (SVP),"('kanton', 'zurich')",50.142175880904105
5524,Schweizerische Volkspartei (SVP),"('vorstoss', 'rahm')",49.85546033897651
5525,Schweizerische Volkspartei (SVP),"('kenntnis', 'nehm')",49.58684598435581
5526,Schweizerische Volkspartei (SVP),"('kommission', 'beantragt')",48.06527376238838
5527,Schweizerische Volkspartei (SVP),"('vier', 'jahr')",47.48793186861588
5528,Schweizerische Volkspartei (SVP),"('gemass', 'artikel')",46.60875031504328
5529,Schweizerische Volkspartei (SVP),"('svpfraktion', 'antrag')",44.909037916289506
5530,Schweizerische Volkspartei (SVP),"('aussenpolit', 'kommission')",44.071823629308454
5531,Schweizerische Volkspartei (SVP),"('inn', 'sich')",43.95352647126207
5532,Schweizerische Volkspartei (SVP),"('offent', 'verkehr')",43.69570342035308
5533,Schweizerische Volkspartei (SVP),"('ganz', 'klar')",43.43406201242322
5534,Schweizerische Volkspartei (SVP),"('antrag', 'kommission')",42.094666171623196
5535,Schweizerische Volkspartei (SVP),"('bitt', 'deshalb')",41.185175374035545
5536,Schweizerische Volkspartei (SVP),"('svpfraktion', 'stimmt')",41.03918971938459
5537,Schweizerische Volkspartei (SVP),"('kommission', 'rechtsfrag')",40.78265652566287
5538,Schweizerische Volkspartei (SVP),"('neu', 'steu')",40.205874188141046
