,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpdie', 'liberal')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('fdpliberal', 'fraktion')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('lasst', 'mitteil')","('le', 'conseil')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'fdpliberal')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
0,Arthur Loepfe,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0045662100456621,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.0045662100456621,0.0136986301369863,0.045662100456621,0.00228310502283105,0.0,0.0,0.03424657534246575,0.01598173515981735,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.0,0.0045662100456621,0.0136986301369863,0.0,0.0,0.0,0.0,0.00228310502283105,0.01141552511415525,0.00228310502283105,0.0091324200913242,0.0,0.0319634703196347,0.01598173515981735,0.0045662100456621,0.0,0.0091324200913242,0.0,0.00228310502283105,0.00228310502283105,0.0,0.0091324200913242,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.02511415525114155,0.0,0.00228310502283105,0.00228310502283105,0.00228310502283105,0.0045662100456621,0.0,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.0,0.00684931506849315,0.0,0.00228310502283105,0.00228310502283105,0.0,0.0045662100456621,0.0182648401826484,0.00228310502283105,0.0045662100456621,0.0045662100456621,0.0,0.0045662100456621,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.0091324200913242,0.0,0.0,0.00684931506849315,0.0,0.00228310502283105,0.0,0.0091324200913242,0.0045662100456621,0.0,0.0091324200913242,0.00684931506849315,0.0,0.0045662100456621,0.0,0.0,0.00228310502283105,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.06164383561643835,0.0,0.0,0.0,0.0,0.00228310502283105,0.0182648401826484,0.0,0.0,0.0,0.00228310502283105,0.0045662100456621,0.0,0.0,0.0091324200913242,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.00684931506849315,0.0,0.0,0.00228310502283105,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.0091324200913242,0.0,0.02511415525114155,0.00228310502283105,0.0,0.01598173515981735,0.0091324200913242,0.0,0.0,0.00684931506849315,0.0,0.02511415525114155,0.0,0.0,0.12557077625570776,0.0045662100456621,0.03881278538812785,0.0,0.00228310502283105,0.00228310502283105,0.00228310502283105,0.0,0.0,0.00684931506849315,0.0,0.045662100456621,0.0,0.0045662100456621,0.0,0.0,0.0,0.0091324200913242,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.00228310502283105,0.0,0.00228310502283105,0.01141552511415525,0.0,0.0,0.0,0.00684931506849315,0.0045662100456621,0.0,0.02054794520547945,0.02511415525114155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.02054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0045662100456621,0.0,0.0,0.0091324200913242,0.00684931506849315,0.00228310502283105,0.0
1,Barbara Schmid-Federer,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.03167420814479638,0.05429864253393665,0.004524886877828055,0.0,0.0,0.0,0.027149321266968326,0.013574660633484163,0.004524886877828055,0.0,0.0,0.004524886877828055,0.004524886877828055,0.00904977375565611,0.004524886877828055,0.00904977375565611,0.0,0.004524886877828055,0.0,0.0,0.0,0.013574660633484163,0.03619909502262444,0.004524886877828055,0.0,0.0,0.00904977375565611,0.004524886877828055,0.00904977375565611,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.004524886877828055,0.02262443438914027,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.013574660633484163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03167420814479638,0.0,0.0,0.0,0.013574660633484163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.00904977375565611,0.0,0.004524886877828055,0.01809954751131222,0.00904977375565611,0.0,0.0,0.00904977375565611,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00904977375565611,0.02262443438914027,0.0,0.004524886877828055,0.004524886877828055,0.0,0.0,0.00904977375565611,0.0,0.0,0.004524886877828055,0.0,0.0,0.01809954751131222,0.0,0.004524886877828055,0.013574660633484163,0.07692307692307693,0.004524886877828055,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.01809954751131222,0.09049773755656108,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.013574660633484163,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.00904977375565611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00904977375565611,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.03167420814479638,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.00904977375565611,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00904977375565611,0.0,0.0,0.0,0.0,0.0,0.04072398190045249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027149321266968326,0.004524886877828055,0.0,0.013574660633484163,0.00904977375565611,0.0,0.0,0.0,0.03619909502262444,0.0,0.0,0.02262443438914027,0.004524886877828055,0.004524886877828055,0.0,0.0,0.004524886877828055,0.0
2,Brigitte Häberli-Koller,Christlichdemokratische Volkspartei der Schweiz (CVP),0.005405405405405406,0.005405405405405406,0.0,0.0,0.0,0.005405405405405406,0.005405405405405406,0.010810810810810811,0.0,0.02702702702702703,0.016216216216216217,0.0,0.005405405405405406,0.0,0.0,0.010810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.010810810810810811,0.0,0.0,0.0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0,0.016216216216216217,0.0,0.021621621621621623,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.010810810810810811,0.0,0.010810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.010810810810810811,0.0,0.005405405405405406,0.0,0.0,0.005405405405405406,0.0,0.0,0.005405405405405406,0.005405405405405406,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.04864864864864865,0.005405405405405406,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032432432432432434,0.0,0.0,0.0,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.0,0.005405405405405406,0.010810810810810811,0.0,0.0,0.010810810810810811,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.016216216216216217,0.010810810810810811,0.005405405405405406,0.005405405405405406,0.021621621621621623,0.0,0.005405405405405406,0.0,0.0,0.005405405405405406,0.0,0.0,0.010810810810810811,0.005405405405405406,0.0,0.0,0.005405405405405406,0.0,0.005405405405405406,0.0,0.010810810810810811,0.005405405405405406,0.005405405405405406,0.0,0.0,0.0,0.005405405405405406,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.03783783783783784,0.0,0.0,0.010810810810810811,0.0,0.016216216216216217,0.0,0.0,0.0918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.010810810810810811,0.0,0.010810810810810811,0.005405405405405406,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.010810810810810811,0.0,0.0,0.010810810810810811,0.010810810810810811,0.0,0.032432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783783783783784,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.005405405405405406,0.010810810810810811,0.0,0.0,0.005405405405405406,0.0,0.005405405405405406,0.0,0.0,0.0,0.0
3,Bruno Frick,Christlichdemokratische Volkspartei der Schweiz (CVP),0.003271537622682661,0.0021810250817884407,0.0,0.008724100327153763,0.0,0.003271537622682661,0.0054525627044711015,0.008724100327153763,0.004362050163576881,0.0010905125408942203,0.017448200654307525,0.0,0.0054525627044711015,0.0021810250817884407,0.0010905125408942203,0.023991275899672846,0.0010905125408942203,0.0,0.0010905125408942203,0.0,0.0,0.0010905125408942203,0.003271537622682661,0.0,0.014176663031624863,0.0,0.0,0.004362050163576881,0.007633587786259542,0.0021810250817884407,0.004362050163576881,0.011995637949836423,0.0021810250817884407,0.0,0.003271537622682661,0.0,0.003271537622682661,0.0021810250817884407,0.004362050163576881,0.003271537622682661,0.0010905125408942203,0.003271537622682661,0.0,0.0021810250817884407,0.0010905125408942203,0.004362050163576881,0.003271537622682661,0.0,0.0054525627044711015,0.0010905125408942203,0.0021810250817884407,0.0010905125408942203,0.006543075245365322,0.0,0.011995637949836423,0.004362050163576881,0.0010905125408942203,0.003271537622682661,0.0010905125408942203,0.003271537622682661,0.0,0.0,0.0,0.0021810250817884407,0.0054525627044711015,0.0054525627044711015,0.0,0.003271537622682661,0.0010905125408942203,0.0,0.0,0.003271537622682661,0.0,0.0021810250817884407,0.010905125408942203,0.003271537622682661,0.0,0.008724100327153763,0.003271537622682661,0.0,0.003271537622682661,0.003271537622682661,0.007633587786259542,0.0,0.004362050163576881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054525627044711015,0.006543075245365322,0.0,0.013086150490730643,0.021810250817884406,0.019629225736095966,0.007633587786259542,0.007633587786259542,0.0021810250817884407,0.0,0.017448200654307525,0.010905125408942203,0.008724100327153763,0.0010905125408942203,0.0021810250817884407,0.029443838604143947,0.007633587786259542,0.0,0.0021810250817884407,0.0010905125408942203,0.0,0.0054525627044711015,0.0021810250817884407,0.011995637949836423,0.03489640130861505,0.009814612868047983,0.008724100327153763,0.017448200654307525,0.003271537622682661,0.0,0.006543075245365322,0.0,0.0,0.014176663031624863,0.003271537622682661,0.013086150490730643,0.0,0.0010905125408942203,0.003271537622682661,0.0054525627044711015,0.003271537622682661,0.0,0.0010905125408942203,0.0010905125408942203,0.0,0.007633587786259542,0.0021810250817884407,0.006543075245365322,0.0,0.0,0.0,0.003271537622682661,0.0054525627044711015,0.003271537622682661,0.004362050163576881,0.006543075245365322,0.010905125408942203,0.003271537622682661,0.0054525627044711015,0.0010905125408942203,0.0,0.0,0.0010905125408942203,0.0,0.0,0.0,0.003271537622682661,0.0,0.0010905125408942203,0.0,0.0,0.004362050163576881,0.006543075245365322,0.0,0.0,0.0,0.0,0.0021810250817884407,0.0021810250817884407,0.0,0.061068702290076333,0.0,0.0,0.0,0.0021810250817884407,0.0021810250817884407,0.0010905125408942203,0.0,0.0,0.007633587786259542,0.004362050163576881,0.03271537622682661,0.0,0.0,0.0,0.0,0.0054525627044711015,0.0010905125408942203,0.0,0.0,0.0021810250817884407,0.0,0.0054525627044711015,0.003271537622682661,0.0010905125408942203,0.0,0.016357688113413305,0.0,0.0,0.0,0.0010905125408942203,0.0,0.0010905125408942203,0.015267175572519083,0.0010905125408942203,0.0,0.0010905125408942203,0.0,0.0010905125408942203,0.003271537622682661,0.0,0.0,0.0021810250817884407,0.0,0.03380588876772083,0.04471101417666303,0.0,0.0,0.0021810250817884407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004362050163576881,0.0,0.0,0.0010905125408942203,0.0010905125408942203,0.0,0.006543075245365322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021810250817884406,0.0,0.0,0.0,0.013086150490730643,0.0,0.0010905125408942203,0.0021810250817884407,0.007633587786259542,0.0,0.0,0.0,0.004362050163576881,0.0,0.0054525627044711015,0.0054525627044711015,0.0,0.0
4,Chiara Simoneschi-Cortesi,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Christophe Darbellay,Christlichdemokratische Volkspartei der Schweiz (CVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
