Term,Accuracy,lb,ub
Term1,0.7821294903926482,0,0
Term2,0.757206311232627,-0.014763138174393002,0.005187048547759673
Term3,0.7377865497076023,-0.005806929490490374,0.0050810633041791006
Term4,0.7916394478844165,0,0
Term5,0.7122606762003045,-0.010864203966929711,0.009442719335742688
