Term,Accuracy,lb,ub
Term1,0.8122222222222222,-0.025972049753938378,0.017556525252662283
Term2,0.8,-0.02884474038051037,0.013249258739373158
Term3,0.7354545454545456,-0.03850565821130342,0.030500897722932067
Term4,0.8018181818181818,-0.014148138086715013,0.013323974703022818
Term5,0.7469696969696971,-0.018146093291791086,0.022252143598692712
