Term,Accuracy,lb,ub
Term1,0.6821571715850892,-0.4367190997575252,0.04552372241288692
Term2,0.7153176171654432,-0.3125577280012979,0.1620212698749516
Term3,0.6374150197628456,-0.2958613796140628,0.17346187484986933
Term4,0.5680882740447958,-0.270440127682532,0.17427128474506431
Term5,0.564092530657748,-0.2500575212796005,0.20438195329484948
