Term,Accuracy,lb,ub
Term1,0.7405847953216373,0,0
Term2,0.731954887218045,-0.013869521850577163,0.006231234454607099
Term3,0.645029239766082,-0.023227717961961502,0.028619866774559757
Term4,0.6647918816649467,-0.01236976107331867,0.008595935661119715
Term5,0.6169590643274854,-0.0170001523918802,0.013539043521677086
