,Speaker,Speaker Party,"('absatz', 'litera')","('absatz', 'mind')","('absatz', 'streich')","('acht', 'jahr')","('aeschi', 'thomas')","('amtlich', 'bulletin')","('annahm', 'empfehl')","('anschau', 'seh')","('antrag', 'bundesrat')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('art', 'weis')","('artikel', 'buchstab')","('artikel', 'bundesverfass')","('artikel', 'mind')","('artikel', 'ziff')","('aufschieb', 'wirkung')","('auftrag', 'gegeb')","('aug', 'behalt')","('ausdruck', 'gebracht')","('aussenpolit', 'bericht')","('aussenpolit', 'kommission')","('automat', 'informationsaustausch')","('bdpfraktion', 'mehrheit')","('bdpfraktion', 'unterstutzt')","('bdpfraktion', 'vorlag')","('beantragt', 'bundesrat')","('beantragt', 'kommission')","('beantragt', 'motion')","('beantragt', 'stimm')","('beid', 'motion')","('beim', 'bund')","('beim', 'eintret')","('bereit', 'erwahnt')","('bereit', 'gesagt')","('bereit', 'jahr')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('beschluss', 'standerat')","('besond', 'wichtig')","('best', 'dank')","('besteht', 'darin')","('big', 'to')","('bilateral', 'vertrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'ebenfall')","('bitt', 'initiativ')","('bitt', 'motion')","('bitt', 'nam')","('bitt', 'sinn')","('bitt', 'tun')","('bitt', 'vorlag')","('buchstab', 'c')","('buchstab', 'e')","('bund', 'kanton')","('bundesamt', 'gesund')","('bundesrat', 'annahm')","('bundesrat', 'auffass')","('bundesrat', 'beantragt')","('bundesrat', 'bereit')","('bundesrat', 'entwurf')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'klar')","('bundesrat', 'meinung')","('bundesrat', 'schlagt')","('bundesrat', 'schneiderammann')","('bundesrat', 'standerat')","('bundesrat', 'teilt')","('bundesrat', 'unterstutz')","('bundesrat', 'vorgeschlag')","('bundesratin', 'leuthard')","('conseil', 'fédéral')","('cvpevpfraktion', 'bittet')","('cvpevpfraktion', 'ersuch')","('cvpevpfraktion', 'unterstutzt')","('cvpevpfraktion', 'vorlag')","('dam', 'herr')","('dank', 'bundesrat')","('dank', 'unterstutz')","('daran', 'erinn')","('darauf', 'angewies')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darub', 'diskuti')","('darub', 'diskutiert')","('darub', 'entscheid')","('darum', 'bitt')","('darum', 'geht')","('davon', 'ausgeh')","('de', 'court')","('de', 'la')","('deshalb', 'antrag')","('deshalb', 'bitt')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('deshalb', 'minderheitsantrag')","('deshalb', 'mocht')","('deshalb', 'motion')","('deshalb', 'muss')","('deshalb', 'wichtig')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenvorschlag')","('diskussion', 'fuhr')","('diskussion', 'kommission')","('diskutiert', 'wurd')","('drei', 'punkt')","('dreissig', 'jahr')","('eben', 'gerad')","('ehrlich', 'gesagt')","('ehrlich', 'sag')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('eigent', 'schon')","('einburgerungsgesuch', 'stell')","('einfach', 'sag')","('eingetrag', 'partnerschaft')","('einzig', 'allein')","('elektron', 'patientendossi')","('elt', 'sorg')","('entscheid', 'fall')","('entsprech', 'antrag')","('entsprech', 'gesetz')","('erinn', 'daran')","('erinner', 'ruf')","('erleichtert', 'einburger')","('erneuerbar', 'energi')","('ernst', 'nehm')","('erst', 'mal')","('erst', 'schritt')","('ersuch', 'block')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'staat')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fassung', 'standerat')","('fdpdie', 'liberal')","('fdpliberal', 'fraktion')","('finanzplatz', 'schweiz')","('fisch', 'roland')","('flankier', 'massnahm')","('folg', 'gegeb')","('folgend', 'grund')","('forschung', 'innovation')","('frag', 'gestellt')","('frag', 'herr')","('frag', 'herrn')","('frag', 'klar')","('frag', 'stell')","('fraktion', 'grun')","('frank', 'mehr')","('frank', 'prozent')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'standeratin')","('freihandelsabkomm', 'china')","('funfzehn', 'jahr')","('ganz', 'besond')","('ganz', 'einfach')","('ganz', 'genau')","('ganz', 'klar')","('ganz', 'konkret')","('ganz', 'kurz')","('ganz', 'reih')","('ganz', 'sich')","('ganz', 'wichtig')","('gar', 'mehr')","('gegenub', 'vorjahr')","('geh', 'davon')","('geht', 'dabei')","('geht', 'eben')","('geht', 'eigent')","('geht', 'einfach')","('geht', 'frag')","('geltend', 'gemacht')","('gemass', 'artikel')","('genet', 'ressourc')","('gesagt', 'sei')","('gesagt', 'word')","('gesagt', 'wurd')","('geschaft', 'einzutret')","('geschatzt', 'kolleg')","('gesetz', 'grundlag')","('gesetz', 'regel')","('gestutzt', 'artikel')","('gibt', 'eben')","('gibt', 'grund')","('gibt', 'ja')","('gibt', 'verschied')","('gibt', 'zwei')","('gross', 'herausforder')","('gross', 'problem')","('grun', 'empfehl')","('grun', 'fraktion')","('grun', 'lehn')","('grun', 'unterstutz')","('grund', 'dafur')","('grund', 'weshalb')","('grunliberal', 'antrag')","('grunliberal', 'fraktion')","('grunliberal', 'steh')","('grunliberal', 'unterstutz')","('grunliberal', 'vorlag')","('gut', 'daran')","('gut', 'grund')","('gut', 'losung')","('halt', 'grun')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'nationalrat')","('herr', 'schwall')","('herr', 'standerat')","('herr', 'wasserfall')","('herrn', 'nationalrat')","('herrn', 'standerat')","('herzlich', 'dank')","('heut', 'bereit')","('heut', 'gesagt')","('heut', 'ja')","('heut', 'morg')","('heut', 'sag')","('heut', 'schon')","('heutig', 'zeit')","('hoh', 'berufsbild')","('hoh', 'million')","('imm', 'frag')","('imm', 'gesagt')","('imm', 'mehr')","('infrag', 'stell')","('initiativ', 'ablehn')","('inn', 'sich')","('insgesamt', 'million')","('insof', 'glaub')","('interess', 'schweiz')","('international', 'organisation')","('international', 'standard')","('international', 'zusammenarbeit')","('ja', 'bereit')","('ja', 'eigent')","('ja', 'imm')","('ja', 'nein')","('ja', 'sag')","('ja', 'schon')","('jahr', 'mehr')","('jahr', 'million')","('je', 'mehr')","('jugend', 'sport')","('kanton', 'bern')","('kanton', 'bund')","('kanton', 'gemeind')","('kanton', 'genf')","('kanton', 'graubund')","('kanton', 'kanton')","('kanton', 'luz')","('kanton', 'schwyz')","('kanton', 'tessin')","('kanton', 'thurgau')","('kanton', 'zug')","('kenntnis', 'genomm')","('kien', 'nell')","('klar', 'gesagt')","('kolleg', 'fohn')","('kolleginn', 'kolleg')","('kollektiv', 'kapitalanlag')","('kombiniert', 'verkehr')","('kommend', 'jahr')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'meinung')","('kommission', 'mocht')","('kommission', 'rat')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommissionssprecherin', 'gesagt')","('konsumentinn', 'konsument')","('kraft', 'getret')","('kurzfrist', 'freiheitsstraf')","('kurzung', 'million')","('landlich', 'raum')","('letzt', 'zeit')","('leutenegg', 'oberholz')","('losung', 'find')","('losung', 'gefund')","('mach', 'beliebt')","('macht', 'sinn')","('mark', 'schweiz')","('medizin', 'grundversorg')","('mehr', 'geld')","('mehr', 'wenig')","('mehrheit', 'cvpevpfraktion')","('mehrheit', 'fdpliberal')","('mehrheit', 'finanzkommission')","('mehrheit', 'folg')","('mehrheit', 'grun')","('mehrheit', 'spfraktion')","('mehrheit', 'zustimm')","('mehrheit', 'zuzustimm')","('mind', 'abzulehn')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mitarbeiterinn', 'mitarbeit')","('mocht', 'bitt')","('mocht', 'darauf')","('mocht', 'deshalb')","('mocht', 'einfach')","('mocht', 'folgend')","('mocht', 'frag')","('mocht', 'kurz')","('mocht', 'nochmal')","('mocht', 'sag')","('mocht', 'wirklich')","('moglich', 'geb')","('moglich', 'schnell')","('motion', 'ablehn')","('motion', 'abzulehn')","('motion', 'bereit')","('muss', 'deshalb')","('muss', 'frag')","('muss', 'ja')","('muss', 'sag')","('musst', 'eigent')","('nach', 'jahr')","('nachrichtendien', 'bund')","('nam', 'bdpfraktion')","('nam', 'bundesrat')","('nam', 'cvpevpfraktion')","('nam', 'fdpliberal')","('nam', 'grun')","('nam', 'grunliberal')","('nam', 'mehrheit')","('nam', 'mind')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'aeschi')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('nationalrat', 'motion')","('nationalratin', 'leutenegg')","('natur', 'person')","('natur', 'schon')","('nein', 'sag')","('neu', 'aufgab')","('neu', 'bestimm')","('neu', 'regionalpolit')","('obligator', 'krankenversicher')","('offent', 'beschaffungswes')","('offent', 'krankenkass')","('ordent', 'verfahr')","('patientinn', 'patient')","('person', 'freiheit')","('pro', 'jahr')","('problem', 'los')","('rapp', 'pro')","('rechnung', 'getrag')","('recht', 'darauf')","('recht', 'gesagt')","('rechtsfrag', 'nationalrat')","('richtig', 'gesagt')","('richtig', 'ort')","('rickli', 'natali')","('ruckweisungsantrag', 'mind')","('rund', 'milliard')","('rund', 'million')","('sach', 'betriebsaufwand')","('sag', 'einfach')","('sag', 'herr')","('sag', 'ja')","('sag', 'nein')","('sag', 'sei')","('sbb', 'cargo')","('schien', 'strass')","('schluss', 'gekomm')","('schon', 'gar')","('schon', 'gesagt')","('schon', 'lang')","('schon', 'sag')","('schweiz', 'bank')","('schweiz', 'international')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('schweizerinn', 'schweiz')","('sech', 'monat')","('seit', 'fahn')","('seit', 'jahr')","('servic', 'public')","('sich', 'richtig')","('sich', 'schweiz')","('sicherheitspolit', 'kommission')","('sicht', 'bdp')","('sicht', 'bundesrat')","('sicht', 'grunliberal')","('sicht', 'sp')","('sinn', 'bitt')","('sinn', 'macht')","('sozial', 'krankenversicher')","('spfraktion', 'antrag')","('spfraktion', 'bitt')","('spfraktion', 'lehnt')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('sprech', 'komm')","('staatspolit', 'kommission')","('standerat', 'engl')","('standerat', 'fohn')","('standerat', 'folg')","('standerat', 'kommission')","('standerat', 'schmid')","('standeratin', 'fetz')","('standort', 'schweiz')","('stellt', 'frag')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('strukturell', 'uberschuss')","('stuck', 'weit')","('svpfraktion', 'bitt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('teil', 'auffass')","('tief', 'lohn')","('to', 'fail')","('too', 'big')","('umfang', 'million')","('uns', 'fraktion')","('uns', 'gesellschaft')","('uns', 'kommission')","('uns', 'sicht')","('unternehmenssteuerreform', 'ii')","('unternehmenssteuerreform', 'iii')","('unterstutz', 'grunliberal')","('unterstutz', 'mind')","('unterstutzt', 'bdpfraktion')","('unterstutzt', 'spfraktion')","('verfug', 'steh')","('verordn', 'bundesversamml')","('verstandnis', 'dafur')","('viel', 'fall')","('viel', 'leut')","('viel', 'mensch')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorberat', 'kommission')","('vordergrund', 'steh')","('vorhin', 'gesagt')","('vorlag', 'bundesrat')","('vorlag', 'einzutret')","('vorlauf', 'anwend')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('war', 'eigent')","('war', 'ja')","('weit', 'punkt')","('weiterentwickl', 'arme')","('wenig', 'jahr')","('wichtig', 'frag')","('wirtschaft', 'landesversorg')","('worum', 'geht')","('wurd', 'bereit')","('wurd', 'erwahnt')","('wurd', 'gesagt')","('wurd', 'kommission')","('wurd', 'schon')","('zehn', 'jahr')","('zeich', 'setz')","('zivil', 'behord')","('zuhand', 'materiali')","('zusammenarbeit', 'kanton')","('zusatz', 'stell')","('zustand', 'gekomm')","('zustand', 'kommission')","('zwei', 'jahr')","('zweit', 'frag')","('zweit', 'punkt')","('zweit', 'rohr')","('zweit', 'saul')","('zweit', 'teil')","('zwolf', 'jahr')","('à', 'la')"
0,Bernhard Guhl,Bürgerlich-Demokratische Partei Schweiz (BDP),0.002688172043010753,0.010752688172043012,0.002688172043010753,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.005376344086021506,0.04032258064516129,0.002688172043010753,0.0,0.0,0.002688172043010753,0.005376344086021506,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.008064516129032258,0.04032258064516129,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.0,0.008064516129032258,0.0,0.002688172043010753,0.0,0.0,0.002688172043010753,0.0,0.005376344086021506,0.0,0.0,0.002688172043010753,0.010752688172043012,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.002688172043010753,0.0,0.008064516129032258,0.010752688172043012,0.002688172043010753,0.0,0.002688172043010753,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.005376344086021506,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.005376344086021506,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.010752688172043012,0.0,0.0,0.021505376344086023,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.024193548387096774,0.002688172043010753,0.0,0.002688172043010753,0.0,0.0,0.0,0.002688172043010753,0.0,0.002688172043010753,0.0,0.0,0.002688172043010753,0.0,0.002688172043010753,0.0,0.010752688172043012,0.010752688172043012,0.0,0.0,0.008064516129032258,0.0,0.002688172043010753,0.002688172043010753,0.005376344086021506,0.0,0.0,0.005376344086021506,0.0,0.002688172043010753,0.0,0.002688172043010753,0.021505376344086023,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.043010752688172046,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.002688172043010753,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01881720430107527,0.0,0.002688172043010753,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.002688172043010753,0.0,0.002688172043010753,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.002688172043010753,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.002688172043010753,0.0,0.0,0.0,0.002688172043010753,0.0,0.013440860215053764,0.005376344086021506,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.008064516129032258,0.01881720430107527,0.0,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0,0.013440860215053764,0.0,0.0,0.026881720430107527,0.010752688172043012,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.002688172043010753,0.002688172043010753,0.0,0.008064516129032258,0.0,0.002688172043010753,0.0,0.002688172043010753,0.0,0.002688172043010753,0.0,0.0,0.002688172043010753,0.0,0.0,0.005376344086021506,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.002688172043010753,0.008064516129032258,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0,0.002688172043010753,0.005376344086021506,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.005376344086021506,0.005376344086021506,0.005376344086021506,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.002688172043010753,0.0,0.013440860215053764,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.013440860215053764,0.0,0.0,0.0,0.0,0.005376344086021506,0.010752688172043012,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.002688172043010753,0.005376344086021506,0.005376344086021506,0.002688172043010753,0.0,0.005376344086021506,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013440860215053764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Eveline Widmer-Schlumpf,Bürgerlich-Demokratische Partei Schweiz (BDP),0.0002362111727884729,0.00011810558639423645,0.00011810558639423645,0.001062950277548128,0.0017715837959135466,0.00035431675918270935,0.0007086335183654187,0.005787173733317586,0.002952639659855911,0.001062950277548128,0.006377701665288768,0.00011810558639423645,0.0004724223455769458,0.0004724223455769458,0.008385496633990788,0.00035431675918270935,0.0030707452462501476,0.0,0.005432856974134877,0.0014172670367308374,0.001299161450336601,0.0002362111727884729,0.007558757529231133,0.0,0.00011810558639423645,0.009566552497933152,0.0,0.0,0.0,0.0005905279319711823,0.0,0.0014172670367308374,0.0,0.0008267391047596551,0.004488012282980985,0.0005905279319711823,0.0005905279319711823,0.005196645801346404,0.0027164284870674384,0.0015353726231250738,0.0014172670367308374,0.001062950277548128,0.00011810558639423645,0.0,0.0005905279319711823,0.007204440770048423,0.00035431675918270935,0.00035431675918270935,0.0004724223455769458,0.0,0.0,0.0014172670367308374,0.01062950277548128,0.00011810558639423645,0.0008267391047596551,0.0027164284870674384,0.004369906696586748,0.0005905279319711823,0.00035431675918270935,0.004842329042163695,0.001062950277548128,0.0002362111727884729,0.004488012282980985,0.004842329042163695,0.002952639659855911,0.0005905279319711823,0.0030707452462501476,0.001062950277548128,0.0007086335183654187,0.0,0.0002362111727884729,0.00011810558639423645,0.0020077949687020195,0.0007086335183654187,0.0009448446911538916,0.0014172670367308374,0.00011810558639423645,0.0,0.0,0.0,0.0,0.0,0.00011810558639423645,0.0,0.0,0.006613912838077241,0.0011810558639423646,0.0,0.030116924530530293,0.007794968702019606,0.010393291602692808,0.0076768631156253694,0.001062950277548128,0.005196645801346404,0.0015353726231250738,0.0028345340734616748,0.00011810558639423645,0.0,0.0004724223455769458,0.0009448446911538916,0.00011810558639423645,0.0,0.00011810558639423645,0.0005905279319711823,0.0,0.0,0.00011810558639423645,0.00011810558639423645,0.0126372977441833,0.0008267391047596551,0.00011810558639423645,0.004488012282980985,0.0,0.0018896893823077833,0.00035431675918270935,0.0011810558639423646,0.0008267391047596551,0.00011810558639423645,0.0,0.0028345340734616748,0.00933034132514468,0.001062950277548128,0.0,0.005787173733317586,0.0,0.0,0.0002362111727884729,0.0,0.0005905279319711823,0.0017715837959135466,0.0007086335183654187,0.0007086335183654187,0.001062950277548128,0.0,0.0008267391047596551,0.0004724223455769458,0.002952639659855911,0.0009448446911538916,0.0,0.0005905279319711823,0.0008267391047596551,0.0009448446911538916,0.001299161450336601,0.0002362111727884729,0.0011810558639423646,0.0007086335183654187,0.0007086335183654187,0.00011810558639423645,0.0002362111727884729,0.0,0.0004724223455769458,0.002362111727884729,0.0002362111727884729,0.0005905279319711823,0.0,0.001062950277548128,0.001299161450336601,0.0035431675918270933,0.001062950277548128,0.0035431675918270933,0.0017715837959135466,0.00531475138774064,0.0,0.002362111727884729,0.0018896893823077833,0.0,0.00011810558639423645,0.0007086335183654187,0.00011810558639423645,0.0008267391047596551,0.014645092712885319,0.00696822959725995,0.0,0.0016534782095193102,0.0005905279319711823,0.0020077949687020195,0.001062950277548128,0.010157080429904335,0.0005905279319711823,0.002125900555096256,0.0,0.0004724223455769458,0.0007086335183654187,0.0009448446911538916,0.0004724223455769458,0.007204440770048423,0.0005905279319711823,0.0002362111727884729,0.0011810558639423646,0.0004724223455769458,0.0033069564190386204,0.0015353726231250738,0.004015589937404039,0.0,0.0036612731782213297,0.003897484351009803,0.006732018424471477,0.0002362111727884729,0.0,0.00933034132514468,0.002362111727884729,0.0016534782095193102,0.0004724223455769458,0.0004724223455769458,0.0030707452462501476,0.0037793787646155665,0.0008267391047596551,0.0009448446911538916,0.0007086335183654187,0.0,0.00011810558639423645,0.0,0.0,0.0014172670367308374,0.00035431675918270935,0.0,0.0,0.0,0.0,0.0,0.0004724223455769458,0.0004724223455769458,0.002362111727884729,0.0,0.0004724223455769458,0.00011810558639423645,0.04169127199716546,0.0007086335183654187,0.035313570331876695,0.00011810558639423645,0.010747608361875516,0.009920869257115862,0.0002362111727884729,0.001062950277548128,0.006377701665288768,0.0016534782095193102,0.001299161450336601,0.0033069564190386204,0.002598322900673202,0.00035431675918270935,0.0002362111727884729,0.001299161450336601,0.0022440061414904927,0.004842329042163695,0.001299161450336601,0.0015353726231250738,0.0014172670367308374,0.0004724223455769458,0.001299161450336601,0.0,0.0005905279319711823,0.001299161450336601,0.0035431675918270933,0.0008267391047596551,0.0028345340734616748,0.0020077949687020195,0.0030707452462501476,0.0004724223455769458,0.0011810558639423646,0.003188850832644384,0.0024802173142789655,0.001299161450336601,0.0009448446911538916,0.0022440061414904927,0.002952639659855911,0.0014172670367308374,0.0030707452462501476,0.002598322900673202,0.0014172670367308374,0.0014172670367308374,0.00011810558639423645,0.0011810558639423646,0.004251801110192512,0.0,0.0016534782095193102,0.0009448446911538916,0.0018896893823077833,0.0033069564190386204,0.0,0.00035431675918270935,0.009448446911538916,0.0,0.0015353726231250738,0.0004724223455769458,0.00035431675918270935,0.0,0.0011810558639423646,0.0,0.0002362111727884729,0.0005905279319711823,0.001062950277548128,0.0,0.0,0.0009448446911538916,0.0016534782095193102,0.0,0.0017715837959135466,0.0007086335183654187,0.0008267391047596551,0.005905279319711822,0.002125900555096256,0.001062950277548128,0.0,0.004133695523798275,0.0,0.0,0.00035431675918270935,0.004133695523798275,0.0,0.0,0.0014172670367308374,0.002362111727884729,0.0,0.0,0.0005905279319711823,0.0020077949687020195,0.0011810558639423646,0.0017715837959135466,0.007913074288413842,0.005550962560529113,0.06200543285697414,0.004133695523798275,0.0015353726231250738,0.007558757529231133,0.0015353726231250738,0.0005905279319711823,0.0036612731782213297,0.00011810558639423645,0.00968465808432739,0.007794968702019606,0.0015353726231250738,0.001062950277548128,0.0008267391047596551,0.011692453053029407,0.0007086335183654187,0.0005905279319711823,0.0018896893823077833,0.0017715837959135466,0.0008267391047596551,0.0008267391047596551,0.014526987126491083,0.0,0.0,0.001062950277548128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00531475138774064,0.0002362111727884729,0.00011810558639423645,0.00035431675918270935,0.004251801110192512,0.005432856974134877,0.0009448446911538916,0.0011810558639423646,0.0009448446911538916,0.0004724223455769458,0.0,0.00011810558639423645,0.0036612731782213297,0.0,0.0004724223455769458,0.0,0.00011810558639423645,0.0030707452462501476,0.0018896893823077833,0.00035431675918270935,0.003897484351009803,0.0011810558639423646,0.004960434628557931,0.00011810558639423645,0.0007086335183654187,0.0017715837959135466,0.00011810558639423645,0.00035431675918270935,0.0027164284870674384,0.003425062005432857,0.0018896893823077833,0.002362111727884729,0.0024802173142789655,0.0018896893823077833,0.0004724223455769458,0.003188850832644384,0.0,0.0,0.0014172670367308374,0.0008267391047596551,0.0011810558639423646,0.003188850832644384,0.002125900555096256,0.002598322900673202,0.0011810558639423646,0.0008267391047596551,0.0020077949687020195,0.0009448446911538916,0.0004724223455769458,0.0,0.0056690681469233496,0.00011810558639423645,0.0022440061414904927,0.00035431675918270935,0.00011810558639423645,0.0,0.0009448446911538916,0.0,0.0,0.0002362111727884729,0.0024802173142789655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016534782095193102,0.0,0.0020077949687020195,0.0037793787646155665,0.001062950277548128,0.0,0.004724223455769458,0.0022440061414904927,0.0008267391047596551,0.002952639659855911,0.0028345340734616748,0.0005905279319711823,0.00011810558639423645,0.00011810558639423645,0.002362111727884729,0.0,0.0,0.0,0.0,0.0,0.0033069564190386204,0.0,0.007204440770048423,0.007204440770048423,0.0009448446911538916,0.0,0.00011810558639423645,0.0,0.0002362111727884729,0.0030707452462501476,0.009802763670721625,0.0,0.00011810558639423645,0.0,0.0,0.0015353726231250738,0.0,0.0002362111727884729,0.0007086335183654187,0.0002362111727884729,0.00011810558639423645,0.008503602220385023,0.00035431675918270935,0.0018896893823077833,0.00011810558639423645,0.0004724223455769458,0.0015353726231250738,0.0037793787646155665,0.0,0.0,0.0,0.00035431675918270935,0.0022440061414904927,0.00011810558639423645,0.0002362111727884729,0.0007086335183654187,0.0004724223455769458,0.0,0.0016534782095193102,0.002362111727884729,0.0018896893823077833,0.0139364591945199,0.0004724223455769458,0.0008267391047596551,0.008739813393173496,0.0004724223455769458,0.0,0.0002362111727884729,0.0004724223455769458,0.001299161450336601,0.0004724223455769458,0.0009448446911538916,0.006141490492500295,0.001062950277548128,0.00035431675918270935,0.0,0.0005905279319711823,0.0005905279319711823,0.0002362111727884729,0.0002362111727884729
