decay,term1.multinom,term2.multinom,term3.multinom,term4.multinom,term5.multinom
0,0.45451868857475264,0.4168209109730849,0.4082366836062488,0.40322332015810275,0.39464970536709665
1e-4,0.4765689531250172,0.42902587991718427,0.4334280067758329,0.4126021080368907,0.39866419812071985
0.1,0.45518506410954923,0.4647349896480331,0.413049218897045,0.41066337285902504,0.4238709985666507
