decay,term1.multinom,term2.multinom,term3.multinom,term4.multinom,term5.multinom
0,0.37233424470266574,0.30766327875023525,0.35052635046113306,0.3375383022774327,0.3514526198439242
1e-4,0.3606715652768284,0.3341214944475814,0.33999538866930173,0.3618571428571429,0.36000076010945575
0.1,0.3376053770790613,0.27444099378881986,0.2933135704874835,0.23921739130434783,0.20504626532887402
