X1,X2,X3,X4,X5
0.6597007340485601,0.6759114436288349,0.6364083380387728,0.7041975488279836,0.6527206851119894
0.5778549634956958,0.48143290043290043,0.49678437504524464,0.5668444381705251,0.5371244954723216
0.2791887822322605,0.20370073404856012,0.18201841065113375,0.20771000738392043,0.20984848484848484
