decay,term1.multinom,term2.multinom,term3.multinom,term4.multinom,term5.multinom
0,0.5379624951707331,0.5176290231507623,0.5081916996047431,0.6286966246314072,0.5602292490118577
1e-4,0.5703428531803818,0.5385253152644457,0.5271607378129117,0.6258225317355752,0.5680171277997365
0.1,0.5835839598997493,0.5429136081309994,0.5041172595520421,0.5983938871112784,0.5466403162055335
