decay,term1.multinom,term2.multinom,term3.multinom,term4.multinom,term5.multinom
0,0.5210631073731761,0.5133506493506493,0.5148114566592827,0.6093399209486166,0.5055289855072463
1e-4,0.5454274024983408,0.4964573687182383,0.5326333087202653,0.6056567852437418,0.5579229249011858
0.1,0.5137716574043805,0.49756709956709955,0.5104531338226991,0.5790553359683794,0.5403010540184453
