file,term1,term2,term3,term4,term5
glmnet_cutoff_10,0.9875,1,1,0.988888888888889,0.966666666666667
glmnet_a001_cutoff_10.csv,0.8375,0.7033730158730159,0.7666666666666667,0.7416666666666668,0.752777777777778
glmnet_cutoff_10_consec.csv,1,1,1,1,1
glmnet_a001_cutoff_10_consec.csv,0.8041666666666668,0.8384920634920636,0.8708333333333335,0.8108333333333335,0.8232142857142859
regLogistic_cutoff_10,0.725,0.752777777777778,0.904166666666667,0.8444444444444446,0.8416666666666669
regLogistic_cutoff_10_consec,0.7077380952380954,0.7648809523809524,0.9069444444444446,0.7625,0.6392857142857143
