,Speaker Party,Phrase,tf_idf
750,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'beantragt')",180.14040964621105
751,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'unterstutzt')",179.15555944393023
752,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nam', 'cvpfraktion')",152.4990551545164
753,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'kommission')",134.58726952586613
754,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'beantragt')",117.61744959718247
755,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'dah')",108.95090067949533
756,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schriftlich', 'bericht')",107.01728184307287
757,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'absatz')",101.17398249934996
758,Christlichdemokratische Volkspartei der Schweiz (CVP),"('uns', 'kommission')",95.95107730296465
759,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'cvpfraktion')",95.47105470367335
760,Christlichdemokratische Volkspartei der Schweiz (CVP),"('de', 'la')",77.37990105077793
761,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gemass', 'artikel')",77.22220382631664
762,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nam', 'kommission')",75.7726090468812
763,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stimm', 'enthalt')",71.70633212443688
764,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'einstimm')",71.13346971748031
765,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'ablehn')",70.71929978049877
766,Christlichdemokratische Volkspartei der Schweiz (CVP),"('liegt', 'schriftlich')",70.7078469320303
767,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'sommaruga')",69.75233548700285
768,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'fetz')",69.75233548700285
769,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bericht', 'kommission')",68.81390005277987
770,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'eintret')",66.68868329399996
771,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schriftlich', 'antwort')",66.00467979513219
772,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beschluss', 'nationalrat')",64.99911688265347
773,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'kommission')",64.01926681683824
774,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'rechtsfrag')",63.60152386740281
775,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'diskussion')",61.58615688932393
776,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'annahm')",61.152732481755926
777,Christlichdemokratische Volkspartei der Schweiz (CVP),"('landlich', 'raum')",61.082001170445054
778,Christlichdemokratische Volkspartei der Schweiz (CVP),"('annahm', 'motion')",60.6884769727126
779,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mocht', 'nochmal')",60.11140481342395
780,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erneuerbar', 'energi')",59.93913916042673
781,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'bitt')",59.89766966085092
782,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'steht')",58.99383522161534
783,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schweiz', 'tourismus')",58.76243150574461
784,Christlichdemokratische Volkspartei der Schweiz (CVP),"('diskussion', 'einverstand')",58.65348275173708
785,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'regionalpolit')",58.28619814667362
786,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'antrag')",56.951607173372565
787,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'kolleg')",55.1587170187976
788,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'anzuschliess')",54.21812983171572
789,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'folg')",53.50864092153643
790,Christlichdemokratische Volkspartei der Schweiz (CVP),"('dank', 'bundesrat')",53.350102288110236
791,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'stimmt')",52.41046095324456
792,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'buchstab')",51.68576010009574
793,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geltend', 'recht')",51.48146921754443
794,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vier', 'jahr')",51.11374443741911
795,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gesetz', 'grundlag')",50.37829487716848
796,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'justiz')",50.25734273517631
797,Christlichdemokratische Volkspartei der Schweiz (CVP),"('st', 'gall')",50.00730502551519
798,Christlichdemokratische Volkspartei der Schweiz (CVP),"('fassung', 'nationalrat')",49.48415284694283
799,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geht', 'darum')",48.77979272164454
800,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lunion', 'européenn')",48.666856599441374
801,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bund', 'kanton')",48.612738636981376
802,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'anzunehm')",48.55078157817008
803,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'antrag')",48.32485485000749
804,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'interess')",48.06527376238838
805,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erst', 'phas')",47.66601904727921
806,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorlag', 'einzutret')",47.22556760414839
807,Christlichdemokratische Volkspartei der Schweiz (CVP),"('interpellant', 'schriftlich')",46.92278620138966
808,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schweizer', 'zivilprozessordn')",46.795054422539785
809,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorlauf', 'anwend')",45.864549361316946
810,Christlichdemokratische Volkspartei der Schweiz (CVP),"('unterstutzt', 'cvpfraktion')",45.456449132596234
811,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'stimm')",44.845013517541936
812,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bilateral', 'vertrag')",44.570823005248094
813,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'c')",43.951783796841866
814,Christlichdemokratische Volkspartei der Schweiz (CVP),"('baulich', 'unterhalt')",43.61023486464091
815,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'begrusst')",43.604139076846124
816,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'folg')",43.391524054787446
817,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'a')",43.391524054787446
818,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'recht')",42.99801502623463
819,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'forst')",42.43157986829926
820,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'bundesverfass')",42.24064657926606
821,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'bundesverfass')",42.23917997300797
822,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zuruckgezog', 'word')",42.0425035812072
823,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lag', 'kommission')",42.0425035812072
824,Christlichdemokratische Volkspartei der Schweiz (CVP),"('arme', 'xxi')",41.26816434144457
825,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'b')",41.26816434144457
826,Christlichdemokratische Volkspartei der Schweiz (CVP),"('einstimm', 'kommission')",41.25292487195762
827,Christlichdemokratische Volkspartei der Schweiz (CVP),"('porta', 'alpina')",41.08699213617976
828,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'lehnt')",41.057437926215954
829,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'meinung')",40.97906407637453
830,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'nam')",40.44972581378491
831,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'kommission')",40.404096727993625
832,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kurz', 'bemerk')",40.205874188141046
833,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'artikel')",40.14173246352613
834,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'maiss')",40.131480691152326
835,Christlichdemokratische Volkspartei der Schweiz (CVP),"('differenz', 'nationalrat')",40.131480691152326
836,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'leuenberg')",40.07426987561597
837,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'mehrheit')",39.92592623449673
838,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'folg')",39.81164089409947
