Term,Accuracy,lb,ub
Term1,0.954444444444444,-0.01948557158514989,0.023815698604072087
Term2,0.975242424242424,0,0
Term3,0.8967272727272725,-0.015871507864874155,0.026222491255009486
Term4,0.9207070707070705,-0.03186765083609585,0.03681263113824865
Term5,0.8734393939393935,-0.02913971185543092,0.02384158242717081
