,Speaker Party,Phrase,tf_idf
0,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bitt')",57.53121598647546
1,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantrag')",19.408121055678468
2,Schweizerische Volkspartei (SVP),"('neu', 'unternehmenssteu')",18.021826694558577
3,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mind')",18.021826694558577
4,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantragt')",15.942385152878742
5,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bittet')",15.249237972318797
6,Schweizerische Volkspartei (SVP),"('ausserordent', 'staatsanwalt')",13.862943611198906
7,Schweizerische Volkspartei (SVP),"('svpfraktion', 'eintret')",13.862943611198906
8,Schweizerische Volkspartei (SVP),"('sicherheitspolit', 'instrument')",13.16979643063896
9,Schweizerische Volkspartei (SVP),"('svpfraktion', 'lehnt')",13.16979643063896
10,Schweizerische Volkspartei (SVP),"('histor', 'kompromiss')",12.476649250079015
11,Schweizerische Volkspartei (SVP),"('nationalrat', 'brunn')",12.476649250079015
12,Schweizerische Volkspartei (SVP),"('zusatz', 'steu')",12.476649250079015
13,Schweizerische Volkspartei (SVP),"('christoph', 'lanz')",11.78350206951907
14,Schweizerische Volkspartei (SVP),"('entschied', 'auffass')",10.39720770839918
15,Schweizerische Volkspartei (SVP),"('gegenub', 'volk')",10.39720770839918
16,Schweizerische Volkspartei (SVP),"('schweiz', 'steuerzahl')",9.704060527839234
17,Schweizerische Volkspartei (SVP),"('bericht', 'armeebericht')",9.010913347279288
18,Schweizerische Volkspartei (SVP),"('neu', 'flugzeug')",9.010913347279288
19,Schweizerische Volkspartei (SVP),"('beantragt', 'diskussion')",9.010913347279288
20,Schweizerische Volkspartei (SVP),"('spezialfinanzier', 'strassenverkehr')",9.010913347279288
21,Schweizerische Volkspartei (SVP),"('lehnt', 'svpfraktion')",9.010913347279288
22,Schweizerische Volkspartei (SVP),"('frag', 'arme')",8.317766166719343
23,Schweizerische Volkspartei (SVP),"('verhut', 'folt')",8.317766166719343
24,Schweizerische Volkspartei (SVP),"('klar', 'aufgezeigt')",8.317766166719343
25,Schweizerische Volkspartei (SVP),"('unverfalscht', 'stimmabgab')",8.317766166719343
26,Schweizerische Volkspartei (SVP),"('kolleg', 'hammerl')",8.317766166719343
27,Schweizerische Volkspartei (SVP),"('dreh', 'wend')",8.317766166719343
28,Schweizerische Volkspartei (SVP),"('agrarfreihandel', 'eu')",8.317766166719343
29,Schweizerische Volkspartei (SVP),"('uns', 'parlamentar')",8.317766166719343
30,Schweizerische Volkspartei (SVP),"('konnt', 'beispiel')",8.317766166719343
31,Schweizerische Volkspartei (SVP),"('bundesrat', 'christoph')",8.317766166719343
32,Schweizerische Volkspartei (SVP),"('svpfraktion', 'artikel')",8.317766166719343
33,Schweizerische Volkspartei (SVP),"('wieso', 'weshalb')",8.317766166719343
34,Schweizerische Volkspartei (SVP),"('bundesamt', 'baut')",7.6246189861593985
35,Schweizerische Volkspartei (SVP),"('baut', 'logist')",7.6246189861593985
36,Schweizerische Volkspartei (SVP),"('grundprinzipi', 'volkerrecht')",7.6246189861593985
37,Schweizerische Volkspartei (SVP),"('hoh', 'zins')",7.6246189861593985
38,Schweizerische Volkspartei (SVP),"('vorlauf', 'festnahm')",7.6246189861593985
39,Schweizerische Volkspartei (SVP),"('vollstand', 'ausgerustet')",7.6246189861593985
40,Schweizerische Volkspartei (SVP),"('kolleg', 'lombardi')",7.6246189861593985
41,Schweizerische Volkspartei (SVP),"('bewaffnet', 'neutralitat')",7.6246189861593985
42,Schweizerische Volkspartei (SVP),"('alt', 'fahrzeug')",7.6246189861593985
43,Schweizerische Volkspartei (SVP),"('herr', 'link')",7.6246189861593985
44,Schweizerische Volkspartei (SVP),"('einspar', 'etwa')",7.6246189861593985
45,Schweizerische Volkspartei (SVP),"('svpfraktion', 'klar')",7.6246189861593985
46,Schweizerische Volkspartei (SVP),"('meierschatz', 'herrn')",7.6246189861593985
47,Schweizerische Volkspartei (SVP),"('klinisch', 'forschung')",7.6246189861593985
48,Schweizerische Volkspartei (SVP),"('ausschaffungsinitiativ', 'svp')",7.6246189861593985
49,Schweizerische Volkspartei (SVP),"('illegal', 'waff')",7.6246189861593985
50,Schweizerische Volkspartei (SVP),"('zimmerberg', 'ii')",7.6246189861593985
51,Schweizerische Volkspartei (SVP),"('ausricht', 'arme')",6.931471805599453
52,Schweizerische Volkspartei (SVP),"('herr', 'beyel')",6.931471805599453
53,Schweizerische Volkspartei (SVP),"('gleich', 'begrund')",6.931471805599453
54,Schweizerische Volkspartei (SVP),"('neutral', 'land')",6.931471805599453
55,Schweizerische Volkspartei (SVP),"('beim', 'iwf')",6.931471805599453
56,Schweizerische Volkspartei (SVP),"('sag', 'arme')",6.931471805599453
57,Schweizerische Volkspartei (SVP),"('freihandelsabkomm', 'eftastaat')",6.931471805599453
58,Schweizerische Volkspartei (SVP),"('allgemein', 'steueramnesti')",6.931471805599453
59,Schweizerische Volkspartei (SVP),"('interpellant', 'beantragt')",6.931471805599453
60,Schweizerische Volkspartei (SVP),"('hor', 'richtig')",6.931471805599453
61,Schweizerische Volkspartei (SVP),"('mind', 'bieri')",6.931471805599453
62,Schweizerische Volkspartei (SVP),"('frank', 'einzuspar')",6.931471805599453
63,Schweizerische Volkspartei (SVP),"('hauseigentumerverband', 'schweiz')",6.931471805599453
64,Schweizerische Volkspartei (SVP),"('svpfraktion', 'motion')",6.931471805599453
65,Schweizerische Volkspartei (SVP),"('unvollstand', 'aufklar')",6.931471805599453
66,Schweizerische Volkspartei (SVP),"('wiederwahl', 'verwaltungsrat')",6.931471805599453
67,Schweizerische Volkspartei (SVP),"('schweiz', 'luftfahrt')",6.931471805599453
68,Schweizerische Volkspartei (SVP),"('deshalb', 'svpfraktion')",6.931471805599453
69,Schweizerische Volkspartei (SVP),"('trennung', 'beid')",6.238324625039508
70,Schweizerische Volkspartei (SVP),"('hoch', 'prioritat')",6.238324625039508
71,Schweizerische Volkspartei (SVP),"('xxi', 'entwicklungsschritt')",6.238324625039508
72,Schweizerische Volkspartei (SVP),"('motion', 'darbellay')",6.238324625039508
73,Schweizerische Volkspartei (SVP),"('losung', 'zugefuhrt')",6.238324625039508
74,Schweizerische Volkspartei (SVP),"('mehr', 'burokrati')",6.238324625039508
75,Schweizerische Volkspartei (SVP),"('geht', 'grundsatzfrag')",6.238324625039508
76,Schweizerische Volkspartei (SVP),"('gesellschaft', 'gelt')",6.238324625039508
77,Schweizerische Volkspartei (SVP),"('zugestimmt', 'kommission')",6.238324625039508
78,Schweizerische Volkspartei (SVP),"('besteh', 'gebaud')",6.238324625039508
79,Schweizerische Volkspartei (SVP),"('ordnungspolit', 'grund')",6.238324625039508
80,Schweizerische Volkspartei (SVP),"('sicherheitsverbund', 'schweiz')",6.238324625039508
81,Schweizerische Volkspartei (SVP),"('befriedigt', 'diskussion')",6.238324625039508
82,Schweizerische Volkspartei (SVP),"('klar', 'schluss')",6.238324625039508
83,Schweizerische Volkspartei (SVP),"('radio', 'fernsehgebuhr')",6.238324625039508
84,Schweizerische Volkspartei (SVP),"('uns', 'milizarme')",6.238324625039508
85,Schweizerische Volkspartei (SVP),"('herrn', 'lanz')",6.238324625039508
86,Schweizerische Volkspartei (SVP),"('bilateral', 'iii')",6.238324625039508
87,Schweizerische Volkspartei (SVP),"('privat', 'eigentum')",6.238324625039508
88,Schweizerische Volkspartei (SVP),"('post', 'ag')",6.238324625039508
89,Schweizerische Volkspartei (SVP),"('lex', 'pharma')",6.238324625039508
90,Schweizerische Volkspartei (SVP),"('streichungsantrag', 'artikel')",6.238324625039508
91,Schweizerische Volkspartei (SVP),"('empfiehlt', 'svpfraktion')",6.238324625039508
92,Schweizerische Volkspartei (SVP),"('svpfraktion', 'stimmt')",6.238324625039508
93,Schweizerische Volkspartei (SVP),"('flugzeug', 'kauf')",6.238324625039508
94,Schweizerische Volkspartei (SVP),"('bundesrat', 'ueli')",5.545177444479562
95,Schweizerische Volkspartei (SVP),"('artikel', 'heisst')",5.545177444479562
96,Schweizerische Volkspartei (SVP),"('gleich', 'leut')",5.545177444479562
97,Schweizerische Volkspartei (SVP),"('pet', 'bieri')",5.545177444479562
98,Schweizerische Volkspartei (SVP),"('fis', 'heer')",5.545177444479562
99,Schweizerische Volkspartei (SVP),"('fishing', 'expedition')",5.545177444479562
100,Schweizerische Volkspartei (SVP),"('ja', 'thema')",5.545177444479562
101,Schweizerische Volkspartei (SVP),"('recht', 'heut')",5.545177444479562
102,Schweizerische Volkspartei (SVP),"('kommission', 'verhut')",5.545177444479562
103,Schweizerische Volkspartei (SVP),"('innerhalb', 'arme')",5.545177444479562
104,Schweizerische Volkspartei (SVP),"('schwer', 'gewaltdelikt')",5.545177444479562
105,Schweizerische Volkspartei (SVP),"('offentlichrecht', 'korperschaft')",5.545177444479562
106,Schweizerische Volkspartei (SVP),"('ausgeg', 'budget')",5.545177444479562
107,Schweizerische Volkspartei (SVP),"('publizitatswirk', 'grundbuch')",5.545177444479562
108,Schweizerische Volkspartei (SVP),"('kind', 'abzug')",5.545177444479562
109,Schweizerische Volkspartei (SVP),"('administrativ', 'umtrieb')",5.545177444479562
