,Speaker,Speaker Party,"('allgemein', 'volksinitiativ')","('ansicht', 'svpfraktion')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'or')","('aussenpolit', 'kommission')","('autofrei', 'sonntag')","('bilateral', 'abkomm')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'nam')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesamt', 'verkehr')","('bundesprasident', 'villig')","('bundesrat', 'villig')","('darauf', 'aufmerksam')","('darum', 'geht')","('de', 'dardel')","('desweg', 'mocht')","('drei', 'jahr')","('einseit', 'massnahm')","('energi', 'schweiz')","('entwurf', 'bundesrat')","('erinner', 'ruf')","('erneuerbar', 'energi')","('erst', 'lini')","('etapp', 'bahn')","('europa', 'union')","('flankier', 'massnahm')","('flughaf', 'zurich')","('frag', 'herrn')","('fried', 'sicherheitspolit')","('ganz', 'schweiz')","('ganz', 'wichtig')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('gesetz', 'grundlag')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'schluer')","('herr', 'theil')","('indig', 'volk')","('kanton', 'uri')","('kanton', 'zurich')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'verkehr')","('konstruktiv', 'referendum')","('mehr', 'benotigt')","('mehr', 'geld')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('million', 'frank')","('mind', 'i')","('mind', 'ii')","('mocht', 'daran')","('mocht', 'darauf')","('nach', 'jahr')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('neu', 'steu')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patient', 'patientinn')","('pensionskass', 'bund')","('pro', 'helvetia')","('pro', 'jahr')","('rentn', 'rentnerinn')","('rentnerinn', 'rentn')","('rund', 'milliard')","('russisch', 'foderation')","('schluss', 'gekomm')","('seit', 'jahr')","('servic', 'public')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'mocht')","('st', 'gall')","('standerat', 'folg')","('status', 'quo')","('steu', 'abgab')","('sursis', 'partiel')","('svpfraktion', 'antrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('unt', 'mittl')","('verkehr', 'fernmeldewes')","('vier', 'jahr')","('voll', 'ganz')","('weiterbild', 'schweiz')","('zehn', 'jahr')","('zweit', 'etapp')","('zweit', 'rohr')","('zweit', 'saul')"
20,Jean Henri Dunant,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.4818744983246121,-0.3009216430405471,0.7776514225584991,-0.30008971549374536,-0.2981531680856578,-0.1955463111650109,-0.31880294456132274,-1.124504261243437,1.7231417579257098,-0.7312048285511777,-0.883243348051979,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,-0.7419920891401471,-0.6771097931692726,-0.8232566748775092,-0.4033086717163932,-0.24567708727276089,-0.9551081625709409,-0.18537118827377191,-0.24207486904737732,-0.9424108726177877,-0.538991070447451,-0.25527369129978383,-0.8022296745341367,-0.18202056145925943,-0.38916517512838267,-0.5279511459918841,-0.4127038101123471,-0.3700936527262237,-0.1427830462758195,-0.5948422157151905,-0.4095027849128161,-1.1572497265699409,-0.7429983156517947,-0.7931169701145729,-0.5211394401412611,-0.7249675293572628,-0.9254441593392674,2.991664631561588,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,-0.27201218750226264,-0.5329044347854102,-0.4335929863163785,-0.6830301486151679,-0.4136784627075466,-0.305665647868265,-0.32592005603755525,-0.5344168389096806,-1.0787746948955055,-0.46515205519358893,-0.27016271526188823,-1.3209511519295034,2.0028216088455455,-0.8309578263357683,-0.4806176465626618,-0.6347577423637581,-0.6884707761054755,-0.5049064382805712,-0.5420734459966906,2.0742259480865086,-0.3657289118282894,-0.4750962326902343,0.5697513519095995,-0.16785481621479348,-0.36777983258616004,-0.2228035673484608,2.3920287321011378,-0.15997352301537565,-0.37137469729995304,-0.4674188363281503,-0.1118033988749895,-0.47899559465775793,-0.7279902169552115,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,-0.5813314954717801,6.7558413171340534,-0.39611425167265907,-0.13077798370873303,-0.34807188978404136,8.595443129863476,-0.37700976512447093,6.948458436648751,-0.3128075531702429,-0.3241809422757878,-0.3605462144022702,-0.3538879330383143,-0.25899040348320596,-0.56873554233606,-0.178200206156635,-0.4136784627075466,-0.7507574268198297,-0.2849149673996879,-0.12110798938851106,3.08782400077812,-0.2405297388494522,-0.2697937440349958,-0.3145824657126245
21,Josef Kunz,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.4818744983246121,-0.3009216430405471,-0.42485096016468865,-0.30008971549374536,-0.2981531680856578,-0.1955463111650109,-0.31880294456132274,-0.21719238562142704,-0.4367265679034038,0.9579387912396318,-0.883243348051979,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,-0.7419920891401471,-0.6771097931692726,-0.8232566748775092,-0.4033086717163932,-0.24567708727276089,-0.9551081625709409,-0.18537118827377191,-0.24207486904737732,-0.9424108726177877,-0.538991070447451,-0.25527369129978383,-0.8022296745341367,-0.18202056145925943,-0.38916517512838267,-0.5279511459918841,-0.4127038101123471,-0.3700936527262237,-0.1427830462758195,-0.5948422157151905,-0.4095027849128161,-0.8497953470367545,0.0352426992172457,0.030630410172096265,-0.024923532830796694,-0.1279018757625991,-0.21849686510867158,0.5829677083628391,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,-0.27201218750226264,-0.5329044347854102,-0.4335929863163785,-0.6830301486151679,-0.4136784627075466,-0.305665647868265,-0.32592005603755525,-0.5344168389096806,-1.0787746948955055,1.6715432834587693,-0.27016271526188823,0.4456197385815554,1.196175102459006,0.18028302327703338,-0.4806176465626618,-0.6347577423637581,-0.3243583861567441,-0.5049064382805712,-0.5420734459966906,3.5332140091494266,0.6483036625935409,-0.4750962326902343,-0.9975390143578866,-0.16785481621479348,-0.36777983258616004,-0.2228035673484608,-0.5373727448627053,-0.15997352301537565,-0.37137469729995304,0.23618856536144073,-0.1118033988749895,0.6673843204418825,-0.7279902169552115,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,0.0653231003818197,-0.3852683037370835,-0.39611425167265907,-0.13077798370873303,6.948709416155377,-0.19741992804609942,0.27554534493999144,-0.25769465349572507,-0.3128075531702429,-0.3241809422757878,0.6693235744297302,5.726164484413284,3.941703559079168,-0.56873554233606,-0.178200206156635,-0.4136784627075466,4.666114163984089,0.7711296151901321,-0.12110798938851106,-0.9955558792655718,-0.2405297388494522,-0.2697937440349958,-0.3145824657126245
22,Jürg Stahl,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.4818744983246121,-0.3009216430405471,0.4846046234074701,-0.30008971549374536,-0.2981531680856578,-0.1955463111650109,0.6663520699246934,-0.2892012646390469,0.23180410437703608,0.43510862320914295,-0.883243348051979,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,-0.7419920891401471,1.1333176345141145,0.25521169401403226,-0.4033086717163932,-0.24567708727276089,-0.14554466668267607,-0.18537118827377191,-0.24207486904737732,0.3314455016544328,0.2772809709357992,-0.25527369129978383,-0.8022296745341367,-0.18202056145925943,-0.38916517512838267,0.9247390457872989,-0.4127038101123471,-0.3700936527262237,-0.1427830462758195,-0.5948422157151905,0.8699289404500359,1.9563358947343903,-0.7429983156517947,-0.7931169701145729,-0.5211394401412611,-0.7249675293572628,-0.7627340678100032,0.496942818248598,0.024715262975379623,-0.3081376236294888,-0.20046450965586657,-0.27201218750226264,-0.5329044347854102,-0.4335929863163785,-0.6830301486151679,-0.4136784627075466,-0.305665647868265,-0.32592005603755525,-0.5344168389096806,1.050174282112969,2.485522460088239,-0.27016271526188823,-0.8966815384734313,1.8635790571478688,0.7206815725410173,-0.4806176465626618,1.2551045425181513,-0.018041613660192343,-0.5049064382805712,-0.5420734459966906,1.6964522537041455,0.5678248868457765,-0.17153052237659547,0.6443842264937655,-0.16785481621479348,-0.36777983258616004,-0.2228035673484608,-0.25301692383874247,-0.15997352301537565,-0.37137469729995304,-0.4674188363281503,-0.1118033988749895,-0.47899559465775793,0.4235814009206983,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,0.014001307060105403,-0.3852683037370835,-0.39611425167265907,-0.13077798370873303,0.49163707002644724,0.2212878366162613,0.8245202788037455,-0.25769465349572507,-0.3128075531702429,1.4371019445546402,4.380124242125985,2.44486635436004,-0.25899040348320596,-0.56873554233606,-0.178200206156635,-0.4136784627075466,-0.7507574268198297,1.6595480735593457,-0.12110798938851106,-0.6066625573566488,-0.2405297388494522,-0.2697937440349958,0.04161959640040581
23,Luzi Stamm,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.4818744983246121,-0.3009216430405471,0.8124196868645535,-0.30008971549374536,-0.2981531680856578,-0.1955463111650109,-0.31880294456132274,0.6593631552337351,-0.1959589774752562,0.09905220490532178,-0.883243348051979,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,-0.7419920891401471,3.189226747307113,-0.8232566748775092,1.6714443518758533,-0.24567708727276089,2.5026884639348683,-0.18537118827377191,-0.24207486904737732,-0.9424108726177877,-0.538991070447451,-0.25527369129978383,0.4375864877187457,-0.18202056145925943,-0.38916517512838267,-0.5279511459918841,-0.4127038101123471,-0.3700936527262237,-0.1427830462758195,-0.5948422157151905,-0.4095027849128161,-1.1572497265699409,0.7871026627347932,2.4460252710126684,-0.5211394401412611,-0.7249675293572628,-0.5779615909886355,0.9197770238948675,0.40444917749295234,-0.3081376236294888,-0.20046450965586657,1.5657210502582883,-0.5329044347854102,1.5304121082150532,-0.6830301486151679,-0.4136784627075466,-0.305665647868265,-0.32592005603755525,2.152137057054875,-0.3210131946043535,1.6353281082273734,-0.27016271526188823,-0.11286140513933206,-0.9212719768056604,-0.8309578263357683,-0.4806176465626618,-0.6347577423637581,-0.6884707761054755,2.1421123602608083,-0.5420734459966906,-0.5701899125900307,-0.3657289118282894,-0.4750962326902343,0.9150865173583679,-0.16785481621479348,-0.36777983258616004,0.5914885923773525,2.447408551417925,-0.15997352301537565,-0.37137469729995304,-0.4674188363281503,-0.1118033988749895,1.7749038994364503,0.501654052980082,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,-0.5813314954717801,-0.3852683037370835,-0.39611425167265907,-0.13077798370873303,1.4452048718451378,-0.19741992804609942,-0.37700976512447093,1.2079636021268805,-0.3128075531702429,-0.3241809422757878,-0.3605462144022702,-0.3538879330383143,-0.25899040348320596,-0.56873554233606,-0.178200206156635,-0.4136784627075466,1.2461401511460217,-0.2849149673996879,-0.12110798938851106,-0.9955558792655718,-0.2405297388494522,-0.2697937440349958,-0.3145824657126245
24,Marcel Scherer,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.4818744983246121,-0.3009216430405471,1.2808072475159265,-0.30008971549374536,-0.2981531680856578,-0.1955463111650109,-0.31880294456132274,0.3648567421360888,-0.6859421439606093,0.6551677650507131,2.5842610696838073,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,0.4504633261896994,-0.6771097931692726,-0.8232566748775092,3.061137414848018,-0.24567708727276089,0.9695144880313491,-0.18537118827377191,-0.24207486904737732,2.0860023945199444,0.43129456364961993,-0.25527369129978383,-0.8022296745341367,-0.18202056145925943,-0.38916517512838267,-0.5279511459918841,-0.4127038101123471,-0.3700936527262237,-0.1427830462758195,-0.5948422157151905,-0.4095027849128161,-1.1572497265699409,0.10866166288413628,-0.7931169701145729,0.021889288613586726,-0.7249675293572628,-0.7320340505403308,-0.500945907076598,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,-0.27201218750226264,-0.5329044347854102,-0.4335929863163785,0.5616913544879857,-0.4136784627075466,-0.305665647868265,-0.32592005603755525,-0.5344168389096806,1.0300898578015685,0.11941553745658455,-0.27016271526188823,-0.5644704260502805,3.051081573512959,2.48896496295909,-0.4806176465626618,-0.6347577423637581,-0.29000816068988267,-0.5049064382805712,-0.5420734459966906,0.926649253830652,-0.3657289118282894,-0.4750962326902343,0.06703557405021726,-0.16785481621479348,-0.36777983258616004,-0.2228035673484608,-0.13558981369712736,-0.15997352301537565,-0.37137469729995304,-0.4674188363281503,-0.1118033988749895,-0.47899559465775793,-0.7279902169552115,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,1.5416477437456986,-0.3852683037370835,-0.39611425167265907,-0.13077798370873303,-0.34807188978404136,1.295707761032885,0.3371071477762615,3.8212599258313373,1.8559966806405859,1.7694194703717019,-0.3605462144022702,1.3095226340003305,-0.25899040348320596,-0.56873554233606,-0.178200206156635,-0.4136784627075466,-0.7507574268198297,-0.2849149673996879,-0.12110798938851106,-0.07101703850096232,-0.2405297388494522,-0.2697937440349958,-0.3145824657126245
25,Max Binder,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.06930281088666329,-0.3009216430405471,0.6696868123449621,-0.30008971549374536,-0.2981531680856578,1.0383509366593808,-0.31880294456132274,0.02953277353894404,-0.5591482543876451,0.12818403064063752,-0.3458815523209946,-0.3955353356090934,-0.26382603676256045,1.144211704304566,-0.18760492236399043,0.3233895747610202,0.07073684144047912,1.744242703580844,-0.24567708727276089,0.3870628964017087,-0.18537118827377191,-0.24207486904737732,-0.5904242428846741,-0.538991070447451,-0.25527369129978383,-0.1605704326664169,-0.18202056145925943,-0.38916517512838267,0.2748513284124013,1.6319537983692842,-0.3700936527262237,-0.1427830462758195,-0.08239687007194091,-0.4095027849128161,-0.5315530945374916,0.048896050355299016,0.04508211859817814,-0.5211394401412611,2.3127349187559383,0.7830118017180057,-0.3171242997798514,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,0.20354158893577465,1.6106897803587144,-0.4335929863163785,1.0530287899234407,2.0769976750606243,-0.305665647868265,-0.32592005603755525,-0.5344168389096806,-0.4905124775642165,-0.19337940247026267,-0.27016271526188823,0.2812248883585583,-0.6134726520002703,0.026527104622455316,-0.4806176465626618,-0.6347577423637581,-0.1327202861837276,-0.5049064382805712,-0.5420734459966906,-0.15265056616741926,-0.3657289118282894,0.866983749749011,0.48726238526394233,-0.16785481621479348,0.15875977257323756,-0.2228035673484608,-0.5314427823587299,-0.15997352301537565,-0.37137469729995304,0.24853255486476686,-0.1118033988749895,0.10425032705960292,0.22660204523139793,-0.17161303638794836,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.1036660902832826,-0.5813314954717801,-0.3852683037370835,-0.39611425167265907,-0.13077798370873303,-0.34807188978404136,-0.19741992804609942,0.28699368020428023,-0.25769465349572507,-0.3128075531702429,0.6491596004462908,-0.3605462144022702,0.41945206742702057,0.8096071834844153,-0.56873554233606,-0.178200206156635,2.0769976750606243,-0.23401638690761378,0.2523708728653082,-0.12110798938851106,-0.7806411487369564,-0.2405297388494522,-0.2697937440349958,-0.3145824657126245
26,Maximilian Reimann,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.27826769153705294,0.13902397361293503,-0.2613326835224216,-0.30008971549374536,4.735205549926368,-0.1955463111650109,0.4872329763817815,-0.32716958266651913,-0.3730741047545938,0.010994640750844584,-0.35286027694087746,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,1.5835540779858093,-0.6771097931692726,-0.5291289379070888,-0.4033086717163932,-0.24567708727276089,-0.5135280739046146,-0.18537118827377191,-0.24207486904737732,-0.07387243561400096,0.12886787250248102,-0.25527369129978383,-0.01057216833370318,-0.18202056145925943,0.5575484205136271,-0.5279511459918841,-0.1604408584165614,-0.3700936527262237,-0.1427830462758195,-0.5948422157151905,-0.4095027849128161,-1.0800533888516517,0.038611707939622514,0.6546814558438154,-0.396548433110928,1.0739835308240617,1.2045788570438265,0.13407419085761765,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,-0.27201218750226264,-0.2684350186312649,-0.26638331737358706,1.6016534761282826,0.8154863845027194,-0.305665647868265,0.9739749550344952,-0.5344168389096806,0.17924060970041136,-0.46515205519358893,-0.27016271526188823,-0.009572346701644143,-0.9212719768056604,-0.8309578263357683,-0.4806176465626618,-0.6347577423637581,0.13432865053191748,4.903720717180603,-0.5420734459966906,-0.5701899125900307,-0.3657289118282894,-0.4750962326902343,0.42727040952164635,-0.16785481621479348,0.1519215958828558,-0.2228035673484608,-0.6207772824186187,-0.15997352301537565,-0.37137469729995304,-0.11409217573943792,-0.1118033988749895,-0.47899559465775793,-0.25689273691506653,0.22471237805030583,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.24266963087133497,-0.5813314954717801,-0.1997849369612098,-0.39611425167265907,-0.13077798370873303,-0.34807188978404136,-0.19741992804609942,-0.37700976512447093,-0.25769465349572507,-0.3128075531702429,-0.3241809422757878,-0.3605462144022702,-0.3538879330383143,-0.25899040348320596,4.1955035517819965,-0.178200206156635,0.8154863845027194,0.26930280781207716,7.934860614836227,-0.12110798938851106,-0.571308619001292,-0.2405297388494522,-0.2697937440349958,-0.12029043183278976
27,Otto Laubacher,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.4818744983246121,-0.3009216430405471,3.4400127680369965,-0.30008971549374536,-0.2981531680856578,-0.1955463111650109,-0.31880294456132274,-1.124504261243437,0.5442283591302771,0.31103272408570465,1.7235330227281156,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,-0.7419920891401471,-0.6771097931692726,-0.8232566748775092,-0.4033086717163932,-0.24567708727276089,1.2152109966188755,-0.18537118827377191,-0.24207486904737732,-0.9424108726177877,-0.538991070447451,-0.25527369129978383,3.866865234375654,-0.18202056145925943,1.4720334682188876,-0.5279511459918841,-0.4127038101123471,-0.3700936527262237,-0.1427830462758195,-0.5948422157151905,-0.4095027849128161,-1.1572497265699409,-0.7429983156517947,1.239961670592951,-0.5211394401412611,0.7486413178125454,-0.4892426373671976,-0.500945907076598,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,6.6488129844896,-0.5329044347854102,-0.4335929863163785,-0.6830301486151679,-0.4136784627075466,-0.305665647868265,-0.32592005603755525,-0.5344168389096806,-1.0787746948955055,-0.46515205519358893,-0.27016271526188823,0.3851543149470417,0.5718821945907,3.328756306823274,-0.4806176465626618,-0.6347577423637581,-0.6884707761054755,-0.5049064382805712,-0.5420734459966906,-0.5701899125900307,-0.3657289118282894,-0.4750962326902343,-0.19722052945534047,-0.16785481621479348,-0.36777983258616004,-0.2228035673484608,-0.8753806075893025,-0.15997352301537565,-0.37137469729995304,-0.4674188363281503,-0.1118033988749895,-0.47899559465775793,2.3592017799036107,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,-0.5813314954717801,-0.3852683037370835,-0.39611425167265907,-0.13077798370873303,-0.34807188978404136,-0.19741992804609942,-0.37700976512447093,-0.25769465349572507,-0.3128075531702429,-0.3241809422757878,2.1812600729277736,3.3976337713467144,-0.25899040348320596,-0.56873554233606,-0.178200206156635,-0.4136784627075466,-0.7507574268198297,-0.2849149673996879,-0.12110798938851106,-0.9955558792655718,-0.2405297388494522,-0.2697937440349958,-0.3145824657126245
28,Peter Föhn,Schweizerische Volkspartei (SVP),-0.18402393099901873,1.0898655527551246,-0.4818744983246121,-0.3009216430405471,0.1743197772475572,-0.30008971549374536,0.12403487253190867,2.102889738703954,-0.31880294456132274,0.16530183645451832,-0.6859421439606093,-0.25095811312045746,-0.28266251752911403,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,-0.7419920891401471,-0.6771097931692726,-0.8232566748775092,-0.4033086717163932,-0.24567708727276089,0.04494086176162157,-0.18537118827377191,-0.24207486904737732,1.0245732347143175,-0.538991070447451,-0.25527369129978383,-0.44365539231394036,-0.18202056145925943,-0.38916517512838267,0.3692986783423173,0.7298989710979763,-0.3700936527262237,-0.1427830462758195,0.5506238510167792,-0.4095027849128161,-0.6327687261897995,-0.7429983156517947,-0.3247115970103885,-0.5211394401412611,-0.3854596086857873,0.8835092111919631,-0.500945907076598,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,0.7909903715945267,0.06604100768133056,-0.4335929863163785,-0.6830301486151679,1.2565396532075797,-0.305665647868265,-0.32592005603755525,-0.1459200745422572,-1.0787746948955055,0.4460856627610933,-0.27016271526188823,1.5615865159632216,0.11076105342417696,-0.44761162190738596,-0.4806176465626618,-0.6347577423637581,-0.6884707761054755,0.2606529201211023,-0.5420734459966906,0.5186872065120738,-0.3657289118282894,1.0248755123889224,-0.9053454634009757,-0.16785481621479348,-0.36777983258616004,4.016305617106509,-0.8753806075893025,-0.15997352301537565,-0.37137469729995304,-0.4674188363281503,-0.1118033988749895,-0.47899559465775793,-0.372357805552357,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,-0.5813314954717801,0.45486223989481506,-0.39611425167265907,-0.13077798370873303,0.17057187951067218,0.06119369130418221,0.7361724814560826,-0.25769465349572507,0.8141201369471486,-0.3241809422757878,-0.3605462144022702,-0.3538879330383143,-0.25899040348320596,-0.20908219895655974,-0.178200206156635,1.2565396532075797,-0.7507574268198297,-0.2849149673996879,-0.12110798938851106,-0.9955558792655718,-0.2405297388494522,0.19602290416130125,-0.3145824657126245
29,Peter Spuhler,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.4818744983246121,-0.3009216430405471,0.827683802901358,-0.30008971549374536,-0.2981531680856578,-0.1955463111650109,-0.31880294456132274,-1.124504261243437,-0.6859421439606093,-0.13382476789345246,0.6108845717853923,-0.3955353356090934,-0.26382603676256045,1.7312974005405053,-0.7419920891401471,0.713828352489915,-0.8232566748775092,-0.4033086717163932,-0.24567708727276089,-0.9551081625709409,-0.18537118827377191,-0.24207486904737732,1.9936727217413548,5.732367296277519,-0.25527369129978383,0.08983317391610797,-0.18202056145925943,0.6776194131316381,-0.5279511459918841,-0.4127038101123471,-0.3700936527262237,-0.1427830462758195,-0.5948422157151905,-0.4095027849128161,-0.28737879911019415,2.559780625499742,0.37218420199827623,-0.5211394401412611,0.11966193182543222,-0.9254441593392674,-0.500945907076598,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,-0.27201218750226264,-0.5329044347854102,-0.4335929863163785,2.5350303228222533,-0.4136784627075466,-0.305665647868265,-0.32592005603755525,0.43208730658976313,-0.5335560544421156,-0.46515205519358893,-0.27016271526188823,-0.7776790859186794,2.929973233564221,-0.35411254765656097,5.08537608918452,0.817209622850392,0.8567866836769453,-0.5049064382805712,-0.5420734459966906,0.5907731481947913,-0.3657289118282894,0.45781302339558266,-0.7681794485626448,-0.16785481621479348,-0.36777983258616004,-0.2228035673484608,1.9935641784803524,-0.15997352301537565,-0.37137469729995304,-0.4674188363281503,-0.1118033988749895,-0.47899559465775793,-0.7279902169552115,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,-0.5813314954717801,-0.3852683037370835,3.8133870833298396,-0.13077798370873303,0.9422126094369534,-0.19741992804609942,0.5461169759423296,-0.25769465349572507,-0.3128075531702429,2.3821805667563334,1.09634275516495,-0.3538879330383143,-0.25899040348320596,0.326011799730014,-0.178200206156635,-0.4136784627075466,-0.7507574268198297,-0.2849149673996879,-0.12110798938851106,3.1874186319986983,-0.2405297388494522,-0.2697937440349958,-0.3145824657126245
30,Robert Keller,Schweizerische Volkspartei (SVP),-0.18402393099901873,-0.18935434599784673,-0.4818744983246121,0.553090436345624,-0.44624991507226885,-0.30008971549374536,-0.2981531680856578,-0.1955463111650109,-0.31880294456132274,1.9710303732316559,-0.6859421439606093,-0.7312048285511777,0.14632378998721798,-0.3955353356090934,-0.26382603676256045,-0.3601953923000279,-0.7419920891401471,-0.6771097931692726,-0.8232566748775092,-0.4033086717163932,-0.24567708727276089,-0.9551081625709409,-0.18537118827377191,-0.24207486904737732,0.40637822955279873,-0.538991070447451,0.5982731157484483,-0.8022296745341367,-0.18202056145925943,-0.38916517512838267,-0.5279511459918841,3.504791439751619,-0.3700936527262237,-0.1427830462758195,1.3688138986824718,-0.4095027849128161,-0.5578428689926365,0.015623177833992564,0.8128443090997737,-0.03743317755290926,-0.7249675293572628,-0.7531628859553406,-0.500945907076598,-0.3096772886147217,-0.3081376236294888,-0.20046450965586657,-0.27201218750226264,1.0072409887004945,-0.4335929863163785,0.42571337515738905,-0.4136784627075466,-0.305665647868265,0.9357427488264936,-0.5344168389096806,0.04831593999133401,-0.46515205519358893,-0.27016271526188823,1.8236353948625603,-0.6264053967399926,-0.5023753653971549,-0.4806176465626618,0.36575758492666455,-0.3335376901050314,-0.5049064382805712,-0.5420734459966906,0.4964652244895817,0.6227398161795451,-0.4750962326902343,-0.04926249022965963,-0.16785481621479348,-0.36777983258616004,-0.2228035673484608,0.11307936072041058,-0.15997352301537565,-0.37137469729995304,-0.4674188363281503,-0.1118033988749895,-0.47899559465775793,0.4913209078545754,-0.44167548693436937,-0.4270289259380858,-0.28884673997842436,-0.3849027408229786,-0.234693221252113,-0.27419623170217305,-0.18796366791829644,-0.29296085334197797,-0.25760617897441107,-0.37810897811097577,3.8311351585880775,1.0549554853461711,1.0542181410592941,-0.13077798370873303,-0.34807188978404136,-0.19741992804609942,0.8951985166818759,1.1956471461972786,-0.3128075531702429,-0.3241809422757878,-0.3605462144022702,-0.3538879330383143,-0.25899040348320596,-0.56873554233606,-0.178200206156635,-0.4136784627075466,-0.7507574268198297,-0.2849149673996879,-0.12110798938851106,-0.5837864795973003,-0.2405297388494522,-0.2697937440349958,-0.3145824657126245
