freq,word
3.4,"(unbestimmt, rechtsbegriff)"
3.4,"(direkt, bundessteu)"
3.4,"(vollig, klar)"
3.3,"(privat, veranstalt)"
3.3,"(benutz, geleg)"
3.2,"(leg, wert)"
3,"(grund, genomm)"
3,"(fassung, kommissionsmehr)"
2.9,"(motion, leuthard)"
2.8,"(parlamentar, oberaufsicht)"
2.8,"(aussenpolit, kommission)"
2.7,"(dringend, bitt)"
2.7,"(griff, bekomm)"
2.5,"(heutig, regel)"
2.5,"(grossenordn, million)"
2.4,"(bitt, grund)"
2.3,"(forschung, innovation)"
2.3,"(vertieft, gepruft)"
2.2,"(organisiert, kriminalitat)"
2.2,"(verletz, meldepflicht)"
2.1,"(antrag, abzulehn)"
2,"(frag, lautet)"
1.9,"(new, york)"
1.8,"(autonom, sammelstift)"
1.7,"(zustand, behord)"
1.7,"(verzichtet, wort)"
1.6,"(votum, herrn)"
1.6,"(aktiv, sterbehilf)"
1.6,"(bundesamt, polizei)"
1.5,"(hess, han)"
1.4,"(wirtschaft, sozial)"
1.4,"(entlast, bundesgericht)"
1.4,"(bundesamt, migration)"
1.4,"(ausland, send)"
1.3,"(eidgenoss, gericht)"
1.2,"(mind, buhlmann)"
1.1,"(ziff, motion)"
0.9,"(konkret, gefahrdet)"
0.9,"(kantonal, justiz)"
0.9,"(technisch, massnahm)"
0.9,"(vorlauf, aufgenomm)"
0.8,"(probl, liegt)"
0.8,"(kraft, setz)"
0.7,"(eidgenoss, justiz)"
0.7,"(kommission, zustimm)"
0.7,"(sprech, mind)"
0.6,"(mittl, unternehm)"
0.6,"(klar, begriff)"
0.5,"(letzt, punkt)"
0.5,"(antrag, hochreut)"
0.4,"(dam, herr)"
0.4,"(gesetz, verankert)"
0.4,"(international, wettbewerbsfah)"
0.3,"(hand, biet)"
0.2,"(mind, kommission)"
0.2,"(antrag, lag)"
0.1,"(kommission, mehrheit)"
17.7,"(konsumentinn, konsument)"
17.7,"(ursprung, antrag)"
17,"(kommission, schlagt)"
16.1,"(initiantinn, initiant)"
15.8,"(entsprech, antrag)"
15.8,"(burg, mehrheit)"
15.3,"(rechtlich, tatsach)"
13.6,"(mittl, einkomm)"
13.5,"(zulass, parallelimport)"
13.3,"(knapp, mehrheit)"
13.2,"(mind, iii)"
13.1,"(mehrheit, find)"
13.1,"(erhoh, krankenkassenprami)"
13,"(besteuer, wirtschaft)"
12.8,"(hoh, einkomm)"
12.8,"(mitglied, rat)"
12.6,"(staatlich, festgelegt)"
12.6,"(oberholz, zuzustimm)"
12.5,"(kind, jugend)"
12.5,"(polizei, aufgab)"
12.3,"(mehrheit, kanton)"
12.1,"(europa, parlament)"
12,"(qualitativ, hochsteh)"
11.9,"(nam, sozialdemokrat)"
11.6,"(hoh, preis)"
11.6,"(fall, ubs)"
11.6,"(kanton, baselstadt)"
11.6,"(klar, entscheid)"
11.5,"(entscheid, punkt)"
11.5,"(preis, wettbewerb)"
11.4,"(genau, angeschaut)"
11.3,"(verwaltungsrat, ubs)"
11.3,"(wirtschaft, leistungsfah)"
11.2,"(staatlich, festgesetzt)"
11.2,"(verein, stiftung)"
11.2,"(einzeln, ratsmitglied)"
11.1,"(hausarztinn, hausarzt)"
11.1,"(pro, monat)"
11,"(einfach, bissch)"
11,"(mieterinn, miet)"
10.9,"(teuerungsausgleich, rent)"
10.9,"(land, sud)"
10.9,"(zentral, bedeut)"
10.9,"(steuerausfall, million)"
10.8,"(arbeit, leist)"
10.7,"(genau, gemeint)"
10.7,"(jung, arbeitslos)"
10.6,"(rentnerinn, rentn)"
10.5,"(tisch, haus)"
10.5,"(mehrheit, rat)"
10.4,"(polit, exponiert)"
10.4,"(fall, steuerhinterzieh)"
10.4,"(exponiert, person)"
10.4,"(vorsteuerabzug, geltend)"
10.3,"(ungult, erklart)"
10.3,"(flankier, massnahm)"
10.3,"(redaktionell, ander)"
10.3,"(flexibl, rentenalt)"
10.3,"(offent, hand)"
10.3,"(falsch, ort)"
10.3,"(oberholz, unterstutz)"
10.2,"(kontrolliert, unternehm)"
10.2,"(arztinn, arzt)"
10.2,"(mehrheit, spk)"
10.1,"(stiftung, genossenschaft)"
10.1,"(verfahr, vorgeseh)"
10.1,"(geltend, aktienrecht)"
10,"(gesetz, vorgeseh)"
10,"(informi, lass)"
10,"(dan, le)"
9.9,"(kommission, beschloss)"
9.9,"(beobachtbar, marktpreis)"
9.8,"(geltend, gesetz)"
9.8,"(vereinfach, steuersystem)"
9.7,"(friedlich, zusammenleb)"
9.7,"(international, arbeitsorganisation)"
9.6,"(pervers, effekt)"
9.6,"(monat, befristet)"
9.4,"(schutz, konsumentinn)"
9.4,"(beihilf, steuerhinterzieh)"
9.4,"(stell, bekomm)"
9.3,"(famili, schulerganz)"
9.3,"(juli, kraft)"
9.3,"(aufsicht, staatsschutz)"
9.3,"(hoheit, aufgab)"
9.3,"(hutt, jasmin)"
9.2,"(politikerinn, polit)"
9.2,"(relevant, kraft)"
9.2,"(pflicht, erstell)"
9.1,"(aktionarinn, aktionar)"
9.1,"(mind, ii)"
9.1,"(punkt, vorlag)"
9,"(gas, dampfkraftwerk)"
9,"(frag, erschopf)"
9,"(privilegiert, einlag)"
9,"(uberhoht, importpreis)"
9,"(steu, abzieh)"
8.9,"(zentral, frag)"
8.9,"(sag, kanton)"
8.8,"(erstell, konzernrechn)"
8.7,"(sinn, bitt)"
8.6,"(ausdruck, bring)"
8.6,"(mind, bind)"
8.6,"(erneuerbar, energi)"
8.5,"(treu, glaub)"
8.5,"(fassung, mehrheit)"
8.5,"(absolut, method)"
8.4,"(de, notr)"
8.4,"(verlangt, parlamentar)"
8.4,"(mitglied, europa)"
8.4,"(gemeinsam, elt)"
8.4,"(ewrregional, erschopf)"
8.4,"(leitung, verwaltungsorgan)"
8.3,"(anteil, durchdi)"
8.3,"(verwaltungsrat, sbb)"
8.3,"(bundesprasident, merz)"
8.3,"(erstauflag, ahvrevision)"
8.3,"(polit, partei)"
8.2,"(okolog, menschenrecht)"
8.1,"(informantinn, informant)"
8.1,"(alt, arbeitnehm)"
8.1,"(modern, arme)"
8.1,"(chronisch, krankheit)"
8,"(konkret, fall)"
7.9,"(kostenlos, verfahr)"
7.9,"(burg, partei)"
7.9,"(vertret, jurist)"
7.8,"(paritat, zusammengesetzt)"
7.7,"(prozent, erhoh)"
7.6,"(europa, erschopf)"
7.6,"(kommission, frag)"
7.6,"(buro, beantragt)"
7.6,"(direkt, auskunftsrecht)"
7.6,"(therapeut, grund)"
7.6,"(sozial, flexibl)"
7.6,"(einsatzgrupp, tigris)"
7.6,"(multilateral, hilf)"
7.6,"(spk, beantragt)"
7.5,"(meldung, iv)"
7.5,"(mehrwertsteu, unterstell)"
7.5,"(gesetz, schreib)"
7.4,"(technisch, vorschrift)"
7.4,"(einzeln, fall)"
7.3,"(psychisch, krankheit)"
7.3,"(vorsatz, steuerhinterzieh)"
7.3,"(fail, problemat)"
7.3,"(wichtig, instrument)"
7.2,"(schutz, bevolker)"
7.2,"(durchbruch, verhelf)"
7.2,"(produkt, staatlich)"
7.2,"(bilateral, hilf)"
7.1,"(zivil, nachrichtendien)"
7.1,"(schweiz, international)"
7.1,"(handlungsbedarf, besteht)"
7,"(zustimm, antrag)"
7,"(relativ, immunitat)"
7,"(carobbio, guscetti)"
6.9,"(relativ, method)"
6.9,"(still, reserv)"
6.8,"(patient, patientinn)"
6.8,"(regionaleuropa, erschopf)"
6.8,"(familienerganz, kinderbetreu)"
6.8,"(ausserordent, kundig)"
6.8,"(mindest, prozent)"
6.7,"(oberaufsicht, gpdel)"
6.7,"(verdoppel, anzahl)"
6.7,"(initiativ, ungult)"
6.7,"(mind, schenk)"
6.7,"(aktiv, markt)"
6.6,"(kanton, graubund)"
6.6,"(fair, steu)"
6.6,"(wohneigentum, erwerb)"
6.6,"(mehrheit, buros)"
6.6,"(ordent, revision)"
6.5,"(verkehr, gebracht)"
6.5,"(sri, lanka)"
6.5,"(vernehmlass, geschickt)"
6.5,"(informat, vbs)"
6.5,"(regier, kanton)"
6.4,"(mind, folg)"
6.4,"(grundrecht, rechtsstaat)"
6.4,"(stellung, genomm)"
6.4,"(too, big)"
6.3,"(art, weis)"
6.3,"(staatlich, notstutz)"
6.3,"(direkt, gegenentwurf)"
6.3,"(big, to)"
6.2,"(vergut, verwaltungsrat)"
6.2,"(rechnung, trag)"
6.2,"(kenntnis, genomm)"
6.1,"(vertraulich, kommissionsberat)"
6.1,"(differenz, schaff)"
6,"(autonom, nachvollzug)"
6,"(polit, verantwort)"
6,"(volksinitiativ, abzockerei)"
5.9,"(bestimm, hoh)"
5.9,"(stimm, entschied)"
5.9,"(patentanwaltinn, patentanwalt)"
5.9,"(projet, succès)"
5.9,"(anonym, geburt)"
5.9,"(kalkulator, kantonal)"
5.9,"(lif, scienc)"
5.9,"(missbrauch, finanzsektor)"
5.9,"(di, franchi)"
5.9,"(di, lavoro)"
5.9,"(ausgewies, kostenunterschied)"
5.9,"(bbtzertifiziert, ausbild)"
5.9,"(bewaffnet, gewalt)"
5.9,"(chemi, lif)"
5.9,"(umfass, konsolidierungspflicht)"
5.9,"(umwandl, metas)"
5.9,"(sexuell, verstummel)"
5.9,"(ost, europas)"
5.9,"(mauric, chevri)"
5.9,"(robert, mull)"
5.9,"(stimmenzahl, wahlzettel)"
5.9,"(element, liberalisier)"
5.9,"(schutz, einlegerinn)"
5.9,"(sonderregel, produkt)"
5.9,"(staatspolit, kommission)"
5.8,"(tief, einkomm)"
5.7,"(geschaft, einzutret)"
5.7,"(zuhand, materiali)"
5.7,"(million, nettotonn)"
5.6,"(to, fail)"
5.6,"(mind, beantragt)"
5.6,"(geburtstag, gratuli)"
5.5,"(mind, visch)"
5.4,"(beruf, vorsorg)"
5.4,"(polit, entscheid)"
5.4,"(verfug, gestellt)"
5.3,"(klar, signal)"
5.3,"(wirtschaft, lag)"
5.2,"(pensionskass, sbb)"
5.1,"(einsetz, puk)"
