freq,word
31.900000000000002,"(vorlag, einzutret)"
3,"(mittl, frist)"
3,"(eidgenoss, finanzkontroll)"
3,"(kommission, bericht)"
3,"(auslandeinsatz, arme)"
20.599999999999998,"(kanton, thurgau)"
3,"(ausdruck, bring)"
3,"(illegal, einwander)"
9.4,"(bitt, ruckweisungsantrag)"
5.1,"(aussenpolit, kommission)"
14.4,"(wirtschaftsstandort, schweiz)"
3,"(pro, lit)"
3,"(weiss, wovon)"
9.6,"(wovon, sprech)"
3,"(beding, erfullt)"
3.2,"(stark, belastet)"
3.2,"(anzahl, tagessatz)"
3.2,"(angriff, nehm)"
4.2,"(infrag, gestellt)"
3.2,"(gutglaub, erwerb)"
3.2,"(bewaffnet, trupp)"
3.2,"(illegal, einwand)"
3.2,"(administrativ, entlast)"
16.4,"(bitt, antrag)"
3.2,"(ablehn, staatsvertrag)"
3.2,"(mind, béguelin)"
3.2,"(umwandl, defizitgaranti)"
3.2,"(voll, umfang)"
5.6,"(eidgenoss, rat)"
3.2,"(betrieb, anlag)"
3.4,"(antwort, interpellation)"
3.4,"(bundesamt, sport)"
3.4,"(angeschloss, organisation)"
3.4,"(vorlieg, botschaft)"
4.5,"(bundesamt, energi)"
4.1,"(person, meinung)"
3.4,"(vorbereit, kurs)"
3.4,"(ii, unterstutz)"
3.4,"(gesetz, verankert)"
3.4,"(frank, entspricht)"
3.4,"(landwirtschaft, bevolker)"
3.4,"(beschwerderecht, einburgerungsentscheid)"
3.4,"(wesent, scheint)"
3.4,"(verpflicht, unocharta)"
3.4,"(grenz, halt)"
16.7,"(bitt, nam)"
3.4,"(bundesgesetz, forder)"
8,"(umfang, million)"
3.4,"(prozent, bruttoinlandprodukt)"
3.4,"(benotigt, goldreserv)"
3.6999999999999997,"(vorlag, eintret)"
3.4,"(defizit, milliard)"
23.9,"(abgab, gebuhr)"
3.6,"(initiativ, volk)"
3.6,"(tief, greifend)"
15.9,"(hoh, steu)"
3.6,"(berein, altlast)"
3.6,"(ausformuliert, entwurf)"
9.2,"(stell, antrag)"
18.900000000000002,"(bzw, prozent)"
3.6,"(logisch, folg)"
3.6,"(neugestalt, finanzausgleich)"
3.6,"(mass, hinausgeh)"
3.6,"(erhoh, mehrwertsteu)"
10.4,"(stiftung, pro)"
3.6,"(autonomi, kanton)"
18.7,"(angehor, arme)"
5.4,"(stellt, fest)"
3.6,"(bund, milliard)"
3.6,"(frank, schuld)"
3.8,"(land, stellt)"
9.7,"(stell, einfach)"
3.8,"(polit, bund)"
3.8,"(fehlbetrag, pensionskass)"
3.8,"(landlich, region)"
3.8,"(deckungsluck, pensionskass)"
10.4,"(frag, beantwort)"
3.8,"(frank, angestieg)"
31,"(bitt, vorlag)"
12.3,"(bemerk, anzubring)"
12.600000000000001,"(frank, gesproch)"
10.9,"(landlich, raum)"
4,"(unbefried, zustand)"
4,"(finanzlag, bund)"
25.6,"(bitt, mehrheit)"
4,"(erfolgsrechn, bilanz)"
14.4,"(stark, mind)"
4,"(einnahm, bund)"
4,"(unterstutz, differenz)"
19.6,"(kredit, million)"
10.2,"(verfug, stehend)"
4,"(revision, bundesgesetz)"
4,"(neutralitat, land)"
13.799999999999999,"(hoh, million)"
21.2,"(aufgab, bund)"
4,"(ausland, einzusetz)"
4,"(sanier, bundeshaushalt)"
20,"(dringend, notwend)"
4.2,"(insbesond, bezug)"
4.2,"(vollendet, tatsach)"
4.2,"(grundsatz, falsch)"
26.900000000000002,"(klar, meinung)"
4.2,"(fast, prozent)"
4.2,"(plus, million)"
4.2,"(polit, uno)"
12.600000000000001,"(meinung, antrag)"
4.2,"(frank, defizitgaranti)"
4.2,"(klar, volksentscheid)"
4.4,"(volk, ablehn)"
4.4,"(neutral, kleinstaat)"
4.4,"(total, million)"
4.6,"(zusammenhang, abstimm)"
8.6,"(uberschuss, goldreserv)"
12.7,"(kost, million)"
12.3,"(prozent, liegt)"
12.399999999999999,"(einverstand, erklar)"
5,"(meinung, klar)"
5.4,"(scheint, wichtig)"
17.4,"(steu, abgab)"
14.8,"(bilateral, vertrag)"
21,"(ablehn, empfehl)"
0.1,"(passiv, veredelungsverkehr)"
0.1,"(sag, kanton)"
0.2,"(strass, schien)"
0.2,"(bilateral, ii)"
0.2,"(mind, weigelt)"
0.3,"(entscheid, bundesgericht)"
0.4,"(porta, alpina)"
0.4,"(ersuch, antrag)"
0.4,"(privat, kapitalgewinn)"
0.4,"(schweiz, tourismus)"
4.1,"(kanton, kanton)"
2.4,"(mitglied, kommission)"
0.5,"(eigent, sinn)"
0.6,"(rahm, entlastungsprogramm)"
0.6,"(zustand, kommission)"
9.399999999999999,"(sag, nochmal)"
0.8,"(handlungsbedarf, besteht)"
0.9,"(wichtig, roll)"
0.9,"(periph, gebiet)"
7.800000000000001,"(international, vertrag)"
1,"(teilbesteuerungssatz, prozent)"
1.1,"(standesinitiativ, folg)"
1.3,"(stationar, bereich)"
1.3,"(aufschieb, wirkung)"
1.8,"(einstimm, kommission)"
3.9,"(wichtig, frag)"
1.4,"(existenz, konkret)"
9.4,"(nam, kommission)"
1.4,"(international, tatig)"
1.5,"(froh, herr)"
1.5,"(anlieg, herrn)"
1.6,"(regierungsrat, kanton)"
1.7,"(belastet, standort)"
2.1,"(parlamentar, initiativ)"
2,"(abgeandert, motion)"
2.4,"(eu, schweiz)"
1.9,"(gesetz, bestimm)"
3.2,"(kommission, einstimm)"
1.9,"(wirtschaft, doppelbelast)"
2,"(ursprung, fassung)"
2,"(kommission, verkehr)"
2,"(bilateral, abkomm)"
8.5,"(beantragt, mind)"
2.2,"(zukomm, lass)"
2.2,"(polit, partei)"
2.2,"(gemass, entwurf)"
5.4,"(hand, nehm)"
2.4,"(fassung, kommission)"
2.9,"(pro, kopf)"
2.5,"(ersuch, mehrheit)"
3.7,"(kanton, zurich)"
10.1,"(arme, xxi)"
2.6,"(kalt, progression)"
2.7,"(vorlieg, fall)"
2.7,"(finanziell, unterstutz)"
2.8,"(wesent, bestandteil)"
2.8,"(bls, cargo)"
2.8,"(kommission, auffass)"
