freq,word
13.2,"(indig, volk)"
1.6,"(namlich, frag)"
8.9,"(rechtlich, grundlag)"
14.5,"(sicherheitspolit, kommission)"
1.6,"(pro, kilowattstund)"
1.6,"(entscheid, getroff)"
1.6,"(russisch, foderation)"
4.9,"(kommission, verkehr)"
5.4,"(verkehr, fernmeldewes)"
2.3,"(kanton, tessin)"
1.6,"(monist, finanzier)"
10.200000000000001,"(frag, herr)"
1.9000000000000001,"(bundesamt, verkehr)"
1.6,"(kommission, meinung)"
1.6,"(parlamentar, berat)"
20.2,"(flankier, massnahm)"
1.4,"(einstimm, kommission)"
5.6,"(ziel, erreich)"
1.4,"(sachplan, strass)"
9.5,"(status, quo)"
1.4,"(land, schweiz)"
1.4,"(frank, reduziert)"
1.4,"(alt, arbeitslos)"
2.8,"(wirtschaft, sozial)"
4.9,"(tur, tor)"
1.4,"(letzt, differenz)"
11.4,"(gesetz, verank)"
1.4,"(kommission, auffass)"
1.4,"(stund, wahrheit)"
1.4,"(han, rudolf)"
1.4,"(massnahm, bilateral)"
1.4,"(kanton, genf)"
2,"(bitt, minderheitsantrag)"
1.4,"(ruckweisungsantrag, mind)"
1.4,"(woch, feri)"
1.4,"(kommission, vorpruf)"
22.3,"(europa, land)"
1.4,"(arbeitsmarkt, massnahm)"
4.9,"(flughaf, zurich)"
6,"(bitt, kommission)"
1.2,"(eigent, selbstverstand)"
1.2,"(klar, festgehalt)"
16.4,"(erneuerbar, energi)"
1.2,"(einfach, bundesbeschluss)"
1.2,"(dardel, folg)"
6.5,"(forum, weiterbild)"
1.2,"(zustand, gekomm)"
5.699999999999999,"(vorberat, kommission)"
1.2,"(frank, pro)"
2.3,"(parlamentar, initiativ)"
1.2,"(autofrei, sonntag)"
1.1,"(zeich, setz)"
1,"(million, frank)"
16.9,"(treu, glaub)"
1,"(umbau, poststellennetz)"
1.5,"(burgerinn, burg)"
1,"(roll, spiel)"
1,"(autonom, kass)"
1,"(verwaltungsrat, vertret)"
1,"(gemeinwirtschaft, leistung)"
1,"(schweiz, arme)"
1,"(ernsthaft, erwag)"
9.9,"(staatspolit, kommission)"
10.8,"(geltend, gesetz)"
1.1,"(famili, kind)"
1,"(energi, schweiz)"
0.8,"(motion, entgegenzunehm)"
0.8,"(sexuell, notig)"
0.8,"(hand, genomm)"
22.799999999999997,"(sinn, bitt)"
0.8,"(kulturell, vielfalt)"
0.8,"(programm, energi)"
0.8,"(kanton, zurich)"
4.2,"(gesetz, regel)"
0.6,"(steuerbar, einkomm)"
0.6,"(souveranitat, volk)"
0.6,"(per, januar)"
0.6,"(gysin, remo)"
0.6,"(zukomm, lass)"
8.6,"(aufschieb, wirkung)"
9.4,"(verfug, steh)"
14.9,"(burg, partei)"
0.8999999999999999,"(kauf, nehm)"
0.6,"(bundesamt, raumentwickl)"
0.6,"(rahm, diskussion)"
13.6,"(mitarbeiterinn, mitarbeit)"
0.4,"(wirtschaft, entwickl)"
10.200000000000001,"(losung, gefund)"
12.200000000000001,"(erinner, ruf)"
0.4,"(stimm, beschloss)"
3.9,"(mehrheit, kommission)"
0.7,"(letzt, bemerk)"
0.4,"(nam, kommission)"
0.4,"(uberzeug, lass)"
1.1,"(schweizer, nationalbank)"
11.1,"(indirekt, gegenvorschlag)"
0.9,"(arme, xxi)"
0.4,"(vorzeit, pensionier)"
9.799999999999999,"(entscheid, gefallt)"
0.4,"(eidgenoss, finanzdepartement)"
0.4,"(rapp, pro)"
0.6000000000000001,"(rahmenkredit, million)"
0.2,"(mind, schluer)"
2.4000000000000004,"(organisiert, kriminalitat)"
0.2,"(bundesamt, strass)"
0.2,"(flughaf, zurichklot)"
0.2,"(schweiz, land)"
4.1,"(einfach, sag)"
9.1,"(zentral, frag)"
8.7,"(schweiz, international)"
0.30000000000000004,"(antrag, kommissionsmehr)"
0.7,"(kommission, vorlag)"
0.2,"(prozent, pro)"
0.30000000000000004,"(rechnung, getrag)"
0.2,"(bericht, sicherheitspolit)"
0.2,"(bilateral, abkomm)"
10.2,"(losung, find)"
0.2,"(san, bernardino)"
0.2,"(zusammenhang, frag)"
16.1,"(argument, mehrheit)"
15.2,"(armst, land)"
14.399999999999999,"(schwierig, situation)"
13.3,"(gewalt, famili)"
11.9,"(europa, markt)"
11.9,"(sozial, finanzier)"
35.7,"(burg, mehrheit)"
11.8,"(verfass, gesetz)"
11.7,"(mehrheit, vorschlagt)"
11.7,"(klar, braucht)"
30.4,"(kind, jugend)"
34.8,"(kundinn, kund)"
17.5,"(gleichstell, geschlecht)"
15.5,"(sozialdemokrat, partei)"
11.2,"(international, konkurrenzfah)"
10.9,"(rechtlich, geseh)"
18.8,"(gemeinsam, sorg)"
10.2,"(leg, prasidentin)"
10.2,"(prekar, situation)"
10.2,"(kunstlerinn, kunstl)"
10.2,"(mind, fehr)"
23,"(besteuer, wirtschaft)"
9.9,"(leut, entlass)"
15.6,"(kanton, bern)"
9.8,"(patentier, pflanz)"
9.7,"(koharent, polit)"
19.5,"(vereinfach, steuersystem)"
9.6,"(gemeinsam, sorgerecht)"
19.5,"(betroff, person)"
16.5,"(auftrag, gegeb)"
9.5,"(laubach, abzulehn)"
9.5,"(lohn, sozialdumping)"
9.5,"(klar, votum)"
9.5,"(bewohnerinn, bewohn)"
9.4,"(sorgerecht, regelfall)"
