,Speaker,Speaker Party,"('abgelehnt', 'artikel')","('ablehn', 'motion')","('aeschi', 'thomas')","('anerkannt', 'fluchtling')","('angab', 'herrn')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'frag')","('artikel', 'absatz')","('automat', 'informationsaustausch')","('beantragt', 'kommission')","('beid', 'rat')","('beitrag', 'leist')","('bereit', 'heut')","('bern', 'konvention')","('beschluss', 'nationalrat')","('betroff', 'person')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'motion')","('branchenorganisation', 'milch')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'verkehr')","('bundesrat', 'antwort')","('bundesrat', 'beantragt')","('bundesrat', 'bleib')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'maur')","('bundesrat', 'meinung')","('bundesrat', 'motion')","('bundesrat', 'vorgeschlag')","('burgerinn', 'burg')","('buro', 'beantragt')","('buro', 'festgestellt')","('buro', 'mandat')","('conseil', 'fédéral')","('cvpfraktion', 'ab')","('cvpfraktion', 'antrag')","('cvpfraktion', 'artikel')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'bitt')","('cvpfraktion', 'erachtet')","('cvpfraktion', 'meinung')","('cvpfraktion', 'mind')","('cvpfraktion', 'stimmt')","('cvpfraktion', 'unterstutzt')","('cvpfraktion', 'vorlag')","('dan', 'le')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('davon', 'ausgeh')","('de', 'la')","('deshalb', 'bitt')","('deshalb', 'bundesrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'fuhr')","('drei', 'jahr')","('ehrlich', 'gesagt')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('eidgenoss', 'zollverwalt')","('einfach', 'sag')","('elektron', 'stimmabgab')","('enthalt', 'abgelehnt')","('enthalt', 'angenomm')","('entscheid', 'fall')","('entwurf', 'bundesrat')","('erklart', 'buro')","('erleichtert', 'einburger')","('erneuerbar', 'energi')","('ersatz', 'list')","('ersetzt', 'zuruckgetret')","('erst', 'lini')","('erst', 'mal')","('etwa', 'milliard')","('etwa', 'prozent')","('europa', 'union')","('fdpdie', 'liberal')","('fdpliberal', 'fraktion')","('festgestellt', 'wahl')","('finanzkommission', 'empfiehlt')","('fluchtling', 'vorlauf')","('frag', 'herr')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'nationalratin')","('frau', 'standeratin')","('fuss', 'veloverkehr')","('ganz', 'wichtig')","('gebund', 'ausgab')","('geh', 'davon')","('geht', 'darum')","('geht', 'einfach')","('geht', 'frag')","('geht', 'ja')","('geltend', 'recht')","('gemass', 'artikel')","('gemeinsam', 'organisation')","('genet', 'untersuch')","('genf', 'zentrum')","('gern', 'bereit')","('gesagt', 'herr')","('geschatzt', 'frau')","('geschatzt', 'herr')","('geschatzt', 'kolleg')","('geschatzt', 'kollegin')","('gesetz', 'grundlag')","('gewahlt', 'erklart')","('gibt', 'viel')","('glaub', 'wichtig')","('gleich', 'lang')","('grund', 'dafur')","('grund', 'weshalb')","('gultig', 'zustand')","('gut', 'gemeint')","('guterabwag', 'vorzunehm')","('hauslich', 'gewalt')","('herr', 'bundesrat')","('herr', 'caroni')","('herr', 'kolleg')","('herr', 'matt')","('herr', 'nationalrat')","('herr', 'pardini')","('herr', 'standerat')","('herrn', 'bundesrat')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('heut', 'schon')","('heutig', 'rentnerinn')","('illegal', 'migrant')","('imm', 'mehr')","('indirekt', 'presseforder')","('initiativ', 'altherr')","('insof', 'glaub')","('interess', 'daran')","('international', 'recht')","('international', 'standard')","('international', 'zusammenarbeit')","('ja', 'sag')","('ja', 'schon')","('jugend', 'sport')","('kanton', 'tessin')","('kanton', 'thurgau')","('kenntnis', 'nehm')","('kolleg', 'caroni')","('kolleg', 'cram')","('kolleg', 'engl')","('kolleg', 'fohn')","('kolleg', 'glattli')","('kolleg', 'jositsch')","('kolleg', 'mind')","('kolleg', 'ried')","('kolleg', 'stockli')","('komm', 'sag')","('komm', 'schluss')","('kommission', 'einstimm')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'siksr')","('kommission', 'stimm')","('kommission', 'unterstutz')","('kommissionsmehr', 'unterstutz')","('kommissionssprech', 'gesagt')","('la', 'suiss')","('lang', 'spiess')","('le', 'conseil')","('leb', 'bedroht')","('legt', 'dar')","('lehnt', 'cvpfraktion')","('lehnt', 'spfraktion')","('leib', 'leb')","('letzt', 'jahr')","('leutenegg', 'oberholz')","('losung', 'find')","('lunion', 'européenn')","('macht', 'sinn')","('mandat', 'festgestellt')","('mandat', 'unvereinbar')","('massnahm', 'nr')","('megabit', 'pro')","('mehrheit', 'fdpliberal')","('mehrheit', 'finanzkommission')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('milliard', 'frank')","('million', 'frank')","('mind', 'aeschi')","('mind', 'i')","('mind', 'ii')","('mineral', 'rohstoff')","('mocht', 'bitt')","('mocht', 'bundesrat')","('mocht', 'einfach')","('mocht', 'kurz')","('mocht', 'nochmal')","('motion', 'ablehn')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'verlangt')","('muss', 'schon')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpliberal')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'folg')","('nein', 'sag')","('neu', 'aufgab')","('offent', 'beschaffungswes')","('offent', 'hand')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('parlamentar', 'mandat')","('parlamentar', 'versamml')","('parlamentsgesetz', 'parlamentar')","('partenair', 'tarifair')","('patientinn', 'patient')","('polit', 'bildung')","('postulat', 'abzulehn')","('pro', 'jahr')","('recht', 'gesagt')","('regional', 'personenverkehr')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('rund', 'million')","('rund', 'prozent')","('sach', 'kanton')","('sag', 'bundesrat')","('sag', 'gern')","('sag', 'ja')","('sag', 'mal')","('sag', 'sei')","('schluss', 'gekomm')","('schon', 'gesagt')","('schutz', 'privatsphar')","('seit', 'fahn')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'cvpfraktion')","('sicht', 'fdpliberal')","('sicht', 'kommission')","('sicht', 'spfraktion')","('sicht', 'svpfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'lehnt')","('spfraktion', 'mind')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('sprech', 'spfraktion')","('st', 'gall')","('stadt', 'gemeind')","('standerat', 'engl')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('strateg', 'ziel')","('svpfraktion', 'bitt')","('svpfraktion', 'lehnt')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('umsetz', 'masseneinwanderungsinitiativ')","('unbegleitet', 'minderjahr')","('uns', 'kommission')","('uns', 'sicht')","('unternehmenssteuerreform', 'iii')","('unterstutzt', 'cvpfraktion')","('unterstutzt', 'fdpliberal')","('unterstutzt', 'spfraktion')","('unterstutzt', 'svpfraktion')","('unvereinbar', 'war')","('versich', 'bundesrat')","('viel', 'dank')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorab', 'festzuhalt')","('vorhin', 'gesagt')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('wahl', 'herrn')","('wak', 'rat')","('war', 'buro')","('weshalb', 'bundesrat')","('wurd', 'gesagt')","('wurd', 'recht')","('wurd', 'stimm')","('z', 'b')","('zinsbereinigt', 'gewinnsteu')","('zwanzig', 'jahr')","('zweit', 'saul')","('zwingend', 'lebenslang')","('à', 'la')"
0,Alois Gmür,Christlichdemokratische Volkspartei der Schweiz (CVP),-0.1809768347769745,-0.4748637349386531,0.49983784254999125,-0.3052376529002586,-0.07198157507486946,0.0886640445162296,-0.37239551616101874,-0.3243973950464705,1.669505898073898,-0.05586646306691344,-0.4294824716263047,-0.5780685441982284,-0.1228837955219743,0.3496126213685645,-0.4480745545469483,0.2644840597040279,-0.634329037835564,-0.16559771709819626,-0.16541901797423375,-0.11313680024506319,1.6963389292127942,0.6100706796218425,-0.35410474721348945,-0.11894438575890538,-0.19135578254779978,-0.7260237298499982,-0.3148994290485849,-0.386039764139679,0.7977572503751537,-0.2776346229966698,-0.2086439896400456,1.9053974532184477,-0.11913000186707505,0.25608709334236274,0.5963327339147392,-0.5623917128445355,-0.22003457689260225,-0.5887475856726426,-0.11552193937419901,-0.07198157507486945,-0.07198157507486944,-0.2270982637438042,2.4635006593799704,1.2400042071930295,-0.14551082292099146,0.48123210401693517,3.441763264381718,4.274721806773191,7.768722445794639,0.689760475055931,2.661729593350822,6.765675090132135,-0.17718362498492393,-0.191282398779464,-0.041133952308709636,-0.5152913974057195,-0.3217755572403577,-0.6207158904519097,-0.5244484220193932,-0.4793748772027271,-0.2335831796720325,-0.21264367616424257,0.11957287275666853,2.1832260268276036,-0.29192921007138056,-0.4063313128184222,-0.1261465037510235,-0.2967227543440148,0.42539506472371186,1.2718563000720124,0.1168494742406355,-0.3839803669084199,-0.12896459487801146,0.3843391577751859,-0.41255411859351043,-0.36068059117393153,0.8739337149773371,-0.07198157507486945,-0.2161788270918473,-0.29192404626048096,-0.07198157507486945,-0.07198157507486945,-0.4397465182208852,-0.3756792757745905,-0.4191856278333482,0.4233240967975316,-0.34646394758903803,-0.30495002994664655,-0.32253252444655867,-0.07198157507486945,-0.1005723088876429,-0.2623569106179641,-0.3784013667139578,-0.7609126843460348,-0.36148295909585737,-0.8003203939308997,-0.26834567115575814,-0.4615348012842093,-0.21888387820529506,-0.18873584534026497,-0.0864973173805029,-0.45779146633723267,4.2513506128210405,-0.3655471038427859,-0.6794868246008591,-0.39024298593512635,-0.5683572622271024,-0.6125834078560425,-0.5772142864124251,-0.721348970408097,-0.13184768463821175,-0.17450845063487058,-0.13582111278720763,-0.3336445304613942,-0.2907031708974647,-0.36556684178105103,-0.35531738482233505,-0.3880201096960906,-0.3416088067357083,0.06563655394096962,-0.07198157507486944,-0.4425296974547788,-0.31398714272074496,-0.5037558820082179,-0.46782679177390346,-0.38038527600504235,-0.07198157507486944,0.7389854461609882,-0.08914278449188669,-0.199887791181414,-0.5808979215437455,-0.15773826002440353,-0.5756820706527983,-0.1580346114723597,-0.2227311745594337,-0.24732020003729432,-0.2068002010784903,-0.059793686614954475,-0.2674495727188919,-0.5343223337492714,-0.5705685048426263,-0.5946488985297458,-0.1151180336922582,-0.12328698744743402,1.1238398748105418,-0.1543054769716043,-0.11368685775254987,-0.1373515337419687,-0.16821702593417168,-0.36256896544874206,-0.47263683248844024,-0.1296863938226578,-0.4876083585439672,-0.2665374785694704,0.4106325973382475,-0.34063087447036955,-0.23029414495060807,-0.5323383369020277,-0.2749788973679732,-0.1957127636334871,-0.19632354578041827,-0.2057918980309497,-0.3361286649130769,-0.2109781251650809,-0.28810910057312367,-0.25061633081370455,-0.29114609763926363,-0.26100075346778007,-0.3511039667160316,-0.33010576045213097,-0.06707876909070325,-0.4148928786983291,-0.07198157507486946,0.3765634804310917,-0.34140952949128583,-0.25920854554254913,-0.27447888996104863,-0.1429981083131379,-0.4727143331336317,-0.2074051643032119,-0.23222418653321258,-0.0741619739075699,1.864922701022217,-0.18360469666484766,-0.2963576214897856,0.5590529807470254,-0.34579583554799653,-0.6991102517858756,-0.1134589461881393,-0.45656309713659654,-0.07198157507486945,-0.07198157507486945,-0.07198157507486945,-0.11148643967117838,-0.19779283596525843,0.29272307860425933,0.7345295640987544,-0.13065957571913153,-0.2404116836524679,1.4393192248246032,2.5869532309643977,0.717146938919081,-0.0012091634697465492,0.18473120191334583,-0.11218753281692928,-0.3639668433109439,-0.05387437754286901,-0.4539476830910833,-0.42637620677417437,-0.38863091957574647,-0.31351992274059426,-0.1043919092246424,-0.7525336418182096,-0.37684131080894523,-0.31121160697123185,1.793748730208995,-0.11159803747471926,1.796792957904883,-0.24913420134885286,-0.2874099295610813,-0.3273970758096295,-0.34267053766424505,-0.3499137558642456,-0.45925952797266356,2.04993188653078,-0.28095000884557286,-0.5041287778958142,-0.32886855776718044,-0.749362990980956,-0.07743287974095624,0.020361258884244778,-0.07198157507486945,-0.07198157507486946,-0.2800492537110364,-0.1560946639342031,0.11345418645139532,-0.6332899542027951,-0.3027681945710362,0.11276151503021453,-0.30962844588524585,-0.3501265652428858,2.3801915080394007,1.5368464082335265,-0.07702122040686178,-0.16384727009023778,-0.3547275982475674,-0.24012797959741133,-0.4252061339763039,-0.3422664213847696,-0.46312517147546045,-0.5693044953466828,-0.4486015828815062,-0.3284119039098444,0.2896502342494323,-0.632182888780464,-0.32359950002049087,-0.09906623577066172,-0.20462956732746673,4.138018236623696,-0.19172968554014508,-0.36188569444646757,-0.11951532106338429,-0.18881635968398344,-0.5221874830207845,-0.1859037800708819,-0.24322439855320535,-0.22748765930078457,-0.1632717312716454,-0.16419309237777424,-0.1670998272967427,-0.2337645016745751,-0.18836789081116356,-0.2813851610532435,-0.18992826049500278,-0.16592483116487794,-0.21769800927163088,-0.34763848430039235,-0.15767421308597399,-0.12386819351615018,0.03268386361529307,-0.14939661352332334,-0.33041345954250145,-0.20664284357743562,-0.22212924915048113,-0.31192283231971885,-0.2446039073553627,-0.3548294414020106,-0.20585656275440203,-0.5122959124820113,0.18188746773752382,0.009008888643995024,5.563886910519018,-0.17269354629587824,-0.2442824433300475,-0.1955369320666164,-0.07578508294886639,-0.10639365654801396,0.023090173060381167,-0.35974921839837626,-0.42151685654252596,-0.07198157507486945,0.9825292735823278,-0.027465575124339215,0.056670846873308214,-0.2572999877809446,-0.07532691757353248,-0.17971917690921654,-0.07198157507486945,-0.2999217271805137,-0.19037642522405082,-0.21262457646231753,0.4344377960670043,-0.31307232508866134,-0.27277594947120865,-0.5740286281645792,-0.36460716142601796,-0.11364541817148238,-0.2393002321471602
1,Andrea Gmür-Schönenberger,Christlichdemokratische Volkspartei der Schweiz (CVP),0.40218316672598164,-0.4748637349386531,-0.3864036531991546,-0.3052376529002586,-0.07198157507486946,-0.3315404535536184,-0.37239551616101874,0.0631708630972773,0.3584803236811551,2.3929306656666247,-0.4294824716263047,0.5888156803655645,-0.27748070512385015,-0.24082583793085585,-0.053760623363552626,-0.5630823541345873,0.5806744288053283,-0.16559771709819626,-0.08128391731446977,0.7258723346263064,-0.6336649948766441,6.038819933775683,0.9260581627795427,-0.11894438575890538,-0.1271350771537392,-0.3833741910167745,-0.3148994290485849,-0.386039764139679,-0.59536992127961,-0.2776346229966698,-0.2086439896400456,-0.22433765525581725,-0.01622643999338715,-0.29007703632145776,-0.37548504114371967,-0.5623917128445355,1.113373847675686,-0.45269809029707697,-0.11552193937419901,-0.07198157507486945,-0.07198157507486944,-0.2270982637438042,1.9901792035718067,3.4027388017051954,-0.14551082292099146,0.6375492630482955,1.7330304570556174,0.7572645007129478,-0.1770144747184378,0.8803957833912945,1.5651098474457859,7.472683672615456,1.6807706989660398,-0.191282398779464,-0.40782501284662115,-0.5152913974057195,-0.3217755572403577,-0.17759879044356713,-0.10096105626887636,-0.4793748772027271,-0.1679941676862164,-0.290151739018206,-0.3856726007883599,-0.428138316856083,-0.29192921007138056,-0.4063313128184222,0.6300469906603262,-0.2967227543440148,-0.4209611670479524,-0.4081595116901827,-0.14758363268902552,-0.3839803669084199,-0.12896459487801146,2.972762130797309,0.07603593868123626,0.9441062357770231,-0.07614400935737696,-0.07198157507486945,-0.2161788270918473,-0.29192404626048096,-0.07198157507486945,-0.07198157507486945,1.6531797528761165,-0.14535601029789041,-0.4191856278333482,0.2351341745981808,-0.34646394758903803,-0.30495002994664655,-0.32253252444655867,-0.07198157507486945,-0.1005723088876429,-0.2623569106179641,-0.3784013667139578,-0.7609126843460348,-0.36148295909585737,-0.44179846282714275,-0.26834567115575814,-0.4615348012842093,-0.21888387820529506,-0.18873584534026497,-0.0864973173805029,-0.45779146633723267,0.05611652698264108,-0.2346124296105716,0.2499009415260753,1.7210398992229603,-0.5683572622271024,-0.21900329154269774,0.3582157866633222,0.61096400036908,-0.13184768463821175,3.3987281543160694,-0.13582111278720763,-0.3336445304613942,-0.2907031708974647,-0.36556684178105103,-0.35531738482233505,-0.3880201096960906,-0.3416088067357083,-0.33234829221479323,-0.07198157507486944,-0.4425296974547788,-0.31398714272074496,0.795380952952789,-0.46782679177390346,0.059108559748799985,-0.07198157507486944,-0.3535094244121065,-0.08914278449188669,0.1621203785388355,-0.567095918758694,-0.15773826002440353,-0.24467611227429875,-0.1580346114723597,-0.2227311745594337,-0.24732020003729432,-0.2068002010784903,-0.009242702440447167,-0.2674495727188919,-0.5343223337492714,-0.34223627905740556,-0.5946488985297458,-0.1151180336922582,-0.12328698744743402,-0.7307590526052684,-0.1543054769716043,-0.11368685775254987,1.7115505490539704,-0.08963750219477457,-0.36256896544874206,-0.47263683248844024,-0.23399299299625223,-0.4876083585439672,-0.5775837218007301,2.7617843985607795,-0.34063087447036955,-0.23029414495060807,-0.5323383369020277,-0.2749788973679732,-0.1957127636334871,-0.19632354578041827,-0.2057918980309497,-0.3361286649130769,-0.2109781251650809,-0.28810910057312367,-0.25061633081370455,-0.29114609763926363,-0.26100075346778007,-0.3511039667160316,-0.33010576045213097,1.7955320231610439,1.4232215666889763,-0.07198157507486946,0.6133438431820664,-0.34140952949128583,1.094726783489525,-0.27447888996104863,-0.029205066598868193,0.6780450450353186,-0.2074051643032119,-0.23222418653321258,-0.0741619739075699,0.46667052228920436,-0.18360469666484766,-0.2963576214897856,-0.8282365016370481,0.41691654902879605,0.572890540493269,-0.1134589461881393,-0.45656309713659654,-0.07198157507486945,-0.07198157507486945,-0.07198157507486945,-0.11148643967117838,-0.19779283596525843,-0.28653906697848064,1.8781892269518614,-0.13065957571913153,-0.2404116836524679,-1.0354092307158567,-0.345244711877249,-0.3118486072609226,0.5391735390635999,0.3979825668314319,-0.11218753281692928,-0.3639668433109439,0.06184041370158721,-0.4539476830910833,-0.42637620677417437,-0.38863091957574647,-0.31351992274059426,-0.2805794650924359,-0.15495183587514005,-0.37684131080894523,-0.31121160697123185,-0.710526591433354,-0.11159803747471926,1.1307094261400406,-0.24913420134885286,-0.2874099295610813,-0.3273970758096295,-0.34267053766424505,-0.3499137558642456,-0.45925952797266356,-0.39857636348250336,-0.28095000884557286,-0.030638539262576574,-0.10515225742645512,0.8739970634058966,-0.07743287974095624,-0.1870518587236935,-0.07198157507486945,-0.07198157507486946,-0.023826119818884245,-0.1560946639342031,-0.3197429385563812,-0.535085162410017,-0.3027681945710362,-0.16454133613589916,-0.30962844588524585,-0.3501265652428858,-0.7061151131035994,-0.11630477968116766,-0.37270977854833315,0.016746010319510906,-0.3547275982475674,-0.24012797959741133,-0.4252061339763039,-0.3422664213847696,-0.46312517147546045,-0.5693044953466828,-0.4486015828815062,-0.3284119039098444,-0.24690904406507933,-0.2601520621711616,-0.2363809035422416,-0.24498752223860673,-0.20462956732746673,-0.14844802011763655,-0.19172968554014508,-0.36188569444646757,-0.11951532106338429,-0.18881635968398344,-0.272185326811814,-0.1859037800708819,-0.24322439855320535,-0.22748765930078457,-0.1632717312716454,-0.16419309237777424,-0.1670998272967427,-0.2337645016745751,-0.18836789081116356,-0.2813851610532435,-0.18992826049500278,-0.16592483116487794,-0.3207952050516613,-0.34763848430039235,-0.15767421308597399,-0.6469645777106527,2.6421702702626138,0.6850597473096505,-0.33041345954250145,-0.20664284357743562,-0.22212924915048113,-0.31192283231971885,-0.2446039073553627,-0.3548294414020106,-0.20585656275440203,2.590779993647085,-0.4253611677598778,-0.3988189381889666,5.104095686692432,-0.17269354629587824,-0.2442824433300475,-0.1955369320666164,0.6785765735548775,-0.10639365654801396,-0.3162494860009004,0.12453988735610536,-0.42151685654252596,-0.07198157507486945,-0.5086986256957379,0.28965967505928863,-0.35223386898112197,-0.2572999877809446,-0.07532691757353248,-0.17971917690921654,-0.07198157507486945,-0.2999217271805137,-0.13574363918422302,-0.21262457646231753,2.0846590718642206,-0.1793044750915672,-0.27277594947120865,-0.5740286281645792,-0.36460716142601796,4.37570368252349,-0.2393002321471602
2,Anne Seydoux-Christe,Christlichdemokratische Volkspartei der Schweiz (CVP),-0.1809768347769745,-0.4748637349386531,-0.3864036531991546,-0.3052376529002586,-0.07198157507486946,-0.622519814359144,-0.37239551616101874,-0.5907879807473412,-1.0659784118903273,-0.37841166546509186,-0.4294824716263047,-0.5970115855295255,-0.27748070512385015,-0.24082583793085585,-0.4480745545469483,-0.5630823541345873,-0.634329037835564,-0.16559771709819626,-0.535335328313031,-0.4259278722503671,-0.6336649948766441,-0.5900517401620111,-0.6032985518663593,-0.11894438575890538,-0.4737145864291241,-0.8537669356378573,-0.3148994290485849,7.56777152921132,-0.59536992127961,-0.2776346229966698,-0.2086439896400456,-0.560665835626723,-0.5715654970472568,-0.29007703632145776,-0.37548504114371967,-0.5623917128445355,-0.4795930408041754,-0.5887475856726426,-0.11552193937419901,-0.07198157507486945,-0.07198157507486944,0.8405940562921882,-0.1413994905159932,-0.2465265476913018,-0.14551082292099146,-0.2060466447821039,-0.1635177409907454,-0.14738284897485782,-0.1770144747184378,-0.14840468225327128,-0.17720814300674087,-0.27156904570829193,-0.17718362498492393,3.878897642468198,6.6348003557197375,-0.5152913974057195,-0.3217755572403577,-0.6207158904519097,-0.5244484220193932,-0.4793748772027271,4.555700754351087,-0.290151739018206,-0.3856726007883599,-0.428138316856083,-0.29192921007138056,-0.4063313128184222,-0.6459074068864733,-0.2967227543440148,-0.4209611670479524,-0.4081595116901827,-0.14758363268902552,-0.3839803669084199,-0.12896459487801146,-0.4009708060957975,-0.41255411859351043,-0.36068059117393153,-0.7340451270568131,-0.07198157507486945,-0.2161788270918473,-0.29192404626048096,-0.07198157507486945,-0.07198157507486945,-0.7154179161470067,-0.3756792757745905,-0.4191856278333482,-0.6123694060651016,-0.34646394758903803,-0.30495002994664655,-0.32253252444655867,-0.07198157507486945,-0.1005723088876429,-0.2623569106179641,-0.3784013667139578,-0.7609126843460348,-0.36148295909585737,-0.8003203939308997,-0.26834567115575814,-0.4615348012842093,-0.21888387820529506,-0.18873584534026497,-0.0864973173805029,-0.45779146633723267,-0.31777290362367455,-0.3655471038427859,-0.9801157007132603,-0.39024298593512635,-0.5683572622271024,-0.6125834078560425,-0.7593031261037159,-0.721348970408097,-0.13184768463821175,-0.17450845063487058,-0.13582111278720763,-0.3336445304613942,-0.2907031708974647,-0.36556684178105103,-0.35531738482233505,-0.3880201096960906,-0.3416088067357083,-0.7162243698214595,-0.07198157507486944,-0.4425296974547788,-0.31398714272074496,-0.5037558820082179,-0.46782679177390346,-0.38038527600504235,-0.07198157507486944,-0.3535094244121065,-0.08914278449188669,-0.199887791181414,-0.6415811073424844,-0.15773826002440353,-0.6276889134931296,-0.1580346114723597,-0.2227311745594337,-0.24732020003729432,-0.2068002010784903,-0.28205090629130075,-0.2674495727188919,-0.5343223337492714,-0.5705685048426263,-0.5946488985297458,-0.1151180336922582,-0.12328698744743402,-0.7307590526052684,-0.1543054769716043,-0.11368685775254987,-0.1373515337419687,-0.513707163366893,-0.36256896544874206,-0.47263683248844024,-0.399716129882766,-0.4876083585439672,-0.5775837218007301,-0.190719690282131,-0.34063087447036955,-0.23029414495060807,-0.5323383369020277,-0.2749788973679732,-0.1957127636334871,-0.19632354578041827,-0.2057918980309497,-0.3361286649130769,-0.2109781251650809,-0.28810910057312367,-0.25061633081370455,-0.29114609763926363,-0.26100075346778007,-0.3511039667160316,-0.33010576045213097,-0.42965064668965297,-0.4148928786983291,-0.07198157507486946,-0.6644873706723678,-0.34140952949128583,-0.25920854554254913,-0.27447888996104863,12.320686813567459,-0.4727143331336317,-0.2074051643032119,-0.23222418653321258,-0.0741619739075699,-0.15235230666852917,-0.18360469666484766,-0.2963576214897856,-1.0340760908205973,-0.34579583554799653,-0.6991102517858756,-0.1134589461881393,-0.45656309713659654,-0.07198157507486945,-0.07198157507486945,-0.07198157507486945,-0.11148643967117838,-0.19779283596525843,-0.28653906697848064,-0.699835539703543,-0.13065957571913153,-0.2404116836524679,-1.0354092307158567,-0.8970387339739623,-0.3118486072609226,-0.7533902146150641,-0.7528698405364214,-0.11218753281692928,-0.3639668433109439,-0.5626369307829577,-0.4539476830910833,-0.42637620677417437,-0.38863091957574647,-0.31351992274059426,-0.5605076256317769,-0.7525336418182096,-0.37684131080894523,-0.31121160697123185,-0.710526591433354,-0.11159803747471926,-0.21867799756970666,-0.24913420134885286,-0.2874099295610813,-0.3273970758096295,-0.34267053766424505,-0.3499137558642456,-0.45925952797266356,-0.39857636348250336,-0.28095000884557286,-0.5041287778958142,-0.32886855776718044,-0.9160301495536015,-0.07743287974095624,-0.1870518587236935,-0.07198157507486945,-0.07198157507486946,-0.2800492537110364,-0.1560946639342031,-0.3197429385563812,-0.6332899542027951,-0.3027681945710362,-0.16454133613589916,-0.30962844588524585,-0.3501265652428858,-0.7061151131035994,-0.6105094458073519,-0.577465482118196,-0.16384727009023778,-0.3547275982475674,-0.24012797959741133,-0.4252061339763039,-0.3422664213847696,-0.46312517147546045,-0.5693044953466828,-0.4486015828815062,-0.3284119039098444,-0.24690904406507933,-0.887893999576522,-0.32359950002049087,-0.24498752223860673,-0.20462956732746673,-0.14844802011763655,-0.19172968554014508,-0.36188569444646757,-0.11951532106338429,-0.18881635968398344,-0.5221874830207845,-0.1859037800708819,-0.24322439855320535,-0.22748765930078457,-0.1632717312716454,-0.16419309237777424,-0.1670998272967427,-0.2337645016745751,-0.18836789081116356,-0.2813851610532435,-0.18992826049500278,-0.16592483116487794,-0.3207952050516613,-0.34763848430039235,-0.15767421308597399,-0.6469645777106527,-0.3773122286281726,-0.766324165064459,-0.33041345954250145,-0.20664284357743562,-0.22212924915048113,-0.31192283231971885,-0.2446039073553627,-0.3548294414020106,-0.20585656275440203,-0.5122959124820113,-0.4253611677598778,-0.3988189381889666,-0.22567358831514286,-0.17269354629587824,-0.2442824433300475,-0.1955369320666164,-0.07578508294886639,-0.10639365654801396,-0.3162494860009004,-0.5938626252692387,-0.42151685654252596,-0.07198157507486945,-0.5086986256957379,-0.6209946273589568,-0.35223386898112197,-0.2572999877809446,-0.07532691757353248,-0.17971917690921654,-0.07198157507486945,-0.2999217271805137,-0.4305800795479218,-0.21262457646231753,-0.45085738247832613,-0.440989334432797,-0.27277594947120865,-0.5740286281645792,-0.36460716142601796,-0.11364541817148238,6.9185853629233955
