,Speaker Party,Phrase,tf_idf
0,Schweizerische Volkspartei (SVP),"('svpfraktion', 'unterstutzt')",61.69009906983513
1,Schweizerische Volkspartei (SVP),"('svpfraktion', 'lehnt')",28.419034402957756
2,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mind')",22.18070977791825
3,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bittet')",21.487562597358306
4,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantragt')",21.487562597358306
5,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantrag')",15.249237972318797
6,Schweizerische Volkspartei (SVP),"('illegal', 'anwes')",15.249237972318797
7,Schweizerische Volkspartei (SVP),"('svpfraktion', 'artikel')",15.249237972318797
8,Schweizerische Volkspartei (SVP),"('sag', 'fall')",12.476649250079015
9,Schweizerische Volkspartei (SVP),"('svpfraktion', 'empfiehlt')",11.78350206951907
10,Schweizerische Volkspartei (SVP),"('sicht', 'svpfraktion')",11.090354888959125
11,Schweizerische Volkspartei (SVP),"('neu', 'auflag')",11.090354888959125
12,Schweizerische Volkspartei (SVP),"('terrorist', 'straftat')",11.090354888959125
13,Schweizerische Volkspartei (SVP),"('geschaftsbericht', 'bundesrat')",10.39720770839918
14,Schweizerische Volkspartei (SVP),"('bundesamt', 'baut')",10.39720770839918
15,Schweizerische Volkspartei (SVP),"('baut', 'logist')",10.39720770839918
16,Schweizerische Volkspartei (SVP),"('schutz', 'eigentum')",10.39720770839918
17,Schweizerische Volkspartei (SVP),"('subkommission', 'ediuvek')",10.39720770839918
18,Schweizerische Volkspartei (SVP),"('besteh', 'gebaud')",9.704060527839234
19,Schweizerische Volkspartei (SVP),"('svpfraktion', 'klar')",9.704060527839234
20,Schweizerische Volkspartei (SVP),"('gesamtwirtschaft', 'interess')",9.704060527839234
21,Schweizerische Volkspartei (SVP),"('heutig', 'losung')",9.704060527839234
22,Schweizerische Volkspartei (SVP),"('rahm', 'eintret')",9.704060527839234
23,Schweizerische Volkspartei (SVP),"('link', 'ratsseit')",9.704060527839234
24,Schweizerische Volkspartei (SVP),"('zwangsweis', 'ruckfuhr')",9.704060527839234
25,Schweizerische Volkspartei (SVP),"('fursorger', 'freiheitsentzug')",9.704060527839234
26,Schweizerische Volkspartei (SVP),"('auftrag', 'arme')",9.010913347279288
27,Schweizerische Volkspartei (SVP),"('stuf', 'bund')",9.010913347279288
28,Schweizerische Volkspartei (SVP),"('bundesrat', 'besteht')",9.010913347279288
29,Schweizerische Volkspartei (SVP),"('fruh', 'zeit')",9.010913347279288
30,Schweizerische Volkspartei (SVP),"('ja', 'leut')",9.010913347279288
31,Schweizerische Volkspartei (SVP),"('frau', 'brunn')",9.010913347279288
32,Schweizerische Volkspartei (SVP),"('intern', 'kontrollsyst')",9.010913347279288
33,Schweizerische Volkspartei (SVP),"('militarversicher', 'suva')",9.010913347279288
34,Schweizerische Volkspartei (SVP),"('direkt', 'aktiv')",9.010913347279288
35,Schweizerische Volkspartei (SVP),"('ausserhalb', 'europa')",9.010913347279288
36,Schweizerische Volkspartei (SVP),"('svpfraktion', 'unterstutz')",9.010913347279288
37,Schweizerische Volkspartei (SVP),"('mehr', 'bedeut')",8.317766166719343
38,Schweizerische Volkspartei (SVP),"('davon', 'abweich')",8.317766166719343
39,Schweizerische Volkspartei (SVP),"('recht', 'herzlich')",8.317766166719343
40,Schweizerische Volkspartei (SVP),"('natur', 'moglich')",8.317766166719343
41,Schweizerische Volkspartei (SVP),"('herr', 'daguet')",8.317766166719343
42,Schweizerische Volkspartei (SVP),"('borsenkotiert', 'gesellschaft')",8.317766166719343
43,Schweizerische Volkspartei (SVP),"('kolleg', 'rechstein')",8.317766166719343
44,Schweizerische Volkspartei (SVP),"('kreisschreib', 'nr')",8.317766166719343
45,Schweizerische Volkspartei (SVP),"('sica', 'fix')",8.317766166719343
46,Schweizerische Volkspartei (SVP),"('svpfraktion', 'empfehl')",8.317766166719343
47,Schweizerische Volkspartei (SVP),"('ausserordent', 'gefahr')",8.317766166719343
48,Schweizerische Volkspartei (SVP),"('sei', 'volkerrechtswidr')",8.317766166719343
49,Schweizerische Volkspartei (SVP),"('waff', 'besitz')",7.6246189861593985
50,Schweizerische Volkspartei (SVP),"('bundesrat', 'legt')",7.6246189861593985
51,Schweizerische Volkspartei (SVP),"('sicht', 'svp')",7.6246189861593985
52,Schweizerische Volkspartei (SVP),"('nam', 'gpk')",7.6246189861593985
53,Schweizerische Volkspartei (SVP),"('kolleg', 'funfschilling')",7.6246189861593985
54,Schweizerische Volkspartei (SVP),"('beantragt', 'initiativ')",7.6246189861593985
55,Schweizerische Volkspartei (SVP),"('aufgab', 'ausgab')",7.6246189861593985
56,Schweizerische Volkspartei (SVP),"('gibt', 'person')",7.6246189861593985
57,Schweizerische Volkspartei (SVP),"('herr', 'link')",7.6246189861593985
58,Schweizerische Volkspartei (SVP),"('elektron', 'lotteri')",7.6246189861593985
59,Schweizerische Volkspartei (SVP),"('funf', 'monat')",7.6246189861593985
60,Schweizerische Volkspartei (SVP),"('natur', 'relativ')",7.6246189861593985
61,Schweizerische Volkspartei (SVP),"('betrieb', 'arbeitsplatz')",7.6246189861593985
62,Schweizerische Volkspartei (SVP),"('person', 'uberzeugt')",7.6246189861593985
63,Schweizerische Volkspartei (SVP),"('allgemein', 'luftfahrt')",7.6246189861593985
64,Schweizerische Volkspartei (SVP),"('svpfraktion', 'steht')",7.6246189861593985
65,Schweizerische Volkspartei (SVP),"('kanton', 'sach')",6.931471805599453
66,Schweizerische Volkspartei (SVP),"('notig', 'macht')",6.931471805599453
67,Schweizerische Volkspartei (SVP),"('pruf', 'allenfall')",6.931471805599453
68,Schweizerische Volkspartei (SVP),"('zahlreich', 'kanton')",6.931471805599453
69,Schweizerische Volkspartei (SVP),"('frank', 'plus')",6.931471805599453
70,Schweizerische Volkspartei (SVP),"('antrag', 'reimann')",6.931471805599453
71,Schweizerische Volkspartei (SVP),"('furstentum', 'liechtenstein')",6.931471805599453
72,Schweizerische Volkspartei (SVP),"('haus', 'aussenwirtschaftsforder')",6.931471805599453
73,Schweizerische Volkspartei (SVP),"('gerad', 'fall')",6.931471805599453
74,Schweizerische Volkspartei (SVP),"('separat', 'vorlag')",6.931471805599453
75,Schweizerische Volkspartei (SVP),"('bedeut', 'fall')",6.931471805599453
76,Schweizerische Volkspartei (SVP),"('bemerk', 'anzubring')",6.931471805599453
77,Schweizerische Volkspartei (SVP),"('gericht', 'beurteil')",6.931471805599453
78,Schweizerische Volkspartei (SVP),"('durchaus', 'denkbar')",6.931471805599453
79,Schweizerische Volkspartei (SVP),"('bundesgerichtsgesetz', 'verwaltungsgerichtsgesetz')",6.931471805599453
80,Schweizerische Volkspartei (SVP),"('fall', 'geb')",6.931471805599453
81,Schweizerische Volkspartei (SVP),"('laufend', 'rechnung')",6.931471805599453
82,Schweizerische Volkspartei (SVP),"('aufmerksam', 'geschenkt')",6.931471805599453
83,Schweizerische Volkspartei (SVP),"('kunftig', 'gewinn')",6.931471805599453
84,Schweizerische Volkspartei (SVP),"('vot', 'électroniqu')",6.931471805599453
85,Schweizerische Volkspartei (SVP),"('medizin', 'indikation')",6.931471805599453
86,Schweizerische Volkspartei (SVP),"('besteht', 'schon')",6.931471805599453
87,Schweizerische Volkspartei (SVP),"('sei', 'verfassungsmass')",6.931471805599453
88,Schweizerische Volkspartei (SVP),"('kanton', 'meinung')",6.931471805599453
89,Schweizerische Volkspartei (SVP),"('klar', 'zielsetz')",6.931471805599453
90,Schweizerische Volkspartei (SVP),"('europa', 'patentubereinkomm')",6.931471805599453
91,Schweizerische Volkspartei (SVP),"('aufheb', 'lex')",6.931471805599453
92,Schweizerische Volkspartei (SVP),"('minus', 'milliard')",6.931471805599453
93,Schweizerische Volkspartei (SVP),"('wiederkehr', 'ausgab')",6.931471805599453
94,Schweizerische Volkspartei (SVP),"('zustand', 'kantonal')",6.238324625039508
95,Schweizerische Volkspartei (SVP),"('militar', 'angriff')",6.238324625039508
96,Schweizerische Volkspartei (SVP),"('mehrkost', 'million')",6.238324625039508
97,Schweizerische Volkspartei (SVP),"('ausfuhr', 'kommissionsprasident')",6.238324625039508
98,Schweizerische Volkspartei (SVP),"('geandert', 'rustungsprogramm')",6.238324625039508
99,Schweizerische Volkspartei (SVP),"('grund', 'svpfraktion')",6.238324625039508
100,Schweizerische Volkspartei (SVP),"('beantragt', 'parlamentar')",6.238324625039508
101,Schweizerische Volkspartei (SVP),"('ausserordent', 'ausgab')",6.238324625039508
102,Schweizerische Volkspartei (SVP),"('inland', 'produktion')",6.238324625039508
103,Schweizerische Volkspartei (SVP),"('besond', 'bestimm')",6.238324625039508
104,Schweizerische Volkspartei (SVP),"('natur', 'problemat')",6.238324625039508
105,Schweizerische Volkspartei (SVP),"('neu', 'grundsatz')",6.238324625039508
106,Schweizerische Volkspartei (SVP),"('beim', 'asylgesetz')",6.238324625039508
107,Schweizerische Volkspartei (SVP),"('zusatz', 'milliard')",6.238324625039508
108,Schweizerische Volkspartei (SVP),"('staatlich', 'verordnet')",6.238324625039508
109,Schweizerische Volkspartei (SVP),"('person', 'ganz')",6.238324625039508
110,Schweizerische Volkspartei (SVP),"('nachhalt', 'sanier')",6.238324625039508
111,Schweizerische Volkspartei (SVP),"('prasident', 'beschwerdekamm')",6.238324625039508
112,Schweizerische Volkspartei (SVP),"('wer', 'tragt')",6.238324625039508
113,Schweizerische Volkspartei (SVP),"('prozent', 'ertrag')",6.238324625039508
114,Schweizerische Volkspartei (SVP),"('wachstum', 'ausgab')",6.238324625039508
115,Schweizerische Volkspartei (SVP),"('problem', 'ahv')",6.238324625039508
116,Schweizerische Volkspartei (SVP),"('assoziier', 'scheng')",6.238324625039508
117,Schweizerische Volkspartei (SVP),"('anerkenn', 'schengenvisum')",6.238324625039508
118,Schweizerische Volkspartei (SVP),"('kantonal', 'angeleg')",6.238324625039508
119,Schweizerische Volkspartei (SVP),"('tatbestand', 'indirekt')",6.238324625039508
120,Schweizerische Volkspartei (SVP),"('staat', 'sozialwerk')",6.238324625039508
