,Speaker Party,Phrase,tf_idf
0,Alternative Kanton Zug (Al),"('militar', 'auslandeinsatz')",21.995056031901406
1,Alternative Kanton Zug (Al),"('marschhalt', 'zivil')",15.389696144769221
2,Alternative Kanton Zug (Al),"('militar', 'marschhalt')",15.389696144769221
3,Alternative Kanton Zug (Al),"('pro', 'tell')",13.197033619140843
4,Alternative Kanton Zug (Al),"('on', 'terror')",13.197033619140843
5,Alternative Kanton Zug (Al),"('zug', 'regier')",13.197033619140843
6,Alternative Kanton Zug (Al),"('denkpaus', 'finanziell')",12.824746787307683
7,Alternative Kanton Zug (Al),"('zivil', 'denkpaus')",12.824746787307683
8,Alternative Kanton Zug (Al),"('verscharf', 'waffengesetz')",12.824746787307683
9,Alternative Kanton Zug (Al),"('dokument', 'numm')",12.824746787307683
10,Alternative Kanton Zug (Al),"('liberal', 'bein')",12.824746787307683
11,Alternative Kanton Zug (Al),"('kasern', 'stan')",11.730696550347416
12,Alternative Kanton Zug (Al),"('verknupf', 'waff')",11.230813061409549
13,Alternative Kanton Zug (Al),"('mehrheit', 'burgerinn')",11.230813061409549
14,Alternative Kanton Zug (Al),"('inn', 'einsatz')",10.5106258953018
15,Alternative Kanton Zug (Al),"('desast', 'kosovo')",10.259797429846147
16,Alternative Kanton Zug (Al),"('finanziell', 'moratorium')",10.259797429846147
17,Alternative Kanton Zug (Al),"('schweizer', 'militarzeitschrift')",10.259797429846147
18,Alternative Kanton Zug (Al),"('minenraum', 'bosni')",10.259797429846147
19,Alternative Kanton Zug (Al),"('ordonnanzwaff', 'zeughaus')",10.259797429846147
20,Alternative Kanton Zug (Al),"('annabell', 'pro')",10.259797429846147
21,Alternative Kanton Zug (Al),"('inn', 'sich')",9.710156315634016
22,Alternative Kanton Zug (Al),"('sparub', 'kost')",9.359010884507956
23,Alternative Kanton Zug (Al),"('pump', 'action')",8.798022412760561
24,Alternative Kanton Zug (Al),"('polit', 'liberal')",7.694848072384611
25,Alternative Kanton Zug (Al),"('militar', 'marginalisier')",7.694848072384611
26,Alternative Kanton Zug (Al),"('marginalisier', 'uno')",7.694848072384611
27,Alternative Kanton Zug (Al),"('dringlich', 'irgendein')",7.694848072384611
28,Alternative Kanton Zug (Al),"('inn', 'armeeeinsatz')",7.694848072384611
29,Alternative Kanton Zug (Al),"('beid', 'casas')",7.694848072384611
30,Alternative Kanton Zug (Al),"('histor', 'anspruch')",7.694848072384611
31,Alternative Kanton Zug (Al),"('durchkomm', 'unterstutz')",7.694848072384611
32,Alternative Kanton Zug (Al),"('kollega', 'maur')",7.694848072384611
33,Alternative Kanton Zug (Al),"('nationalbankgewinn', 'bestimmt')",7.694848072384611
34,Alternative Kanton Zug (Al),"('verbann', 'ordonnanzwaff')",7.694848072384611
35,Alternative Kanton Zug (Al),"('plafond', 'verzicht')",7.694848072384611
36,Alternative Kanton Zug (Al),"('unbedingt', 'eurocopt')",7.694848072384611
37,Alternative Kanton Zug (Al),"('risikobehaftet', 'gebiet')",7.694848072384611
38,Alternative Kanton Zug (Al),"('kollega', 'kell')",7.694848072384611
39,Alternative Kanton Zug (Al),"('arbeitskraft', 'mensch')",7.694848072384611
40,Alternative Kanton Zug (Al),"('rustungszusammenarbeit', 'sudafrika')",7.694848072384611
41,Alternative Kanton Zug (Al),"('getrag', 'wef')",7.694848072384611
42,Alternative Kanton Zug (Al),"('armenierinn', 'armeni')",7.487208707606365
43,Alternative Kanton Zug (Al),"('militar', 'spar')",7.331685343967135
44,Alternative Kanton Zug (Al),"('erst', 'recht')",7.282617236725512
45,Alternative Kanton Zug (Al),"('militarisier', 'inn')",6.1903920840622355
46,Alternative Kanton Zug (Al),"('volkerrecht', 'menschenrecht')",5.893274981708231
47,Alternative Kanton Zug (Al),"('link', 'mind')",5.893274981708231
48,Alternative Kanton Zug (Al),"('deutlich', 'nein')",5.865348275173708
49,Alternative Kanton Zug (Al),"('modern', 'demokrati')",5.865348275173708
50,Alternative Kanton Zug (Al),"('hoch', 'fragwurd')",5.733068670164618
51,Alternative Kanton Zug (Al),"('nam', 'grun')",5.733068670164618
52,Alternative Kanton Zug (Al),"('humanitar', 'zusammenarbeit')",5.6154065307047745
53,Alternative Kanton Zug (Al),"('redaktion', 'werbung')",5.6154065307047745
54,Alternative Kanton Zug (Al),"('arme', 'steckt')",5.6154065307047745
55,Alternative Kanton Zug (Al),"('gross', 'unein')",5.6154065307047745
56,Alternative Kanton Zug (Al),"('uno', 'militar')",5.6154065307047745
57,Alternative Kanton Zug (Al),"('arme', 'befindet')",5.6154065307047745
58,Alternative Kanton Zug (Al),"('mehrausgab', 'zugun')",5.6154065307047745
59,Alternative Kanton Zug (Al),"('sparub', 'arme')",5.6154065307047745
60,Alternative Kanton Zug (Al),"('grosst', 'sicherheitsrisiko')",5.6154065307047745
61,Alternative Kanton Zug (Al),"('kollega', 'banga')",5.6154065307047745
62,Alternative Kanton Zug (Al),"('vernehmlass', 'zug')",5.6154065307047745
63,Alternative Kanton Zug (Al),"('kollega', 'vollm')",5.6154065307047745
64,Alternative Kanton Zug (Al),"('kapazitat', 'auslandeinsatz')",5.6154065307047745
65,Alternative Kanton Zug (Al),"('armen', 'volk')",5.6154065307047745
66,Alternative Kanton Zug (Al),"('grun', 'fraktion')",5.3457307092213195
67,Alternative Kanton Zug (Al),"('schweiz', 'arme')",5.340585973598709
68,Alternative Kanton Zug (Al),"('humanitar', 'aufnahm')",5.340585973598709
69,Alternative Kanton Zug (Al),"('israel', 'direkt')",5.1298987149230735
70,Alternative Kanton Zug (Al),"('direkt', 'betraf')",5.1298987149230735
71,Alternative Kanton Zug (Al),"('stellt', 'humanitar')",5.1298987149230735
72,Alternative Kanton Zug (Al),"('widersprech', 'beteuer')",5.1298987149230735
73,Alternative Kanton Zug (Al),"('militarakademi', 'eth')",5.1298987149230735
74,Alternative Kanton Zug (Al),"('demokrat', 'kultur')",5.1298987149230735
75,Alternative Kanton Zug (Al),"('trennung', 'redaktion')",5.1298987149230735
76,Alternative Kanton Zug (Al),"('polit', 'liberalismus')",5.1298987149230735
77,Alternative Kanton Zug (Al),"('fragwurd', 'sich')",5.1298987149230735
78,Alternative Kanton Zug (Al),"('frank', 'verliert')",5.1298987149230735
79,Alternative Kanton Zug (Al),"('ersicht', 'beweggrund')",5.1298987149230735
80,Alternative Kanton Zug (Al),"('qualitativ', 'bedeut')",5.1298987149230735
81,Alternative Kanton Zug (Al),"('zweit', 'aussag')",5.1298987149230735
82,Alternative Kanton Zug (Al),"('situation', 'lautet')",5.1298987149230735
83,Alternative Kanton Zug (Al),"('militar', 'immobilienprogramm')",5.1298987149230735
84,Alternative Kanton Zug (Al),"('kontingent', 'auslandeinsatz')",5.1298987149230735
85,Alternative Kanton Zug (Al),"('soldat', 'kommt')",5.1298987149230735
86,Alternative Kanton Zug (Al),"('berechn', 'analog')",5.1298987149230735
87,Alternative Kanton Zug (Al),"('analog', 'method')",5.1298987149230735
88,Alternative Kanton Zug (Al),"('method', 'beim')",5.1298987149230735
89,Alternative Kanton Zug (Al),"('botschaftsbewach', 'soldat')",5.1298987149230735
90,Alternative Kanton Zug (Al),"('geht', 'kasern')",5.1298987149230735
91,Alternative Kanton Zug (Al),"('gegenuberstell', 'mind')",5.1298987149230735
92,Alternative Kanton Zug (Al),"('vorhab', 'stan')",5.1298987149230735
93,Alternative Kanton Zug (Al),"('stan', 'infrag')",5.1298987149230735
94,Alternative Kanton Zug (Al),"('ausland', 'soldat')",5.1298987149230735
95,Alternative Kanton Zug (Al),"('fried', 'finanzpolit')",5.1298987149230735
96,Alternative Kanton Zug (Al),"('neu', 'baulich')",5.1298987149230735
97,Alternative Kanton Zug (Al),"('auslandeinsatz', 'tatig')",5.1298987149230735
98,Alternative Kanton Zug (Al),"('militar', 'vollig')",5.1298987149230735
99,Alternative Kanton Zug (Al),"('vollig', 'marginalisiert')",5.1298987149230735
100,Bürgerlich-Demokratische Partei Schweiz (BDP),"('sachplan', 'militar')",24.333428299720687
101,Bürgerlich-Demokratische Partei Schweiz (BDP),"('angehor', 'arme')",23.96888653523793
102,Bürgerlich-Demokratische Partei Schweiz (BDP),"('swiss', 'olympic')",22.39444493049128
103,Bürgerlich-Demokratische Partei Schweiz (BDP),"('nam', 'bundesrat')",21.649316870537486
104,Bürgerlich-Demokratische Partei Schweiz (BDP),"('inn', 'sich')",21.362343894394836
105,Bürgerlich-Demokratische Partei Schweiz (BDP),"('syst', 'optimi')",20.519594859692294
106,Bürgerlich-Demokratische Partei Schweiz (BDP),"('arme', 'xxi')",19.420312631268033
107,Bürgerlich-Demokratische Partei Schweiz (BDP),"('derart', 'einsatz')",17.679824945124693
108,Bürgerlich-Demokratische Partei Schweiz (BDP),"('kampf', 'verbund')",17.596044825521123
109,Bürgerlich-Demokratische Partei Schweiz (BDP),"('zivil', 'behord')",16.50726573657783
110,Bürgerlich-Demokratische Partei Schweiz (BDP),"('herr', 'widm')",15.463797764669634
111,Bürgerlich-Demokratische Partei Schweiz (BDP),"('wirtschaft', 'finanz')",15.389696144769221
112,Bürgerlich-Demokratische Partei Schweiz (BDP),"('risik', 'begegn')",15.389696144769221
113,Bürgerlich-Demokratische Partei Schweiz (BDP),"('zivil', 'verantwort')",15.389696144769221
114,Bürgerlich-Demokratische Partei Schweiz (BDP),"('fuhrungsstab', 'arme')",15.389696144769221
115,Bürgerlich-Demokratische Partei Schweiz (BDP),"('derart', 'auftrag')",15.389696144769221
116,Bürgerlich-Demokratische Partei Schweiz (BDP),"('ausschluss', 'militardienstleist')",15.389696144769221
117,Bürgerlich-Demokratische Partei Schweiz (BDP),"('beantrag', 'nam')",14.856941001749364
118,Bürgerlich-Demokratische Partei Schweiz (BDP),"('minderheitsantrag', 'abzulehn')",14.856941001749364
119,Bürgerlich-Demokratische Partei Schweiz (BDP),"('ganz', 'reih')",14.708991205012694
120,Bürgerlich-Demokratische Partei Schweiz (BDP),"('gewalt', 'frau')",14.66337068793427
121,Bürgerlich-Demokratische Partei Schweiz (BDP),"('sicherheitspolit', 'kommission')",14.565234473451024
122,Bürgerlich-Demokratische Partei Schweiz (BDP),"('militar', 'personal')",13.377160230384108
123,Bürgerlich-Demokratische Partei Schweiz (BDP),"('zivil', 'seit')",13.197033619140843
