,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'buchstab')","('administrativ', 'aufwand')","('all', 'grund')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('art', 'weis')","('artikel', 'absatz')","('ausricht', 'antrag')","('beantrag', 'nam')","('bereit', 'erwahnt')","('bericht', 'kommission')","('big', 'to')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesratin', 'widmerschlumpf')","('burg', 'partei')","('burgerinn', 'burg')","('dam', 'herr')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darum', 'bitt')","('deshalb', 'bitt')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenvorschlag')","('drei', 'jahr')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('erneuerbar', 'energi')","('erst', 'lini')","('europa', 'union')","('fdpliberal', 'fraktion')","('flankier', 'massnahm')","('folg', 'geb')","('frag', 'stell')","('fraktion', 'cvpevpglpfraktion')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'meierschatz')","('ganz', 'klar')","('geh', 'davon')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'spuhl')","('hoh', 'vergut')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('interess', 'daran')","('ja', 'nein')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'gemeind')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('konsumentinn', 'konsument')","('lasst', 'ausricht')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'woch')","('leutenegg', 'oberholz')","('losung', 'find')","('macht', 'sinn')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('milliard', 'frank')","('million', 'frank')","('mind', 'folg')","('mind', 'i')","('mind', 'ii')","('mocht', 'darauf')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('neu', 'unternehmenssteu')","('offent', 'hand')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('pro', 'helvetia')","('pro', 'jahr')","('richterinn', 'richt')","('rund', 'milliard')","('sag', 'ja')","('sbb', 'cargo')","('schriftlich', 'bericht')","('seit', 'fahn')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sozialdemokratinn', 'sozialdemokrat')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'eintret')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('to', 'fail')","('too', 'big')","('uns', 'kommission')","('uns', 'meinung')","('unterstutzt', 'antrag')","('unterstutzt', 'spfraktion')","('vorlag', 'einzutret')","('z', 'b')","('zehn', 'jahr')","('zwei', 'drei')"
0,Adrian Amstutz,Schweizerische Volkspartei (SVP),1.0817969111951047,-0.4700277137630594,-0.44131282173756525,-0.394443420494127,-0.6686977526831992,-0.5990988677953658,0.1351995575642915,-0.31114906014688387,-0.468325956682117,-0.2048185563682682,-0.10581724842258007,-0.05158050454470214,-0.09805806756909204,0.718741574932158,-0.4337313797752306,-0.2274557423935035,-0.31052464268867364,-0.012994627796223221,2.398453844965394,0.16362270283249922,0.3823408524838155,-0.4779953349320345,-0.4651519745025998,1.273269237837109,-0.4150316875212621,-0.27901680865598066,-0.5212164268535786,-0.5045544841804188,2.4435913301134993,-0.10492757511218638,-0.5131188347475344,0.6614729052515077,-0.08329246532178626,-0.35304820693031586,-0.2882400854666027,-0.33337506184878424,1.0380316307831756,-0.3515088874175041,-0.537590320248377,1.2590422987342527,-0.6695941211364576,-0.32760249969994,-0.2201934142794384,-0.3680159057787351,2.4871486952326016,-0.6396176229279553,-0.09805806756909201,0.6045732211416582,-0.456715112928095,0.011440031428675584,-0.2661462718808078,2.2697280003618334,-0.21247018948986657,0.06608154598918606,0.14629690683871743,-0.6969496738521955,-0.719841651399396,-0.017509203651258017,1.9981913422851314,0.5731611816714327,0.8357952636772936,-0.23049477511371239,-0.2185034595520268,-0.5421412813044793,0.18418368209904665,0.7987111901148316,-0.07729431230336797,-0.6750923710165118,-0.3217424940885173,-0.2430731553021516,0.012521315152403966,-0.5561246638779176,1.9007049405406775,0.8748614204763911,0.06445548066131213,-0.42201727225789454,-0.6288562146035128,-0.3531758651620603,-0.09805806756909201,-0.3063777521649685,-0.46242723488792714,-0.21122217790554212,-0.399192822225455,0.07175751841971628,3.4702877866773356,0.28281131309756397,-0.2606237198735258,-0.37203719917035055,0.6455817104022299,-0.5934531447003668,-0.22782084876977518,-0.41323102732360634,-0.412667127215451,0.21263513800802827,-0.46588793536217465,0.37002117162321746,0.38304256767383726,2.7892111239920405,-0.45476312503120214,0.1108024335221057,-0.142777746101528,-0.11569649017089269,0.20080194924692998,-0.4139385732143878,0.011389508192059434,-0.17908926704207664,3.198888853591551,-0.24807965485835934,0.4427910896409629,-0.21214321236627426,-0.5017618104016969,0.27693060002147724,-0.2807602134447083,-0.19676547180919546,-0.3831772114544554,-0.23972755410501628,-0.22977348982785195,-0.31316992208366773,-0.11866026034037236,-0.3756097289877953,-0.27371467072452643,-0.36132400924358876,-0.23070108051988014,-0.3058045985946018,-0.2237148784644111,-0.3056483029229041,-0.2815222247528895,-0.3252640301487806,-0.18040311438497797,-0.32434287947828083,-0.32511461270272035,1.1904985710418963,-0.30070625098632775,-0.684114544095453,-0.7571102725456899,-0.27998976013853843,2.2377568076437715,0.26136320628642556,-0.23470104726479352,-0.3612037158483728,-0.3431946948144287,-0.33167694326589076,-0.3350582434243359,-0.3248666226049894,-0.3097494492846512,-0.546874700771789,-0.48267197418611835,-0.23383197521782031,-0.2577717588903739,-0.22352100483975873,-0.07316001312103333,1.2544498281708405,-0.04475686224468264
1,Alex Kuprecht,Schweizerische Volkspartei (SVP),-0.10770259309067765,0.9014792784247091,-0.20979750692409194,-0.394443420494127,0.022037822897964545,0.33994125579123724,-0.25125956794008897,-0.681382402377912,1.3638549619331526,-0.07152737490578982,-0.15903770873074558,1.001878648232486,-0.09805806756909204,2.21696905436794,3.477169399101767,-0.2274557423935035,0.4605148890660678,2.524423533717271,-0.40120060086067055,-0.5448124768969451,0.18297881518288125,-0.4779953349320345,-0.2596798711313187,-0.32372885845205157,-0.1325735973641418,-0.27901680865598066,-0.2661975429947567,-0.5045544841804188,0.15879436763479562,0.0593540662398651,0.06111971276280179,-0.053382946948667916,0.5342983279868416,-0.35304820693031586,-0.2232794896636293,-0.33337506184878424,0.1661581682505277,1.506572785973796,-0.07540366534109813,-0.3495005764058223,-0.6695941211364576,-0.27122568574090583,-0.2201934142794384,-0.3680159057787351,0.3364430572772499,-0.4445301873648011,-0.09805806756909201,0.11486578215058403,-0.456715112928095,-0.5223135598934697,0.925949629598264,0.11749874815365213,-0.21247018948986657,-0.4627323120145896,0.4747223170175188,0.21952596784418385,0.3517695158860573,2.037610517643422,-0.27855060526654507,-0.1944432261962202,0.026410917659911774,-0.23049477511371239,-0.2185034595520268,-0.4381851720618395,-0.6352408057687717,-0.24753780626426658,-0.15031891279187862,-0.06953845321029056,1.1628236293465681,-0.2430731553021516,-0.42093184606087014,0.818429506656909,-0.4702490044523841,-0.18422182185456654,0.7155091261942418,-0.42201727225789454,0.9382221420579987,-0.2535098307611973,-0.09805806756909201,-0.12722646848921854,-0.02796798549978165,-0.10244623320426975,-0.399192822225455,-0.09018412108811583,0.03033617084724809,0.20043442145216767,-0.6396816511432641,-0.37203719917035055,-0.2555985248326316,0.7586126529434803,0.045009069166193245,-0.41323102732360634,-0.23792944178067243,0.1158691965494417,-0.13574319322748551,-0.03738413333727779,0.1059342365651443,1.4133416982140072,-0.45476312503120214,-0.5101976960014234,0.18651690462650325,-0.11569649017089269,-0.23531134020973032,-0.32480350140173486,-0.009808441846765133,-0.10019270124823887,-0.5385253643967766,-0.24807965485835934,0.029172695034483994,-0.21214321236627426,3.786664045592099,-0.4153500139178811,-0.2807602134447083,0.23416321432434445,-0.3831772114544554,-0.12368954947664744,-0.22977348982785195,-0.31316992208366773,-0.11866026034037236,-0.3756097289877953,-0.27371467072452643,-0.36132400924358876,-0.23070108051988014,-0.3058045985946018,-0.2237148784644111,-0.3056483029229041,-0.2815222247528895,-0.3252640301487806,-0.18040311438497797,-0.32434287947828083,-0.32511461270272035,-0.6255398942190508,-0.30070625098632775,-0.684114544095453,1.3641313975001081,-0.27998976013853843,-0.26809178575582837,-0.2682274981517911,-0.23470104726479352,-0.3612037158483728,-0.3431946948144287,-0.33167694326589076,-0.3350582434243359,0.560432699659374,0.45128724469219417,1.920598061496787,-0.48267197418611835,-0.23383197521782031,-0.2577717588903739,0.626628518403062,-0.13980429629864471,-0.049812973329707425,0.12220761884701141
2,Alfred Heer,Schweizerische Volkspartei (SVP),-0.40957557653127113,-0.4700277137630594,0.44438166467705564,-0.394443420494127,-0.6686977526831992,1.1971163429625977,-0.6471573152342645,-0.13635585471054573,-0.468325956682117,-0.034843818981928246,-0.1363923493091684,-0.6005730473401687,-0.09805806756909204,0.4431197798642016,1.43648142858518,-0.2274557423935035,-0.31052464268867364,1.5397168671423667,-0.7164487897642766,0.29094841298728014,-0.25949835081218986,-0.4779953349320345,-0.4651519745025998,0.2945960454958029,-0.4150316875212621,-0.27901680865598066,-0.5212164268535786,3.474980399585934,-0.42104486149845516,-0.031432890084844615,0.9514348624925024,-0.365057346416117,0.24760652986871776,-0.35304820693031586,-0.2882400854666027,0.0568490868926908,-0.8563885722731991,-0.3515088874175041,-0.537590320248377,-0.3495005764058223,-0.6695941211364576,-0.32760249969994,-0.2201934142794384,-0.3680159057787351,1.3695150618305918,0.8530513712270499,-0.09805806756909201,-0.642258688371452,-0.456715112928095,-0.30988698067444814,-0.2661462718808078,-0.08043894579646867,6.130002951671705,-0.5969354927852956,0.5785761234483686,1.253454610856602,-0.719841651399396,0.35243366533185977,-0.6337035330354532,-0.5501022993988399,-0.0750268118340157,-0.23049477511371239,-0.2185034595520268,-0.14444252491981635,1.5434854905967264,-0.5130564591268613,-0.10497922205660053,-0.6750923710165118,-0.3217424940885173,-0.2430731553021516,-0.15180839798763426,-0.5561246638779176,-0.6417938274969228,-0.45299756906796923,-0.078987832944359,6.650568621013281,-0.6288562146035128,-0.3531758651620603,-0.09805806756909201,-0.3063777521649685,-0.46242723488792714,-0.21122217790554212,0.04058779641544559,-0.20033361462722685,-0.5853485711405155,-0.6412963736312419,1.8149701959286386,-0.37203719917035055,0.44223847783641496,0.3305483826533829,-0.800542817140055,-0.41323102732360634,-0.5072435933167154,-0.452596663280471,0.7971273345479695,-0.3144931470716687,0.09176770261531078,-0.03569792534518583,-0.45476312503120214,0.9324333741224673,-0.142777746101528,-0.11569649017089269,-0.5319469560113327,0.26805900188550014,1.179335477441935,-0.17908926704207664,0.908524755901268,-0.24807965485835934,-0.8287445794926906,-0.21214321236627426,0.9248449626513118,-0.4153500139178811,-0.2807602134447083,-0.19676547180919546,-0.3831772114544554,-0.23972755410501628,-0.22977348982785195,-0.31316992208366773,-0.11866026034037236,-0.3756097289877953,-0.27371467072452643,-0.36132400924358876,-0.23070108051988014,-0.3058045985946018,-0.2237148784644111,-0.3056483029229041,-0.2815222247528895,-0.3252640301487806,-0.18040311438497797,-0.32434287947828083,-0.32511461270272035,-0.6255398942190508,-0.30070625098632775,-0.11758141495805365,-0.45655067409285693,-0.27998976013853843,1.6723345609279643,0.14186581656703307,-0.23470104726479352,-0.3612037158483728,-0.3431946948144287,-0.33167694326589076,-0.3350582434243359,-0.3248666226049894,-0.3097494492846512,-0.546874700771789,1.7386041246881667,-0.23383197521782031,-0.2577717588903739,1.230269224302514,-0.27803625728517384,-0.37423951596527666,-0.2479469159060265
3,Andrea Martina Geissbühler,Schweizerische Volkspartei (SVP),-0.40957557653127113,-0.4700277137630594,2.1755117972147238,-0.394443420494127,-0.6686977526831992,-0.5990988677953658,-0.6471573152342645,-0.7743006091836454,-0.468325956682117,-0.2048185563682682,-0.2413205364426875,-0.9474260764703588,-0.09805806756909204,-0.5027641077553759,-0.4337313797752306,-0.2274557423935035,-0.31052464268867364,-0.6379249508365226,-0.7164487897642766,-0.6245840743161443,1.7312041458312595,-0.4779953349320345,-0.4651519745025998,-0.32372885845205157,-0.4150316875212621,-0.27901680865598066,2.3612697452476517,-0.5045544841804188,-0.42104486149845516,-0.23886648707790267,-0.5131188347475344,-0.365057346416117,0.6933502485386788,-0.35304820693031586,-0.2882400854666027,-0.33337506184878424,-0.8563885722731991,-0.3515088874175041,4.686519445824806,-0.3495005764058223,0.9923509230245458,-0.32760249969994,-0.2201934142794384,-0.3680159057787351,1.9947879539679354,-0.6396176229279553,-0.09805806756909201,2.2103415894539973,-0.456715112928095,-0.7550280708356563,-0.2661462718808078,-0.4286972469445586,-0.21247018948986657,2.436869745243393,-0.6415016654872824,-0.21341814405698298,-0.719841651399396,-0.6917041517980616,-0.6337035330354532,0.2670170176363107,-0.6504834369478555,-0.23049477511371239,-0.2185034595520268,-0.5421412813044793,2.6825832799059603,5.489274299524522,-0.19998879870973946,-0.6750923710165118,-0.3217424940885173,-0.2430731553021516,0.9504569195932213,-0.5561246638779176,-0.6417938274969228,-0.45299756906796923,-0.5712592046365486,1.249684847969838,-0.6288562146035128,-0.3531758651620603,-0.09805806756909201,0.47245008945571587,-0.46242723488792714,-0.21122217790554212,-0.399192822225455,0.42217791704077945,-0.5853485711405155,-0.6412963736312419,-0.8975093431330412,-0.37203719917035055,-0.2555985248326316,-0.8769783969961672,-0.9195806935666376,-0.41323102732360634,1.0860962921992128,-0.8728895586552132,-0.46588793536217465,-0.3144931470716687,-0.21906271875456554,-0.713855741640768,-0.45476312503120214,-0.5101976960014234,-0.142777746101528,-0.11569649017089269,-0.5319469560113327,-0.4139385732143878,3.509071131467863,-0.17908926704207664,-0.5385253643967766,-0.24807965485835934,2.080374905949456,-0.21214321236627426,-0.5017618104016969,4.336212381756806,-0.2807602134447083,-0.19676547180919546,-0.3831772114544554,-0.23972755410501628,-0.22977348982785195,-0.31316992208366773,-0.11866026034037236,-0.3756097289877953,-0.27371467072452643,-0.36132400924358876,-0.23070108051988014,-0.3058045985946018,-0.2237148784644111,-0.3056483029229041,-0.2815222247528895,-0.3252640301487806,-0.18040311438497797,-0.32434287947828083,-0.32511461270272035,-0.6255398942190508,-0.30070625098632775,0.9897333374468634,-0.7571102725456899,-0.27998976013853843,-0.26809178575582837,-0.2682274981517911,-0.23470104726479352,-0.3612037158483728,-0.3431946948144287,4.486337232114422,-0.3350582434243359,-0.3248666226049894,-0.3097494492846512,-0.546874700771789,2.798758626423621,1.293151907282107,-0.2577717588903739,-0.9166483757022115,-0.12179225289736971,0.3899662877257053,-0.2479469159060265
4,Andreas Aebi,Schweizerische Volkspartei (SVP),-0.40957557653127113,-0.4700277137630594,1.2686913847065047,-0.394443420494127,-0.6686977526831992,-0.5990988677953658,-0.6471573152342645,-0.9887714701894532,-0.468325956682117,-0.2048185563682682,-0.2413205364426875,-0.6125927067654723,-0.09805806756909204,-0.5027641077553759,-0.4337313797752306,2.806083845260761,-0.31052464268867364,-0.6379249508365226,-0.7164487897642766,-0.6245840743161443,0.11791022665926715,-0.4779953349320345,-0.4651519745025998,-0.32372885845205157,-0.4150316875212621,-0.27901680865598066,-0.5212164268535786,0.7759889190117245,-0.42104486149845516,-0.23886648707790267,-0.5131188347475344,2.704369742728662,-0.6863326902016768,-0.35304820693031586,-0.2882400854666027,-0.33337506184878424,1.0317794188919005,-0.3515088874175041,1.169297029062663,-0.3495005764058223,-0.6695941211364576,-0.32760249969994,-0.2201934142794384,0.37601396317178903,-0.9790709232706496,0.8013252179642527,-0.09805806756909201,-0.642258688371452,0.72629288907203,0.9638335644402958,-0.2661462718808078,1.5884424181211103,-0.21247018948986657,1.0551366665372577,0.5362962000694104,-0.511084321688631,-0.719841651399396,-0.6917041517980616,-0.6337035330354532,-0.07382391493702402,-0.09496837805083193,-0.23049477511371239,-0.2185034595520268,-0.5421412813044793,-0.8431955917654786,-0.5130564591268613,-0.19998879870973946,-0.6750923710165118,-0.3217424940885173,-0.2430731553021516,-0.7157580953545837,2.3446318035025087,-0.6417938274969228,-0.45299756906796923,5.131290348629409,-0.42201727225789454,3.2293631057578325,-0.3531758651620603,-0.09805806756909201,0.20255925325052823,-0.46242723488792714,0.5922120275117766,-0.399192822225455,-0.20033361462722685,-0.5853485711405155,-0.6412963736312419,-0.8975093431330412,-0.37203719917035055,-0.2555985248326316,1.0305008993899356,-0.3450166860620929,-0.41323102732360634,-0.8318128292551451,-0.8728895586552132,-0.46588793536217465,0.7088896462246463,-0.21906271875456554,-0.713855741640768,-0.45476312503120214,-0.5101976960014234,-0.142777746101528,-0.11569649017089269,-0.5319469560113327,-0.4139385732143878,-0.4793072256657308,-0.17908926704207664,5.049093912001613,-0.24807965485835934,-0.19507498860430225,-0.21214321236627426,0.8754080942781878,-0.4153500139178811,-0.2807602134447083,-0.19676547180919546,-0.3831772114544554,-0.23972755410501628,-0.22977348982785195,-0.31316992208366773,-0.11866026034037236,-0.3756097289877953,-0.27371467072452643,-0.36132400924358876,-0.23070108051988014,-0.3058045985946018,-0.2237148784644111,-0.3056483029229041,-0.2815222247528895,-0.3252640301487806,-0.18040311438497797,-0.32434287947828083,-0.32511461270272035,0.7319938100106672,-0.30070625098632775,3.6910917997379284,6.206349731213011,-0.27998976013853843,-0.26809178575582837,-0.2682274981517911,-0.23470104726479352,-0.3612037158483728,-0.3431946948144287,-0.33167694326589076,-0.3350582434243359,-0.3248666226049894,-0.3097494492846512,-0.546874700771789,-0.48267197418611835,-0.23383197521782031,-0.2577717588903739,-0.9166483757022115,0.33456399754225613,-0.7652285318071744,0.3596114623684868
5,André Bugnon,Schweizerische Volkspartei (SVP),-0.40957557653127113,-0.4700277137630594,-0.44131282173756525,-0.394443420494127,-0.6686977526831992,-0.5990988677953658,-0.6471573152342645,-1.393202236657548,-0.468325956682117,-0.2048185563682682,-0.2413205364426875,-0.9474260764703588,-0.09805806756909204,-0.5027641077553759,-0.4337313797752306,-0.2274557423935035,-0.31052464268867364,-0.6379249508365226,-0.7164487897642766,-0.6245840743161443,-0.6650118223506702,-0.4779953349320345,-0.4651519745025998,-0.32372885845205157,-0.4150316875212621,-0.27901680865598066,-0.5212164268535786,-0.5045544841804188,-0.42104486149845516,9.873521366333676,-0.5131188347475344,-0.365057346416117,-0.6863326902016768,-0.35304820693031586,-0.2882400854666027,-0.33337506184878424,-0.8563885722731991,-0.3515088874175041,-0.537590320248377,-0.3495005764058223,-0.6695941211364576,-0.32760249969994,-0.2201934142794384,-0.3680159057787351,-0.9790709232706496,-0.6396176229279553,-0.09805806756909201,-0.642258688371452,-0.456715112928095,-0.7550280708356563,-0.2661462718808078,-0.4286972469445586,-0.21247018948986657,-0.5969354927852956,-0.6415016654872824,-1.0723976852225958,-0.719841651399396,-0.6917041517980616,-0.6337035330354532,-0.7165525306467408,-0.6504834369478555,-0.23049477511371239,-0.2185034595520268,-0.5421412813044793,-0.8431955917654786,-0.5130564591268613,-0.19998879870973946,-0.6750923710165118,-0.3217424940885173,-0.2430731553021516,-0.7157580953545837,-0.5561246638779176,-0.6417938274969228,-0.45299756906796923,-0.5712592046365486,-0.42201727225789454,-0.6288562146035128,-0.3531758651620603,-0.09805806756909201,-0.3063777521649685,-0.46242723488792714,-0.21122217790554212,-0.399192822225455,-0.20033361462722685,-0.5853485711405155,-0.6412963736312419,-0.8975093431330412,-0.37203719917035055,-0.2555985248326316,-0.8769783969961672,4.8835157822292645,-0.41323102732360634,-0.8318128292551451,-0.8728895586552132,-0.46588793536217465,-0.3144931470716687,-0.21906271875456554,-0.713855741640768,-0.45476312503120214,-0.5101976960014234,-0.142777746101528,-0.11569649017089269,-0.5319469560113327,-0.4139385732143878,-0.9667756915376144,-0.17908926704207664,-0.5385253643967766,-0.24807965485835934,-0.8287445794926906,-0.21214321236627426,-0.5017618104016969,-0.4153500139178811,-0.2807602134447083,-0.19676547180919546,-0.3831772114544554,-0.23972755410501628,-0.22977348982785195,-0.31316992208366773,-0.11866026034037236,-0.3756097289877953,-0.27371467072452643,-0.36132400924358876,-0.23070108051988014,-0.3058045985946018,-0.2237148784644111,-0.3056483029229041,-0.2815222247528895,-0.3252640301487806,-0.18040311438497797,-0.32434287947828083,-0.32511461270272035,-0.6255398942190508,-0.30070625098632775,-0.684114544095453,-0.7571102725456899,-0.27998976013853843,-0.26809178575582837,-0.2682274981517911,-0.23470104726479352,-0.3612037158483728,-0.3431946948144287,-0.33167694326589076,-0.3350582434243359,-0.3248666226049894,-0.3097494492846512,-0.546874700771789,-0.48267197418611835,-0.23383197521782031,-0.2577717588903739,-0.9166483757022115,-0.27803625728517384,-0.7652285318071744,-0.2479469159060265
6,Bruno Zuppiger,Schweizerische Volkspartei (SVP),-0.40957557653127113,-0.4700277137630594,0.6517911330146567,-0.394443420494127,-0.6686977526831992,0.5093250755521118,0.10053817712384913,-0.6176166528611384,-0.468325956682117,-0.2048185563682682,-0.11182055865131901,-0.7333870236843238,-0.09805806756909204,1.8320125768752267,-0.4337313797752306,-0.2274557423935035,-0.31052464268867364,-0.6379249508365226,-0.7164487897642766,-0.24794096245081146,0.33593915170000915,1.2373551716987135,-0.4651519745025998,-0.32372885845205157,-0.4150316875212621,0.37737560824675054,1.4855777435966449,-0.5045544841804188,-0.42104486149845516,-0.11086157754104722,-0.5131188347475344,0.1254681852351847,-0.6863326902016768,1.1248668732776284,-0.2882400854666027,-0.33337506184878424,-0.25289184091979705,-0.3515088874175041,-0.537590320248377,-0.3495005764058223,0.7188662955043806,-0.32760249969994,-0.2201934142794384,-0.3680159057787351,2.3335820032735968,-0.6396176229279553,-0.09805806756909201,-0.24506118133246543,-0.456715112928095,-0.20564507981391206,-0.2661462718808078,0.0011152133331473067,-0.21247018948986657,0.2479216621087696,-0.6415016654872824,-0.3547692077930965,0.002962987655710903,-0.04737860008814172,-0.6337035330354532,0.10516380083023888,0.41483974562048714,-0.23049477511371239,-0.2185034595520268,-0.5421412813044793,1.6114605847146373,0.7405949018572883,-0.19998879870973946,-0.6750923710165118,-0.3217424940885173,-0.2430731553021516,-0.7157580953545837,-0.5561246638779176,1.7880625900579992,-0.45299756906796923,0.6438410166289825,-0.42201727225789454,-0.6288562146035128,-0.3531758651620603,-0.09805806756909201,0.2792219160915967,-0.46242723488792714,0.04557166623100594,0.14357439698325142,0.059702847968269426,0.3836404953634331,-0.19971327016273027,0.31982900005919707,-0.37203719917035055,-0.2555985248326316,1.968143675883526,0.4026438199058463,-0.41323102732360634,-0.8318128292551451,-0.8728895586552132,-0.46588793536217465,-0.3144931470716687,-0.21906271875456554,-0.713855741640768,-0.45476312503120214,0.6767772351131702,-0.142777746101528,-0.11569649017089269,-0.5319469560113327,0.006914360787125317,0.5912722531794822,-0.17908926704207664,-0.5385253643967766,-0.24807965485835934,-0.018610039242978924,-0.21214321236627426,-0.5017618104016969,-0.4153500139178811,-0.2807602134447083,-0.19676547180919546,-0.3831772114544554,0.3081480880010796,-0.22977348982785195,-0.31316992208366773,-0.11866026034037236,-0.3756097289877953,-0.27371467072452643,-0.36132400924358876,-0.23070108051988014,-0.3058045985946018,-0.2237148784644111,-0.3056483029229041,-0.2815222247528895,-0.3252640301487806,-0.18040311438497797,-0.32434287947828083,-0.32511461270272035,-0.6255398942190508,-0.30070625098632775,0.01508773553614747,0.3557211521056218,-0.27998976013853843,2.126738199075435,1.2501559772311972,-0.23470104726479352,-0.3612037158483728,-0.3431946948144287,-0.33167694326589076,-0.3350582434243359,-0.3248666226049894,-0.3097494492846512,0.5122361626645503,-0.48267197418611835,-0.23383197521782031,-0.2577717588903739,-0.2542291794982218,-0.2127697744396354,0.6824206724175735,-0.053758953229678885
