,Speaker,Speaker Party,"('aeschi', 'thomas')","('anerkannt', 'fluchtling')","('angab', 'herrn')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mind')","('artikel', 'absatz')","('automat', 'informationsaustausch')","('beitrag', 'leist')","('bereit', 'heut')","('betroff', 'person')","('bitt', 'deshalb')","('bitt', 'motion')","('bund', 'kanton')","('bundesrat', 'bleib')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'maur')","('bundesrat', 'meinung')","('bundesrat', 'motion')","('bundesrat', 'vorgeschlag')","('burgerinn', 'burg')","('buro', 'beantragt')","('buro', 'festgestellt')","('buro', 'mandat')","('conseil', 'fédéral')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('davon', 'ausgeh')","('de', 'la')","('deshalb', 'bitt')","('deshalb', 'bundesrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('drei', 'jahr')","('ehrlich', 'gesagt')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('eidgenoss', 'zollverwalt')","('einfach', 'sag')","('entscheid', 'fall')","('entwurf', 'bundesrat')","('erklart', 'buro')","('erleichtert', 'einburger')","('erneuerbar', 'energi')","('ersatz', 'list')","('ersetzt', 'zuruckgetret')","('erst', 'lini')","('erst', 'mal')","('etwa', 'milliard')","('etwa', 'prozent')","('festgestellt', 'wahl')","('finanzkommission', 'empfiehlt')","('fluchtling', 'vorlauf')","('frag', 'herr')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'nationalratin')","('frau', 'standeratin')","('fuss', 'veloverkehr')","('ganz', 'wichtig')","('gebund', 'ausgab')","('geh', 'davon')","('geht', 'darum')","('geht', 'einfach')","('geht', 'frag')","('geht', 'ja')","('geltend', 'recht')","('genet', 'untersuch')","('gern', 'bereit')","('gesagt', 'herr')","('geschatzt', 'frau')","('geschatzt', 'herr')","('geschatzt', 'kolleg')","('geschatzt', 'kollegin')","('gesetz', 'grundlag')","('gewahlt', 'erklart')","('gibt', 'viel')","('glaub', 'wichtig')","('gleich', 'lang')","('grund', 'dafur')","('grund', 'weshalb')","('gultig', 'zustand')","('gut', 'gemeint')","('guterabwag', 'vorzunehm')","('hauslich', 'gewalt')","('herr', 'bundesrat')","('herr', 'caroni')","('herr', 'kolleg')","('herr', 'matt')","('herr', 'nationalrat')","('herr', 'pardini')","('herr', 'standerat')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('heut', 'schon')","('heutig', 'rentnerinn')","('illegal', 'migrant')","('imm', 'mehr')","('interess', 'daran')","('international', 'recht')","('international', 'standard')","('ja', 'sag')","('ja', 'schon')","('kolleg', 'caroni')","('kolleg', 'glattli')","('komm', 'sag')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'unterstutz')","('kommissionsmehr', 'unterstutz')","('kommissionssprech', 'gesagt')","('lang', 'spiess')","('leb', 'bedroht')","('legt', 'dar')","('lehnt', 'spfraktion')","('leib', 'leb')","('letzt', 'jahr')","('leutenegg', 'oberholz')","('losung', 'find')","('macht', 'sinn')","('mandat', 'festgestellt')","('mandat', 'unvereinbar')","('mehrheit', 'finanzkommission')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('milliard', 'frank')","('million', 'frank')","('mind', 'aeschi')","('mind', 'i')","('mind', 'ii')","('mocht', 'bitt')","('mocht', 'bundesrat')","('mocht', 'einfach')","('mocht', 'kurz')","('motion', 'ablehn')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'verlangt')","('muss', 'schon')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nein', 'sag')","('neu', 'aufgab')","('offent', 'beschaffungswes')","('offent', 'hand')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('parlamentar', 'mandat')","('parlamentsgesetz', 'parlamentar')","('partenair', 'tarifair')","('patientinn', 'patient')","('polit', 'bildung')","('postulat', 'abzulehn')","('pro', 'jahr')","('rentnerinn', 'rentn')","('rund', 'milliard')","('rund', 'prozent')","('sag', 'bundesrat')","('sag', 'gern')","('sag', 'ja')","('sag', 'mal')","('sag', 'sei')","('schluss', 'gekomm')","('schon', 'gesagt')","('schutz', 'privatsphar')","('seit', 'fahn')","('seit', 'jahr')","('servic', 'public')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sicht', 'svpfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'lehnt')","('spfraktion', 'mind')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('sprech', 'spfraktion')","('st', 'gall')","('stadt', 'gemeind')","('standerat', 'engl')","('svpfraktion', 'bitt')","('svpfraktion', 'lehnt')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('unbegleitet', 'minderjahr')","('uns', 'sicht')","('unternehmenssteuerreform', 'iii')","('unterstutzt', 'spfraktion')","('unterstutzt', 'svpfraktion')","('unvereinbar', 'war')","('versich', 'bundesrat')","('viel', 'dank')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorab', 'festzuhalt')","('vorhin', 'gesagt')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('wahl', 'herrn')","('war', 'buro')","('weshalb', 'bundesrat')","('wurd', 'gesagt')","('z', 'b')","('zinsbereinigt', 'gewinnsteu')","('zwanzig', 'jahr')","('zweit', 'saul')","('zwingend', 'lebenslang')"
0,Adrian Amstutz,Schweizerische Volkspartei (SVP),0.0,0.004366812227074236,0.0,0.0,0.004366812227074236,0.026200873362445413,0.008733624454148471,0.0,0.004366812227074236,0.004366812227074236,0.0,0.008733624454148471,0.0,0.008733624454148471,0.0,0.0,0.008733624454148471,0.0,0.0,0.0,0.0,0.013100436681222707,0.004366812227074236,0.0,0.0,0.0,0.004366812227074236,0.008733624454148471,0.0,0.004366812227074236,0.008733624454148471,0.0,0.004366812227074236,0.0,0.0,0.034934497816593885,0.008733624454148471,0.004366812227074236,0.0,0.0,0.0,0.004366812227074236,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.026200873362445413,0.004366812227074236,0.08296943231441048,0.0,0.048034934497816595,0.0,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.008733624454148471,0.013100436681222707,0.017467248908296942,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0,0.13100436681222707,0.0,0.0,0.03056768558951965,0.0,0.0,0.0,0.004366812227074236,0.013100436681222707,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.017467248908296942,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.021834061135371178,0.056768558951965066,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.004366812227074236,0.004366812227074236,0.0,0.0,0.008733624454148471,0.0,0.0,0.0,0.0,0.05240174672489083,0.017467248908296942,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.03056768558951965,0.004366812227074236,0.004366812227074236,0.0,0.004366812227074236,0.0,0.004366812227074236,0.004366812227074236,0.0,0.0,0.0,0.008733624454148471,0.0,0.008733624454148471,0.008733624454148471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.004366812227074236,0.0,0.0,0.039301310043668124,0.0,0.0,0.0,0.0,0.0,0.017467248908296942,0.0,0.008733624454148471,0.0,0.0
1,Albert Rösti,Schweizerische Volkspartei (SVP),0.004291845493562232,0.0,0.0,0.004291845493562232,0.004291845493562232,0.017167381974248927,0.02145922746781116,0.0,0.004291845493562232,0.008583690987124463,0.0,0.012875536480686695,0.004291845493562232,0.008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.004291845493562232,0.0,0.017167381974248927,0.0,0.0,0.030042918454935622,0.008583690987124463,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.008583690987124463,0.0,0.0,0.02145922746781116,0.0,0.0,0.012875536480686695,0.0,0.004291845493562232,0.004291845493562232,0.0,0.0,0.0,0.012875536480686695,0.008583690987124463,0.004291845493562232,0.04721030042918455,0.0,0.030042918454935622,0.0,0.0,0.0,0.012875536480686695,0.0,0.008583690987124463,0.034334763948497854,0.008583690987124463,0.008583690987124463,0.017167381974248927,0.0,0.0,0.0,0.0,0.02575107296137339,0.012875536480686695,0.008583690987124463,0.0,0.004291845493562232,0.0,0.0,0.0,0.030042918454935622,0.0,0.0,0.0,0.0,0.0,0.0,0.030042918454935622,0.0,0.08583690987124463,0.0,0.0,0.017167381974248927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008583690987124463,0.02145922746781116,0.0,0.0,0.004291845493562232,0.0,0.004291845493562232,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.02575107296137339,0.0,0.0,0.0,0.0,0.008583690987124463,0.0,0.004291845493562232,0.017167381974248927,0.0,0.0,0.0,0.012875536480686695,0.0,0.0,0.04291845493562232,0.02145922746781116,0.0,0.004291845493562232,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008583690987124463,0.004291845493562232,0.0,0.0,0.02145922746781116,0.008583690987124463,0.0,0.008583690987124463,0.0,0.0,0.04291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.004291845493562232,0.0,0.0,0.004291845493562232,0.0,0.0,0.008583690987124463,0.0,0.0,0.0,0.0,0.008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008583690987124463,0.0,0.012875536480686695,0.004291845493562232,0.0,0.0,0.0,0.0,0.004291845493562232,0.017167381974248927,0.0,0.012875536480686695,0.0,0.0
2,Alex Kuprecht,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.013816925734024179,0.0034542314335060447,0.013816925734024179,0.044905008635578586,0.0,0.0,0.017271157167530225,0.0,0.010362694300518135,0.0017271157167530224,0.0069084628670120895,0.0,0.0,0.0017271157167530224,0.0017271157167530224,0.0,0.0017271157167530224,0.0051813471502590676,0.018998272884283247,0.0,0.0,0.0,0.0,0.0051813471502590676,0.008635578583765112,0.018998272884283247,0.0017271157167530224,0.0069084628670120895,0.0,0.0034542314335060447,0.0034542314335060447,0.0,0.0069084628670120895,0.012089810017271158,0.0,0.0017271157167530224,0.0,0.0069084628670120895,0.0,0.0051813471502590676,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676,0.0034542314335060447,0.0,0.0,0.0,0.0017271157167530224,0.013816925734024179,0.0051813471502590676,0.010362694300518135,0.010362694300518135,0.0069084628670120895,0.0034542314335060447,0.0,0.0,0.0017271157167530224,0.0,0.0051813471502590676,0.022452504317789293,0.0,0.010362694300518135,0.0034542314335060447,0.0069084628670120895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013816925734024179,0.0,0.0017271157167530224,0.0,0.0017271157167530224,0.0017271157167530224,0.0,0.0,0.0017271157167530224,0.0,0.0,0.008635578583765112,0.0,0.027633851468048358,0.0,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0034542314335060447,0.010362694300518135,0.0034542314335060447,0.0,0.018998272884283247,0.0034542314335060447,0.0,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0069084628670120895,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034542314335060447,0.025906735751295335,0.0,0.0034542314335060447,0.0069084628670120895,0.0,0.0,0.0,0.017271157167530225,0.0,0.0,0.09153713298791019,0.0846286701208981,0.0,0.013816925734024179,0.0051813471502590676,0.02936096718480138,0.0,0.0017271157167530224,0.0017271157167530224,0.0,0.008635578583765112,0.0051813471502590676,0.0017271157167530224,0.0034542314335060447,0.015544041450777202,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0051813471502590676,0.0034542314335060447,0.018998272884283247,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0017271157167530224,0.013816925734024179,0.03281519861830743,0.010362694300518135,0.010362694300518135,0.0,0.0,0.0,0.0034542314335060447,0.0,0.010362694300518135,0.0017271157167530224,0.0,0.0,0.0069084628670120895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.013816925734024179,0.0,0.0017271157167530224,0.0017271157167530224,0.0,0.0,0.0,0.0017271157167530224,0.0,0.013816925734024179,0.0,0.022452504317789293,0.027633851468048358,0.0
3,Alfred Heer,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.028169014084507043,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.04225352112676056,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.07042253521126761,0.0,0.0,0.028169014084507043,0.0,0.0,0.014084507042253521,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.028169014084507043,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.07042253521126761,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0
4,Andrea Martina Geissbühler,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.011764705882352941,0.0,0.047058823529411764,0.03529411764705882,0.0,0.0,0.011764705882352941,0.0,0.0,0.023529411764705882,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.03529411764705882,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08235294117647059,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.011764705882352941,0.03529411764705882,0.0,0.023529411764705882,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0
5,Andreas Aebi,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.0,0.09243697478991597,0.0,0.0,0.0,0.008403361344537815,0.0,0.008403361344537815,0.01680672268907563,0.0,0.008403361344537815,0.0,0.008403361344537815,0.0,0.0,0.0,0.05042016806722689,0.0,0.01680672268907563,0.01680672268907563,0.0,0.0,0.025210084033613446,0.0,0.0,0.008403361344537815,0.0,0.0,0.008403361344537815,0.0,0.0,0.16806722689075632,0.0,0.10084033613445378,0.0,0.0,0.0,0.0,0.0,0.0,0.025210084033613446,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.0,0.0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.03361344537815126,0.01680672268907563,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.0,0.008403361344537815,0.008403361344537815,0.0,0.0,0.008403361344537815,0.0,0.01680672268907563,0.0,0.008403361344537815,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.0,0.0,0.0,0.0
6,Andreas Glarner,Schweizerische Volkspartei (SVP),0.0,0.016216216216216217,0.0,0.005405405405405406,0.0,0.005405405405405406,0.04864864864864865,0.0,0.0,0.010810810810810811,0.005405405405405406,0.005405405405405406,0.0,0.032432432432432434,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.043243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010810810810810811,0.0,0.08108108108108109,0.0,0.005405405405405406,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.0,0.0,0.0,0.02702702702702703,0.005405405405405406,0.05405405405405406,0.043243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.005405405405405406,0.016216216216216217,0.0,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032432432432432434,0.0,0.005405405405405406,0.0,0.0,0.016216216216216217,0.0,0.010810810810810811,0.005405405405405406,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.04864864864864865,0.0,0.0,0.04864864864864865,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.021621621621621623,0.02702702702702703,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.005405405405405406,0.005405405405405406,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.032432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.010810810810810811,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.005405405405405406,0.005405405405405406,0.0,0.0,0.0,0.0,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.005405405405405406,0.0,0.005405405405405406,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.005405405405405406,0.032432432432432434,0.0,0.0,0.0,0.0
7,Barbara Keller-Inhelder,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Barbara Steinemann,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.07432432432432433,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.006756756756756757,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033783783783783786,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0472972972972973,0.0,0.07432432432432433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.02702702702702703,0.0,0.013513513513513514,0.02702702702702703,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.013513513513513514,0.033783783783783786,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.060810810810810814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.006756756756756757,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02027027027027027,0.0,0.0,0.08108108108108109,0.006756756756756757,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.013513513513513514,0.0,0.0
