,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
0,Adolf Ogi,Schweizerische Volkspartei (SVP),-0.5663568446857697,0.30767045105707025,-0.16811868685064116,-0.2321917477477619,-0.865190958383245,-0.9419999760270645,-0.4495723705555589,3.607047874267565,-0.4327989119950093,2.325090977974997,1.3194395155409948,-0.10259783520851541,-0.3983846619186422,1.374034917001826,0.2832212895423386,-0.32498493348471663,0.9904581461436134,2.885926327626101,0.16757616844840534,0.22320780819865124,0.07289614229900782,-0.19100731330639792,1.1350809399603476,1.7664894670753624,0.007735206474781431,1.6347377246344748,6.364170072514908,0.5033230514938134,-0.41873778769990205,-0.6576079140935724,-0.453105276728331,0.2912158511507652,-0.64393159322138,0.4881818080825537,-0.34223279033323684,-0.14168095843006975,0.31834755343529975,-0.03709260727357233,1.2953002153226159,-0.29943302579428116,-0.07767350881030184,-0.14237675691291457,-0.08549606474567364,-0.2496313133449236,-0.21091183484422166,-0.2991133692724084,-0.09202384371342469,-0.884199926525249,1.707897369295795,2.399291478953809,-0.12223930763105835,-0.7728779170951396,-0.2772070311507137,-0.24680553947394898,1.1916710562052901,-0.1025978352085154,1.3498590612707364,0.11736567520615339,-0.40331129376289887,-0.3542412940695328,0.35437251481379195,-0.6456653505878751,-0.4201050882968236,0.21841994731570952,2.009868639382168,-0.6434502773601721,1.8208242787645448,-0.8216802492708757,-0.4795353151062398,-0.22059010026301765,2.273968601747305,-0.3810793884664853,-0.4012553662653154,-0.18555280106259248,-0.5326794767811807,0.011691858605784236,-0.19541448652800705,-0.44378546480628733,-0.4571644414406542,-0.4823297750103964,-0.09951220423893278,-0.37948209671529837,-0.2614472210542129,-0.335691029706082,0.29017019291054075,-0.4945526285409477,-0.5973239884644811,-0.28233097558557463,-0.15587827819730551,-0.4643635067976598,-0.3030419775500742,-0.7360591133215494,-0.2616537787436713,-0.08710874413629177,-0.40680182841745877,0.10771811836986332,0.797997862616768,0.3745219919284195,-0.567706154951678,0.15367043276147632,0.8688654735409308,7.807372166290371,-0.5378183295628169,-0.5673725449476428,-0.30510461649599335,-0.42246702910917544,-0.9185604029974838,-0.19937141424886093,-0.23623031193615504,-0.35545011521502334,-0.43709945135849204,0.4274096396753918,-0.10259783520851541,0.4037360652528248,0.1338642788561074,3.4253304881712854,1.8324004116765464,-0.24389989595968747,-0.24642319904718926,0.007381994425508861,0.2729024559977557,-0.26695051524002084,-0.2182174971816679,-0.353991083686285,-0.19183210821946234,-0.2529681403538759,-0.18181083794069464,-0.23059225676916778,-0.27902081581714544,-0.21449357745748582,-0.27473904891852124,-0.18758778210084748,-0.18605587822703987,-0.33440776309847176,1.5967217959795694,-0.13320824308011103,-0.3640770650975473,-0.6326447588792993,-0.33301685583131224,-0.2577026908500194,-0.26764611608041466,-0.2697748241886258,-0.2633212948374535,-0.3169585420717538,-0.35791906670635626,-0.31958353107391924,-0.4668566900576314,-0.24153897054616102,-0.10259783520851536,-0.5183916957915611,0.06269714842267061,-0.20056179068843324,0.17316993985211387,-0.23858088052993312,-0.23850916757753446,-0.14576441944728646,0.6074044690437524,2.190275560369425,-0.3216548614915784,-0.3008583054820912
1,Bruno Zuppiger,Schweizerische Volkspartei (SVP),-0.28163333444315247,-0.1849283109661513,-0.16811868685064116,-0.5552393269762614,0.7341572471904917,0.5253189031248426,-0.08166493125335493,-0.300464742274174,0.14431338981204786,0.4717748058686737,-0.2553356506010449,-0.10259783520851541,-0.3983846619186422,-0.08635911451907011,1.1633940006220733,-0.32498493348471663,-0.4534660086784894,-0.2656848286287416,0.4378330023714519,-0.5658904162994628,0.6657442684875245,-0.16109001940845216,2.5672786088861215,0.7136697450479054,0.3646901042530765,-0.5425428667284788,-0.3916311294672572,0.3530900301758734,1.1196932851119152,-0.2963176756767697,-0.453105276728331,-0.40553496662094524,-0.64393159322138,-0.708559435389389,0.3641725266461129,-0.16327586708320405,-0.6066534913771597,0.13856675836429228,-0.22133019455160638,-0.29943302579428116,-0.46092365471345786,-0.14237675691291457,0.5073242341329296,0.006034757821080784,-0.21091183484422166,-0.2991133692724084,-0.6543313950934665,-0.3399715780411426,0.0737639759044391,0.19520181199636463,-0.12223930763105835,-0.6340565394854689,-0.2772070311507137,0.32440439292286555,0.4734689767266033,-0.1025978352085154,0.25096449407249394,-0.3872631321565945,-0.6941859302704856,-0.1748495016898074,-0.658658351191505,-0.05757347830633047,-0.4017294152163773,-0.09498438958232847,-0.20024714903381285,0.029313343671208233,-0.6840647435748394,-0.7431773630975663,-0.18945653974889115,-0.22059010026301765,-0.2483543821348438,0.45852917618499717,-0.4012553662653154,-0.18555280106259248,-0.5326794767811807,0.04231088397387757,-0.19541448652800705,0.03795543754799693,-0.4571644414406542,-0.4823297750103964,0.9413905288564381,-0.37948209671529837,-0.2614472210542129,-0.335691029706082,-0.08698651965856896,0.41619775338936793,-0.3465521978713968,2.4309739410696385,-0.15587827819730551,0.4401537917238631,4.15773932233144,0.22853154442613854,0.16193209899133995,0.671110545193732,-0.40680182841745877,-0.3475461964422726,-0.540261769302214,-0.4933879699799002,-0.567706154951678,-0.2353285697381257,-0.11341564156255862,-0.17473778860161684,-0.5378183295628169,1.7161495373450515,-0.30510461649599335,-0.3053862826585517,-0.914833646152619,-0.19937141424886093,-0.10491432495175268,-0.35545011521502334,-0.43709945135849204,-0.009611823545499033,-0.10259783520851541,-0.40630134078113267,-0.43505119969803663,-0.3214458182008573,-0.22552951102717683,-0.24389989595968747,-0.6531774986451764,-0.29235956169822497,-0.4189673646818207,-0.26695051524002084,-0.2182174971816679,-0.353991083686285,-0.19183210821946234,-0.2529681403538759,-0.18181083794069464,-0.23059225676916778,-0.27902081581714544,-0.21449357745748582,-0.27473904891852124,-0.18758778210084748,-0.18605587822703987,-0.08050076134545522,-0.2127233587915745,-0.3063395919805979,-0.3640770650975473,-0.42411383448770984,2.165726538124394,1.3527498727165899,0.693498379671369,0.022278420378983525,-0.2633212948374535,-0.3169585420717538,4.076149216899678,3.8423136727934413,-0.20364691453231687,1.1893357433140959,-0.10259783520851536,-0.29520876525727696,0.09565144377576329,-0.20056179068843324,-0.17250497942206405,-0.23858088052993312,0.10074726869472976,-0.14576441944728646,-0.5545532049414733,-0.5905691809795092,-0.29886444365746184,-0.3008583054820912
2,Caspar Baader,Schweizerische Volkspartei (SVP),-0.17011143437000484,0.904825186638831,-0.16811868685064116,-0.0787971641753672,0.3713583471661064,0.3791289342337984,0.5744500863205972,-0.300464742274174,2.4549824790035406,-0.05305411509714339,-0.2553356506010449,9.746794344808965,-0.09997588327976398,2.31742017111555,-0.5030004018154021,-0.32498493348471663,-0.4534660086784894,-0.2656848286287416,-0.033683953593249154,0.38196629250299957,-0.45667044233006043,-0.32248766976679305,0.23047145606447603,-0.19771895733320308,-0.5976603001572072,-0.007354274978431163,-0.3916311294672572,-0.22884707538902027,1.008603076353075,-0.1548057442181096,1.9003235131084089,-0.65666333623492,-0.64393159322138,-0.4879348188412246,-0.34223279033323684,-0.16327586708320405,-0.6066534913771597,-0.33501089139539075,-0.22133019455160638,1.3750915005942264,-0.46092365471345786,-0.14237675691291457,0.6622127270011898,-0.2496313133449236,-0.21091183484422166,-0.2991133692724084,0.1749799607711903,0.6305888246165089,-0.5152231402162957,-0.3975980425644165,-0.12223930763105835,-0.5796823018659262,-0.2772070311507137,-0.24680553947394898,-0.3360096212142578,-0.1025978352085154,-0.3929755615468312,-0.3872631321565945,-0.6941859302704856,0.19267880953715374,2.702963767620383,-0.44105570574593733,1.7670719390717444,-0.4482193779924917,-0.20024714903381285,-0.48740444841197456,-0.31463472146176613,-0.5815422500953116,-0.27768618914642174,-0.22059010026301765,-0.2483543821348438,-0.3810793884664853,-0.4012553662653154,-0.055745967666870136,-0.5326794767811807,-0.12287246340808672,-0.19541448652800705,-0.10856969467792324,1.722952820408353,-0.3450349219970839,0.8317361927973134,0.08909755738409438,-0.2614472210542129,0.37644131949559634,0.07951468693310715,-0.2833063692748351,1.3221502423771134,2.9098837255036463,-0.15587827819730551,-0.14966273991599213,0.7316250197966229,-0.4004575496850453,0.6225933270751486,0.0935084549537739,0.15918282610340828,-0.011826121843389008,-0.540261769302214,-0.4933879699799002,-0.567706154951678,-0.2353285697381257,-0.6499289896822928,-0.17473778860161684,-0.5378183295628169,-0.31648229198124517,-0.30510461649599335,-0.42246702910917544,0.7209104508691782,-0.19937141424886093,-0.23623031193615504,0.08086322404684668,0.07879665606221087,-0.5021744760720549,-0.10259783520851541,-0.45915284961235375,-0.43505119969803663,-0.3214458182008573,-0.22552951102717683,-0.24389989595968747,-0.3532295796856104,-0.29235956169822497,-0.4189673646818207,-0.26695051524002084,-0.2182174971816679,-0.353991083686285,-0.19183210821946234,-0.2529681403538759,-0.18181083794069464,-0.23059225676916778,-0.27902081581714544,-0.21449357745748582,-0.27473904891852124,-0.18758778210084748,-0.18605587822703987,-0.33440776309847176,-0.2127233587915745,-0.3063395919805979,-0.3640770650975473,0.38308792754450366,-0.04322823465045348,-0.2577026908500194,-0.17210252444269436,1.1527864939897075,-0.2633212948374535,-0.3169585420717538,0.32772825358866864,0.6457580523176346,0.8152110568118437,-0.24153897054616102,-0.10259783520851536,-0.5183916957915611,-0.4888536895922486,-0.20056179068843324,-0.14927883928949745,-0.23858088052993312,-0.23850916757753446,-0.14576441944728646,-0.5545532049414733,-0.5905691809795092,-0.42181406275265043,-0.18011249330099705
3,Christian Speck,Schweizerische Volkspartei (SVP),2.1567131179353516,-0.1849283109661513,-0.16811868685064116,1.0818589316704206,-0.22785671104934999,0.9210876910864254,-0.4495723705555589,-0.300464742274174,0.8284570721965714,-0.3330802843372941,-0.2553356506010449,-0.10259783520851541,0.6269748255848717,1.2750703357334683,-0.5030004018154021,-0.32498493348471663,-0.4534660086784894,-0.2656848286287416,0.045902227045489054,-0.10031455447770234,-0.45667044233006043,0.5770159117618798,-0.5910966612007436,0.4727763748985898,0.9363117730381323,-0.5425428667284788,1.034875765938751,-0.22884707538902027,0.19432121124014537,-0.6576079140935724,0.3555540894035413,-0.0562210690375969,0.3060647991277077,1.186655785710445,-0.34223279033323684,-0.16327586708320405,0.5652463285544147,-0.33501089139539075,-0.22133019455160638,-0.29943302579428116,-0.46092365471345786,-0.14237675691291457,-0.20571499455333794,5.863286779195631,-0.21091183484422166,-0.2991133692724084,2.1952572487422337,-0.016708122926523006,-0.5152231402162957,-0.3975980425644165,-0.12223930763105835,-0.7728779170951396,2.6576440415127576,-0.24680553947394898,-0.3360096212142578,-0.1025978352085154,0.0026725268275675745,-0.3872631321565945,-0.6941859302704856,-0.4721709934363091,-0.016945189831006766,1.111977651155839,0.8309095715424422,0.396357511589703,-0.20024714903381285,-0.6434502773601721,-0.6840647435748394,-0.8029631105953141,-0.13274941073166513,-0.22059010026301765,-0.2483543821348438,0.6226631813048358,-0.4012553662653154,-0.11121480248885174,-0.061234360089179436,-0.5007739343970409,-0.19541448652800705,-0.25181352627412895,-0.4571644414406542,-0.24645102378075798,0.6331141896826992,-0.37948209671529837,-0.2614472210542129,-0.335691029706082,2.0288733549583986,-0.4945526285409477,0.0022657063370286022,1.6046439120492446,-0.15587827819730551,0.07630660773212262,1.4745626005981984,0.4170981391738067,-0.2616537787436713,-0.44974339453104295,-0.40680182841745877,-0.3475461964422726,0.02489298753575199,0.606182169731016,2.4121046083018136,-0.2353285697381257,-0.168882247101253,-0.17473778860161684,-0.5378183295628169,-0.4236922872964602,-0.30510461649599335,-0.42246702910917544,0.04636286658794968,-0.19937141424886093,-0.23623031193615504,-0.35545011521502334,-0.43709945135849204,-0.5021744760720549,-0.10259783520851541,-0.5800649345643559,-0.1947949136419633,-0.3214458182008573,-0.22552951102717683,-0.24389989595968747,-0.6531774986451764,-0.29235956169822497,-0.4189673646818207,-0.26695051524002084,-0.2182174971816679,-0.353991083686285,-0.19183210821946234,-0.2529681403538759,-0.18181083794069464,-0.23059225676916778,-0.27902081581714544,-0.21449357745748582,-0.27473904891852124,-0.18758778210084748,-0.18605587822703987,-0.33440776309847176,-0.2127233587915745,-0.3063395919805979,-0.3640770650975473,-0.6326447588792993,-0.33301685583131224,-0.2577026908500194,-0.26764611608041466,2.523396056187307,2.4708541128060526,0.612584559909945,-0.35791906670635626,-0.31958353107391924,0.7918005823792109,-0.24153897054616102,-0.10259783520851536,-0.2515790194385447,-0.4888536895922486,-0.20056179068843324,-0.5446056441906209,-0.23858088052993312,-0.23850916757753446,-0.14576441944728646,-0.5545532049414733,0.5837975832242385,-0.2198420293074305,-0.3008583054820912
4,Christoffel Brändli,Schweizerische Volkspartei (SVP),0.3948116930759317,-0.1849283109661513,-0.16811868685064116,-0.09295892697624303,-0.7452115459339768,-0.9296630271727601,-0.4495723705555589,-0.300464742274174,0.3109513591590685,0.07447372630840297,-0.2553356506010449,-0.10259783520851541,0.4702319739919779,-0.2573444493039718,0.05954038372081574,-0.32498493348471663,0.5796601912685353,-0.2656848286287416,0.45758127244209923,-0.02790289124575941,0.3011382159289459,-0.6917283374930693,0.19937249508332586,0.8623125283742936,0.2686593844923901,-0.023262216134483527,-0.3916311294672572,0.033086398877980705,-0.41873778769990205,-0.04778681103336408,-0.453105276728331,-0.14800842198495834,-0.10741558395416699,2.0743086047648474,-0.34223279033323684,-0.16327586708320405,0.7170210398406698,-0.33501089139539075,-0.22133019455160638,0.5129424609992942,0.3617215629258006,-0.14237675691291457,-0.12108584106877682,-0.2496313133449236,-0.21091183484422166,-0.2991133692724084,0.9549904292383729,1.4429251134895924,-0.5152231402162957,0.0026362541454102244,-0.12223930763105835,-0.4916983114908385,-0.2772070311507137,-0.24680553947394898,-0.3360096212142578,-0.1025978352085154,-0.6594921017421819,-0.3872631321565945,2.219500980648398,0.24436641918942834,3.327865449532099,-0.4471375210915575,0.3726053088483841,-0.20972951320601207,-0.20024714903381285,-0.6434502773601721,-0.6840647435748394,-0.49041807035484086,-0.4795353151062398,-0.22059010026301765,-0.2483543821348438,-0.3810793884664853,-0.4012553662653154,0.0033698832107995863,0.5323260522215568,-0.5007739343970409,-0.19541448652800705,-0.010116372241071774,-0.034101346466133435,1.5158787545145662,3.1821331105600277,-0.37948209671529837,-0.2614472210542129,-0.335691029706082,-0.5120761923535188,-0.28958545129123764,-0.08939131707211932,-0.7050801002775677,-0.15587827819730551,-0.4643635067976598,-0.3030419775500742,-0.7360591133215494,-0.2616537787436713,0.5313038615736897,-0.1322211626891825,-0.3475461964422726,-0.008304354868742833,0.12760068641734762,2.7980248982348566,-0.2353285697381257,0.617882807466888,0.6411466684194932,-0.5378183295628169,-0.5673725449476428,2.9278473562528906,1.2375440638786486,0.0008953509525786326,-0.19937141424886093,-0.23623031193615504,-0.35545011521502334,0.23031603651485896,0.8280584199232297,-0.10259783520851541,-0.11079255390138368,0.37906564222445405,-0.3214458182008573,0.5106938265005881,-0.24389989595968747,0.5109515796097844,-0.29235956169822497,-0.4189673646818207,-0.26695051524002084,-0.2182174971816679,-0.353991083686285,-0.19183210821946234,-0.2529681403538759,-0.18181083794069464,-0.23059225676916778,-0.27902081581714544,-0.21449357745748582,-0.27473904891852124,-0.18758778210084748,-0.18605587822703987,-0.33440776309847176,-0.2127233587915745,-0.3063395919805979,-0.3640770650975473,0.07131313874835912,-0.33301685583131224,-0.2577026908500194,-0.26764611608041466,-0.2697748241886258,-0.2633212948374535,-0.3169585420717538,-0.35791906670635626,-0.31958353107391924,-0.4668566900576314,-0.24153897054616102,-0.10259783520851536,0.5363964217653742,-0.4888536895922486,-0.20056179068843324,0.2821541105328429,1.8105935085495375,-0.23850916757753446,-0.14576441944728646,0.27682627729424025,0.40427654920583134,2.5719412731573117,-0.3008583054820912
5,Christoph Blocher,Schweizerische Volkspartei (SVP),-0.5663568446857697,-0.1849283109661513,-0.16811868685064116,-0.5552393269762614,-0.16319961349373746,-0.9993505705649508,-0.4495723705555589,-0.300464742274174,-1.0107987695763148,-0.3330802843372941,-0.2553356506010449,-0.10259783520851541,-0.3983846619186422,0.4269300728044033,1.1426934490389988,-0.32498493348471663,-0.4534660086784894,-0.2656848286287416,-1.1124061981743636,-0.6594275607440159,-0.45667044233006043,-0.6917283374930693,1.0403465553466062,-0.47295315235427854,-0.5976603001572072,0.976594937183147,-0.3916311294672572,-0.22884707538902027,-0.41873778769990205,2.553611534194904,-0.453105276728331,-0.65666333623492,1.7104072921654896,-0.708559435389389,1.0530274009675904,-0.11807410176577388,1.3295288198141373,0.28858203872294963,-0.22133019455160638,-0.29943302579428116,0.34128317242544626,-0.14237675691291457,0.2204467797648547,-0.2496313133449236,-0.21091183484422166,0.04258242004609815,0.5226726099691054,-0.884199926525249,0.6481178717488821,-0.3975980425644165,-0.12223930763105835,0.3238971904794012,0.5309403656696623,-0.24680553947394898,7.65822001062406,-0.1025978352085154,-0.6005381568257273,-0.3872631321565945,-0.6941859302704856,0.7401645099769136,1.4617851385214455,-0.6456653505878751,-0.7276558272221884,3.7379443355888213,-0.20024714903381285,-0.6434502773601721,-0.6840647435748394,1.4566757774595462,-0.4795353151062398,-0.22059010026301765,-0.2483543821348438,1.2772779007209147,-0.4012553662653154,-0.18555280106259248,4.140776462600398,-0.5007739343970409,-0.19541448652800705,0.5077276218313673,-0.4571644414406542,-0.4823297750103964,-0.5771558826290164,-0.37948209671529837,-0.2614472210542129,-0.335691029706082,3.686014364074867,5.501692122056162,-0.5973239884644811,-0.4028761348516048,-0.15587827819730551,-0.4643635067976598,-0.3030419775500742,2.121765381993029,-0.2616537787436713,0.5223375431060802,-0.40680182841745877,-0.3475461964422726,-0.540261769302214,-0.4933879699799002,-0.567706154951678,-0.2353285697381257,0.1448438893646426,-0.17473778860161684,-0.5378183295628169,-0.5673725449476428,-0.30510461649599335,-0.42246702910917544,-0.19757732118077198,-0.19937141424886093,-0.23623031193615504,-0.35545011521502334,-0.43709945135849204,3.3893764184234665,-0.10259783520851541,-0.23685485491798958,-0.43505119969803663,-0.3214458182008573,-0.22552951102717683,-0.24389989595968747,-0.6531774986451764,-0.29235956169822497,-0.4189673646818207,-0.26695051524002084,-0.2182174971816679,-0.353991083686285,-0.19183210821946234,-0.2529681403538759,-0.18181083794069464,-0.23059225676916778,-0.27902081581714544,-0.21449357745748582,-0.27473904891852124,-0.18758778210084748,-0.18605587822703987,-0.33440776309847176,-0.2127233587915745,-0.3063395919805979,-0.3640770650975473,-0.22076380262758857,-0.33301685583131224,-0.2577026908500194,-0.26764611608041466,-0.2697748241886258,-0.2633212948374535,1.2188083220719224,-0.35791906670635626,-0.31958353107391924,0.053023487688020864,-0.24153897054616102,-0.10259783520851536,-0.5183916957915611,-0.4888536895922486,-0.20056179068843324,0.08296452931867489,-0.23858088052993312,-0.23850916757753446,-0.14576441944728646,2.688343160549384,0.3795598851018476,0.8937397194011222,1.070094145865984
6,Christoph Mörgeli,Schweizerische Volkspartei (SVP),-0.5663568446857697,-0.1849283109661513,-0.16811868685064116,-0.5552393269762614,-0.865190958383245,0.2655956360250538,-0.4495723705555589,-0.300464742274174,-0.07273219363450442,-0.3330802843372941,-0.2553356506010449,-0.10259783520851541,-0.3983846619186422,-0.6127257333667085,-0.5030004018154021,-0.32498493348471663,-0.4534660086784894,-0.2656848286287416,-0.3015903005204667,-0.6594275607440159,-0.45667044233006043,-0.6917283374930693,-0.815786445515648,-0.47295315235427854,-0.5976603001572072,-0.5425428667284788,-0.3916311294672572,-0.22884707538902027,-0.41873778769990205,0.0982492952257911,-0.453105276728331,-0.65666333623492,-0.64393159322138,0.6180912193804947,1.1356414912419814,-0.16327586708320405,-0.6066534913771597,0.3255053043220619,-0.22133019455160638,-0.29943302579428116,-0.46092365471345786,-0.14237675691291457,-0.8591630485079,-0.2496313133449236,1.5618946413368735,4.044019952854924,-0.6543313950934665,-0.884199926525249,-0.5152231402162957,-0.3975980425644165,-0.12223930763105835,0.9696956913209894,3.1467858869566694,2.1432570723969326,-0.3360096212142578,-0.1025978352085154,0.39745675474700043,-0.3872631321565945,-0.6941859302704856,-0.5522966157883324,-0.658658351191505,0.5846847506327247,-0.7276558272221884,-0.4482193779924917,-0.20024714903381285,2.171534347481656,-0.6840647435748394,2.2176140013002428,3.7685920134823,-0.22059010026301765,-0.2483543821348438,-0.3810793884664853,-0.4012553662653154,-0.18555280106259248,4.417494248484832,-0.5007739343970409,-0.19541448652800705,-0.44378546480628733,-0.4571644414406542,-0.4823297750103964,-0.5771558826290164,-0.37948209671529837,-0.2614472210542129,0.5207418218338312,-0.5120761923535188,0.775704483098703,-0.5973239884644811,-1.0230855802356071,-0.15587827819730551,3.320327294910818,-0.3030419775500742,-0.7360591133215494,1.5107187096738754,0.24590642263474197,-0.40680182841745877,-0.3475461964422726,-0.540261769302214,-0.4933879699799002,-0.567706154951678,-0.2353285697381257,-0.6499289896822928,-0.17473778860161684,-0.5378183295628169,0.9412701603897742,-0.30510461649599335,-0.42246702910917544,-0.9809345438746953,-0.19937141424886093,-0.23623031193615504,-0.35545011521502334,-0.43709945135849204,-0.5021744760720549,-0.10259783520851541,-0.5800649345643559,-0.43505119969803663,-0.3214458182008573,-0.22552951102717683,-0.24389989595968747,-0.6531774986451764,-0.29235956169822497,-0.4189673646818207,-0.26695051524002084,-0.2182174971816679,-0.353991083686285,-0.19183210821946234,-0.2529681403538759,-0.18181083794069464,-0.23059225676916778,-0.27902081581714544,-0.21449357745748582,-0.27473904891852124,-0.18758778210084748,-0.18605587822703987,-0.33440776309847176,-0.2127233587915745,-0.3063395919805979,-0.3640770650975473,-0.6326447588792993,1.4095278794272725,-0.2577026908500194,-0.26764611608041466,2.1742496961403153,-0.2633212948374535,-0.3169585420717538,-0.35791906670635626,-0.31958353107391924,0.6344684233246056,-0.24153897054616102,-0.10259783520851536,-0.5183916957915611,-0.4888536895922486,-0.20056179068843324,-0.7032222814512121,-0.23858088052993312,-0.23850916757753446,-0.14576441944728646,-0.5545532049414733,1.4645726563770491,-0.7030944862941609,-0.3008583054820912
