,Speaker Party,Phrase,tf_idf
5500,Schweizerische Volkspartei (SVP),"('nam', 'svpfraktion')",313.5222290268779
5501,Schweizerische Volkspartei (SVP),"('mehrheit', 'kommission')",117.30420485997624
5502,Schweizerische Volkspartei (SVP),"('svpfraktion', 'lehnt')",105.16292365592301
5503,Schweizerische Volkspartei (SVP),"('svpfraktion', 'unterstutzt')",104.90029467440651
5504,Schweizerische Volkspartei (SVP),"('kommission', 'beantragt')",101.52243017862065
5505,Schweizerische Volkspartei (SVP),"('muss', 'seh')",96.57011651137087
5506,Schweizerische Volkspartei (SVP),"('darum', 'bitt')",85.93488339336105
5507,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bitt')",85.04754999001877
5508,Schweizerische Volkspartei (SVP),"('stimm', 'enthalt')",78.69310294681792
5509,Schweizerische Volkspartei (SVP),"('herr', 'kolleg')",76.486754266066
5510,Schweizerische Volkspartei (SVP),"('kommission', 'rechtsfrag')",69.91312547256491
5511,Schweizerische Volkspartei (SVP),"('artikel', 'absatz')",69.63715567597663
5512,Schweizerische Volkspartei (SVP),"('gemass', 'artikel')",69.49998344368498
5513,Schweizerische Volkspartei (SVP),"('bundesamt', 'justiz')",67.26752027631291
5514,Schweizerische Volkspartei (SVP),"('bundesrat', 'beantragt')",64.38007767424725
5515,Schweizerische Volkspartei (SVP),"('geht', 'darum')",60.97474090205568
5516,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mind')",59.89766966085092
5517,Schweizerische Volkspartei (SVP),"('minderheitsantrag', 'abzulehn')",59.42776400699746
5518,Schweizerische Volkspartei (SVP),"('frau', 'kollegin')",59.42776400699746
5519,Schweizerische Volkspartei (SVP),"('fassung', 'bundesrat')",58.835964820050776
5520,Schweizerische Volkspartei (SVP),"('frau', 'fetz')",58.28619814667362
5521,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bittet')",58.025867483949334
5522,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantragt')",58.025867483949334
5523,Schweizerische Volkspartei (SVP),"('bitt', 'nam')",56.99734091942419
5524,Schweizerische Volkspartei (SVP),"('uns', 'kommission')",56.33256796496634
5525,Schweizerische Volkspartei (SVP),"('mehrheit', 'zuzustimm')",56.26189135917355
5526,Schweizerische Volkspartei (SVP),"('antrag', 'mind')",55.94985266380191
5527,Schweizerische Volkspartei (SVP),"('vorlag', 'einzutret')",55.883588331575595
5528,Schweizerische Volkspartei (SVP),"('herr', 'visch')",55.66967195281068
5529,Schweizerische Volkspartei (SVP),"('initiativ', 'folg')",55.34789099911389
5530,Schweizerische Volkspartei (SVP),"('beschuldigt', 'person')",53.50864092153643
5531,Schweizerische Volkspartei (SVP),"('standerat', 'folg')",52.576912399876754
5532,Schweizerische Volkspartei (SVP),"('st', 'gall')",52.43484410442369
5533,Schweizerische Volkspartei (SVP),"('vier', 'jahr')",52.216918777795065
5534,Schweizerische Volkspartei (SVP),"('frau', 'bundesratin')",52.21048862903072
5535,Schweizerische Volkspartei (SVP),"('herr', 'schiess')",51.86081983903243
5536,Schweizerische Volkspartei (SVP),"('mehrheit', 'folg')",51.849193997669744
5537,Schweizerische Volkspartei (SVP),"('folg', 'geb')",51.42339583562825
5538,Schweizerische Volkspartei (SVP),"('nam', 'kommission')",51.03053262340979
5539,Schweizerische Volkspartei (SVP),"('pro', 'helvetia')",50.761215089310326
5540,Schweizerische Volkspartei (SVP),"('svpfraktion', 'antrag')",50.68216484269079
5541,Schweizerische Volkspartei (SVP),"('kollektiv', 'kapitalanlag')",50.68216484269079
5542,Schweizerische Volkspartei (SVP),"('vorlauf', 'aufgenomm')",50.25734273517631
5543,Schweizerische Volkspartei (SVP),"('geltend', 'recht')",50.01057009704316
