,Speaker Party,Phrase,tf_idf
0,Schweizerische Volkspartei (SVP),"('nam', 'svpfraktion')",91.49542783391277
1,Schweizerische Volkspartei (SVP),"('svpfraktion', 'unterstutzt')",29.805328764077647
2,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bitt')",20.101268236238415
3,Schweizerische Volkspartei (SVP),"('kolleg', 'pardini')",18.714973875118524
4,Schweizerische Volkspartei (SVP),"('svpfraktion', 'vorlag')",14.556090791758852
5,Schweizerische Volkspartei (SVP),"('schuldenbrems', 'einhalt')",13.862943611198906
6,Schweizerische Volkspartei (SVP),"('unterstutzt', 'svpfraktion')",13.862943611198906
7,Schweizerische Volkspartei (SVP),"('mehrheit', 'svpfraktion')",13.16979643063896
8,Schweizerische Volkspartei (SVP),"('geb', 'nehmerkanton')",11.78350206951907
9,Schweizerische Volkspartei (SVP),"('vorab', 'festzuhalt')",11.78350206951907
10,Schweizerische Volkspartei (SVP),"('abschaff', 'heiratsstraf')",11.090354888959125
11,Schweizerische Volkspartei (SVP),"('abzug', 'eigenfinanzier')",11.090354888959125
12,Schweizerische Volkspartei (SVP),"('svpfraktion', 'lehnt')",11.090354888959125
13,Schweizerische Volkspartei (SVP),"('illegal', 'migrant')",11.090354888959125
14,Schweizerische Volkspartei (SVP),"('sicht', 'svpfraktion')",11.090354888959125
15,Schweizerische Volkspartei (SVP),"('staun', 'schon')",10.39720770839918
16,Schweizerische Volkspartei (SVP),"('joint', 'ventur')",10.39720770839918
17,Schweizerische Volkspartei (SVP),"('zusatz', 'administrativ')",10.39720770839918
18,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mehrheit')",10.39720770839918
19,Schweizerische Volkspartei (SVP),"('kmu', 'gewerb')",9.704060527839234
20,Schweizerische Volkspartei (SVP),"('kriminell', 'ausland')",9.704060527839234
21,Schweizerische Volkspartei (SVP),"('einfuhr', 'schuldenbrems')",9.704060527839234
22,Schweizerische Volkspartei (SVP),"('oak', 'bv')",9.010913347279288
23,Schweizerische Volkspartei (SVP),"('bundeseig', 'betrieb')",9.010913347279288
24,Schweizerische Volkspartei (SVP),"('lehnt', 'svpfraktion')",9.010913347279288
25,Schweizerische Volkspartei (SVP),"('fest', 'uberzeug')",8.317766166719343
26,Schweizerische Volkspartei (SVP),"('macht', 'wohl')",8.317766166719343
27,Schweizerische Volkspartei (SVP),"('nichtzwing', 'volkerrecht')",8.317766166719343
28,Schweizerische Volkspartei (SVP),"('svpfraktion', 'minderheitsantrag')",8.317766166719343
29,Schweizerische Volkspartei (SVP),"('sicht', 'svp')",8.317766166719343
30,Schweizerische Volkspartei (SVP),"('volk', 'letzt')",7.6246189861593985
31,Schweizerische Volkspartei (SVP),"('prozent', 'einspar')",7.6246189861593985
32,Schweizerische Volkspartei (SVP),"('heut', 'nochmal')",7.6246189861593985
33,Schweizerische Volkspartei (SVP),"('hor', 'richtig')",7.6246189861593985
34,Schweizerische Volkspartei (SVP),"('zuwander', 'schweiz')",7.6246189861593985
35,Schweizerische Volkspartei (SVP),"('grundsatz', 'falsch')",7.6246189861593985
36,Schweizerische Volkspartei (SVP),"('durchaus', 'bereit')",7.6246189861593985
37,Schweizerische Volkspartei (SVP),"('dynam', 'betracht')",7.6246189861593985
38,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantrag')",7.6246189861593985
39,Schweizerische Volkspartei (SVP),"('landwirtschaft', 'nutzflach')",6.931471805599453
40,Schweizerische Volkspartei (SVP),"('ford', 'mehr')",6.931471805599453
41,Schweizerische Volkspartei (SVP),"('kollegin', 'munz')",6.931471805599453
42,Schweizerische Volkspartei (SVP),"('all', 'leut')",6.931471805599453
43,Schweizerische Volkspartei (SVP),"('kolleg', 'jositsch')",6.931471805599453
44,Schweizerische Volkspartei (SVP),"('sicherheitspolit', 'lag')",6.931471805599453
45,Schweizerische Volkspartei (SVP),"('mehr', 'verdoppelt')",6.931471805599453
46,Schweizerische Volkspartei (SVP),"('jahr', 'budget')",6.931471805599453
47,Schweizerische Volkspartei (SVP),"('stell', 'einspar')",6.931471805599453
48,Schweizerische Volkspartei (SVP),"('uberdurchschnitt', 'gewachs')",6.931471805599453
49,Schweizerische Volkspartei (SVP),"('dat', 'jurist')",6.931471805599453
50,Schweizerische Volkspartei (SVP),"('standesinitiativ', 'luz')",6.931471805599453
51,Schweizerische Volkspartei (SVP),"('partizipativ', 'okonomi')",6.931471805599453
52,Schweizerische Volkspartei (SVP),"('svpfraktion', 'beantragt')",6.931471805599453
53,Schweizerische Volkspartei (SVP),"('svpfraktion', 'block')",6.931471805599453
54,Schweizerische Volkspartei (SVP),"('verlangsam', 'wachstum')",6.931471805599453
55,Schweizerische Volkspartei (SVP),"('arbeit', 'ausbildungsplatz')",6.931471805599453
56,Schweizerische Volkspartei (SVP),"('nichtumsetz', 'masseneinwanderungsinitiativ')",6.931471805599453
57,Schweizerische Volkspartei (SVP),"('freie', 'einwander')",6.931471805599453
58,Schweizerische Volkspartei (SVP),"('svpfraktion', 'meinung')",6.931471805599453
59,Schweizerische Volkspartei (SVP),"('zuletzt', 'aufgrund')",6.238324625039508
60,Schweizerische Volkspartei (SVP),"('initiativ', 'gefordert')",6.238324625039508
61,Schweizerische Volkspartei (SVP),"('berggebiet', 'weit')",6.238324625039508
62,Schweizerische Volkspartei (SVP),"('korrektur', 'anzubring')",6.238324625039508
63,Schweizerische Volkspartei (SVP),"('grundsatz', 'treu')",6.238324625039508
64,Schweizerische Volkspartei (SVP),"('invaliditatsgrad', 'prozent')",6.238324625039508
65,Schweizerische Volkspartei (SVP),"('kollegin', 'birrerheimo')",6.238324625039508
66,Schweizerische Volkspartei (SVP),"('strukturell', 'massnahm')",6.238324625039508
67,Schweizerische Volkspartei (SVP),"('artikel', 'schlusstitel')",6.238324625039508
68,Schweizerische Volkspartei (SVP),"('schlusstitel', 'zgb')",6.238324625039508
69,Schweizerische Volkspartei (SVP),"('verfassungsmass', 'auftrag')",6.238324625039508
70,Schweizerische Volkspartei (SVP),"('schon', 'kanton')",6.238324625039508
71,Schweizerische Volkspartei (SVP),"('korrigi', 'muss')",6.238324625039508
72,Schweizerische Volkspartei (SVP),"('abgab', 'gebuhr')",6.238324625039508
73,Schweizerische Volkspartei (SVP),"('illegal', 'zuwander')",6.238324625039508
74,Schweizerische Volkspartei (SVP),"('ausgleich', 'kanton')",6.238324625039508
75,Schweizerische Volkspartei (SVP),"('mocht', 'million')",6.238324625039508
76,Schweizerische Volkspartei (SVP),"('best', 'leut')",6.238324625039508
77,Schweizerische Volkspartei (SVP),"('eingelad', 'word')",6.238324625039508
78,Schweizerische Volkspartei (SVP),"('oecd', 'eu')",6.238324625039508
79,Schweizerische Volkspartei (SVP),"('svpfraktion', 'mocht')",6.238324625039508
80,Schweizerische Volkspartei (SVP),"('anrecht', 'darauf')",6.238324625039508
81,Schweizerische Volkspartei (SVP),"('inland', 'vergeb')",6.238324625039508
82,Schweizerische Volkspartei (SVP),"('fahn', 'bitt')",6.238324625039508
83,Schweizerische Volkspartei (SVP),"('praktisch', 'schwierig')",6.238324625039508
84,Schweizerische Volkspartei (SVP),"('definitiv', 'botschaft')",6.238324625039508
85,Schweizerische Volkspartei (SVP),"('gemeint', 'gegenteil')",6.238324625039508
86,Schweizerische Volkspartei (SVP),"('antrag', 'lautet')",5.545177444479562
87,Schweizerische Volkspartei (SVP),"('gelt', 'lass')",5.545177444479562
88,Schweizerische Volkspartei (SVP),"('beschluss', 'letzt')",5.545177444479562
89,Schweizerische Volkspartei (SVP),"('international', 'konform')",5.545177444479562
90,Schweizerische Volkspartei (SVP),"('initiativ', 'sitzung')",5.545177444479562
91,Schweizerische Volkspartei (SVP),"('entsprech', 'wirkung')",5.545177444479562
92,Schweizerische Volkspartei (SVP),"('besteh', 'baut')",5.545177444479562
93,Schweizerische Volkspartei (SVP),"('abkomm', 'australi')",5.545177444479562
94,Schweizerische Volkspartei (SVP),"('adrian', 'amstutz')",5.545177444479562
95,Schweizerische Volkspartei (SVP),"('zusatz', 'steu')",5.545177444479562
96,Schweizerische Volkspartei (SVP),"('heut', 'wohl')",5.545177444479562
97,Schweizerische Volkspartei (SVP),"('natur', 'tatsach')",5.545177444479562
98,Schweizerische Volkspartei (SVP),"('absatz', 'vag')",5.545177444479562
99,Schweizerische Volkspartei (SVP),"('enorm', 'kost')",5.545177444479562
100,Schweizerische Volkspartei (SVP),"('leistung', 'landwirtschaft')",5.545177444479562
101,Schweizerische Volkspartei (SVP),"('strateg', 'fuhrungsub')",5.545177444479562
102,Schweizerische Volkspartei (SVP),"('alternativ', 'steuerberechn')",5.545177444479562
103,Schweizerische Volkspartei (SVP),"('weit', 'landlich')",5.545177444479562
104,Schweizerische Volkspartei (SVP),"('uberleb', 'ehegatt')",5.545177444479562
105,Schweizerische Volkspartei (SVP),"('jahr', 'unterbreit')",5.545177444479562
106,Schweizerische Volkspartei (SVP),"('gewiss', 'zuruckhalt')",5.545177444479562
107,Schweizerische Volkspartei (SVP),"('negativ', 'teuer')",5.545177444479562
108,Schweizerische Volkspartei (SVP),"('transformationsprogramm', 'dazit')",5.545177444479562
109,Schweizerische Volkspartei (SVP),"('ausland', 'abwand')",5.545177444479562
110,Schweizerische Volkspartei (SVP),"('los', 'bitt')",5.545177444479562
111,Schweizerische Volkspartei (SVP),"('weltweit', 'tatig')",5.545177444479562
112,Schweizerische Volkspartei (SVP),"('privat', 'spitex')",5.545177444479562
113,Schweizerische Volkspartei (SVP),"('soziodemograf', 'ausgleich')",5.545177444479562
114,Schweizerische Volkspartei (SVP),"('parlamentar', 'delegation')",5.545177444479562
115,Schweizerische Volkspartei (SVP),"('land', 'hoch')",5.545177444479562
116,Schweizerische Volkspartei (SVP),"('weich', 'faktor')",5.545177444479562
117,Schweizerische Volkspartei (SVP),"('sech', 'wk')",5.545177444479562
118,Schweizerische Volkspartei (SVP),"('mehr', 'auflag')",5.545177444479562
119,Schweizerische Volkspartei (SVP),"('jahrlich', 'hochstzahl')",5.545177444479562
120,Schweizerische Volkspartei (SVP),"('schuldenbrems', 'million')",5.545177444479562
121,Schweizerische Volkspartei (SVP),"('kolleg', 'molina')",5.545177444479562
122,Schweizerische Volkspartei (SVP),"('frag', 'wohl')",5.545177444479562
123,Schweizerische Volkspartei (SVP),"('schlag', 'million')",5.545177444479562
124,Schweizerische Volkspartei (SVP),"('begruss', 'herzlich')",5.545177444479562
125,Schweizerische Volkspartei (SVP),"('ausgab', 'asylbereich')",5.545177444479562
126,Schweizerische Volkspartei (SVP),"('sitzung', 'vereinigt')",5.545177444479562
127,Schweizerische Volkspartei (SVP),"('reform', 'ahv')",5.545177444479562
128,Schweizerische Volkspartei (SVP),"('finanzhilf', 'konsumentenorganisation')",5.545177444479562
129,Schweizerische Volkspartei (SVP),"('landesverweis', 'ausgesproch')",5.545177444479562
130,Schweizerische Volkspartei (SVP),"('gleich', 'bereich')",5.545177444479562
131,Schweizerische Volkspartei (SVP),"('frank', 'insbesond')",5.545177444479562
132,Schweizerische Volkspartei (SVP),"('schweiz', 'turkei')",5.545177444479562
133,Schweizerische Volkspartei (SVP),"('end', 'personenfreizug')",5.545177444479562
134,Schweizerische Volkspartei (SVP),"('international', 'finanzplatz')",5.545177444479562
135,Schweizerische Volkspartei (SVP),"('allgemein', 'zustimm')",5.545177444479562
136,Schweizerische Volkspartei (SVP),"('gunstig', 'steu')",5.545177444479562
137,Schweizerische Volkspartei (SVP),"('svpfraktion', 'deshalb')",5.545177444479562
138,Schweizerische Volkspartei (SVP),"('hoflich', 'form')",5.545177444479562
139,Schweizerische Volkspartei (SVP),"('digital', 'leistung')",5.545177444479562
140,Schweizerische Volkspartei (SVP),"('regeln', 'budgetier')",5.545177444479562
141,Schweizerische Volkspartei (SVP),"('masslos', 'zuwander')",5.545177444479562
